kepid,tce_plnt_num,pca
9166826.0,2.0,-33685499.85240969
9166826.0,3.0,-510550503.1900041
9166826.0,4.0,-492596467.67474455
9178929.0,1.0,-168290361.4345961
9178929.0,2.0,-132346224.04438223
9178929.0,3.0,-321547718.6488731
9179044.0,1.0,-418121745.01918864
9206975.0,1.0,-562316042.8013707
9207124.0,1.0,-551278984.0913237
9207344.0,1.0,-111195434.63948561
9207459.0,1.0,-548780543.1465812
9221398.0,2.0,-524418801.71650916
9221517.0,1.0,1814773203.4619715
9221528.0,1.0,-349465154.9337299
9240664.0,2.0,21025942.14433214
9241509.0,1.0,215968873.51378897
9241509.0,2.0,-52061290.52288177
9246481.0,2.0,818783894.7667733
9246481.0,3.0,2392692.6463381164
9246715.0,1.0,1814773738.982636
9246715.0,2.0,1814773738.977545
9269688.0,4.0,-265249142.77133498
9269688.0,5.0,-585710095.7440224
9269884.0,1.0,-402020946.3958286
9282930.0,1.0,-474908740.0998889
9283002.0,1.0,61462984.71252979
9283002.0,2.0,-446196963.9685655
9283002.0,3.0,-514967514.7085628
9291618.0,2.0,1707055133.4793723
9291629.0,1.0,1587563474.2308414
9291629.0,2.0,-106508222.80041589
9305136.0,1.0,-407325708.1318079
9305136.0,2.0,-556752492.9796399
9305136.0,3.0,-504487135.2383842
9334289.0,1.0,1814773423.132666
9334289.0,2.0,22010270.93420711
9334289.0,3.0,33217926.938025188
9334310.0,1.0,-460541788.0950347
9100953.0,1.0,-253829666.3069686
9100953.0,2.0,-345507580.81316817
9100953.0,3.0,-324223089.0248194
9114182.0,1.0,210493979.64193848
9114508.0,1.0,-374296940.2632186
9114508.0,2.0,-389396717.9560937
9114508.0,3.0,-423826560.70516133
9119568.0,7.0,-401635595.28534555
9119568.0,8.0,-548284623.1741166
9119652.0,1.0,-585709298.7362686
9146018.0,3.0,-17763084.636992354
9146242.0,1.0,-441615106.9071442
9147012.0,1.0,-510609158.23146105
9147229.0,1.0,1814773122.9711432
9157908.0,2.0,-104551212.80244057
9158038.0,1.0,197239624.2813605
9158038.0,2.0,-274311581.6189211
9166826.0,5.0,-585709928.1172618
9166826.0,6.0,-355335648.8968782
9166826.0,7.0,-585709920.621145
9166862.0,1.0,1814773737.577112
9179531.0,1.0,1814773739.3911207
9179771.0,1.0,-426775358.74149084
9179906.0,1.0,-400894098.83459353
9207508.0,1.0,-585709308.5982337
9207547.0,1.0,-523743804.05149657
9209247.0,1.0,-381684228.272403
9221627.0,1.0,473782599.27832633
9222516.0,1.0,1814773147.9367425
9222516.0,2.0,1814773139.3140142
9224836.0,1.0,-233198124.89540496
9242059.0,1.0,-148633162.80896977
9242059.0,2.0,36452251.38704741
9242059.0,3.0,-334786479.9449484
9242059.0,4.0,-239250131.051167
9264949.0,1.0,-58344409.37273733
9265050.0,1.0,-198286448.74736795
9265050.0,2.0,-198609908.57265306
9269884.0,2.0,-414615614.8614259
9269884.0,3.0,-441652356.9619438
9269884.0,4.0,-402471619.27110106
9269884.0,5.0,-175075451.6427683
9283002.0,4.0,-483093400.3658411
9283002.0,5.0,-460438521.7407302
9283002.0,6.0,-486174849.0532304
9291629.0,3.0,1814773739.1357145
9291629.0,4.0,-585710053.5097147
9291748.0,1.0,1814773739.0893958
9291748.0,2.0,1814773739.0718892
9305136.0,4.0,-552077993.5786574
9305136.0,5.0,-141832526.94998044
9305357.0,1.0,-368758448.38692045
9334490.0,1.0,935342873.5056552
9334490.0,2.0,885670112.8136383
9334893.0,1.0,-77382269.92611332
9101208.0,1.0,-198756380.69131315
9101271.0,1.0,-505979914.64085305
9101279.0,1.0,-585709308.596898
9101279.0,2.0,-585709309.9400582
9114508.0,4.0,-585709721.4658163
9115039.0,1.0,-236163635.46809947
9115039.0,2.0,-416854027.76821655
9119652.0,2.0,-530778696.49855053
9119652.0,3.0,-585709998.092172
9119652.0,4.0,-585710010.8519608
9119652.0,5.0,-585709416.9972541
9147229.0,2.0,1636961561.1660893
9147229.0,3.0,-585709341.1226096
9149789.0,1.0,1814773140.3988159
9158038.0,3.0,-576897548.0044065
9158038.0,5.0,-101414733.11691086
9159131.0,1.0,-395836690.7038901
9166870.0,1.0,1814773607.7325482
9171234.0,1.0,-518874966.7681353
9171234.0,2.0,-552973736.7519454
9179906.0,2.0,-308537759.6624789
9180282.0,1.0,1637664478.3145127
9180282.0,2.0,158755044.27816045
9209247.0,2.0,-165642869.98662502
9209624.0,1.0,57152460.831193
9209624.0,2.0,-162554668.40627003
9209808.0,1.0,-410001333.8376667
9224836.0,2.0,-79384085.54639368
9225395.0,1.0,-142438195.20585975
9226339.0,1.0,-247033746.38856983
9242059.0,5.0,-298685379.0752415
9242059.0,6.0,-189497065.67173824
9242059.0,7.0,-336336898.698006
9265050.0,3.0,-185454147.7441876
9266231.0,1.0,-444884276.0356504
9266285.0,1.0,1814773739.12722
9266285.0,2.0,1814773738.5894122
9269884.0,6.0,-307176784.04744714
9269884.0,7.0,-225784589.02451247
9269884.0,8.0,-409370349.2625284
9283002.0,7.0,-499144677.04780966
9283002.0,8.0,-301031172.17181325
9283002.0,9.0,-405292163.8737761
9283128.0,1.0,-90206929.48885511
9291748.0,3.0,-495755954.80277073
9291748.0,4.0,-350431196.20113033
9291748.0,5.0,-585710009.0422939
9305357.0,2.0,-296821579.8063707
9305574.0,1.0,452903458.10059875
9305831.0,1.0,1814773737.481518
9305952.0,1.0,8586931.404049011
9334893.0,2.0,-247847271.672618
9334893.0,3.0,-422588766.56117827
9334893.0,4.0,-10623207.555529257
9335087.0,1.0,-354290663.88576466
9101400.0,1.0,-585709308.7321115
9101400.0,2.0,-150127813.3820246
9101496.0,1.0,805789843.844157
9101496.0,2.0,-316177653.54182804
9115039.0,3.0,-347705591.05261385
9115039.0,4.0,-419986522.05571085
9115039.0,5.0,-345381806.9740452
9115039.0,6.0,-394978869.05465287
9120066.0,1.0,-93665102.65223472
9120066.0,2.0,-491744110.762914
9120066.0,3.0,-518397266.2308702
9120066.0,4.0,-495106506.06504637
9149789.0,2.0,1814773126.0444102
9149959.0,1.0,250786585.81145912
9149959.0,2.0,-443358193.54082185
9149977.0,1.0,8953285.967022154
9159198.0,1.0,-358212162.5632584
9159242.0,1.0,42620139.6789216
9159265.0,1.0,38673766.52207137
9171801.0,1.0,984634516.2655278
9171801.0,2.0,32180484.56514143
9171954.0,1.0,1814773693.8686275
9171954.0,2.0,1814773690.9927714
9180566.0,1.0,-352669915.73796266
9180566.0,2.0,-293757182.68789667
9180566.0,3.0,-451153150.9178797
9180821.0,1.0,-487612166.1710803
9210037.0,1.0,-118865563.7751698
9210037.0,2.0,-236023559.11664245
9210387.0,1.0,15984952.699455462
9226387.0,1.0,-397981249.11893207
9226439.0,1.0,-467247080.4837477
9226439.0,2.0,-468441874.13785535
9226439.0,3.0,-423921383.72353303
9242059.0,8.0,-301184108.9318825
9242059.0,9.0,-284417686.09823585
9242059.0,10.0,-374138061.14845985
9242127.0,1.0,1333148727.671014
9266431.0,1.0,1663825316.8087907
9267042.0,1.0,437501507.7463382
9267042.0,2.0,509120232.82470435
9267627.0,1.0,-292873147.5530179
9269884.0,9.0,-585709738.0319608
9269898.0,1.0,-530312450.4027611
9271752.0,1.0,878402163.2853316
9272070.0,1.0,-128379063.53474176
9283128.0,2.0,241706577.41895628
9283156.0,1.0,107682464.4664123
9283572.0,1.0,-275210493.83974046
9291830.0,1.0,-426981993.25490326
9291830.0,2.0,-478787133.0605208
9291830.0,3.0,-456689039.6752019
9299986.0,1.0,-363547321.41223466
9305952.0,2.0,-315397657.0515313
9305952.0,3.0,-203475794.26218668
9305952.0,4.0,-387465691.4199863
9305952.0,5.0,-238945481.02632594
9335224.0,1.0,-521824826.52630895
9336200.0,1.0,1685831355.841639
9340291.0,1.0,-460450666.4297018
9101620.0,1.0,-300794210.3789608
9101620.0,2.0,-507907564.3911464
9107251.0,1.0,-501854398.5942624
9115039.0,7.0,-163599868.04257882
9115681.0,1.0,857057909.4708076
9120066.0,6.0,-330182867.50360775
9120066.0,7.0,-519034767.49314815
9150012.0,1.0,587903072.6981573
9150012.0,2.0,87675080.25687602
9150012.0,3.0,-555389855.2469724
9159275.0,1.0,106824094.69518246
9159288.0,1.0,-555398990.0574275
9159301.0,1.0,-585709308.5958595
9159301.0,2.0,1814773737.6889694
9171954.0,3.0,535774855.1355334
9171954.0,4.0,-585709301.2843841
9172414.0,1.0,-486915988.0602002
9180906.0,1.0,-47948107.67473776
9180906.0,2.0,-201898167.7688081
9181012.0,1.0,-585709690.089844
9181012.0,2.0,-114337668.80427623
9210639.0,1.0,-452839859.9767815
9210820.0,1.0,-480537974.7753773
9210823.0,1.0,1814773038.247267
9210823.0,2.0,-18799635.928019743
9226439.0,4.0,-464512846.079276
9226439.0,5.0,-344699949.481233
9226540.0,1.0,-79959457.70155326
9242127.0,2.0,1752555805.9890957
9242127.0,3.0,-585709300.9470906
9242383.0,1.0,1390907715.526831
9267818.0,1.0,-322015549.46962786
9267818.0,2.0,-460185751.7966245
9267818.0,3.0,-422225571.61524916
9272719.0,1.0,-423383813.9769521
9272938.0,1.0,170439086.46934092
9272938.0,2.0,-135165105.27930653
9283821.0,1.0,230545628.75866538
9283952.0,1.0,-355388555.9873254
9284487.0,1.0,-463662563.5906815
9284487.0,2.0,-552091792.9336807
9300285.0,1.0,1814773361.993822
9300295.0,1.0,195087375.62857237
9300946.0,1.0,-493531763.0997021
9305952.0,6.0,-585709615.829498
9306095.0,1.0,-54139923.67558865
9306095.0,2.0,-419444398.04146457
9306095.0,3.0,-501165114.9411852
9340361.0,1.0,-445165876.280859
9340411.0,1.0,-341886393.3816925
9340460.0,1.0,-431702882.5278768
9340503.0,1.0,-164287014.5758962
9107457.0,1.0,-520611925.4548964
9107510.0,1.0,-461773702.26696694
9107656.0,1.0,-457502140.9228283
9107951.0,1.0,-487594226.1069986
9115681.0,2.0,-528278128.5135601
9115800.0,1.0,1814773737.4386292
9116075.0,1.0,-353492430.87769663
9116075.0,2.0,-298661390.86155105
9137447.0,1.0,181935352.92830104
9137819.0,1.0,-578842471.6161025
9137819.0,2.0,-579993903.3434894
9137907.0,1.0,-445571672.43364
9150012.0,4.0,-360456580.87714267
9150012.0,5.0,-162017068.5490344
9150107.0,1.0,-510723731.24510574
9150539.0,1.0,-306302059.08295596
9160884.0,1.0,-522601147.5312851
9161118.0,1.0,1814773039.8270884
9161118.0,2.0,386084819.4186556
9161894.0,1.0,1053821487.777995
9172506.0,1.0,1814773738.974367
9172506.0,2.0,1814773737.2980168
9172506.0,3.0,-403061737.7239825
9181091.0,1.0,-401377969.3186661
9181340.0,1.0,1781727598.169832
9182355.0,1.0,-211693565.85700697
9210828.0,1.0,1814773739.4292693
9210828.0,2.0,-585709299.8032786
9210874.0,1.0,-461754601.20893073
9226540.0,2.0,-579864968.2306117
9226540.0,3.0,-585709768.1804837
9226540.0,4.0,-585709311.2916175
9226959.0,1.0,-150183506.81897947
9873604.0,1.0,-469605575.0011275
9873759.0,1.0,75371218.97079912
9873847.0,1.0,-507102578.20355225
9873869.0,1.0,-585709308.689735
9886661.0,1.0,1814773259.9971485
9886691.0,1.0,-493488081.1864244
9887144.0,1.0,-442880189.4671194
9887224.0,1.0,1243359518.4992104
9897089.0,1.0,-376378027.9789345
9897364.0,1.0,-351570602.9880972
9897464.0,1.0,-367090281.54635113
9897464.0,2.0,-204349968.225976
9899607.0,1.0,79367479.71506585
9899621.0,1.0,76684915.869079
9899623.0,1.0,-129506521.76771934
9899630.0,1.0,162600966.4695845
9913798.0,1.0,1814773739.3705497
9913798.0,2.0,1814773739.3886464
9932970.0,1.0,1103884264.5558066
9933239.0,1.0,-393979126.0921236
9946525.0,2.0,1814773702.6235936
9946525.0,3.0,1814773265.049982
9946569.0,1.0,-332043569.471343
9955807.0,2.0,-512791097.968599
9956082.0,1.0,211753352.83770633
9957351.0,1.0,1814773737.0947874
9964614.0,3.0,-209081027.47535166
9964614.0,5.0,-129672526.67602631
9773094.0,2.0,398030987.07870615
9773099.0,1.0,-227164362.21174675
9773099.0,2.0,-198466992.1523113
9773162.0,1.0,-486916660.6696886
9777988.0,1.0,-377589385.07100856
9777988.0,2.0,-500022745.03533053
9777990.0,1.0,-465093550.9178856
9778156.0,1.0,-156108403.28513664
9787349.0,3.0,-327068478.76257783
9787349.0,4.0,-171702448.6050921
9818732.0,9.0,-585710014.9308296
9818732.0,10.0,-585710158.2409728
9818983.0,1.0,-153686917.95038542
9820483.0,1.0,1814773737.2726705
9827094.0,5.0,-222428004.70328507
9827094.0,6.0,-298324381.76143974
9827094.0,7.0,-585710031.4343643
9827149.0,1.0,1178505148.0143142
9836149.0,1.0,565301288.7992784
9836422.0,1.0,-415022223.64639693
9836563.0,1.0,-182410226.72284085
9836563.0,2.0,-363293376.2885334
9839821.0,2.0,-274098532.49850464
9840129.0,1.0,-378124828.64747113
9840197.0,1.0,-536962452.619321
9840406.0,1.0,221459873.54892945
9850393.0,2.0,-381184243.4606829
9850409.0,1.0,-405075287.6231792
9850409.0,2.0,423643623.39787817
9850843.0,1.0,-337177522.7586526
9873869.0,2.0,1814773738.1159081
9873869.0,3.0,-585710264.052858
9874181.0,1.0,1140007651.3535073
9892471.0,1.0,1814773738.4572878
9892471.0,2.0,1814773737.236117
9897464.0,3.0,-334310072.22356915
9897464.0,4.0,-375415090.0122521
9897809.0,1.0,215500343.22317436
9899630.0,2.0,-503029543.2924244
9899630.0,3.0,-474205984.81962746
9899630.0,4.0,-548003481.0059606
9934208.0,1.0,1814773739.0146186
9934208.0,2.0,1814773737.2654335
9934274.0,1.0,-204333202.73877418
9946569.0,2.0,-450045878.31408995
9946597.0,1.0,-512458972.42183334
9947026.0,1.0,-537209045.3416669
9947026.0,2.0,-517127667.0846022
9957351.0,2.0,1814773736.7977111
9957415.0,1.0,-518069068.7211681
9957627.0,1.0,53306710.67236436
9957659.0,1.0,605102052.3116869
9964670.0,1.0,941476328.3688861
9964748.0,1.0,639158024.8423848
9964801.0,1.0,339045577.53813463
9773172.0,1.0,634482059.0353851
9773270.0,1.0,-364445371.0281463
9773512.0,1.0,825779106.1310122
9778156.0,2.0,-494895445.9458988
9778156.0,3.0,-547633414.1455945
9778156.0,4.0,-333582155.82043517
9787349.0,5.0,-181730188.15057373
9787349.0,6.0,-240869924.60516313
9788457.0,1.0,-585710009.7970047
9788612.0,1.0,-339331183.3171903
9820789.0,1.0,-380517655.96630347
9820789.0,2.0,-336898577.8144649
9821078.0,1.0,-585709308.6917058
9821078.0,2.0,1814773739.0353732
9827393.0,1.0,-455191881.7556279
9827596.0,1.0,121138692.02270475
9828127.0,1.0,-160711091.3803059
9836959.0,1.0,-7510655.527803171
9837013.0,1.0,-408260003.1788925
9837083.0,1.0,1814773739.2981646
9840429.0,1.0,-333685562.18436795
9842890.0,1.0,-113763490.88356405
9842906.0,1.0,-155879631.83320206
9850893.0,1.0,-91486929.15720193
9850912.0,1.0,-310752764.6166691
9850957.0,1.0,-49344137.07495843
9874581.0,1.0,-280754970.86235446
9875566.0,1.0,-422373988.1514588
9875566.0,2.0,-413364938.0583407
9892624.0,1.0,1010519198.1757771
9892624.0,2.0,105470966.88530807
9892624.0,3.0,-515460680.7385731
9897838.0,1.0,238577493.8526763
9897838.0,2.0,-363525686.7910324
9898017.0,1.0,81481024.30896424
9898364.0,1.0,1814773672.2603679
9899630.0,5.0,-583212774.695186
9899630.0,6.0,-585710135.0579535
9899682.0,1.0,-247527582.8896681
9899809.0,1.0,-435648358.72797894
9935242.0,1.0,301769634.43173146
9935422.0,1.0,-431406212.1916612
9935422.0,2.0,-518516756.54737294
9935422.0,3.0,-541445397.1519367
9947389.0,1.0,-392806209.22733885
9947653.0,1.0,-407105167.10121375
9947653.0,2.0,-315119290.269095
9957668.0,1.0,1814773738.669716
9958053.0,1.0,1814773199.8937163
9958053.0,2.0,1465250465.7432466
9965121.0,1.0,-463519053.334363
9965121.0,2.0,-473399736.0845538
9965121.0,3.0,-453307174.08838195
9965121.0,4.0,-465048539.2392754
9773512.0,2.0,-578207802.0543796
9773512.0,3.0,-297368573.10012704
9773512.0,4.0,-508865323.38177365
9773512.0,5.0,389075776.4497504
9778156.0,5.0,-301029838.8024421
9778156.0,6.0,-387882544.8691034
9778156.0,7.0,-507558781.7455317
9788612.0,2.0,-372731985.1409038
9788612.0,3.0,-509754383.0464016
9788612.0,4.0,-463999908.9134474
9821151.0,1.0,440920872.70614654
9821151.0,2.0,-101070522.1918799
9821151.0,3.0,-331052815.7834803
9828127.0,2.0,-394301381.12819856
9828292.0,1.0,-321822255.4594457
9828292.0,2.0,-468938691.031693
9828292.0,3.0,-375516206.41666603
9837083.0,2.0,-585709300.671965
9837267.0,1.0,-157091058.41703752
9837544.0,1.0,-585709348.7417966
9837544.0,2.0,-585709339.0471365
9837544.0,3.0,-585709985.2744017
9842937.0,1.0,-299367584.87453836
9843435.0,1.0,-585709300.5444427
9843435.0,2.0,-585709311.184668
9843517.0,1.0,-388431590.5141441
9850966.0,1.0,-324309684.20734465
9851021.0,1.0,545814612.3529221
9851123.0,1.0,1259442426.9076767
9851123.0,2.0,81186119.92669442
9875566.0,3.0,-425044752.7344824
9875566.0,4.0,-465664289.7947012
9875566.0,5.0,-476344072.22007966
9892624.0,4.0,-62985200.3857732
9892651.0,1.0,-430593910.65620047
9892749.0,1.0,-235583583.75578904
9892749.0,2.0,-82726899.32406673
9898447.0,1.0,495776780.88127476
9898800.0,1.0,49220593.70952509
9898800.0,2.0,-355630950.8499495
9902554.0,1.0,-97819848.32255946
9902856.0,1.0,1439244439.38744
9904006.0,1.0,-49778563.244472876
9904006.0,2.0,37547624.634807356
9935422.0,4.0,-399042236.5732569
9935422.0,5.0,-389468776.96201944
9935422.0,6.0,-517763821.74832606
9948002.0,1.0,1814773738.9523432
9948002.0,2.0,1814773737.4501286
9948002.0,3.0,-424562030.64809614
9950106.0,1.0,-419329629.5269424
9958053.0,3.0,412667922.5830692
9958053.0,4.0,-576149563.9402283
9958053.0,5.0,-530280432.44393235
9958053.0,6.0,-487059673.56103235
9764192.0,1.0,-309148368.32453895
9764489.0,1.0,-364326354.2816677
9764506.0,1.0,658693716.968814
9773869.0,1.0,1814773739.0301976
9773980.0,1.0,103507476.72467141
9774286.0,1.0,-523240376.3106973
9774286.0,2.0,-96559581.84348993
9778469.0,1.0,-423245765.60010237
9778689.0,1.0,-585709922.7942204
9778689.0,2.0,-585710098.1552967
9778689.0,3.0,-544235439.1252731
9778689.0,4.0,-546078109.2419857
9790034.0,1.0,-411747857.2310528
9790034.0,2.0,-466078429.7371976
9790034.0,3.0,-368784315.8847852
9821454.0,1.0,-228532112.8756018
9821454.0,2.0,-299918718.4423191
9821916.0,1.0,-410215307.08288556
9821996.0,1.0,-558547369.097494
9828292.0,4.0,-421087163.9504346
9828292.0,5.0,-375962286.27278674
9828292.0,6.0,-316291755.9590697
9837544.0,4.0,-585710198.2787628
9837544.0,5.0,-545247507.8821062
9837544.0,6.0,-540407160.5945286
9837544.0,7.0,-585710187.4727937
9844088.0,1.0,1814773737.123472
9844791.0,1.0,684192638.2900908
9844791.0,2.0,-425711172.8300477
9851123.0,3.0,-508481758.6751411
9851126.0,1.0,1814773739.2540758
9851126.0,2.0,1814773737.6261227
9875566.0,6.0,-329008857.06569636
9875711.0,1.0,1814773536.032472
9880190.0,1.0,295324210.3254069
9880382.0,1.0,-377411756.58257055
9892749.0,3.0,-72712288.04203635
9892816.0,1.0,533889698.8702604
9892816.0,2.0,-179054144.4028432
9899065.0,1.0,159428481.5819284
9899141.0,1.0,222916625.2062038
9899153.0,1.0,-99952302.34294185
9899153.0,2.0,-393644581.60588336
9904006.0,3.0,-312331043.18758696
9904006.0,4.0,-483930961.66703767
9904059.0,1.0,-215433643.0560984
9935642.0,1.0,138574174.1285008
9935983.0,1.0,-258675868.87557095
9936080.0,1.0,-218059238.5316409
9936408.0,1.0,-533933435.5948444
9950113.0,1.0,-519029483.36743176
9950201.0,1.0,-520386341.5185891
9958053.0,7.0,-585709301.3062786
9958055.0,1.0,-181111054.15783545
9958071.0,1.0,-423492801.7986205
9764506.0,2.0,199507463.91793752
9764506.0,3.0,-338104813.9434987
9764506.0,4.0,-465407778.0326703
9764506.0,5.0,-388520034.0213522
9774314.0,1.0,174142465.28316376
9774314.0,2.0,-532183813.1533702
9774357.0,1.0,-353910641.5035951
9778742.0,1.0,-583222356.6376379
9790034.0,5.0,-585710004.800842
9790034.0,6.0,-516168492.8628001
9790355.0,1.0,-153279785.2608531
9822284.0,1.0,802911281.2950938
9822703.0,1.0,-454014716.0773422
9822703.0,2.0,-314940469.9485101
9823457.0,1.0,1340160091.384816
9828292.0,7.0,-442121590.7659236
9828292.0,8.0,-463846864.6590263
9832208.0,1.0,-274052796.97306263
9832208.0,2.0,227655918.75662994
9837544.0,9.0,-551481686.0925753
9837578.0,1.0,-585709308.7308817
9837578.0,2.0,-585709308.7074631
9837578.0,3.0,-490607985.3947155
9844791.0,3.0,-418034654.897826
9845323.0,1.0,-305318650.0322403
9845323.0,2.0,-447388092.2312892
9851126.0,3.0,-541466056.6835155
9851126.0,4.0,-585709472.533402
9851142.0,1.0,1814773739.0541894
9851142.0,2.0,1814773739.0812976
9880382.0,2.0,-428195634.1309679
9880467.0,1.0,1204440146.5913947
9880467.0,2.0,-415813235.66282654
9892816.0,3.0,678370871.92396
9892816.0,4.0,-58274815.41873675
9892856.0,1.0,1647197563.9772024
9892856.0,2.0,642562811.3632447
9899153.0,4.0,-585710144.5327538
9899181.0,1.0,355777863.35754776
9905648.0,1.0,792941848.0532123
9905648.0,2.0,-461236545.8160939
9905648.0,3.0,-443802518.5670021
9906489.0,1.0,-424268465.243333
9936518.0,1.0,-80212511.78667562
9936518.0,2.0,-425584214.0746037
9950201.0,2.0,-524178057.85876286
9950201.0,3.0,-496420238.79656535
9950201.0,4.0,-550195912.575029
9950270.0,1.0,-538857699.3570132
9958387.0,1.0,219197424.46309987
9958962.0,1.0,897777885.5373858
9958962.0,2.0,153509767.68659186
9958962.0,3.0,89812494.95807546
9764506.0,6.0,-416251343.560275
9764506.0,7.0,-268472565.79686964
9764506.0,8.0,-356905024.6154031
9774357.0,2.0,-327814088.38422734
9774357.0,3.0,-413740918.175799
9774400.0,1.0,1814773739.2847166
9775253.0,1.0,1754478196.1803265
9780149.0,1.0,204596801.7599084
9782691.0,1.0,406313121.24007326
9782691.0,2.0,47750268.60697551
9782748.0,1.0,-458323184.21635103
9790479.0,1.0,600422942.1603941
9790806.0,1.0,1814773593.7862072
9790965.0,1.0,1814773737.25335
9791112.0,1.0,-102597480.2287977
9823457.0,2.0,175292346.64990535
9823487.0,1.0,394832427.98735243
9823519.0,1.0,1814773206.1563249
9832545.0,1.0,-585709310.9720273
9832545.0,2.0,1814773736.5526767
9832545.0,3.0,-541732302.0756978
9837578.0,4.0,-552250885.7522925
9837578.0,5.0,-536040401.74773985
9837578.0,6.0,-585709956.3688505
9845323.0,3.0,-26170072.501725554
9845323.0,4.0,-386072619.4184849
9845573.0,1.0,1814773382.1847122
9845573.0,2.0,1814773432.6121202
9851226.0,1.0,772894918.6422292
9851226.0,2.0,-402714620.06450987
9851271.0,1.0,17275871.50917616
9880841.0,1.0,158761018.1677998
9880841.0,2.0,-435251024.96196264
9880994.0,1.0,-478463157.687512
9881077.0,1.0,150318586.86596906
9893318.0,1.0,-107393320.4423175
9893330.0,1.0,-425980638.33526015
9893365.0,1.0,-285181532.9752111
9899181.0,2.0,-468407389.554427
9899193.0,1.0,204981357.86623707
9899193.0,2.0,-498338194.10558945
9906688.0,1.0,-209191147.4200145
9907129.0,1.0,-335972371.87111586
9907383.0,1.0,-214002620.29413706
9936518.0,4.0,-417657494.204885
9936518.0,5.0,-344424488.86002123
9936698.0,1.0,1814773739.2647824
9938836.0,1.0,-312087392.6559092
9950279.0,1.0,-550362854.9902021
9950316.0,1.0,-525856637.3137963
9950316.0,2.0,-500283974.67049354
9958962.0,4.0,-431281183.2013507
9959093.0,1.0,-335356862.4512177
9764544.0,1.0,1814773068.7852256
9764965.0,1.0,465779003.43405163
9765489.0,1.0,-323662348.2837448
9765489.0,2.0,-570411993.712612
9775385.0,1.0,1207131430.8585653
9775385.0,2.0,495506610.2551507
9775385.0,3.0,240024563.998419
9783760.0,1.0,1814773739.024858
9784213.0,1.0,-258432667.76572782
9784213.0,2.0,-294695261.77082014
9791381.0,1.0,1683790162.7738023
9791381.0,2.0,1814773736.9084435
9791381.0,3.0,-115772375.46477298
9791381.0,4.0,-585710000.8529499
9823519.0,2.0,1814773148.0687904
9823602.0,1.0,438155755.24726695
9823602.0,2.0,-111513081.48788404
9823602.0,3.0,757737083.8575935
9832545.0,4.0,-585709619.2887006
9832655.0,1.0,235237143.6704141
9832655.0,2.0,-585709466.7082145
9832675.0,1.0,-416222100.1551728
9837586.0,1.0,802246997.6486702
9837659.0,1.0,-128841456.69091594
9837661.0,1.0,893196812.3606102
9837661.0,2.0,1814773204.5139046
9845573.0,3.0,-328705902.75752705
9845898.0,1.0,-295841767.67913026
9845907.0,1.0,-89409931.00639436
9851360.0,1.0,-351754526.9419512
9851662.0,1.0,-185090640.9244546
9851822.0,1.0,-298301485.5003412
9851845.0,1.0,-134182181.31612188
9881258.0,1.0,-585709308.6033655
9881662.0,1.0,1814773397.7780638
9881662.0,2.0,-279797404.3677904
9893419.0,1.0,-270802679.85766685
9893463.0,1.0,-156970463.8803713
9893468.0,1.0,-408214704.9331444
9893496.0,1.0,-259115678.10290116
9899193.0,4.0,-382320230.92795277
9899193.0,5.0,-339654654.5026694
9899216.0,1.0,309497022.1189987
9907505.0,1.0,1814773738.9509776
9907505.0,2.0,1814773736.9774928
9907527.0,1.0,-411901357.14004725
9908426.0,1.0,-531549592.7817015
9940565.0,1.0,1814773739.1569238
9940978.0,1.0,-462615838.7450258
9941066.0,1.0,436492188.355789
9950317.0,1.0,-520718729.79179066
9950317.0,2.0,-447464153.51556295
9950612.0,1.0,1814773556.1186557
9959126.0,1.0,-63577399.42244251
9959279.0,1.0,-247892633.32283276
9959279.0,2.0,-303062012.63231117
9959368.0,1.0,-185020901.54922915
9765975.0,1.0,558687217.1161652
9766218.0,1.0,-387322190.8434361
9766437.0,1.0,1136080347.1744065
9775416.0,1.0,-523582092.5145696
9775454.0,1.0,-495192210.9803631
9775475.0,1.0,1814773736.5774865
9775938.0,1.0,1814773571.2771416
9784222.0,1.0,1183030176.302168
9784222.0,2.0,433712574.58669466
9784230.0,1.0,1814773738.0102499
9784230.0,2.0,-585709301.003861
9791509.0,1.0,336729414.42923325
9791509.0,2.0,-479358987.28212863
9791509.0,3.0,521741692.619367
9823602.0,4.0,-259781375.8015754
9823602.0,5.0,-281078574.607588
9823602.0,6.0,-291399960.52000785
9832678.0,1.0,-583063135.6077977
9832678.0,2.0,-394966450.69024223
9832727.0,1.0,-249972227.488079
9837661.0,3.0,110974763.58068074
9837685.0,1.0,138281443.9581834
9837720.0,1.0,-443710008.06434226
9845909.0,1.0,-333357534.60988957
9845931.0,1.0,-350720163.8249159
9846086.0,1.0,1814773736.9658608
9846258.0,1.0,865859809.2797452
9851845.0,2.0,-522169315.6468135
9851845.0,3.0,-494986014.81793344
9851943.0,1.0,422476310.9953697
9881909.0,1.0,655478932.307471
9881909.0,2.0,-531509587.2458385
9881909.0,3.0,-166963256.54490805
9895004.0,1.0,1814773737.3704731
9895004.0,2.0,-248635375.25883025
9899216.0,2.0,-421598276.31201625
9899216.0,3.0,-474110026.0315038
9899217.0,1.0,508779506.2416052
9899233.0,1.0,524368505.55756736
9908486.0,1.0,478812951.5183355
9908496.0,1.0,-333234390.0259193
9909362.0,1.0,-371877505.52624375
9941387.0,1.0,-585709309.5097091
