kepid,KOI,Morph,Mult,BJD0,BJD0 Err,Period,Period Err,Kepmag,Teff,RA,Dec
10686876, ,0.45,1,54953.949815,0.032408,2.618427,4.2E-06,11.727,7944,299.0567,47.9094
10710755,6080,0.22,1,54966.762895,0.02713,4.816611,1.02E-05,14.843,5564,281.9364,48.0101
10711551,3359,0.18,1,54972.964587,0.031944,10.692219,3.36E-05,15.507,5752,282.3833,48.0428
10711646, ,0.51,1,54964.686206,0.00932,0.737652,7E-07,15.787,4339,282.436,48.0978
10711913, ,0.08,1,55007.204177,0.038081,19.408016,7.8E-05,15.521,5474,282.6011,48.0367
10711938, ,0.95,1,54953.875654,0.018671,0.357604,2E-07,12.144,,282.6142,48.02
10723143, ,0.79,1,54964.841306,0.018014,0.307642,2E-07,15.495,5120,288.5184,48.0846
10724533, ,0.76,1,54954.391541,0.041883,0.745092,7E-07,9.038,,289.1585,48.0972
10727655, ,0.74,1,54953.909174,0.018255,0.353365,2E-07,13.433,6074,290.4329,48.0659
10727668,6081,0.47,1,54999.378378,0.028565,2.3059,3.19E-05,16.321,9471,290.4399,48.0451
10728219,6229,0.26,1,54971.243773,0.02223,3.371808,6.3E-06,15.909,5456,290.6606,48.0462
10735331,3720,0,1,55107.19748,0.042239,213.399342,0.00228,13.381,6694,293.4906,48.0954
10735519,6082,0.56,1,54954.052963,0.019816,0.907064,9E-07,11.78,4881,293.5574,48.0417
10735564,3617,0.53,1,55278.014693,0.028231,1.674985,3.1E-06,14.567,8035,293.5744,48.0074
10735988,6230,0.37,1,54965.572416,0.018113,1.927174,2.7E-06,15.706,5016,293.7401,48.0115
10736223, ,0.56,1,54965.545055,0.024338,1.105094,1.2E-06,13.651,7797,293.8462,48.0503
10737574, ,0.9,1,55000.163394,0.023022,0.365621,2E-07,13.914,5510,294.3376,48.0801
10743597,989,0,1,54936.094491,0.029846,81.194624,0.00059,15.488,5394,296.3823,48.0453
10743600, ,0.58,1,55001.787469,0.020112,0.817023,1.7E-06,17.206,,296.3835,48.044
10748621,3532,0,1,54860.840452,0.097721,286.18,0.00279,15.138,5606,297.7728,48.0981
10751515,3589,0.07,1,55060.001367,0.08756,56.406491,0.000441,15.681,4838,298.5221,48.0329
10753734, ,0.07,1,54982.807075,0.031032,19.406692,7.51E-05,13.564,5446,299.0783,48.022
10753751, ,0.91,1,55110.147912,0.024351,0.442962,3E-07,15.018,5752,299.0865,48.0608
10789421, ,0.85,1,54953.919448,0.047249,0.776852,7E-07,11.849,,288.5773,48.1295
10794242, ,0.21,1,54970.803281,0.038205,7.143706,1.8E-05,14.17,5459,290.6148,48.1868
10794405, ,0.63,1,54965.335643,0.026215,0.952377,1E-06,14.713,5479,290.6886,48.1992
10794878, ,0.86,1,54954.033942,0.025591,0.432771,3E-07,13.385,5529,290.8877,48.1287
10796477, ,0.74,1,54964.678886,0.027269,0.484966,4E-07,14.107,6213,291.5347,48.1313
10797126, ,0.77,1,54964.624163,0.067297,0.43244,3E-07,13.918,6432,291.7958,48.1431
10798605,3390,0.01,1,54992.166592,0.025264,56.048166,0.00033,14.967,5057,292.4244,48.1596
10798838,3449,0.01,1,55005.065601,0.033147,62.127665,0.00039,14.822,5160,292.5203,48.1235
10799558, ,0.91,1,54964.646317,0.021516,0.36648,2E-07,13.625,6222,292.8112,48.161
10799735,193,0.02,1,54990.350317,0.035833,37.5903,0.000195,14.904,5883,292.8762,48.1953
10801703, ,0.85,1,54964.827035,0.018377,0.313092,2E-07,14.38,5306,293.6654,48.1075
10802917, ,0.74,1,54999.905793,0.014633,0.272452,2E-07,15.867,4937,294.1083,48.1844
10809677, ,0.17,1,54970.735027,0.023294,7.042176,1.76E-05,13.942,4995,296.4786,48.1462
10809970, ,0.95,1,54953.657455,0.026104,0.447055,3E-07,13.533,5637,296.5773,48.127
10815379, ,0.79,1,55002.316811,0.228004,0.89052,9E-07,11.245,6069,298.0926,48.1045
10816107, ,0.46,1,54964.802823,0.02725,2.16158,3.2E-06,13.945,5646,298.2919,48.1947
10818544, ,0.9,1,54954.302973,0.073117,1.369217,1.6E-06,11.029,9335,298.9634,48.1332
10844279, ,0.82,1,55000.228057,0.036669,0.623413,4.8E-06,14.227,7037,282.9292,48.2602
10845188,3602,0,1,55112.68584,0.05225,249.361945,0.00279,13.867,5663,283.5525,48.2229
10847118, ,0.82,1,54964.702947,0.017923,0.293553,2E-07,13.965,5528,284.7987,48.2633
10848459,754,0.36,1,54965.093801,0.015988,1.736952,2.3E-06,15.597,5555,285.5346,48.2852
10848807, ,0.75,1,54999.987599,0.017968,0.346247,2E-07,15.788,5869,285.731,48.2793
10849244, ,0.07,1,54955.979284,0.04375,24.261683,0.000103,12.325,5887,285.9783,48.2255
10854621, ,0.81,1,54964.622869,0.02215,0.375939,3E-07,15.533,5744,288.781,48.2522
10855535, ,0.99,1,54964.629315,0.006374,0.112782,,13.87,7555,289.2119,48.2031
10857342,3739,0.57,1,55005.26457,0.055863,2.415925,2.75E-05,14.467,8540,290.0115,48.2442
10857519,2075,0.45,1,55000.370133,0.023291,2.053334,2.9E-06,12.217,6145,290.102,48.2511
10857589, ,0.12,1,54980.076438,0.095833,32.532526,0.000159,15.354,5589,290.1307,48.2899
10858117, ,0,1,54848.714621,0.117852,606.11,0.00735,14.317,5354,290.3975,48.2555
10858720, ,0.63,1,54954.858926,0.026309,0.952378,1E-06,10.971,,290.6963,48.203
10861842, ,0.76,1,54964.817808,0.028599,0.471943,4E-07,14.291,7191,292.0718,48.2383
10863286, ,-1,1,54955.43462,,3.723867,7E-06,12.966,7071,292.7082,48.207
10873904, ,-1,1,54996.753766,,9.885633,2.85E-05,13.065,6568,296.6001,48.296
10874226,1290,0.05,1,54972.249779,0.017705,11.973625,3.8E-05,15.175,5930,296.7163,48.2113
10874926,1293,0.04,1,54966.720995,0.013987,11.703107,3.67E-05,15.003,5737,296.9327,48.2665
10877703, ,0.8,1,54964.737179,0.025802,0.436937,3E-07,14.344,6106,297.7849,48.2487
10879213,3730,0.46,1,54999.913074,0.014709,1.336971,4.8E-06,18.792,,298.2599,48.219
10880490, ,0.75,1,54964.857887,0.016751,0.298005,2E-07,15.239,5807,298.6569,48.2364
10904857,194,0.2,1,54997.432212,0.015806,3.120831,5.5E-06,14.804,5883,282.9662,48.3451
10905804, ,0.68,1,54964.887166,0.036829,0.751097,7E-07,14.417,8000,283.6692,48.3342
10905824, ,0.8,1,55003.276777,0.596849,2.719535,4.4E-06,12.811,9095,283.6859,48.3402
10909274, ,0.03,1,54981.650885,0.036752,39.23814,0.000202,12.153,6358,285.9762,48.3208
10916675, ,0.87,1,54953.700252,0.025655,0.418868,3E-07,13.377,6516,290.0644,48.3387
10919564, ,0.81,1,54861.987523,0.037827,0.462137,3E-07,15.708,5474,291.5974,48.3933
10920086,5841,0.37,1,54965.143665,0.008132,3.213193,5.6E-06,12.52,6478,291.8521,48.3196
10920314, ,0.64,1,54953.58661,0.021704,0.505169,4E-07,13.119,6993,291.9566,48.3468
10920813, ,0.18,1,55018.449418,1.338123,53.740903,0.000313,13.756,,292.2101,48.3156
10923260, ,0.15,1,54976.953429,0.028583,7.436017,1.91E-05,14.546,5970,293.3452,48.3823
10924462, ,0.67,1,54953.9228,0.015836,0.375372,2E-07,13.398,4747,293.8471,48.3219
10924853,1292,0.1,1,54965.286281,0.011042,4.204809,8.4E-06,15.642,5745,294.0217,48.3904
10925104,156,0.13,1,54967.993222,0.025596,8.041339,2.14E-05,13.738,4450,294.1214,48.3495
10934755, ,0.68,1,54964.84245,0.041549,0.786484,7E-07,14.397,7645,297.7075,48.3377
10935310,6083,0.15,1,54957.32131,0.017497,4.128795,8.1E-06,13.1,5669,297.9159,48.3321
10936427, ,0.25,1,54971.842189,0.076277,14.361023,4.92E-05,14.419,5082,298.3438,48.3359
10937609, ,0.5,1,54955.908419,0.033212,2.570431,4.1E-06,13.43,6016,298.7416,48.327
10960995,3564,0.3,1,55185.880504,0.020049,3.117087,6.9E-06,14.498,4707,283.3179,48.4046
10963242,1312,0.21,1,54968.078534,0.038613,6.146822,1.45E-05,14.706,6157,284.9105,48.4316
10965091, ,0.76,1,54964.696236,0.013589,0.235855,1E-07,15.28,4718,286.0731,48.4015
10965963, ,0.22,1,54965.775223,0.036675,6.640242,1.63E-05,13.881,5814,286.6107,48.4797
10972830, ,0.95,1,54999.995123,0.133327,0.67845,8E-07,10.173,,290.3996,48.4659
10973583,6232,0.12,1,55004.078061,0.016106,6.256343,1.55E-05,15.798,5522,290.7988,48.4839
10979669, ,0.83,1,54954.500842,0.057198,0.925768,9E-07,12.333,6697,293.7681,48.4211
10979716, ,0.1,1,54967.082259,0.022285,10.684056,3.22E-05,15.774,3932,293.7908,48.4014
10987439, ,0.1,1,54971.88392,0.02508,10.674599,3.22E-05,10.81,6182,296.8259,48.4434
10989032, ,0.53,1,54966.704728,0.013191,2.305098,3.5E-06,13.866,8620,297.3935,48.4108
10991769, ,0.98,1,55002.672938,0.202793,3.281345,5.8E-06,11.126,8412,298.4429,48.4128
10991989, ,0.54,1,54954.64791,0.017607,0.974478,1E-06,10.282,5021,298.5271,48.4186
10992733, ,0.08,1,54977.194097,0.034407,18.525918,7.1E-05,15.124,5274,298.8056,48.472
11012801, ,0.96,1,54964.730294,0.020383,0.367311,2E-07,14.224,5936,281.7389,48.5138
11013201,972,0.98,1,55001.990706,0.013106,0.227394,1E-07,9.275,7779,282.0003,48.5422
11017077, ,0.68,1,54965.100945,0.037788,0.708564,6E-07,13.448,,284.7395,48.5591
11021252,6084,0.22,1,54966.255394,0.018126,3.269192,5.8E-06,14.966,6165,287.3561,48.5431
11027722, ,0.47,1,54965.137801,0.007549,0.678137,6E-07,14.291,6212,290.9058,48.5318
11036301, ,0.95,1,54964.715182,0.016297,0.285237,2E-07,15.121,4708,294.8573,48.5662
11036692, ,0.96,1,55002.036666,0.020929,0.358947,3E-07,15.684,5681,295.0252,48.5014
11042923, ,0.76,1,54964.774282,0.021133,0.390162,3E-07,14.321,6086,297.2972,48.5188
11044668, ,-1,1,54955.001055,,139.45,0.00118,12.346,4959,297.9449,48.5578
11044779,3327,0.14,1,55195.822728,0.038629,15.608623,6.98E-05,15.466,5362,297.983,48.5557
11045383,1645,0.01,1,54991.939066,0.013816,41.166738,0.000219,13.418,5036,298.2109,48.5592
11046124, ,0.95,1,55002.519685,0.23798,4.307409,6.29E-05,14.417,8809,298.5023,48.5419
11069176,2007,0.14,1,54976.382555,0.041997,15.379615,5.37E-05,13.127,5821,282.925,48.6264
11071207, ,0.16,1,54971.653401,0.036678,8.049635,2.14E-05,13.831,6427,284.4178,48.6809
11071278, ,-1,1,54992.110514,,55.885225,0.00033,11.369,,284.4661,48.6553
11073223, ,0.11,1,54964.797021,0.028347,11.578947,3.59E-05,15.003,5800,285.7144,48.6018
11076176,5862,0.58,1,54964.837773,0.018781,0.699986,6E-07,15.667,5034,287.5766,48.6794
11076279, ,0.55,1,54965.926874,0.028297,1.472585,3.9E-06,14.206,7130,287.6472,48.6467
11083888, ,0.94,1,54964.685452,0.018174,0.342667,2E-07,15.093,6284,291.7463,48.697
11084647, ,0.83,1,54964.744983,0.019423,0.311674,2E-07,15.319,5392,292.1313,48.6276
11084782, ,0.93,1,54953.865163,0.034049,0.586535,5E-07,12.583,8371,292.1964,48.6965
11086270,124,0.1,1,54970.126393,0.034583,12.691047,4.09E-05,12.935,6076,292.9291,48.6028
11091082, ,0.83,1,54964.777423,0.023201,0.385082,3E-07,14.721,6294,295.0943,48.6333
11097678, ,0.9,1,54954.857024,0.052921,0.999716,1E-06,13.22,6493,297.6194,48.6935
11099351,6234,0.29,1,54956.044784,0.016416,2.377955,3.6E-06,11.639,9353,298.2774,48.6408
11100657,1418,0.06,1,54994.579248,0.012271,8.344101,2.85E-05,15.734,5243,298.7606,48.6002
11122789, ,-1,1,55000.642064,,3.238154,5.7E-06,9.641,6845,283.1246,48.7349
11124509, ,0.09,1,54968.730052,0.017213,8.892905,2.46E-05,14.735,5417,284.4035,48.7081
11125936,1419,0.25,1,54993.892041,0.012184,2.672217,4.5E-06,15.507,5848,285.412,48.7252
11127048, ,0.94,1,54964.78619,0.016569,0.299323,2E-07,15.221,5448,286.0572,48.7389
11133313, ,-1,1,54998.054769,,27.400893,0.000123,12.238,5993,289.6666,48.7296
11134079, ,0.44,1,54965.059101,0.015358,1.260566,1.5E-06,14.864,5201,290.014,48.7018
11135978, ,0.75,1,54953.926345,0.015543,0.292059,2E-07,12.331,5004,291.0413,48.718
11137143, ,0.91,1,54964.776698,0.018775,0.313533,2E-07,13.145,5895,291.6564,48.7256
11138155,760,0.13,1,54965.5826,0.016483,4.959328,1.07E-05,15.263,5887,292.1671,48.7276
11144556, ,0.84,1,54954.061015,0.039258,0.64298,5E-07,13.551,6428,295.1192,48.7329
11147276, ,0.31,1,54967.102845,0.020566,3.133058,5.5E-06,13.984,5656,296.1421,48.7021
11147460,6235,0.37,1,54965.942823,0.030707,4.107736,8.1E-06,13.912,4855,296.205,48.7668
11147814,3334,0,1,55057.596233,0.022614,95.178299,0.000693,14.401,4351,296.3386,48.7576
11151970, ,0.88,1,54954.067131,0.019744,0.311629,2E-07,13.071,5123,297.8379,48.7742
11153627, ,0.89,1,54965.037034,0.033753,0.561697,5E-07,13.982,5286,298.4927,48.7828
11154110, ,0.74,1,54965.026876,0.029886,0.529664,4E-07,13.37,6938,298.6704,48.7454
11175495, ,0.69,1,54954.005791,0.123118,2.191027,3.2E-06,12.969,8070,282.5472,48.8564
11179657, ,0.99,1,55001.967587,0.036282,0.788912,8E-07,17.065,,285.5915,48.8479
11180361,971,0.57,1,54964.777867,0.017589,0.533061,4E-07,7.748,8330,286.0192,48.8667
11182260, ,0.45,1,54954.00646,0.01311,1.291972,1.5E-06,13.238,4842,287.2607,48.8465
11187837,252,0.09,1,54968.290311,0.030311,17.604587,6.62E-05,15.613,3897,290.4015,48.8226
11189127,347,0.17,1,54954.758089,0.012739,2.671943,4.3E-06,13.318,,291.1574,48.8611
11190836, ,0.93,1,54964.663182,0.023894,0.404016,3E-07,15.473,5794,292.0693,48.8295
11193447,1415,0.64,1,54953.977495,0.015393,0.625884,5E-07,13.397,,293.3815,48.8248
11197126,1443,0.25,1,54954.298554,0.005575,4.494809,9.1E-06,12.786,4911,295.0346,48.8822
11197853,2813,0.48,1,54999.774875,0.012035,0.698461,6E-07,13.586,4981,295.3422,48.8562
11198068, ,0.71,1,54964.964485,0.01865,0.400175,3E-07,15.509,5030,295.4333,48.8162
11198723, ,0.17,1,54970.570598,0.026982,6.840306,1.69E-05,15.445,5714,295.7004,48.8342
11200405,3724,0.23,1,55000.576576,0.14035,4.6396,2.88E-05,16.803,5818,296.3541,48.8636
11200773, ,0.31,1,54965.043382,0.018361,2.489552,3.9E-06,13.669,5780,296.4774,48.8537
11228612, ,0.33,1,54967.401223,0.022441,2.98048,5.1E-06,14.647,5829,282.6072,48.9683
11230837, ,0.61,1,54965.04448,0.011736,0.446079,3E-07,15.738,5439,284.1848,48.9566
11231334,258,0.44,1,54993.02033,0.040704,4.157481,8.2E-06,9.887,6278,284.5418,48.9613
11232745, ,0.09,1,54970.919026,0.017139,9.634244,2.77E-05,15.973,5204,285.4706,48.9273
11233911, ,0.33,1,54969.122109,0.035079,4.9599,1.07E-05,14.742,5193,286.1227,48.9234
11234677, ,0.43,1,54953.872607,0.01733,1.587425,2E-06,13.296,6183,286.6177,48.9968
11235323, ,0.29,1,54965.523185,0.125934,19.668402,7.65E-05,13.486,5071,287.0466,48.9932
11236035, ,0.83,1,55157.203865,0.126912,2.319003,2.6E-05,14.646,7927,287.5145,48.9346
11240948, ,-1,1,55001.252154,,3.401937,6.1E-06,12.471,6822,290.1068,48.9034
11241814,3717,0.01,1,55065.211273,0.033738,227.664376,0.00228,14.984,5872,290.5829,48.9604
11242721,763,0.08,1,54973.099764,0.039917,19.651205,7.95E-05,15.536,5788,291.0939,48.9338
11244501, ,0.89,1,54953.815356,0.015727,0.296676,2E-07,9.849,5151,292.0443,48.9436
11245381, ,0.75,1,54953.641745,0.016634,0.306992,2E-07,12.858,5567,292.4792,48.9167
11246163, ,0.79,1,54964.563148,0.016501,0.279228,2E-07,14.605,5277,292.8746,48.984
11247386, ,0.76,1,54999.834111,0.0494,0.394325,6E-07,14.387,7422,293.4786,48.9572
11249624,3553,0.01,1,55081.23198,0.030568,65.583721,0.000415,15.743,5344,294.4386,48.9852
11250867, ,0.38,1,54955.621171,0.020795,2.252822,3.4E-06,13.387,5875,294.9741,48.9446
11252617,6236,0.19,1,55006.173228,0.02176,4.47812,9.6E-06,15.534,6089,295.6914,48.9038
11255667, ,0.88,1,54954.269242,0.045358,0.818914,8E-07,10.941,6355,296.7704,48.9223
11255761,482,0.18,1,54967.608771,0.020076,4.992677,1.08E-05,14.917,5526,296.8089,48.9654
11284227, ,0.96,1,55002.112905,0.025054,0.437571,3E-07,13.472,7243,284.1708,49.062
11284547, ,0.96,1,54964.534976,0.014846,0.262441,1E-07,15.45,5117,284.4069,49.0309
11285136,1774,0.3,1,55004.697902,0.017312,2.368178,3.8E-06,15.533,5672,284.8615,49.027
11285625, ,0.23,1,54975.33451,0.047294,10.790444,3.22E-05,10.143,6882,285.2162,49.0895
11287726, ,0.35,1,54965.324676,0.038302,4.737714,1E-05,14.176,5167,286.5219,49.0692
11288684, ,-1,1,54998.318341,,22.210063,9.2E-05,13.78,,287.1591,49.08
11289003, ,0.96,1,55000.013774,0.019506,0.330342,4.4E-06,15.541,5795,287.3825,49.0514
11295026, ,0.9,1,54953.888646,0.017971,0.290855,2E-07,12.81,4988,290.8287,49.0356
11295347, ,0.97,1,54954.53801,0.05004,0.88844,9E-07,11.729,7620,290.9891,49.0728
11303416, ,0.94,1,54964.927759,0.022983,0.320784,2E-07,15.023,4825,294.8917,49.0513
11303526, ,0.86,1,54954.138339,0.044289,0.72009,6E-07,13.002,6471,294.9456,49.0303
11303811,3744,0.85,1,55002.298415,0.207859,3.379469,7.8E-06,15.77,4799,295.0615,49.0466
11304987,2993,0.35,1,54964.802895,0.009349,1.385386,1.7E-06,15.417,5664,295.5653,49.0731
11305087, ,0.79,1,54964.836735,0.018609,0.309267,2E-07,15.038,5512,295.6023,49.0242
11336707, ,0.91,1,54964.637372,0.015855,0.251298,1E-07,14.804,4751,283.8022,49.1288
11338865, ,0.87,1,54954.092011,0.047888,0.880385,9E-07,13.275,8658,285.3125,49.1146
11341950, ,0.74,1,54964.806734,0.015854,0.288371,2E-07,14.924,5511,287.2744,49.1996
11342573,1771,0,1,55037.845597,0.041262,91.056035,0.000693,15.959,5844,287.6636,49.1415
11347875, ,0.86,1,54965.55277,0.310258,3.455091,6.3E-06,13.809,4426,290.4673,49.1986
11350389, ,0.41,1,54965.025108,0.012391,1.512644,1.9E-06,15.724,5124,291.8429,49.1191
11352791, ,0.92,1,55000.163545,0.0169,0.280519,3.5E-06,15.577,6059,293.0992,49.1193
11357192,3782,0,1,55002.61087,0.020006,186.516787,0.00192,13.529,4820,295.0872,49.1699
11358392, ,0.44,1,54954.564943,0.011536,0.984977,1E-06,13.548,6195,295.6277,49.1782
11359305, ,0.02,1,54965.871514,0.024857,28.487115,0.000129,13.363,6101,295.9843,49.1303
11391181, ,0.12,1,54972.068475,0.024641,8.61734,2.36E-05,15.257,5218,284.9945,49.2282
11391667,1652,0.45,1,54954.131308,0.011009,1.083737,1.2E-06,12.923,5394,285.3021,49.2635
11391755,2639,0.16,1,54979.433856,0.166924,25.104115,0.000113,15.527,5876,285.3652,49.2016
11392618,1623,0.03,1,55007.21864,0.04398,110.93,0.00084,12.037,5520,285.9061,49.2875
11395117, ,0.74,1,54964.845917,0.016364,0.306517,2E-07,14.993,4879,287.5475,49.2056
11395645, ,0.75,1,55000.011362,0.029156,0.496909,3.5E-06,15.211,6396,287.9043,49.287
11401845,5894,0.56,1,55005.930055,0.042298,2.161399,0.000164,14.355,7590,291.297,49.2445
11402381, ,0.87,1,54953.884042,0.025611,0.417365,3E-07,13.257,6481,291.5915,49.2581
11403032, ,-1,1,55001.91081,,7.631634,1.97E-05,11.5,6433,291.9279,49.297
11403216,3561,0.27,1,55186.619762,0.025929,4.053253,1.01E-05,15.537,5757,292.0269,49.2072
11403776, ,0.71,1,55000.042671,0.01752,0.401806,3E-07,15.765,5571,292.3143,49.2855
11404644,6085,0.29,1,54969.388045,0.042203,5.9026,1.37E-05,15.179,5892,292.7561,49.2646
11404698, ,0.58,1,54964.788397,0.011551,0.590192,5E-07,14.854,4264,292.7829,49.2304
11404758, ,0.88,1,54964.825367,0.02185,0.351246,2E-07,13.958,6374,292.8144,49.2013
11405559, ,0.75,1,54964.84459,0.015735,0.284937,2E-07,13.692,5232,293.2256,49.2426
11408810, ,0.8,1,54953.868542,0.047069,0.749287,7E-07,12.607,7555,294.7304,49.2944
11408935,6086,0.15,1,54980.304697,0.064669,15.99509,5.71E-05,15.284,5660,294.7808,49.2736
11409673, ,-1,1,54998.146632,,12.317869,3.9E-05,12.878,7906,295.1364,49.2733
11409698, ,0.14,1,54972.176164,0.038336,10.267827,3.03E-05,13.691,6409,295.1468,49.2824
11410485, ,0.78,1,54964.854909,0.028847,0.428793,3E-07,13.693,6732,295.4933,49.2996
11413213, ,0.87,1,55002.094949,0.014974,0.237466,2E-07,15.861,4213,296.5389,49.2924
11442348, ,0.76,1,54964.605336,0.016792,0.312841,2E-07,14.546,5301,284.1005,49.3623
11442465,768,0.12,1,54985.742007,0.10341,33.933831,0.000164,15.716,4896,284.1723,49.3607
11442793,351,-1,1,54980.096927,0.10672,842.4,0.0147,13.804,6103,284.4335,49.3052
11444780, ,0.73,1,54964.58988,0.014005,0.286714,2E-07,15.732,4566,285.7113,49.3971
11447953, ,0.94,1,54955.251162,0.083621,1.498884,1.9E-06,11.256,6412,287.808,49.3781
11449844,125,0.03,1,54984.85215,0.0409,38.478764,0.000202,13.779,5304,288.9022,49.3705
11455484,3673,0.3,1,54998.885719,0.244738,6.14275,4.3E-05,16.152,,292.0289,49.3877
11455795, ,0.47,1,54964.791642,0.012312,1.057335,1.1E-06,15.414,4477,292.1842,49.31
11457191, ,0.52,1,54965.967089,0.025103,2.298395,3.5E-06,14.554,5598,292.9256,49.3473
11460346, ,0.94,1,54964.714942,0.022437,0.385648,3E-07,15.192,6273,294.4136,49.327
11463211,770,0.33,1,54964.832732,0.012457,1.506354,1.9E-06,15.525,5502,295.6652,49.351
11465813,771,0.01,1,55285.816598,0.302424,670.7,0.00735,15.207,5574,296.6986,49.3165
11494130,978,-1,1,54962.683855,,18.955414,7.23E-05,10.988,6330,284.0268,49.4154
11494583, ,0.94,1,54964.685201,0.015511,0.248342,1E-07,15.439,4385,284.3674,49.4644
11495766,2630,0.1,1,55009.377729,0.046025,8.340443,2.23E-05,13.391,5631,285.2253,49.4242
11495781, ,0.94,1,54954.041627,0.032169,0.507934,4E-07,13.438,7729,285.2312,49.4615
11496078, ,0.88,1,54953.599863,0.018848,0.299719,2E-07,13.475,5891,285.4238,49.426
11498689, ,0.77,1,54964.607232,0.018114,0.306306,2E-07,15.124,5271,287.0438,49.4068
11499263,3620,0.01,1,55047.395771,0.02274,46.698217,0.000259,15.267,5544,287.4051,49.4563
11499757, ,0.13,1,54967.251422,0.035349,12.314398,3.94E-05,14.76,5997,287.7262,49.4353
11502172, ,0.05,1,54968.617081,0.033727,25.431959,0.000111,14.164,5571,289.0782,49.48
11502581, ,0.74,1,54964.875051,0.017034,0.333636,2E-07,14.661,5696,289.2659,49.4728
11506235, ,0.05,1,54973.016016,0.028334,20.413055,8.11E-05,14.874,5676,291.3007,49.4957
11506938,5906,-1,1,55004.625793,,22.57478,9.2E-05,11.612,6373,291.6465,49.4934
11509282, ,0.83,1,54965.036787,0.037934,0.634034,5E-07,13.796,7139,292.8708,49.4386
11515292, ,0.94,1,54998.598539,0.928613,3.419467,6.2E-06,10.941,6835,295.572,49.4782
11517719,1416,0.45,1,54965.840588,0.032431,2.495779,4E-06,14.152,5766,296.5074,49.4573
11519134,3419,0.01,1,54973.799106,0.022862,58.584986,0.000349,13.061,6130,297.0396,49.4691
11519226,6087,0.03,1,54973.018008,0.021853,22.160715,9E-05,13.034,5646,297.0707,49.4425
11521048,540,0.03,1,54976.417479,0.020393,25.702869,0.000113,14.917,5361,297.767,49.4467
11546211,1654,0.27,1,54965.600017,0.00948,2.194421,3.3E-06,15.155,3682,283.7965,49.504
11547869,3749,0.03,1,54998.077747,0.011278,10.727417,0.00137,16.415,3589,285.0077,49.504
11548140,256,0.36,1,54965.555132,0.01157,2.7573,4.6E-06,15.373,3639,285.1851,49.5654
11558882,6241,0.01,1,54987.661506,0.044135,73.921006,0.000507,15.401,6066,291.7399,49.5708
11559864, ,0.94,1,54964.682124,0.023073,0.383301,3E-07,14.158,5862,292.2662,49.5118
11560037,3874,0.31,1,54964.997657,0.008939,1.466522,1.8E-06,15.446,5621,292.3575,49.5145
11560447, ,0.59,1,54953.730314,0.014989,0.527679,4E-07,10.834,4969,292.576,49.5257
11564013,3714,0.45,1,55002.694501,0.046482,1.750536,3E-06,15.207,5580,294.3191,49.5321
11566174, ,0.77,1,54964.604431,0.015084,0.276875,2E-07,14.957,5300,295.2683,49.5663
11568428, ,-1,1,54999.438319,,1.710629,2.3E-06,13.212,6828,296.1853,49.5568
11568657, ,-1,1,54973.942928,,13.476046,4.42E-05,13.246,6347,296.2798,49.5178
11568987,354,0.1,1,55004.508731,0.037756,15.959945,5.71E-05,13.235,5941,296.4186,49.5401
