"koi_disposition","kepid","kepoi_name","tce_time0bk","tce_num_transits","tce_full_conv","tce_cap_stat","tce_fwm_pdeco","tce_steff_sn","tce_fwm_prao_sn"
"FALSE POSITIVE",8487805,"K04206.01",131.734,1262,1,-1.262,-0.0001478,33.4905660377359,2.74466019417476
"CANDIDATE",9456281,"K04207.01",132.003,1906,1,10.95,-0.0003239,30.2571428571429,0.0127013888888889
"CANDIDATE",5129453,"K04208.01",133.079,422,1,11.3,-0.0003687,33.9621212121212,1.71286764705882
"CANDIDATE",7918478,"K04209.01",133.097,115,1,11.25,0.0005282,27.8144329896907,-0.189776357827476
"FALSE POSITIVE",5078025,"K04211.01",131.875,1482,1,0.2888,0.0001399,33.1685393258427,2.15669205658324
"FALSE POSITIVE",5078025,"K04211.02",131.525,1491,1,1.236,-0.0001319,33.1685393258427,1.07330264672037
"CANDIDATE",1724719,"K04212.01",133.358,233,1,8.447,9.023e-05,71.7906976744186,-1.55294117647059
"CANDIDATE",1724719,"K04212.02",132.33,122,1,7.642,-9.896e-05,71.7906976744186,-0.841549295774648
"FALSE POSITIVE",5632701,"K04213.01",131.684,296,1,-0.9242,-6.778e-05,71.9036144578313,-1.17688888888889
"FALSE POSITIVE",10549924,"K04214.01",132.074,1488,1,4.411,-0.0004571,37.1052631578947,7.70246085011186
"CANDIDATE",9366617,"K04215.01",137.241,52,1,6.263,0.0001291,28.565445026178,-0.6
"CANDIDATE",6187341,"K04216.01",132.386,843,1,22.26,-0.00035,28.2443181818182,-0.592571428571429
"FALSE POSITIVE",4678919,"K04219.01",133.083,716,1,0.8839,0.0005513,37.2675159235669,12.1632231404959
"FALSE POSITIVE",5563080,"K04220.01",131.864,1703,1,-17.56,0.0007261,30.6057142857143,0
"FALSE POSITIVE",6364067,"K04221.01",132.731,222,1,2.459,3.455e-06,30.5473684210526,-0.878333333333333
"CANDIDATE",9183378,"K04222.01",133.972,396,1,7.384,0.0001146,33.8343195266272,-2.4299674267101
"FALSE POSITIVE",1724513,"K04224.01",131.636,676,1,6.447,0.0001332,83.1298701298701,-4.21508828250401
"FALSE POSITIVE",9535876,"K04225.01",131.772,1390,1,-9.459,0,28.54,-7.37825059101655
"CANDIDATE",9491832,"K04226.01",170.69,27,1,6.503,8.426e-05,45.0916030534351,0.772972972972973
"FALSE POSITIVE",7816665,"K04227.01",131.779,263,1,-20.55,0.0005125,24.0666666666667,-39.1860465116279
"FALSE POSITIVE",9535881,"K04228.01",131.778,1386,1,0,0,23.8096774193548,0
"FALSE POSITIVE",11616596,"K04229.01",136.178,194,1,-6.282,0.0004418,33.1344086021505,-5.78059071729958
"CANDIDATE",9872831,"K04230.01",133.652,243,1,9.424,0.0002032,25.5477178423236,-0.570558375634518
"CANDIDATE",11509504,"K04232.01",131.986,515,1,10.92,-0.0001218,30.2885572139303,1.63418803418803
"CANDIDATE",11611275,"K04234.01",135.965,192,1,9.974,3.438e-05,25.8813559322034,-1.15341614906832
"CANDIDATE",10794974,"K04235.01",170.083,21,1,9.639,4.427e-05,74.6883116883117,-2.45384615384615
"FALSE POSITIVE",7259249,"K04237.01",131.786,1406,1,7.331,0.00076,22.788679245283,-5.18473282442748
"FALSE POSITIVE",9640924,"K04239.01",132.033,1227,1,-2.071,0.0002043,26.18410041841,1.31675392670157
"FALSE POSITIVE",9593773,"K04240.01",133.561,421,1,10.53,0.0004394,26.0042372881356,-2.7251572327044
"CANDIDATE",9285568,"K04241.01",132.456,448,1,10.05,0.0003955,28.5645933014354,-0.522
"CANDIDATE",9514372,"K04242.01",215.047,10,1,7.302,-0.0001734,50.2522522522523,0.837685459940653
"FALSE POSITIVE",9777757,"K04243.01",132.051,1010,1,8.97,-7.018e-05,26.452,0.993413173652694
"FALSE POSITIVE",5097454,"K04244.01",132.002,890,1,0,0,28.5956284153005,0
"CANDIDATE",12737015,"K04245.01",136.636,53,1,5.728,-8.655e-05,41.5,0.361688980432544
"CANDIDATE",5177859,"K04246.01",135.999,196,1,6.025,-1.894e-05,33.5574712643678,-0.755436720142602
"CANDIDATE",5177859,"K04246.02",132.479,150,1,4.662,-4.956e-05,33.5574712643678,1.92771084337349
"FALSE POSITIVE",4568117,"K04248.01",131.733,1904,1,-1.079,-5.956e-05,30.7336448598131,-2.05647482014388
"FALSE POSITIVE",3650049,"K04249.01",222.023,3,1,-7.161,-0.02257,30.36,-11.6916666666667
"FALSE POSITIVE",9641076,"K04250.01",132.024,617,1,-1.782,0.0001253,33.6385542168675,-1.77130434782609
"CANDIDATE",8741470,"K04251.01",133.715,215,1,5.547,-0.000184,36.8653846153846,-0.47368
"CANDIDATE",10525049,"K04252.01",136.586,82,1,4.294,-8.962e-05,46.0952380952381,-0.280839160839161
"FALSE POSITIVE",8487645,"K04254.01",131.726,2527,1,0.5741,-5.628e-06,20.8181818181818,-2.41284403669725
"CANDIDATE",10407482,"K04255.01",131.527,185,1,6.451,-3.512e-05,33.3378378378378,-0.757608695652174
"FALSE POSITIVE",5817613,"K04256.01",132.3,274,1,3.602,-0.0005019,30.0537634408602,2.651269035533
"CANDIDATE",7901016,"K04257.01",169.797,33,1,7.107,-2.915e-05,36.8269230769231,0.324691358024691
"FALSE POSITIVE",7115925,"K04258.01",131.837,2374,1,2.113,1.115e-05,33.4414893617021,0.785665529010239
"CANDIDATE",5785279,"K04259.01",132.405,1463,1,10.07,7.029e-05,33.4512195121951,-0.432894736842105
"FALSE POSITIVE",7429287,"K04260.03",287.204,3,1,5.382,0.0002899,60.4193548387097,1.85441176470588
"CANDIDATE",7429287,"K04260.04",180.533,16,1,4.211,0.0001419,60.4193548387097,-0.78155737704918
"CANDIDATE",10526887,"K04261.01",132.236,919,1,7.287,5.255e-05,28.7904761904762,0.644632352941176
"FALSE POSITIVE",9641144,"K04262.01",132.06,1227,1,0.3028,-9.192e-06,33.3886010362694,1.55309973045822
"FALSE POSITIVE",8572168,"K04263.01",132.455,788,1,-10.04,0.0009348,28.3004694835681,-5.13648293963255
"FALSE POSITIVE",12509829,"K04264.01",131.875,1505,1,-5.015,-0.0002586,33.4518072289157,3.00193236714976
"FALSE POSITIVE",7368137,"K04265.01",132.362,618,1,-6.32,0.0001111,36.7594936708861,10.7721854304636
"FALSE POSITIVE",9027841,"K04266.01",131.645,2652,0,23.42,0.0009401,33.5479452054795,-6.87948717948718
"CANDIDATE",7450747,"K04267.01",131.632,605,1,9.761,3.038e-05,74.4197530864198,-0.0837864077669903
"CANDIDATE",7826620,"K04268.01",131.672,1578,1,8.051,-0.0001046,30.6857142857143,0.360350154479918
"CANDIDATE",8890924,"K04269.01",131.594,53,1,6.353,3.598e-05,30.1695906432749,-2.14802259887006
"FALSE POSITIVE",8890924,"K04269.02",135.239,302,1,5.748,-4.547e-05,30.1695906432749,0.541228070175439
"FALSE POSITIVE",5992210,"K04271.01",132.138,978,1,-7.121,0.0003048,25.9700854700855,9.29373368146214
"FALSE POSITIVE",9302543,"K04272.01",131.809,1112,1,14.39,1.856e-05,29.92,1.02454545454545
"CANDIDATE",9716028,"K04273.01",138.298,75,1,6.816,-2.612e-05,45.4411764705882,0.419561815336463
"CANDIDATE",6223324,"K04274.01",132.366,570,1,5.625,0.000131,26.1422413793103,1.52982456140351
"FALSE POSITIVE",3336845,"K04275.01",132.107,1345,1,-10.33,0.0008553,33.8625,-12.7757352941176
"CANDIDATE",6026924,"K04276.01",138.782,19,1,10.1,-4.584e-06,50.2983870967742,-1.6046511627907
"FALSE POSITIVE",6525280,"K04277.01",131.615,784,1,2.222,0,74.987012987013,3
"FALSE POSITIVE",4861784,"K04278.01",136.827,203,1,2.043,0.001253,27.9035532994924,-9.921875
"FALSE POSITIVE",5876360,"K04279.01",132.147,588,1,14.38,0.001274,0,0.662063492063492
"FALSE POSITIVE",5026326,"K04280.01",132.376,621,1,0.04103,-0.0001728,25.8879310344828,1.2283105022831
"FALSE POSITIVE",11670599,"K04282.01",131.567,1578,1,-16.79,0.0002162,30.752427184466,-6.71084337349398
"FALSE POSITIVE",10156055,"K04284.01",133.597,439,1,-0.5668,-0.0002475,33.719387755102,5.95825426944971
"FALSE POSITIVE",5024177,"K04286.01",131.748,1365,1,-8.314,0.001144,30.407960199005,11.0880503144654
"CANDIDATE",11081504,"K04287.01",136.081,104,1,9.201,3.414e-05,49.4677419354839,1.26360424028269
"CANDIDATE",11081504,"K04287.02",138.354,137,1,2.464,1.267e-05,49.4677419354839,0.585326086956522
"CANDIDATE",4548011,"K04288.01",133.22,208,1,7.723,1.766e-05,45.6434108527132,1.35833333333333
"CANDIDATE",4548011,"K04288.02",139.996,138,1,3.702,-5.112e-05,45.6434108527132,2.26962365591398
"CANDIDATE",5868793,"K04290.01",135.15,70,1,9.213,0.001281,36.2159090909091,-1.14842105263158
"CANDIDATE",10063208,"K04292.01",132.868,149,1,8.372,-6.356e-06,67.3780487804878,0.279661016949153
"FALSE POSITIVE",5817533,"K04293.01",132.249,324,1,4.88,-0.0002129,33.4146341463415,0.585590062111801
"FALSE POSITIVE",7681230,"K04294.01",132.426,674,1,15.38,0.0003257,24.0383141762452,1.56912751677852
"CANDIDATE",7596240,"K04295.01",131.847,99,1,10.1,0.0001263,30.3364928909953,-1.78514285714286
"CANDIDATE",7661893,"K04296.01",133.154,538,1,2.445,-0.0001073,50.1339285714286,0.830645161290323
"FALSE POSITIVE",12107008,"K04297.01",135.95,225,1,2.927,4.541e-05,33.5061728395062,-0.487667009249743
"CANDIDATE",2852941,"K04298.01",132.627,463,1,5.665,5.817e-05,16.5584112149533,1.6431906614786
"FALSE POSITIVE",8508126,"K04299.01",131.619,1359,1,6.021,-0.0008261,28.6831683168317,7.11322314049587
"CANDIDATE",8507475,"K04300.01",134.953,314,1,9.478,-0.0003663,30.4357541899441,1.02704402515723
"CANDIDATE",8773015,"K04301.01",131.999,86,1,11.96,3.692e-05,29.5,0.395078031212485
"CANDIDATE",8773015,"K04301.02",231.573,4,1,4.759,0.0003633,29.5,-0.599209486166008
"CANDIDATE",6290935,"K04302.01",132.152,240,1,6.74,-1.762e-05,74.3373493975904,-0.166513605442177
"FALSE POSITIVE",12734396,"K04303.01",280.071,6,1,5.809,0.00106,67.0602409638554,-1.26923076923077
"CANDIDATE",11612280,"K04304.01",137.715,141,1,5.349,-3.702e-05,50.042735042735,-1.23406862745098
"FALSE POSITIVE",8149484,"K04306.01",132.046,454,1,8.008,5.905e-05,36.5086705202312,-0.0648888888888889
"CANDIDATE",3558849,"K04307.01",279.992,3,1,3.139,0.0003663,67.4044943820225,1.64554865424431
"FALSE POSITIVE",11151677,"K04308.01",131.665,1483,1,-7.602,-0.03079,28.7853881278539,95.1630434782609
"FALSE POSITIVE",11037128,"K04309.01",134.395,300,1,3.39,-0.0001377,30.1692307692308,-3.67525252525252
"CANDIDATE",7103919,"K04310.01",140.304,122,1,7.409,-8.893e-05,33.6728395061728,-0.186060606060606
"FALSE POSITIVE",8645191,"K04311.01",131.68,1458,1,3.76,-0.001393,33.4615384615385,0.73936170212766
"CANDIDATE",10722485,"K04312.01",134.865,174,1,7.275,-4.526e-05,50.2477876106195,-0.101168057210965
"FALSE POSITIVE",8128067,"K04314.01",133.78,107,1,3.645,0.003251,33.4878048780488,-3.18630136986301
"FALSE POSITIVE",10342248,"K04315.01",131.578,699,1,0.8911,-0.0002291,28.8378378378378,2.95841995841996
"FALSE POSITIVE",9777290,"K04316.01",132.102,652,1,9.434,-0.001053,28.9073170731707,2.4989417989418
"CANDIDATE",9286088,"K04318.01",138.387,89,1,7.795,5.893e-05,49.65625,-1.91824480369515
"FALSE POSITIVE",6289344,"K04319.01",262.404,5,1,-14.89,0.08766,33.3481012658228,-9.71895424836601
"CANDIDATE",5095082,"K04320.01",145.652,66,1,11.35,3.42e-06,67.5061728395062,0.305230769230769
"FALSE POSITIVE",12418891,"K04321.01",131.626,1757,1,3.405,-8.899e-05,33.3076923076923,2.53096774193548
"CANDIDATE",5385410,"K04323.01",139.373,118,1,5.363,-0.0002096,30.2403846153846,-1.87196261682243
"FALSE POSITIVE",5385410,"K04323.02",141.323,111,1,3.312,-1.495e-05,30.2403846153846,-0.570912951167728
"FALSE POSITIVE",9910942,"K04324.01",135.853,128,1,1.609,3.23e-05,32.696335078534,2.93125
"CANDIDATE",7749002,"K04325.01",131.806,2128,1,10.56,0.0002148,28.1327014218009,0.124809160305344
"FALSE POSITIVE",10924340,"K04326.01",131.808,1781,1,9.704,7.595e-05,32.9095744680851,-2.63123644251627
"CANDIDATE",5371777,"K04327.01",131.544,1078,1,5.55,-2.177e-05,66.4891304347826,0.732783278327833
"CANDIDATE",12456063,"K04329.01",134.377,74,1,6.944,0,45.8823529411765,0.704784688995215
"CANDIDATE",5096053,"K04331.01",132.931,782,1,7.811,1.832e-05,25.8455598455598,0.0745530726256983
"FALSE POSITIVE",8953414,"K04332.01",131.583,377,1,-1.973,0.0005947,28.2102272727273,-2.43904109589041
"CANDIDATE",10140274,"K04334.01",133.542,543,1,9.965,-0.0005034,33.2123287671233,-0.552542372881356
"CANDIDATE",10730070,"K04335.01",137.497,176,1,9.552,-6.334e-05,30.551724137931,-0.0185643564356436
"CANDIDATE",8573193,"K04337.01",134.557,164,1,7.049,-9.019e-05,33.4301675977654,-0.332764227642276
"FALSE POSITIVE",9240664,"K04338.01",141.412,122,1,10.09,-0.0002189,28.1565656565657,0.0228403755868545
"FALSE POSITIVE",7281411,"K04339.01",131.845,2010,1,-0.9897,-0.0002957,26.1237623762376,-0.249029754204398
"FALSE POSITIVE",6528141,"K04340.01",131.849,669,1,5.483,0.0003793,26.2543103448276,-2.9755905511811
"CANDIDATE",6792908,"K04341.01",136.609,125,1,8.51,-8.611e-06,25.969111969112,1.52489539748954
"FALSE POSITIVE",7211879,"K04342.01",131.762,2256,1,-23.72,0.01203,33.8914285714286,10.1448349307774
"CANDIDATE",8087812,"K04343.01",132.369,51,1,10.52,-4.94e-05,49.775,-0.657049608355091
"CANDIDATE",10534155,"K04345.01",133.411,310,1,4.877,-0.0001967,33.1954022988506,0.559085714285714
"CANDIDATE",9509343,"K04346.01",135.612,209,1,4.077,0.0006776,61.0232558139535,-1.59044117647059
"CANDIDATE",3244792,"K04347.01",134.504,350,1,5.609,5.5e-05,33.6368715083799,1.06622516556291
"FALSE POSITIVE",11872139,"K04350.01",132.044,766,1,6.728,-8.636e-05,26.476,0.905982905982906
"FALSE POSITIVE",2708221,"K04352.01",132.722,332,1,-4.676,-0.00102,28.0632183908046,-1.17857142857143
"CANDIDATE",4571844,"K04353.01",146.877,9,1,5.51,0.001866,25.701244813278,-0.666304347826087
"FALSE POSITIVE",5040223,"K04354.01",132.188,1352,1,-19.82,-0.001081,28.5514018691589,-9.8192
"CANDIDATE",8459663,"K04356.01",201.471,7,1,3.074,-0.0009291,28.1741935483871,-1.50448717948718
"CANDIDATE",3550372,"K04357.01",131.634,1962,1,9.766,0.00028,60.9753086419753,0.979069767441861
"CANDIDATE",7191646,"K04358.01",224.997,12,1,6.172,6.688e-05,28.9285714285714,-0.669480519480519
"CANDIDATE",1575873,"K04359.01",131.566,2127,1,4.218,-0.0001451,33.3613861386139,-5.17102615694165
"CANDIDATE",10669994,"K04360.01",132.357,494,1,5.856,0,66.7888888888889,-0.372199592668024
"CANDIDATE",7801070,"K04361.01",194.682,17,1,6.538,-0.0003356,33.6084337349398,-1.41764705882353
"CANDIDATE",9776794,"K04363.01",133.96,19,1,-3.299,-0.0007821,28.5193370165746,-0.520616438356164
"CANDIDATE",7427764,"K04364.01",132.259,288,1,7.001,-0.0001853,33.8,0.179824561403509
"CANDIDATE",10647452,"K04366.01",131.922,1479,1,9.673,4.803e-05,28.7967914438503,-1.49252336448598
"CANDIDATE",4773392,"K04367.01",163.96,9,1,8.542,-6.606e-05,72.0823529411765,-0.354004576659039
"FALSE POSITIVE",5471489,"K04368.01",141.615,112,1,0.9607,-2.142e-05,30.3251231527094,1.02888888888889
"FALSE POSITIVE",12407623,"K04370.01",132.424,1130,1,-10.39,-0.004933,30.7869822485207,-3.0284046692607
"CANDIDATE",11444514,"K04371.01",174.08,17,1,5.84,9.943e-05,30.715,0.9802
"CANDIDATE",9702006,"K04372.01",137.161,211,1,5.427,0.0001403,30.1739130434783,0.616901408450704
"FALSE POSITIVE",6778008,"K04373.01",131.616,1416,1,-8.488,-0.0006082,33.4775280898876,-5.41536458333333
"CANDIDATE",10991114,"K04374.01",132.691,287,1,7.516,-8.907e-05,36.8859060402685,-0.646862745098039
"FALSE POSITIVE",11969092,"K04375.01",131.592,0,0,13,0,30.9329268292683,0
"FALSE POSITIVE",2570773,"K04376.01",132.657,329,1,9.172,-0.001002,28.1437125748503,-2.23430962343096
"CANDIDATE",4945764,"K04377.01",148.392,68,1,10.43,0.0001305,83.3493975903614,0.0220663811563169
"FALSE POSITIVE",7703910,"K04379.01",132.457,527,1,1.304,0.001942,30.6787564766839,-3.4796992481203
"CANDIDATE",7777818,"K04380.01",136.766,230,1,4.539,0.0001999,28.3832599118943,-14.4109947643979
"FALSE POSITIVE",9851360,"K04381.01",135.8,128,1,-3.172,0.0002434,30.6906077348066,1.25560538116592
"CANDIDATE",6937529,"K04382.01",132.432,455,1,6.406,3.014e-05,33.580310880829,1.74642857142857
"CANDIDATE",9883606,"K04383.01",134.194,304,1,6.317,5.68e-05,28.0181818181818,-0.862119205298013
"CANDIDATE",9883606,"K04383.02",131.796,495,1,1.946,7.772e-05,28.0181818181818,-0.680398671096346
"CANDIDATE",5860968,"K04384.01",134.343,8,1,5.5,0.0005534,33.3222222222222,-1.62401500938086
"CANDIDATE",3645438,"K04385.01",452.871,3,1,6.411,0.00164,62.4268292682927,0.924223602484472
"CANDIDATE",3645438,"K04385.02",137.867,155,1,7.525,7.145e-05,62.4268292682927,0.696153846153846
"CANDIDATE",3645438,"K04385.03",136.634,62,1,4.061,0.0003983,62.4268292682927,-1.77467105263158
"CANDIDATE",8480582,"K04386.01",149.17,74,1,10.02,-0.0004696,33.1772151898734,-0.956380510440835
"FALSE POSITIVE",2830919,"K04387.01",132.011,865,1,7.82,-8.235e-05,33.3743016759776,-0.52
"FALSE POSITIVE",9588822,"K04388.01",170.095,20,1,42.65,-5.477e-05,32.9107142857143,0.0665842349304482
"CANDIDATE",9588822,"K04388.02",145.19,20,1,8.695,-0.0001078,32.9107142857143,0.115489864864865
"CANDIDATE",2997459,"K04389.01",132.204,81,1,7.366,-0.0007046,14.5822102425876,-0.10330985915493
"CANDIDATE",8330207,"K04390.01",131.659,164,1,6.195,0.0009339,30.0804597701149,0.395958083832335
"CANDIDATE",6359926,"K04391.01",166.132,28,1,10.44,0.000286,33.2513966480447,-0.31432664756447
"FALSE POSITIVE",6629993,"K04392.01",171.914,11,1,1.136,-0.001837,33.2251655629139,-5.95035460992908
"CANDIDATE",8324518,"K04393.01",132.335,826,1,7.317,-0.0002268,30.4971751412429,0.157763975155279
"FALSE POSITIVE",10427700,"K04394.01",131.64,1728,1,6.271,5.84e-05,27.7696078431373,0
"CANDIDATE",3103473,"K04395.01",131.731,702,1,7.238,-9.061e-05,33.3291139240506,0.761038961038961
"FALSE POSITIVE",3247503,"K04397.01",131.98,1194,1,1.492,0.0001708,33.72,11.9798387096774
"CANDIDATE",5802637,"K04398.01",131.546,118,1,5.782,9.114e-05,28.7268041237113,-2.47754385964912
"CANDIDATE",8345384,"K04399.01",143.028,33,1,5.22,0.0001946,45.8606557377049,1.52650602409639
"CANDIDATE",2831055,"K04400.01",131.907,602,1,8.659,-6.504e-05,30.105527638191,-0.747254901960784
"CANDIDATE",7703882,"K04403.01",136.956,227,1,5.612,0.0001535,33.5632183908046,1.02727272727273
"CANDIDATE",10745365,"K04405.01",139.621,117,1,2.905,0.0002241,28.3561643835616,-1.01724137931034
"FALSE POSITIVE",5563937,"K04406.01",131.789,2184,1,-11.57,0.02058,24.0505836575876,14.4057971014493
"CANDIDATE",8396660,"K04407.01",132.342,995,1,6.96,-3.546e-05,50.0393700787402,3.02142857142857
"FALSE POSITIVE",10736179,"K04408.01",132.56,608,1,-1.468,-2.526e-05,33.3081761006289,0.00878030303030303
"CANDIDATE",5308537,"K04409.01",143.217,95,1,5.438,1.355e-05,49.7863247863248,0.423333333333333
"CANDIDATE",6350882,"K04410.01",136.018,257,1,8.19,-0.0002932,28.7571428571429,0.961064425770308
"CANDIDATE",5281113,"K04411.01",131.642,95,1,10.1,-4.259e-05,37.2307692307692,-0.78780804150454
"FALSE POSITIVE",7847104,"K04412.01",132.746,1038,1,-7.104,0.0002396,33.6666666666667,-7.32167832167832
"FALSE POSITIVE",6891513,"K04413.01",140.84,110,1,-11.67,-0.003123,28.5615763546798,31.1776859504132
"FALSE POSITIVE",4579598,"K04414.01",131.622,1234,1,5.777,-1.627e-05,24.0038461538462,-1.53617886178862
"FALSE POSITIVE",7777522,"K04415.01",131.909,1485,1,-5.371,-0.0002792,30.4842105263158,6.27606837606838
"FALSE POSITIVE",9597729,"K04417.01",131.96,1525,1,-7.49,-0.0009172,30.4646464646465,5.47985781990521
"FALSE POSITIVE",9597729,"K04417.02",131.523,1525,1,-8.486,-0.0003935,30.4646464646465,7.66788321167883
"CANDIDATE",7582691,"K04419.01",131.592,2180,1,5.234,0.0001594,63.5322580645161,-0.200566037735849
"FALSE POSITIVE",7031942,"K04420.01",131.858,2374,1,2.654,3.439e-05,37.1184210526316,2.44764397905759
"CANDIDATE",9836563,"K04421.01",135.287,283,1,1.402,5.73e-05,71.6867469879518,-0.503212851405623
"CANDIDATE",9836563,"K04421.02",132.038,192,1,4.753,-5.358e-05,71.6867469879518,0.742105263157895
"FALSE POSITIVE",3866536,"K04423.01",134.198,146,1,3.823,-1.227e-05,33.4814814814815,1.22507418397626
"CANDIDATE",7046035,"K04424.01",131.825,589,1,6.946,4.063e-05,26.1416666666667,-0.475844421699079
"FALSE POSITIVE",4679314,"K04425.01",133.26,346,1,-21.25,0.0001665,37.0714285714286,28.6478454680535
"CANDIDATE",4172805,"K04427.01",243.953,7,1,6.446,0.0008399,45.0952380952381,0.0956603773584906
"CANDIDATE",5126182,"K04428.01",132.009,109,1,10.2,-0.0002118,33.5028901734104,0.964788732394366
"FALSE POSITIVE",9642018,"K04430.01",131.766,2642,1,14.73,0.0001634,33.3037974683544,1.18125
"CANDIDATE",9936080,"K04431.01",136.284,67,1,5.819,-2.078e-05,45.7777777777778,1.83453237410072
"FALSE POSITIVE",9518651,"K04433.01",132.009,616,1,1.921,-6.147e-05,33.4364640883978,5.76011994002999
"CANDIDATE",8278685,"K04435.01",136.823,124,1,8.102,0.0001182,33.5396825396825,-0.125246305418719
"FALSE POSITIVE",8308260,"K04436.01",132.254,1376,1,-21.52,0.002149,25.8813559322034,16.1780821917808
"FALSE POSITIVE",8492101,"K04437.01",133.2,171,1,11.28,-0.0001613,26.3072916666667,0.727056019070322
"FALSE POSITIVE",6343576,"K04438.01",134.726,162,1,9.27,-0.000168,30.280701754386,1.10633727175081
"FALSE POSITIVE",9899630,"K04439.01",132.059,1010,1,0.9743,0.0004326,28.7571428571429,3.15217391304348
"CANDIDATE",8416523,"K04441.01",131.667,1956,1,19.9,0.0002106,33.2185430463576,-2.97206703910615
"CANDIDATE",11124436,"K04442.01",132.755,76,1,5.017,-0.0001086,60.7582417582418,-0.2738
"CANDIDATE",5780855,"K04443.01",134.913,238,1,9.044,6.815e-05,27.7219917012448,-0.246078431372549
"CANDIDATE",11718389,"K04444.01",135.26,226,1,2.546,0.0005818,33.5190839694656,-1.18099415204678
"CANDIDATE",10329196,"K04446.01",162.716,16,1,12.04,-0.0001085,62.1851851851852,-1.18265306122449
"CANDIDATE",10604592,"K04447.01",131.946,611,1,8.747,-2.2e-05,33.1351351351351,-1.13942307692308
"FALSE POSITIVE",8429668,"K04449.01",134.691,268,1,-48.72,-0.001671,40.0152671755725,143.8671875
"CANDIDATE",7429240,"K04450.01",173.69,7,1,7.004,-3.979e-06,66.609756097561,-0.762555066079295
"CANDIDATE",10120548,"K04451.01",134.797,153,1,4.749,-0.0003098,33.4503311258278,0.707425742574257
"CANDIDATE",4474462,"K04452.01",141.857,82,1,6.427,-8.904e-05,74.1772151898734,0.367692307692308
"FALSE POSITIVE",10729472,"K04453.02",131.787,1598,1,6.364,-1.118e-05,33.36,-0.0823847695390782
"FALSE POSITIVE",9777200,"K04455.01",132.082,980,1,3.646,0.000169,23.8954703832753,-3.18300395256917
