"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_sradius","tce_fwm_stat","tce_fwm_pdeco"
"FALSE POSITIVE",10920813,"K07386.01",1,0.737,0,-0.001609
"FALSE POSITIVE",10923260,"K07387.01",1,0.933,581.18,-0.0002672
"FALSE POSITIVE",10924400,"K07388.01",1,0.761,51.32,4.192e-05
"FALSE POSITIVE",10936427,"K07390.01",1,0.668,0,0
"FALSE POSITIVE",10937609,"K07391.01",1,0.971,5237.4,-0.00194
"FALSE POSITIVE",10965963,"K07392.01",1,1.215,116.41,0.0009224
"FALSE POSITIVE",10979716,"K07394.01",1,0.523,361.66,0.006597
"FALSE POSITIVE",10982373,"K07395.01",1,3.407,18.094,-1.95e-05
"FALSE POSITIVE",10987439,"K07396.01",1,1.485,23995,-0.005929
"FALSE POSITIVE",10989032,"K07397.01",1,2.178,1082.9,0.00241
"FALSE POSITIVE",10991989,"K07398.01",1,15,29237,-0.001937
"FALSE POSITIVE",10992733,"K07399.01",1,0.887,0,0.01183
"CANDIDATE",11019739,"K07400.01",1,0.782,0.053603,2.934e-05
"FALSE POSITIVE",11027722,"K07402.01",1,0.942,360.75,0.0005658
"FALSE POSITIVE",11029877,"K07403.01",1,1.25,0,-0.00417
"CANDIDATE",11068630,"K07404.01",1,0.963,4.7474,-0.0002668
"FALSE POSITIVE",11071207,"K07405.01",1,1.485,29.167,-7.054e-05
"FALSE POSITIVE",11073223,"K07406.01",1,1.014,47279,0.07241
"FALSE POSITIVE",11076279,"K07407.01",1,2.024,31051,0.01694
"CANDIDATE",11092783,"K07408.01",1,0.534,22.881,-0.0009847
"FALSE POSITIVE",11124509,"K07409.01",1,0.893,0.065761,3.103e-06
"CANDIDATE",11134079,"K07410.01",1,0.715,0,0.01693
"CANDIDATE",11137061,"K07411.01",1,0.754,15.514,-0.0001057
"FALSE POSITIVE",11144439,"K07412.01",1,0.796,696.85,0.001687
"FALSE POSITIVE",11147276,"K07413.01",1,0.905,10613,0.005556
"FALSE POSITIVE",11154043,"K07414.01",1,2.299,6.7647,-4.978e-05
"FALSE POSITIVE",11182260,"K07415.01",1,0.638,614.32,-0.0005293
"CANDIDATE",11187972,"K07416.01",1,1.342,4.5479,5.878e-05
"FALSE POSITIVE",11198723,"K07417.01",1,0.908,10710,-0.01953
"FALSE POSITIVE",11199725,"K07418.01",1,18.96,61.783,-8.702e-05
"FALSE POSITIVE",11200773,"K07419.01",1,0.794,116310,0.003653
"FALSE POSITIVE",11228612,"K07420.01",1,1.047,0,-0.02073
"FALSE POSITIVE",11232745,"K07421.01",1,0.795,16.996,-0.000894
"FALSE POSITIVE",11233911,"K07422.01",1,0.822,1302.8,-0.002679
"FALSE POSITIVE",11234677,"K07423.01",1,1.241,0,0
"FALSE POSITIVE",11235323,"K07424.01",1,0.717,1830.9,-0.002243
"FALSE POSITIVE",11240948,"K07425.01",1,2.17,2.21,7.354e-06
"CANDIDATE",11241560,"K07426.01",1,0.814,3.7475,-0.0001768
"CANDIDATE",11244571,"K07427.01",1,1.109,1.0044,2.339e-05
"FALSE POSITIVE",11250867,"K07428.01",1,0.951,0,0
"FALSE POSITIVE",11251058,"K07429.01",1,1.53,17.503,7.638e-05
"CANDIDATE",11282568,"K07430.01",1,13.45,0,0
"FALSE POSITIVE",11285625,"K07431.01",1,2.804,17708,-0.07134
"CANDIDATE",11286311,"K07432.01",1,1.008,1.5886,8.366e-05
"FALSE POSITIVE",11287726,"K07433.01",1,0.719,8157.2,0.007624
"CANDIDATE",11288492,"K07434.01",1,0.832,12.752,-9.231e-05
"CANDIDATE",11288772,"K07435.01",1,1.048,3.8602,-2.753e-05
"FALSE POSITIVE",11295085,"K07436.01",1,2.211,0.8648,-8.704e-06
"CANDIDATE",11296724,"K07437.01",1,0.897,3.6972,0.000116
"FALSE POSITIVE",11350389,"K07438.01",1,0.811,4046.7,0.009517
"FALSE POSITIVE",11356602,"K07439.01",1,1.198,5.7763,-0.0002234
"FALSE POSITIVE",11358392,"K07440.01",1,1.369,112.44,-0.0002289
"FALSE POSITIVE",11359305,"K07441.01",1,2.385,1763.7,-0.002821
"FALSE POSITIVE",11391181,"K07442.01",1,0.87,155.5,0.00321
"FALSE POSITIVE",11401869,"K07443.01",1,1.013,10.547,5.829e-05
"FALSE POSITIVE",11409698,"K07444.01",1,1.44,2036,0.005876
"CANDIDATE",11411639,"K07445.01",1,0.793,3.5401,-0.0002235
"CANDIDATE",11455795,"K07446.01",1,0.683,0,-0.01058
"FALSE POSITIVE",11457191,"K07447.01",1,0.867,7.7629,9.654e-06
"FALSE POSITIVE",11499757,"K07450.01",1,1.066,0,0.0851
"FALSE POSITIVE",11502172,"K07452.01",1,0.9,534.87,-0.002002
"FALSE POSITIVE",11506235,"K07454.01",1,0.963,77.531,0.001545
"FALSE POSITIVE",11560382,"K07456.01",1,0.86,12.346,-0.0001081
"FALSE POSITIVE",11560431,"K07457.01",1,0.828,2.103,-0.0002116
"FALSE POSITIVE",11560447,"K07458.01",1,1.475,192650,-0.1041
"FALSE POSITIVE",11601357,"K07459.01",1,0.8,6.7756,-0.0004312
"CANDIDATE",11602794,"K07460.01",1,0.927,5.7441,-0.000421
"FALSE POSITIVE",11615481,"K07461.01",1,1.04,0,0
"FALSE POSITIVE",11616200,"K07462.01",1,0.865,559.73,0.0008743
"FALSE POSITIVE",11616631,"K07463.01",1,0.731,38.871,0.0005968
"FALSE POSITIVE",11616663,"K07464.01",1,0.951,24.006,0.0001737
"FALSE POSITIVE",11619964,"K07466.01",1,0.944,10302,-0.05851
"FALSE POSITIVE",11651105,"K07468.01",1,0.796,0.46158,3.098e-05
"FALSE POSITIVE",11662440,"K07469.01",1,0.846,21185,-0.05853
"CANDIDATE",11672354,"K07471.01",1,1.1,3.9257,0.0002162
"FALSE POSITIVE",11704044,"K07472.01",1,0.948,6047.8,0.009862
"FALSE POSITIVE",11706658,"K07473.01",1,0.741,1052.1,0.002671
"FALSE POSITIVE",11709022,"K07474.01",1,0.368,0,0
"FALSE POSITIVE",11724091,"K07475.01",1,2.624,21.272,-0.0001911
"FALSE POSITIVE",11757422,"K07476.01",1,0.578,320.87,0.001526
"FALSE POSITIVE",11763910,"K07477.01",1,1.368,69.131,-0.0001082
"FALSE POSITIVE",11768970,"K07478.01",1,3.54,1359.5,0.002068
"CANDIDATE",11773625,"K07479.01",1,1.575,7.4002,-9.466e-05
"FALSE POSITIVE",11811454,"K07481.01",1,1.947,1681.2,-0.0007221
"FALSE POSITIVE",11817750,"K07482.01",1,1.95,11465,-0.003393
"FALSE POSITIVE",11854636,"K07484.01",1,0.886,0.404,-0.0004499
"FALSE POSITIVE",11855538,"K07485.01",1,1.874,14.328,-5.852e-05
"FALSE POSITIVE",11858541,"K07486.01",1,1.071,292.46,0.0008771
"FALSE POSITIVE",11873166,"K07487.01",1,0.997,45.048,0.0001448
"FALSE POSITIVE",11873171,"K07488.01",1,1.005,188.47,0.0009342
"CANDIDATE",11904704,"K07489.01",1,0.881,7.0081,1.894e-05
"FALSE POSITIVE",11906217,"K07490.01",1,0.56,167.32,-0.005807
"FALSE POSITIVE",11913052,"K07491.01",1,7.7,364.84,0.0006914
"FALSE POSITIVE",11913071,"K07492.01",1,3.065,566660,0.1464
"FALSE POSITIVE",11922648,"K07494.01",1,0.812,86.676,-0.0003767
"FALSE POSITIVE",11922782,"K07495.01",1,1.465,176820,0.02061
"FALSE POSITIVE",11923819,"K07496.01",1,2.379,153380,0.06987
"FALSE POSITIVE",11959569,"K07497.01",1,1.935,9780.3,0.01474
"FALSE POSITIVE",11966557,"K07498.01",1,0.977,788.79,0.04562
"FALSE POSITIVE",11967004,"K07499.01",1,1.161,8845.5,0.002593
"FALSE POSITIVE",11968490,"K07500.01",1,1.456,171.04,-0.0002526
"FALSE POSITIVE",11970288,"K07501.01",1,2.888,0,0
"FALSE POSITIVE",12004679,"K07502.01",1,0.854,965.28,-0.00341
"FALSE POSITIVE",12004680,"K07503.01",1,0.81,70.594,-0.0009486
"FALSE POSITIVE",12013615,"K07505.01",1,1.643,0,0.0003915
"CANDIDATE",12016243,"K07506.01",1,0.999,5.4595,0.0002599
"FALSE POSITIVE",12022517,"K07507.01",1,0.861,678.16,0.006272
"FALSE POSITIVE",12022718,"K07508.01",1,0.874,12.033,0.0002118
"CANDIDATE",12067960,"K07510.01",1,0.853,8.178,6.863e-05
"FALSE POSITIVE",12071006,"K07511.01",1,2.692,0,0
"FALSE POSITIVE",12105785,"K07512.01",1,2.734,6371,0.005178
"FALSE POSITIVE",12157983,"K07514.01",1,0.816,430.55,0.000545
"FALSE POSITIVE",12164751,"K07515.01",1,1.108,0,0
"FALSE POSITIVE",12217907,"K07516.01",1,0.932,7880,0.0294
"FALSE POSITIVE",12251779,"K07517.01",1,0.988,429.25,0.002135
"FALSE POSITIVE",12268220,"K07518.01",1,3.461,0,0
"FALSE POSITIVE",12302391,"K07519.01",1,1.029,21280,0.06687
"CANDIDATE",12304728,"K07520.01",1,4.93,0.13782,-1.285e-05
"FALSE POSITIVE",12306808,"K07521.01",1,0.758,19251,0.02504
"FALSE POSITIVE",12306808,"K07521.02",2,0.758,14882,0.01778
"FALSE POSITIVE",12351927,"K07522.01",1,0.519,1872.4,0.01581
"FALSE POSITIVE",12353633,"K07523.01",1,2.053,7.9048,-9.559e-06
"FALSE POSITIVE",12353720,"K07524.01",1,3.928,0,0
"FALSE POSITIVE",12356746,"K07525.01",1,0.901,37661,-0.006429
"FALSE POSITIVE",12356914,"K07526.01",1,0.739,18034,0.1699
"FALSE POSITIVE",12365000,"K07527.01",1,3.15,145.49,-0.0004167
"FALSE POSITIVE",12365015,"K07528.01",1,0.663,0.0014777,-8.688e-08
"FALSE POSITIVE",12367017,"K07529.01",1,0.87,15285,-0.01168
"FALSE POSITIVE",12367310,"K07530.01",1,4.063,59.924,4.523e-05
"FALSE POSITIVE",12403968,"K07531.01",1,0.678,34.472,0.0007749
"FALSE POSITIVE",12418662,"K07532.01",1,0.861,899.75,0.002893
"FALSE POSITIVE",12418816,"K07533.01",1,0.511,0,0
"FALSE POSITIVE",12470530,"K07536.01",1,0.621,31841,0.1007
"FALSE POSITIVE",12506342,"K07538.01",1,0.56,1516.8,-0.0003241
"CANDIDATE",12555616,"K07540.01",1,0.936,15.808,0.000289
"FALSE POSITIVE",12557713,"K07541.01",1,0.552,1212.1,-0.01317
"FALSE POSITIVE",3458687,"K07543.01",1,5.294,23.927,-4.117e-06
"FALSE POSITIVE",3749508,"K07544.01",1,10.11,243.23,-0.0004302
"FALSE POSITIVE",3749508,"K07544.02",2,10.11,7.4448,1.998e-05
"FALSE POSITIVE",3955867,"K07545.01",1,6.447,82.394,-0.0011
"FALSE POSITIVE",4074294,"K07547.01",1,2.975,55.57,0.0001206
"FALSE POSITIVE",4380560,"K07548.01",1,0.966,73.514,-7.583e-05
"FALSE POSITIVE",4483235,"K07550.01",1,1.967,0.59217,9.699e-06
"FALSE POSITIVE",5024414,"K07555.01",1,10.53,228.57,-0.0001473
"FALSE POSITIVE",5268955,"K07557.01",1,1.352,0.03182,-1.301e-06
"FALSE POSITIVE",5598645,"K07560.01",1,4.708,119.33,-3.928e-05
"FALSE POSITIVE",5908086,"K07563.01",1,7.781,4.3395,-1.174e-05
"FALSE POSITIVE",6590362,"K07570.01",1,0.887,672.53,-0.0008837
"FALSE POSITIVE",6628740,"K07571.01",1,1.613,0.12789,1.983e-06
"FALSE POSITIVE",7031126,"K07573.01",1,1.961,18.449,4.522e-05
"FALSE POSITIVE",7031208,"K07574.01",1,1.032,16.366,7.863e-05
"FALSE POSITIVE",7031742,"K07575.01",1,1.012,8.0623,-6.777e-05
"FALSE POSITIVE",7032568,"K07576.01",1,1.603,0,0
"FALSE POSITIVE",7032687,"K07577.01",1,0.872,3.5082,-5.481e-05
"FALSE POSITIVE",7116282,"K07579.01",1,0.887,17.523,1.024e-05
"FALSE POSITIVE",7116859,"K07580.01",1,0.94,1.1431,-1.57e-05
"FALSE POSITIVE",7133286,"K07581.01",1,0.635,124.36,-0.001464
"FALSE POSITIVE",7214090,"K07583.01",1,0.908,676.52,-0.0002753
"FALSE POSITIVE",7281694,"K07584.01",1,1.734,52.381,9.787e-05
"FALSE POSITIVE",7362450,"K07585.01",1,1.547,63.309,4.067e-05
"CANDIDATE",8096395,"K07587.01",1,0.945,3.6833,0.0001279
"FALSE POSITIVE",8649876,"K07595.01",1,2.073,19.212,-5.801e-05
"FALSE POSITIVE",8868686,"K07598.01",1,1.076,23.011,2.562e-05
"FALSE POSITIVE",9246715,"K07601.01",1,14.22,670.77,0.03117
"FALSE POSITIVE",10253638,"K07608.01",1,2.661,2.9113,1.288e-05
"FALSE POSITIVE",10341777,"K07610.01",1,0.815,112.33,5.809e-05
"FALSE POSITIVE",10407271,"K07611.01",1,0.787,0.39165,1.319e-05
"FALSE POSITIVE",10471167,"K07612.01",1,0.717,46.916,-0.000363
"FALSE POSITIVE",10471174,"K07613.01",1,0.838,1.8649,-6.72e-05
"FALSE POSITIVE",10471345,"K07614.01",1,0.741,17.397,-0.0001286
"FALSE POSITIVE",11463950,"K07616.01",1,2.531,7.7604,-3.384e-05
"FALSE POSITIVE",11621897,"K07618.01",1,1.031,1.299,5.162e-05
"FALSE POSITIVE",1025986,"K07621.01",1,1.187,6.4827,0.0006248
"FALSE POSITIVE",1293046,"K07622.01",1,0.62,416.5,0.002794
"FALSE POSITIVE",1434395,"K07623.01",1,20.85,24733,-0.01877
"CANDIDATE",1723078,"K07624.01",1,3.466,6.6526,-0.0003331
"FALSE POSITIVE",1868404,"K07625.01",1,1.286,10.356,-0.0001345
"FALSE POSITIVE",1995712,"K07626.01",1,0.974,0.029257,-2.891e-06
"FALSE POSITIVE",2140389,"K07627.01",1,0.709,0,0
"CANDIDATE",2299738,"K07628.01",1,0.7,2.0301,-3.395e-05
"FALSE POSITIVE",2302758,"K07629.01",1,0.998,324.47,0.0005031
"CANDIDATE",2302997,"K07630.01",1,0.521,2.2918,5.8e-05
"FALSE POSITIVE",2308411,"K07631.01",1,1.198,103.16,-0.0002599
"FALSE POSITIVE",2446134,"K07632.01",1,1.08,9.4443,-0.0006307
"FALSE POSITIVE",2449053,"K07633.01",1,0.935,0,2.49e-05
"FALSE POSITIVE",2569995,"K07634.01",1,1.597,45.208,-0.01009
"CANDIDATE",2577353,"K07635.01",1,1.181,39.158,-3.166e-05
"CANDIDATE",2696205,"K07636.01",1,0.836,10.7,9.769e-05
"FALSE POSITIVE",2711131,"K07637.01",1,0.754,935.41,0.001227
"CANDIDATE",2834805,"K07638.01",1,1.685,1.1549,-5.042e-05
"FALSE POSITIVE",2854839,"K07639.01",1,0.751,0,1.047e-06
"FALSE POSITIVE",2859299,"K07640.01",1,1.114,448.61,0.0005755
"CANDIDATE",2984990,"K07641.01",1,1.507,2.8406,-0.0001206
"FALSE POSITIVE",3003019,"K07642.01",1,1.098,32.88,1.17e-05
"FALSE POSITIVE",3102309,"K07643.01",1,1.015,6.346,-7.028e-05
"CANDIDATE",3110177,"K07644.01",1,0.929,10.888,0.0001829
"CANDIDATE",3129238,"K07645.01",1,0.759,0.61906,2.708e-06
"FALSE POSITIVE",3218844,"K07646.01",1,0.975,0.16498,0.0001754
"FALSE POSITIVE",3230095,"K07647.01",1,0.776,11.881,-0.0004296
"CANDIDATE",3232249,"K07648.01",1,0.746,6.447,4.859e-05
"FALSE POSITIVE",3235282,"K07649.01",1,1.162,65.028,0.008487
"FALSE POSITIVE",3241647,"K07650.01",1,1.029,1.5625,-6.083e-05
"FALSE POSITIVE",3248696,"K07651.01",1,0.729,7.1231,0.00189
"FALSE POSITIVE",3345973,"K07652.01",1,2.259,436.6,-0.0004117
"FALSE POSITIVE",3347807,"K07653.01",1,2.183,0.33611,6.883e-06
"FALSE POSITIVE",3353454,"K07654.01",1,1,2.4213,-0.0005759
"FALSE POSITIVE",3439126,"K07655.01",1,0.664,4.738,-0.00156
"FALSE POSITIVE",3448456,"K07656.01",1,0.865,58.954,0.0003989
"FALSE POSITIVE",3531231,"K07657.01",1,0.784,2486.8,0.01671
"FALSE POSITIVE",3542542,"K07658.01",1,0.716,39.52,0.0003707
"FALSE POSITIVE",3644631,"K07659.01",1,0.904,2.1789,0.0008572
"FALSE POSITIVE",3644738,"K07660.01",1,0.947,5.632,-0.001128
"FALSE POSITIVE",3645282,"K07661.01",1,0.951,983.81,-0.0005089
"CANDIDATE",3660581,"K07662.01",1,3.831,1.0776,0.0001105
"FALSE POSITIVE",3663141,"K07663.01",1,1,0,0.0003704
"FALSE POSITIVE",3732972,"K07664.01",1,14.68,81.015,0.0001139
"FALSE POSITIVE",3750350,"K07665.01",1,1.014,2.9922,-0.0002917
"FALSE POSITIVE",3751231,"K07666.01",1,1.145,252.07,0.0009872
"CANDIDATE",3762750,"K07668.01",1,1.081,6.9421,-0.0002711
"FALSE POSITIVE",3839294,"K07669.01",1,6.897,5.6809,0.0002563
"CANDIDATE",3848083,"K07670.01",1,0.931,0.10086,-3.773e-05
"FALSE POSITIVE",3851194,"K07671.01",1,2.338,16.147,-7.242e-05
"FALSE POSITIVE",3852476,"K07672.01",1,4.525,1.5731,-0.0001403
"CANDIDATE",3852872,"K07673.01",1,1.708,6.0719,0.0002524
"FALSE POSITIVE",3858943,"K07674.01",1,1.106,104.91,-0.0007717
"FALSE POSITIVE",3859042,"K07675.01",1,0.748,16.626,-0.0006414
"CANDIDATE",3934657,"K07676.01",1,0.869,13.515,-0.0001407
"FALSE POSITIVE",3967501,"K07677.01",1,5.915,0.011955,2.755e-06
"CANDIDATE",4048898,"K07678.01",1,1.288,1.4492,2.971e-05
"CANDIDATE",4054784,"K07679.01",1,0.815,4.5202,9.929e-06
"CANDIDATE",4072271,"K07680.01",1,1.785,1.5854,-0.0001625
"CANDIDATE",4073017,"K07681.01",1,0.805,10.795,-0.000351
"FALSE POSITIVE",4073089,"K07682.01",1,1.568,0,0.003122
"FALSE POSITIVE",4136659,"K07683.01",1,1.049,732.29,0.0007108
"FALSE POSITIVE",4141587,"K07684.01",1,16.82,3.7226,9.573e-05
"CANDIDATE",4141593,"K07685.01",1,1.177,2.7683,-3.509e-05
"CANDIDATE",4141593,"K07685.02",2,1.177,5.101,-3.361e-05
"FALSE POSITIVE",4144873,"K07686.01",1,8.123,0.76265,0.0003596
"CANDIDATE",4252671,"K07687.01",1,3.775,3.5714,-2.27e-05
"FALSE POSITIVE",4281068,"K07689.01",1,1.44,0,0
"FALSE POSITIVE",4284980,"K07690.01",1,0.891,7.7441,-0.0002364
"FALSE POSITIVE",4355503,"K07691.01",1,0.388,2.1923,-0.0007157
"FALSE POSITIVE",4373195,"K07692.01",1,2.773,0,0
"CANDIDATE",4384909,"K07693.01",1,0.933,22.38,-0.0007827
"FALSE POSITIVE",4386607,"K07694.01",1,0.868,4.6618,5.968e-05
"FALSE POSITIVE",4390912,"K07695.01",1,7.906,71.132,0.0001612
"FALSE POSITIVE",4472143,"K07696.01",1,1.253,4.6425,0.000155
"FALSE POSITIVE",4574319,"K07697.01",1,0.862,31.14,-0.0001045
"FALSE POSITIVE",4651399,"K07698.01",1,8.811,8.1164,0.002041
"FALSE POSITIVE",4670267,"K07699.01",1,0.844,0,0
"CANDIDATE",4670361,"K07700.01",1,1.059,6.3013,0.0004618
"FALSE POSITIVE",4730442,"K07702.01",1,1.589,56.517,4.01e-05
"CANDIDATE",4742188,"K07703.01",1,0.992,0.5083,0.0002778
"CANDIDATE",4742452,"K07704.01",1,1.08,2.2419,-7.087e-05
"CANDIDATE",4762283,"K07706.01",1,0.48,11.092,0.001462
"FALSE POSITIVE",4774646,"K07707.01",1,1.309,422.76,-0.000316
"CANDIDATE",4813793,"K07708.01",1,2.224,1.263,5.423e-05
"FALSE POSITIVE",4840156,"K07709.01",1,1.187,282.99,-9.562e-05
"FALSE POSITIVE",4851283,"K07710.01",1,1,63.083,-0.0006209
"CANDIDATE",4940203,"K07711.01",1,0.797,1.9865,7.335e-05
"FALSE POSITIVE",5009688,"K07713.01",1,1.131,32.712,-0.0003072
"FALSE POSITIVE",5024429,"K07714.01",1,1.038,356.96,0.0003249
"CANDIDATE",5091479,"K07715.01",1,0.884,0.93646,6.668e-05
"CANDIDATE",5097856,"K07716.01",1,0.718,4.7063,0.0004422
"FALSE POSITIVE",5120225,"K07717.01",1,0.991,49710,-0.001524
"FALSE POSITIVE",5126932,"K07718.01",1,1,32.26,-0.0001013
"FALSE POSITIVE",5168498,"K07719.01",1,2.38,16.721,-0.0003742
"FALSE POSITIVE",5185765,"K07720.01",1,1.55,6.5868,-0.0001371
"FALSE POSITIVE",5201593,"K07721.01",1,1.143,177.27,-0.0001674
"FALSE POSITIVE",5273713,"K07722.01",1,1.715,1835.9,0.0006651
"FALSE POSITIVE",5276332,"K07723.01",1,1.312,3.4492,1.461e-05
"FALSE POSITIVE",5301093,"K07724.01",1,0.772,6.2273,6.618e-05
"FALSE POSITIVE",5305399,"K07725.01",1,0.881,52.774,0.002754
"FALSE POSITIVE",5389632,"K07726.01",1,0.878,64.106,0.0003053
"FALSE POSITIVE",5444491,"K07727.01",1,1.007,128.26,-0.0001944
"FALSE POSITIVE",5456319,"K07728.01",1,0.805,182.95,0.0002265
"FALSE POSITIVE",5460434,"K07729.01",1,2.022,0,0
"FALSE POSITIVE",5512513,"K07730.01",1,0.579,2.4962,4.689e-05
"FALSE POSITIVE",5513861,"K07731.01",1,1.19,0,0
"FALSE POSITIVE",5529552,"K07732.01",1,0.815,23.175,0.000148
"FALSE POSITIVE",5617259,"K07733.01",1,3.214,172.03,0.0001675
"FALSE POSITIVE",5653795,"K07734.01",1,4.763,0,0
"CANDIDATE",5687986,"K07735.01",1,2.59,13.951,-0.0003933
"FALSE POSITIVE",5709103,"K07736.01",1,1.116,6.3396,8.618e-06
"FALSE POSITIVE",5716508,"K07737.01",1,180,0,-0.0002573
"FALSE POSITIVE",5730380,"K07738.01",1,1.363,0,0
"FALSE POSITIVE",5736801,"K07739.01",1,0.818,467.96,-0.003708
"FALSE POSITIVE",5774375,"K07740.01",1,2.058,0,0
"FALSE POSITIVE",5806800,"K07741.01",1,0.973,420.94,-0.00328
"FALSE POSITIVE",5817957,"K07742.01",1,0.894,82.208,-0.005822
"FALSE POSITIVE",5823557,"K07743.01",1,1.249,2.5334,4.513e-05
"CANDIDATE",5877292,"K07744.01",1,1.067,11.866,-0.000525
"FALSE POSITIVE",5879448,"K07745.01",1,1.759,11.196,0.0003727
"CANDIDATE",5881307,"K07746.01",1,0.989,0.10622,-5.965e-05
"FALSE POSITIVE",5887316,"K07747.01",1,1.134,87.337,-0.0001511
"FALSE POSITIVE",5887393,"K07748.01",1,2.968,3.6772,-7.475e-06
"CANDIDATE",5888187,"K07749.01",1,0.918,3.0151,0.0003839
"CANDIDATE",5894182,"K07750.01",1,2.553,6.3189,-0.0002985
"FALSE POSITIVE",5895083,"K07751.01",1,2.184,891.1,0.000456
"FALSE POSITIVE",5952448,"K07753.01",1,0.903,0.75862,4.947e-05
"FALSE POSITIVE",5962509,"K07754.01",1,0.808,267.83,-0.0007246
"FALSE POSITIVE",5991070,"K07756.01",1,2.409,31.849,-5.041e-05
"FALSE POSITIVE",6032920,"K07757.01",1,0.785,6.8195,8.617e-05
"CANDIDATE",6043538,"K07759.01",1,1.726,0.70428,-1.39e-05
"FALSE POSITIVE",6069674,"K07761.01",1,1.953,0.91107,-0.0002777
"CANDIDATE",6106046,"K07762.01",1,0.955,13.434,-2.789e-05
"FALSE POSITIVE",6113752,"K07763.01",1,1.141,11.413,-0.0005684
"CANDIDATE",6124137,"K07764.01",1,2.193,1.7731,-6.519e-05
"FALSE POSITIVE",6147851,"K07766.01",1,1.01,3101.3,-0.004384
"FALSE POSITIVE",6187888,"K07768.01",1,0.811,7.4755,0.0001455
"FALSE POSITIVE",6190535,"K07769.01",1,0.831,0.66957,5.91e-05
"FALSE POSITIVE",6198256,"K07770.01",1,1.987,2.0295,-2.283e-05
