"koi_disposition","kepid","kepoi_name","tce_model_dof","tcet_period","tcet_model_dof","tce_rb_tpdur","tce_rb_tcount2","tce_fwm_sdec","tce_fwm_pdeco","tce_prad_sn"
"CANDIDATE",9272070,"K04126.01",7398,8.10494,12100,12,0,45.715745,0.0002099,2.23096026490066
"CANDIDATE",5088400,"K04127.01",2654,8.82719,4059,6,0,40.21314,0,4.60433152852978
"FALSE POSITIVE",4669402,"K04128.01",642.5,143.197,991,24,0,39.765025,-0.006136,0.90187101910828
"CANDIDATE",11970988,"K04129.01",13580,2.3148,27770,6,0,50.369943,2.942e-05,1.78212654924984
"FALSE POSITIVE",10858803,"K04130.01",38800,0.952377,32170,6,0,48.20739,-2.081e-06,1.62328537972566
"FALSE POSITIVE",6129694,"K04131.01",58650,0.936749,32170,12,0,41.430928,6.966e-06,2.22028311033547
"FALSE POSITIVE",7601918,"K04133.01",31400,0.621363,32140,3,19,43.297906,0.0001722,3.20597014925373
"FALSE POSITIVE",5386264,"K04135.01",25900,12.4267,26060,31,0,40.588928,4.81e-05,1.4963503649635
"CANDIDATE",7256914,"K04136.01",23260,2.41749,32350,6,0,42.811648,-0.0001011,2.07294721407625
"CANDIDATE",7256914,"K04136.02",13530,4.03366,20070,12,0,42.811065,2.026e-05,1.89261533616753
"FALSE POSITIVE",3542222,"K04137.01",38730,0.504425,32160,3,0,38.656958,0.001574,2.78743068391867
"FALSE POSITIVE",4636565,"K04138.01",31630,2.814,32140,12,0,39.775366,8.019e-05,2.29668538308277
"CANDIDATE",9956082,"K04139.01",7847,3.74031,14270,6,0,46.838801,1.508e-05,1.80366369187412
"FALSE POSITIVE",3241248,"K04141.01",20070,0.978048,32230,3,2,38.318217,0.0002986,1.45457335788827
"FALSE POSITIVE",9716302,"K04142.01",18730,1.33258,15310,6,0,46.413772,-0.0007864,3.84262611634082
"FALSE POSITIVE",10294509,"K04143.01",16860,1.85449,25620,6,0,47.369602,0.0003526,3.36804786173277
"CANDIDATE",3112129,"K04144.01",20030,0.975309,32160,3,0,38.205322,-7.641e-05,0.910947562097516
"CANDIDATE",3103212,"K04145.01",21340,3.2542,32090,12,0,38.281627,-2.725e-05,2.66791044776119
"CANDIDATE",10000941,"K04146.01",7186,3.50475,8793,3,0,46.911869,-3.225e-05,2.27032810271041
"CANDIDATE",10000941,"K04146.02",8911,2.57385,14860,3,0,46.91212,-5.626e-05,1.51770398064658
"FALSE POSITIVE",8029197,"K04147.01",16610,2.15287,32110,6,4,43.881482,2.336e-05,2.44461077844311
"FALSE POSITIVE",12257886,"K04148.01",31220,2.61589,32300,12,0,50.922261,-0.0001639,2.98861949529936
"CANDIDATE",10875007,"K04149.01",5286,9.54719,8862,12,0,48.256356,4.84e-06,2.57172743574417
"CANDIDATE",10875007,"K04149.02",3219,14.7087,5485,12,0,48.256363,1.341e-06,2.34226689000558
"CANDIDATE",11465651,"K04150.01",2488,31.3351,4080,12,0,49.354043,0.0002107,3.17455749028637
"FALSE POSITIVE",5217574,"K04151.01",36280,0.894854,27330,6,0,40.301295,0.001095,1.82781836413121
"CANDIDATE",7199060,"K04152.01",1383,64.192,2398,12,0,42.709118,0.0001352,2.86448598130841
"CANDIDATE",8439323,"K04153.01",4318,4.62605,7109,3,12,44.425148,0.0001428,2.10317936412717
"FALSE POSITIVE",5551228,"K04154.02",317.1,368.669,506,31,0,40.769226,-0.01366,0.673929264288912
"FALSE POSITIVE",5471271,"K04155.01",22620,12.4257,25780,31,0,40.656744,-0.00015,2.95467475820216
"CANDIDATE",5881120,"K04156.01",11930,4.85017,22220,12,0,41.116618,1.423e-05,2.45824634655532
"CANDIDATE",4548098,"K04157.01",7924,3.82317,14000,6,0,39.658815,-3.055e-05,2.71491228070175
"CANDIDATE",4548098,"K04157.02",3531,5.21577,5817,3,0,39.658382,4.135e-05,2.18237008256435
"FALSE POSITIVE",5306383,"K04158.01",29210,0.842333,32040,3,1,40.490483,-0.000195,1.92956974513565
"CANDIDATE",6607644,"K04159.01",21820,0.971919,32120,3,0,42.072699,-3.458e-05,2.54417413572343
"CANDIDATE",7610663,"K04160.01",7803,3.03198,10620,3,0,43.21607,-1.823e-05,2.26288117770768
"FALSE POSITIVE",5565707,"K04161.01",16680,1.29406,24880,3,1,40.735546,0.0004611,1.68472063854048
"FALSE POSITIVE",1293031,"K04162.01",18160,1.07871,32230,3,0,36.903411,8.598e-06,1.34271523178808
"FALSE POSITIVE",6463499,"K04163.01",756.9,94.4473,871,12,0,41.831743,0.00139,1.39273573089998
"FALSE POSITIVE",8254882,"K04164.01",23220,0.92566,32160,3,0,44.149535,0.0002717,2.23572037510656
"FALSE POSITIVE",6042031,"K04165.01",36400,0.53711,32200,3,0,41.33305,-1.591e-05,2.38662830524729
"CANDIDATE",4078311,"K04166.01",1649,9.84259,2613,3,0,39.172991,8.114e-05,0.919303234980448
"FALSE POSITIVE",5475735,"K04167.01",27090,2.99199,32080,12,0,40.678168,0.001152,0.53404401650619
"FALSE POSITIVE",9402583,"K04168.01",57160,0.536544,31380,6,0,45.92289,-0.0003164,0.828555368184373
"CANDIDATE",7838675,"K04169.01",19430,1.00521,31650,3,0,43.566475,-1.151e-06,2.22660530352838
"FALSE POSITIVE",8700537,"K04170.01",5105,43.7965,5994,31,0,44.838648,-0.001443,0.544396211523283
"FALSE POSITIVE",10858785,"K04171.01",31650,0.952369,32180,3,0,48.209314,0.0004364,1.69582772543742
"FALSE POSITIVE",9640907,"K04172.01",13440,2.17817,19730,6,0,46.332066,-0.0002609,2.14849559546963
"FALSE POSITIVE",9490653,"K04173.01",20120,1.22798,26200,3,2,46.047232,-0.0007101,1.49383168437767
"FALSE POSITIVE",3328027,"K04174.01",23940,2.11546,31340,12,0,38.423115,0.0003796,2.42969940434963
"FALSE POSITIVE",9640931,"K04175.01",15200,2.17815,29630,6,0,46.300389,0.001109,2.16945024356298
"FALSE POSITIVE",9640962,"K04177.01",36640,1.08908,32050,6,0,46.34783,0.0003253,2.42798353909465
"CANDIDATE",5197233,"K04178.01",5463,7.016,8515,6,0,40.323167,-0.0003627,2.70667092243856
"FALSE POSITIVE",10936786,"K04179.01",30590,0.569962,25670,3,25,48.320566,0.0001791,1.85426046356512
"CANDIDATE",6938264,"K04180.01",17420,1.12165,32050,3,1,42.457588,-0.0001493,1.62034856335374
"FALSE POSITIVE",9899315,"K04181.01",48760,1.33251,32170,12,0,46.732035,-7.721e-05,2.13973600364133
"FALSE POSITIVE",9541089,"K04182.01",46800,0.53665,25630,6,0,0,0,0.000297390703300501
"FALSE POSITIVE",10858737,"K04183.01",29590,0.952366,32190,6,0,48.226115,6.2e-05,3.01160337552743
"CANDIDATE",6752002,"K04184.01",3192,6.08004,5253,3,0,42.285729,3.28e-05,2.03697850821745
"CANDIDATE",7257966,"K04185.01",6419,3.03519,10580,3,0,42.845278,0.0001266,2.26086956521739
"FALSE POSITIVE",9406892,"K04186.01",19980,2.21316,32200,6,0,45.905342,4.434e-05,2.11595866819747
"FALSE POSITIVE",3124598,"K04187.01",5572,7.07165,9139,6,0,38.210161,0.0006921,1.20683949255378
"CANDIDATE",6879171,"K04188.01",6339,6.96362,10790,6,0,42.342215,9.439e-05,1.93528693528694
"CANDIDATE",9897364,"K04189.01",600.4,64.2749,923,24,0,46.743602,-0.0002961,3.0402332361516
"CANDIDATE",12505503,"K04190.01",16210,3.4328,28270,6,0,51.472866,2.407e-05,1.74894185787481
"FALSE POSITIVE",3548639,"K04191.01",2790,13.8453,4016,6,0,38.658114,-9.169e-05,2.20034995625547
"CANDIDATE",9828127,"K04192.01",3235,18.054,5247,12,0,46.642573,0.0001252,3.39696143358005
"CANDIDATE",9828127,"K04192.02",1973,32.0275,3212,12,0,46.642401,0.0001835,1.32746823069404
"CANDIDATE",9092496,"K04193.01",857.7,94.1763,1444,12,0,45.454305,0.0003712,2.67126436781609
"CANDIDATE",5644412,"K04194.01",11890,1.53819,17580,3,0,40.806467,0.0003623,1.9456012493493
"FALSE POSITIVE",9959545,"K04195.01",37610,1.33255,32160,6,0,46.823479,5.16e-05,2.28613678373383
"FALSE POSITIVE",8179190,"K04196.01",48320,3.37181,31990,24,0,44.076944,-2.022e-05,2.99967969250481
"FALSE POSITIVE",9777724,"K04197.01",25820,1.33258,27280,6,0,46.571739,0.0005495,1.66226248898956
"FALSE POSITIVE",9072639,"K04198.01",32960,1.18286,32150,6,0,45.485087,1.322e-05,2.68777034998034
"CANDIDATE",5340878,"K04199.01",27960,0.539914,24870,3,19,40.575231,-0.0001107,1.65050377833753
"CANDIDATE",5084171,"K04202.01",812,153.974,1296,24,0,40.291962,-6.34e-05,2.07131901840491
"FALSE POSITIVE",3834317,"K04203.01",58960,2.18213,32270,24,1,38.979661,1.564e-05,0.625603032391454
"CANDIDATE",10593535,"K04204.01",4073,20.9248,6004,12,0,47.873271,3.568e-05,2.17565485362096
"CANDIDATE",3450040,"K04205.01",24060,1.16697,27600,3,9,38.541388,9.232e-05,1.77460687245195
"FALSE POSITIVE",8487805,"K04206.01",31160,1.06192,32230,6,3,44.594427,-0.0001478,1.82736602052452
"CANDIDATE",9456281,"K04207.01",27860,0.701945,32180,3,1,46.001533,-0.0003239,2.72359154929577
"CANDIDATE",5129453,"K04208.01",7910,3.05775,16940,3,0,40.203736,-0.0003687,1.11605839416058
"CANDIDATE",7918478,"K04209.01",2915,9.90919,4650,6,0,43.619153,0.0005282,3.68097260875934
"FALSE POSITIVE",5078025,"K04211.01",31860,0.696288,24810,3,16,40.237017,0.0001399,1.40825549864417
"FALSE POSITIVE",5078025,"K04211.02",26920,0.696289,24890,6,5,40.23799,-0.0001319,1.3307891924897
"CANDIDATE",1724719,"K04212.01",7682,5.79183,12980,6,0,37.220631,9.023e-05,2.61695447409733
"CANDIDATE",1724719,"K04212.02",3839,10.0991,6643,6,0,37.221125,-9.896e-05,1.30748898678414
"FALSE POSITIVE",5632701,"K04213.01",21230,3.67508,25700,12,0,40.842877,-6.778e-05,3.49740932642487
"FALSE POSITIVE",10549924,"K04214.01",21780,0.71582,25560,3,0,47.751433,-0.0004571,2.5043321299639
"CANDIDATE",9366617,"K04215.01",3984,26.5486,6212,12,0,45.827171,0.0001291,1.38129154795821
"CANDIDATE",6187341,"K04216.01",12310,0.984584,19940,3,0,41.595785,-0.00035,3.10051785951401
"FALSE POSITIVE",4678919,"K04219.01",25550,1.87887,32050,12,0,39.780096,0.0005513,1.79918993817949
"FALSE POSITIVE",5563080,"K04220.01",24890,0.785474,32090,3,0,40.747821,0.0007261,1.89225589225589
"FALSE POSITIVE",6364067,"K04221.01",30080,5.24372,27490,24,0,41.709845,3.455e-06,3.2858958068615
"CANDIDATE",9183378,"K04222.01",7418,3.38559,12690,3,0,45.596344,0.0001146,1.52139461172742
"FALSE POSITIVE",1724513,"K04224.01",10740,1.97521,16320,3,0,37.274908,0.0001332,2.05290469560815
"FALSE POSITIVE",9535876,"K04225.01",28790,0.96085,32100,3,0,46.189031,0,1.47538754419364
"CANDIDATE",9491832,"K04226.01",2170,49.5661,3886,12,0,46.037826,8.426e-05,2.28768577494692
"FALSE POSITIVE",7816665,"K04227.01",8025,4.29258,14770,6,0,43.507204,0.0005125,1.87058823529412
"FALSE POSITIVE",9535881,"K04228.01",26790,0.960842,32160,3,7,0,0,3.05703971119134
"FALSE POSITIVE",11616596,"K04229.01",49820,7.29383,32120,31,0,49.661187,0.0004418,3.07878112225938
"CANDIDATE",9872831,"K04230.01",5724,5.49548,9704,6,1,46.721997,0.0002032,1.76866658650956
"CANDIDATE",11509504,"K04232.01",13140,2.61576,24830,6,0,49.485261,-0.0001218,1.76549865229111
"CANDIDATE",11611275,"K04234.01",6392,6.94254,10780,6,0,49.637719,3.438e-05,1.71654626762986
"CANDIDATE",10794974,"K04235.01",375.7,66.6435,662,6,0,48.180263,4.427e-05,4.33505756716169
"FALSE POSITIVE",7259249,"K04237.01",20580,0.950737,32210,3,0,42.804766,0.00076,1.97340358800652
"FALSE POSITIVE",9640924,"K04239.01",27190,1.08907,32150,6,0,46.337668,0.0002043,1.56044584166905
"FALSE POSITIVE",9593773,"K04240.01",18400,3.13395,30010,12,0,46.252103,0.0004394,0.731403840952123
"CANDIDATE",9285568,"K04241.01",8491,2.55314,14360,3,0,45.760812,0.0003955,1.7867966794044
"CANDIDATE",9514372,"K04242.01",488.7,145.789,793,12,0,46.143582,-0.0001734,6.73623793373337
"FALSE POSITIVE",9777757,"K04243.01",44790,1.33255,32140,12,0,46.576855,-7.018e-05,2.05890603085554
"FALSE POSITIVE",5097454,"K04244.01",38660,1.28806,27370,12,1,40.20744,0,8.50820252566977
"CANDIDATE",12737015,"K04245.01",4432,24.6667,5221,12,0,51.965465,-8.655e-05,2.56165359942979
"CANDIDATE",5177859,"K04246.01",5033,6.98467,7814,6,0,40.366094,-1.894e-05,3.19354162298176
"CANDIDATE",5177859,"K04246.02",4012,8.75623,6933,6,0,40.366192,-4.956e-05,1.94575979337064
"FALSE POSITIVE",4568117,"K04248.01",35540,0.562566,25740,3,0,39.69697,-5.956e-05,2.03616636528029
"FALSE POSITIVE",3650049,"K04249.01",323.1,397.732,489,24,0,38.714088,-0.02257,6.77030703458997
"FALSE POSITIVE",9641076,"K04250.01",16510,2.17819,29610,6,0,46.357926,0.0001253,1.65496489468405
"CANDIDATE",8741470,"K04251.01",3138,6.2397,5148,3,1,44.961555,-0.000184,1.19965724078835
"CANDIDATE",10525049,"K04252.01",1893,15.5713,2648,6,0,47.78547,-8.962e-05,1.29166666666667
"FALSE POSITIVE",8487645,"K04254.01",58660,0.530968,32180,6,31,44.59704,-5.628e-06,1.42956349206349
"CANDIDATE",10407482,"K04255.01",4636,6.30562,5871,6,0,47.573162,-3.512e-05,1.48622139187296
"FALSE POSITIVE",5817613,"K04256.01",19630,4.20593,27540,12,0,41.069688,-0.0005019,2.12041884816754
"CANDIDATE",7901016,"K04257.01",4584,41.6753,6241,24,0,43.631502,-2.915e-05,2.1985049833887
"FALSE POSITIVE",7115925,"K04258.01",58680,0.566795,32220,6,0,42.625267,1.115e-05,1.86825688073394
"CANDIDATE",5785279,"K04259.01",21400,0.909128,32080,3,26,41.089698,7.029e-05,1.10142462258133
"FALSE POSITIVE",7429287,"K04260.03",349.7,361.538,557,24,0,43.075267,0.0002899,3.85321100917431
"CANDIDATE",7429287,"K04260.04",2777,84.7993,3838,31,0,43.07478,0.0001419,3.26048492791612
"CANDIDATE",10526887,"K04261.01",16710,1.45088,29550,3,0,47.775476,5.255e-05,1.4421944902284
"FALSE POSITIVE",9641144,"K04262.01",36350,1.08906,32140,6,0,46.323019,-9.192e-06,2.1254593175853
"FALSE POSITIVE",8572168,"K04263.01",16460,1.6627,25200,3,0,44.656453,0.0009348,1.6378132118451
"FALSE POSITIVE",12509829,"K04264.01",23750,0.888473,32200,3,0,51.405286,-0.0002586,1.57870530067839
"FALSE POSITIVE",7368137,"K04265.01",28730,2.18245,32120,12,0,42.917213,0.0001111,1.63710843373494
"FALSE POSITIVE",9027841,"K04266.01",-1,0.503998,32190,3,0,45.317954,0.0009401,-1.895
"CANDIDATE",7450747,"K04267.01",16580,2.2083,24290,6,0,43.025955,3.038e-05,1.75490307221403
"CANDIDATE",7826620,"K04268.01",23010,0.849907,32090,3,29,43.515145,-0.0001046,1.53647665962937
"CANDIDATE",8890924,"K04269.01",2848,26.6568,3693,12,0,45.160671,3.598e-05,1.21821684094662
"FALSE POSITIVE",8890924,"K04269.02",16430,4.44105,31120,12,0,45.161137,-4.547e-05,1.11505376344086
"FALSE POSITIVE",5992210,"K04271.01",14280,0.641074,15070,3,0,41.267035,0.0003048,1.70544022906228
"FALSE POSITIVE",9302543,"K04272.01",58790,1.21472,32250,12,0,45.776756,1.856e-05,1.25605306799337
"CANDIDATE",9716028,"K04273.01",2429,17.3728,3591,6,0,46.480023,-2.612e-05,4.96432491767289
"CANDIDATE",6223324,"K04274.01",13840,1.97507,22950,6,0,41.515141,0.000131,1.81714122192016
"FALSE POSITIVE",3336845,"K04275.01",19550,0.996857,32020,3,0,38.447502,0.0008553,3.25718073353955
"CANDIDATE",6026924,"K04276.01",2842,56.6473,4666,31,0,41.363584,-4.584e-06,3.90964378801043
"FALSE POSITIVE",6525280,"K04277.01",23420,1.71031,32110,6,0,41.934651,0,2.96009852216749
"FALSE POSITIVE",4861784,"K04278.01",11810,5.62982,19180,12,0,39.904919,0.001253,2.96423551460253
"FALSE POSITIVE",5876360,"K04279.01",8491,1.05085,14190,3,0,41.112571,0.001274,0.970760233918128
"FALSE POSITIVE",5026326,"K04280.01",24490,1.39771,20760,6,0,40.179312,-0.0001728,2.44189649829563
"FALSE POSITIVE",11670599,"K04282.01",37830,0.84759,32150,6,0,49.724916,0.0002162,1.94767596281541
"FALSE POSITIVE",10156055,"K04284.01",15020,2.42801,24690,6,0,47.131699,-0.0002475,2.3012107734124
"FALSE POSITIVE",5024177,"K04286.01",26300,0.787116,25720,3,0,40.128432,0.001144,2.03603133159269
"CANDIDATE",11081504,"K04287.01",2256,13.1231,4141,3,0,48.661124,3.414e-05,2.24220623501199
"CANDIDATE",11081504,"K04287.02",5423,9.61828,9716,6,0,48.661227,1.267e-05,2.58707723372034
"CANDIDATE",4548011,"K04288.01",7989,6.28374,15130,6,0,39.603452,1.766e-05,2.50801687763713
"CANDIDATE",4548011,"K04288.02",4294,9.08745,7653,6,0,39.603952,-5.112e-05,2.09033136631866
"CANDIDATE",5868793,"K04290.01",1017,4.83828,1673,3,0,41.15801,0.001281,1.1860623383694
"CANDIDATE",10063208,"K04292.01",5935,9.32815,10620,6,0,47.016536,-6.356e-06,1.94888449590511
"FALSE POSITIVE",5817533,"K04293.01",22740,4.20593,32440,24,0,41.066505,-0.0002129,0.425942350332594
"FALSE POSITIVE",7681230,"K04294.01",9795,0.962588,15500,3,0,43.38576,0.0003257,2.46383799421408
"CANDIDATE",7596240,"K04295.01",3271,13.3995,5559,6,0,43.274366,0.0001263,2.12350500366122
"CANDIDATE",7661893,"K04296.01",7919,2.49385,12980,3,10,43.366985,-0.0001073,2.11255137527664
"FALSE POSITIVE",12107008,"K04297.01",8432,5.93709,10860,6,0,50.615885,4.541e-05,2.81917808219178
"CANDIDATE",2852941,"K04298.01",10170,2.89489,25800,6,0,38.048507,5.817e-05,2.26629390179975
"FALSE POSITIVE",8508126,"K04299.01",19850,0.980496,32110,3,0,44.503846,-0.0008261,2.03840046196044
"CANDIDATE",8507475,"K04300.01",4608,3.58274,7596,3,0,44.563381,-0.0003663,0.82379746835443
"CANDIDATE",8773015,"K04301.01",3741,15.6048,6192,12,0,44.925722,3.692e-05,2.16775884665793
"CANDIDATE",8773015,"K04301.02",445.3,444.341,427,31,0,44.925315,0.0003633,2.2785265049416
"CANDIDATE",6290935,"K04302.01",6856,5.53314,13550,6,0,41.612064,-1.762e-05,2.00876908087041
"FALSE POSITIVE",12734396,"K04303.01",556.6,200.719,1114,24,0,51.930559,0.00106,1.64165844027641
"CANDIDATE",11612280,"K04304.01",6577,9.40616,11230,12,0,49.664028,-3.702e-05,2.23075638670897
"FALSE POSITIVE",8149484,"K04306.01",17510,2.97906,32300,6,0,44.009843,5.905e-05,2.26958993097848
"CANDIDATE",3558849,"K04307.01",481,493.913,652,31,0,38.604725,0.0003663,2.32281334535618
"FALSE POSITIVE",11151677,"K04308.01",21480,0.720457,25680,3,19,0,-0.03079,2.47711804740671
"FALSE POSITIVE",11037128,"K04309.01",4389,3.79484,7202,3,0,48.567696,-0.0001377,2.24656774372487
"CANDIDATE",7103919,"K04310.01",3208,10.777,4737,6,0,42.668568,-8.893e-05,1.60359281437126
"FALSE POSITIVE",8645191,"K04311.01",21260,0.918924,32210,3,10,44.790902,-0.001393,1.64561322921452
"CANDIDATE",10722485,"K04312.01",6208,7.84939,9672,6,0,48.00235,-4.526e-05,2.57785467128028
"FALSE POSITIVE",8128067,"K04314.01",5088,12.4295,7734,12,0,43.978771,0.003251,4.79351803450078
"FALSE POSITIVE",10342248,"K04315.01",28370,0.933716,15550,12,0,47.476005,-0.0002291,2.07082075212737
"FALSE POSITIVE",9777290,"K04316.01",24830,1.33255,20860,6,0,46.509378,-0.001053,2.48860398860399
"CANDIDATE",9286088,"K04318.01",4219,14.8162,6391,12,0,45.718855,5.893e-05,5.84289190128606
"FALSE POSITIVE",6289344,"K04319.01",222.8,320.825,277,12,0,41.688972,0.08766,6.3718820861678
"CANDIDATE",5095082,"K04320.01",4902,20.6579,9183,12,0,40.287715,3.42e-06,2.54460563615141
"FALSE POSITIVE",12418891,"K04321.01",31350,0.760948,32180,3,2,51.215689,-8.899e-05,1.02039007092199
"CANDIDATE",5385410,"K04323.01",2676,11.4959,4644,6,0,40.531728,-0.0002096,1.7881679389313
"FALSE POSITIVE",5385410,"K04323.02",21160,12.4267,25050,31,0,40.531278,-1.495e-05,2.86253242159868
"FALSE POSITIVE",9910942,"K04324.01",7240,8.4803,12080,12,0,46.713339,3.23e-05,2.10645375914837
"CANDIDATE",7749002,"K04325.01",31230,0.609925,31350,3,6,43.439753,0.0002148,1.34584388671425
"FALSE POSITIVE",10924340,"K04326.01",26060,0.750748,32200,3,0,48.365244,7.595e-05,2.58294930875576
"CANDIDATE",5371777,"K04327.01",23320,0.991655,25670,3,0,40.571783,-2.177e-05,1.48626597769921
"CANDIDATE",12456063,"K04329.01",4469,17.8006,7202,12,0,51.375981,0,3.48704481792717
"CANDIDATE",5096053,"K04331.01",11370,1.71785,18720,3,0,40.254792,1.832e-05,1.18117229129663
"FALSE POSITIVE",8953414,"K04332.01",18750,2.66588,23710,12,0,45.210372,0.0005947,3.84615384615385
"CANDIDATE",10140274,"K04334.01",11130,2.44233,17460,3,9,47.139898,-0.0005034,1.03724928366762
"CANDIDATE",10730070,"K04335.01",4905,7.61761,9871,6,5,48.01809,-6.334e-05,1.96261682242991
"CANDIDATE",8573193,"K04337.01",6509,8.1852,13090,12,0,44.608855,-9.019e-05,1.82249322493225
"FALSE POSITIVE",9240664,"K04338.01",1771,10.7844,2945,3,0,45.645657,-0.0002189,0.405385329619313
"FALSE POSITIVE",7281411,"K04339.01",49690,0.566808,27280,6,0,42.830242,-0.0002957,0.534672060098237
"FALSE POSITIVE",6528141,"K04340.01",28260,2.02267,32320,12,0,41.965737,0.0003793,3.13057583130576
"CANDIDATE",6792908,"K04341.01",6161,10.7785,9896,12,0,42.200287,-8.611e-06,2.82051282051282
"FALSE POSITIVE",7211879,"K04342.01",32880,0.594309,32120,3,0,42.768374,0.01203,1.96107211231653
"CANDIDATE",8087812,"K04343.01",4609,27.2104,7347,24,0,43.958588,-4.94e-05,4.72722386455254
"CANDIDATE",10534155,"K04345.01",4518,4.32711,7443,3,10,47.74831,-0.0001967,1.57323688969259
"CANDIDATE",9509343,"K04346.01",4437,6.39267,8400,3,5,46.176733,0.0006776,1.20368885324779
"CANDIDATE",3244792,"K04347.01",11910,3.05711,19670,6,0,38.397584,5.5e-05,1.90976933514247
"FALSE POSITIVE",11872139,"K04350.01",33910,1.75642,32150,12,0,50.15006,-8.636e-05,1.77279833246483
"FALSE POSITIVE",2708221,"K04352.01",17840,1.89123,14840,12,0,37.924561,-0.00102,0.892614188532556
"CANDIDATE",4571844,"K04353.01",159.1,17.8087,280,3,0,39.628278,0.001866,3.13228840125392
"FALSE POSITIVE",5040223,"K04354.01",42430,0.99602,32050,6,0,40.134345,-0.001081,1.58357193987115
"CANDIDATE",8459663,"K04356.01",507.4,174.509,845,12,0,44.460796,-0.0009291,2.39591315453384
"CANDIDATE",3550372,"K04357.01",28710,0.68118,32150,3,4,38.682562,0.00028,1.50025062656642
"CANDIDATE",7191646,"K04358.01",770.6,106.955,1154,12,0,42.704062,6.688e-05,1.33228840125392
"CANDIDATE",1575873,"K04359.01",31120,0.629003,32200,3,0,37.104321,-0.0001451,3.16756965944272
"CANDIDATE",10669994,"K04360.01",8434,2.716,15840,3,0,47.961629,0,1.61145423919147
"CANDIDATE",7801070,"K04361.01",246.6,75.8782,543,3,0,43.510158,-0.0003356,0.421939586645469
"CANDIDATE",9776794,"K04363.01",277.2,18.2222,455,3,0,46.500941,-0.0007821,0.659181818181818
"CANDIDATE",7427764,"K04364.01",6954,4.56378,11550,6,0,43.009789,-0.0001853,2.21628838451268
"CANDIDATE",10647452,"K04366.01",21640,0.76295,27200,3,0,47.970647,4.803e-05,1.36909423127121
"CANDIDATE",4773392,"K04367.01",325.7,170.996,431,6,0,39.883149,-6.606e-05,2.84444444444444
"FALSE POSITIVE",5471489,"K04368.01",22950,12.4236,25790,31,0,40.682057,-2.142e-05,2.54376163873371
"FALSE POSITIVE",12407623,"K04370.01",16480,1.18117,27200,3,0,51.25997,-0.004933,1.62101313320826
"CANDIDATE",11444514,"K04371.01",1792,66.3661,3062,24,0,49.330009,9.943e-05,2.25788900979325
"CANDIDATE",9702006,"K04372.01",5159,6.2457,8391,6,0,46.470432,0.0001403,1.47585394581861
"FALSE POSITIVE",6778008,"K04373.01",22330,0.945824,32180,3,0,42.28998,-0.0006082,2.10141987829615
"CANDIDATE",10991114,"K04374.01",4191,3.70386,6908,3,9,48.44398,-8.907e-05,1.59301907160849
"FALSE POSITIVE",11969092,"K04375.01",-1,0.638439,32180,3,7,50.334298,0,-2.526
