"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_pdeco","tce_ror_sn"
"CANDIDATE",8620402,"K03267.01",7.2998,4.921e-05,3.2141756922613
"CANDIDATE",8379021,"K03268.01",7.2443,-0.0009895,0.472445251957818
"FALSE POSITIVE",8104030,"K03269.01",7.194,0.0002799,4.68276297156711
"FALSE POSITIVE",6612327,"K03270.01",7.4077,0.08115,1.34052546337917
"CANDIDATE",7285757,"K03271.01",7.0095,0.0005153,0.373861364712494
"CANDIDATE",7285757,"K03271.02",7.0437,2.603e-05,1.56228426415973
"FALSE POSITIVE",4948730,"K03272.01",7.1582,0.000814,0.68629168269731
"FALSE POSITIVE",5211922,"K03273.01",7.1278,-0.01079,38.7115238298091
"CANDIDATE",5280587,"K03274.01",7.3539,-0.0001471,8.43526651291363
"FALSE POSITIVE",5303346,"K03275.01",7.2744,0.05011,3.44168547901259
"FALSE POSITIVE",3858879,"K03276.01",7.3302,0.001524,2.90666452854967
"CANDIDATE",3120904,"K03277.01",7.1732,7.494e-05,2.79871930395274
"FALSE POSITIVE",3342467,"K03278.01",9.5379,0.0005947,4.32792279425292
"CANDIDATE",3544640,"K03279.01",7.1228,0.0002465,1.97124407918303
"CANDIDATE",10653179,"K03280.01",7.4049,0.0002459,2.28734243982743
"CANDIDATE",11177676,"K03281.01",7.2566,-0.0001214,1.34832495726305
"CANDIDATE",12066569,"K03282.01",7.3709,-0.0004697,2.29139809644422
"CANDIDATE",6497146,"K03284.01",7.257,0.0004304,1.98894885282204
"FALSE POSITIVE",8625813,"K03285.01",7.345,-0.01475,12.8203838480787
"CANDIDATE",8016691,"K03286.01",7.349,-0.0002406,1.38857129305875
"CANDIDATE",6584273,"K03287.01",7.3608,-9.108e-05,16.7870226472995
"CANDIDATE",5768816,"K03288.01",8.2229,0.0001589,16.1094229866353
"FALSE POSITIVE",5360974,"K03289.01",7.1866,-0.008819,0.628505860986889
"FALSE POSITIVE",4936990,"K03290.01",7.2212,0.003465,5.69808926790494
"FALSE POSITIVE",6233483,"K03291.01",7.3573,-0.06832,12.3532981488054
"FALSE POSITIVE",5392871,"K03292.01",7.7075,-0.005268,36.686862950368
"FALSE POSITIVE",3858851,"K03293.01",7.2819,-0.006693,2.64732323682937
"FALSE POSITIVE",3858917,"K03294.01",7.3522,-0.008058,3.69817695739448
"FALSE POSITIVE",4466356,"K03295.01",7.1369,0.0003366,1.09627474084407
"CANDIDATE",9447166,"K03296.01",7.1494,0.0006744,6.63644367352673
"FALSE POSITIVE",9643043,"K03297.01",7.2214,0.07997,3.35221494595706
"CANDIDATE",8151055,"K03298.01",7.1847,-0.0007688,4.13386930322456
"FALSE POSITIVE",7177555,"K03299.01",7.8066,0,43.9075619159033
"FALSE POSITIVE",7889486,"K03300.01",7.3841,0.0007608,5.1184866284001
"FALSE POSITIVE",7889486,"K03300.02",7.2181,0.0001201,1.66932713229497
"CANDIDATE",8301878,"K03301.01",7.0782,-1.227e-06,9.09364298205636
"FALSE POSITIVE",8233802,"K03302.01",7.0426,-0.002454,2.24679989005488
"CANDIDATE",7510820,"K03303.01",7.1027,-0.0002505,2.13551871383944
"FALSE POSITIVE",9307105,"K03304.01",7.3892,-0.05677,2.73850435360927
"CANDIDATE",6880517,"K03305.01",7.27,0.001027,2.56129386546284
"CANDIDATE",6615511,"K03306.01",7.2329,-0.0001363,2.39466221033955
"CANDIDATE",6131130,"K03307.01",7.2055,0.000653,1.08842775885534
"CANDIDATE",3632089,"K03308.01",7.2026,0.0001361,5.77913252006502
"CANDIDATE",3632089,"K03308.02",7.4101,-3.036e-05,2.55303623091661
"CANDIDATE",5563300,"K03309.01",7.0897,0.001265,13.2566920590705
"CANDIDATE",12253769,"K03310.01",7.1967,-8.586e-05,12.9775000425536
"CANDIDATE",12735830,"K03311.01",7.1178,0.0008231,1.47420892748267
"CANDIDATE",11905409,"K03312.01",7.0624,0.0009656,3.66799276801447
"CANDIDATE",9571186,"K03313.01",7.2835,-0.0007717,3.36374081295883
"FALSE POSITIVE",9838060,"K03314.01",7.1081,0.007052,18.232278116322
"CANDIDATE",8554701,"K03315.01",7.223,-1.55e-06,3.58971977844136
"CANDIDATE",9031209,"K03316.01",7.2823,-0.0008129,12.7886610225975
"FALSE POSITIVE",7130418,"K03317.01",7.1772,0.08555,4.99155897052829
"CANDIDATE",8331612,"K03318.01",7.1282,0.0007627,2.9044078437271
"CANDIDATE",8331612,"K03318.02",7.2776,0.0005291,4.83887433706169
"CANDIDATE",5965819,"K03319.01",7.0802,-7.823e-05,6.62830073919901
"CANDIDATE",5965819,"K03319.02",7.2053,0.0002692,4.27430294092395
"CANDIDATE",5965819,"K03319.03",6.9399,-5.028e-06,2.35630349148971
"FALSE POSITIVE",6690171,"K03320.01",7.1898,0.001034,55.7390145589082
"FALSE POSITIVE",6859801,"K03321.01",7.3079,0,14.7923122197555
"FALSE POSITIVE",7767733,"K03322.01",7.0725,-0.00355,23.1256552326897
"CANDIDATE",5193659,"K03323.01",7.145,-8.231e-05,7.38319616191283
"CANDIDATE",4271474,"K03324.01",7.2569,0.0005943,1.7267594607254
"FALSE POSITIVE",5130983,"K03325.01",7.5928,-0.004602,0.965498440048671
"FALSE POSITIVE",11093538,"K03326.01",7.2115,0.1657,6.92478494915148
"FALSE POSITIVE",11044779,"K03327.01",8.725,-0.03092,10.783791105513
"FALSE POSITIVE",4634135,"K03328.01",7.3776,0.005321,3.80589367875822
"CANDIDATE",6955671,"K03329.01",7.2586,0.0006149,1.38192715808988
"CANDIDATE",4736644,"K03330.01",7.1664,-0.0003911,2.25360186038249
"FALSE POSITIVE",5876805,"K03331.01",7.3923,0.03294,1699.80957599979
"FALSE POSITIVE",5818068,"K03332.01",-1,-0.1175,4.09356675824087
"FALSE POSITIVE",12208887,"K03333.01",-1,0.001216,-0.5
"FALSE POSITIVE",11147814,"K03334.01",7.2604,0.003203,76.2479490473553
"CANDIDATE",10922659,"K03335.01",7.1307,-4.864e-05,2.12104561549719
"FALSE POSITIVE",8892720,"K03336.01",7.1189,-0.1003,1269.57361739863
"CANDIDATE",7692093,"K03337.01",7.3217,0.0001312,1.29245869625895
"FALSE POSITIVE",7692093,"K03337.02",8.2702,-0.0008298,6.41543373688061
"FALSE POSITIVE",8263752,"K03338.01",7.1049,-0.07342,7.23699655657172
"FALSE POSITIVE",8263752,"K03338.02",7.1323,-0.03884,4.31540478125528
"CANDIDATE",7772914,"K03339.01",7.4072,0.0005521,20.8765967024739
"CANDIDATE",3529290,"K03340.01",7.1021,0.0001269,2.73287757782318
"CANDIDATE",3529290,"K03340.02",7.1358,-5.022e-05,4.65950764987589
"CANDIDATE",5621333,"K03341.01",7.0379,-3.355e-05,8.74812719400057
"CANDIDATE",5621333,"K03341.02",7.1491,2.457e-05,2.74702039654116
"FALSE POSITIVE",5392897,"K03342.01",-1,-0.01249,2278.90267458975
"CANDIDATE",3236705,"K03343.01",7.2604,-9.816e-06,1.00141010801909
"CANDIDATE",11810124,"K03344.01",7.0585,0.0001329,1.29377961695332
"CANDIDATE",11810124,"K03344.02",7.084,-0.000433,2.28290074118173
"CANDIDATE",11810124,"K03344.03",6.9277,0.001713,1.79138997928404
"CANDIDATE",11303322,"K03345.01",7.2038,0.0001316,1.91772305000637
"CANDIDATE",11241912,"K03346.01",7.3327,7.641e-06,20.0341513219364
"CANDIDATE",8824737,"K03347.01",7.2718,0.0005282,1.87223978672739
"CANDIDATE",9349757,"K03348.01",7.269,-0.000318,4.33032352013341
"CANDIDATE",9349757,"K03348.02",7.2163,0.0006065,0.97379241656713
"CANDIDATE",8636333,"K03349.01",7.071,3.282e-05,12.8681941752038
"FALSE POSITIVE",7136958,"K03350.01",7.4654,0.001015,7.04283043213151
"FALSE POSITIVE",1995732,"K03351.01",7.2601,-0.00984,12.6363603880282
"CANDIDATE",8081239,"K03352.01",7.1127,-0.0004223,1.51606357037364
"CANDIDATE",7091432,"K03353.01",7.1635,0.0002064,8.8065824973334
"CANDIDATE",9845909,"K03354.01",7.2381,0.0001549,1.17657083538698
"CANDIDATE",9221528,"K03355.01",7.194,0.0001944,3.11263446600997
"CANDIDATE",6368230,"K03356.01",7.1205,-9.976e-05,2.62292219167987
"FALSE POSITIVE",7115291,"K03357.01",9.3628,-0.003407,35.9035617088771
"CANDIDATE",4263529,"K03358.01",7.3648,-5.341e-05,9.28191154158989
"FALSE POSITIVE",10711551,"K03359.01",-1,-0.1918,-0.5
"FALSE POSITIVE",7866921,"K03360.01",7.4813,-0.05028,627.271361813344
"CANDIDATE",6619815,"K03361.01",7.047,-0.0004208,3.65139110220659
"FALSE POSITIVE",3098197,"K03362.01",7.9256,-0.2379,3.95894077555742
"CANDIDATE",11651712,"K03363.01",7.1282,-0.0001689,4.23325721785413
"FALSE POSITIVE",11081512,"K03364.01",-1,0,2.09483968008451
"CANDIDATE",11455428,"K03365.01",7.4408,-0.0001718,5.04715896346975
"FALSE POSITIVE",10484409,"K03366.01",7.0864,0.00825,1.02686507332409
"CANDIDATE",10935993,"K03367.01",7.1415,-9.008e-05,10.9250487175896
"CANDIDATE",5257082,"K03368.01",7.1282,0.000129,1.42852051448817
"FALSE POSITIVE",5796185,"K03369.01",7.4729,0.3317,5.1439537771065
"CANDIDATE",11657614,"K03370.01",7.2874,-0.0002324,2.77079323594289
"CANDIDATE",11657614,"K03370.02",7.2422,-0.0009004,1.4079643575652
"CANDIDATE",11125797,"K03371.01",7.4094,-0.0002314,2.12864629001094
"CANDIDATE",11125797,"K03371.02",7.2788,5.432e-05,1.62273220436323
"CANDIDATE",9785921,"K03372.01",7.0936,-0.0003161,3.18562022538031
"FALSE POSITIVE",9785921,"K03372.02",7.1565,0.0001007,7.94192838586378
"FALSE POSITIVE",3102000,"K03373.01",7.3003,-0.00638,312.835968935582
"CANDIDATE",6705026,"K03374.01",7.1835,0.0002583,2.11837523497336
"CANDIDATE",6705026,"K03374.02",7.2534,0.000108,1.80931504525765
"CANDIDATE",6779726,"K03375.01",8.5306,0.0001692,2.43755038945332
"CANDIDATE",5553959,"K03377.01",7.3764,0.0001026,1.38507676154125
"FALSE POSITIVE",4376629,"K03378.01",7.3911,-0.002776,1.09318655635209
"CANDIDATE",2995392,"K03379.01",7.2869,0.0004755,17.6553279912701
"FALSE POSITIVE",3120308,"K03380.01",7.2851,-0.001181,4.67387575047748
"FALSE POSITIVE",3958301,"K03381.02",9.8524,0.009369,2.58129882501882
"FALSE POSITIVE",9991621,"K03382.01",7.3563,-0.004957,2.30546698723165
"CANDIDATE",8078502,"K03383.01",7.1101,0.0006999,4.3545083083992
"CANDIDATE",8644365,"K03384.01",7.2154,-3.044e-05,7.44195278168225
"CANDIDATE",8644365,"K03384.02",7.3022,7.325e-06,1.49265438743372
"FALSE POSITIVE",9489947,"K03385.01",7.1811,-0.002174,16.1983189402146
"FALSE POSITIVE",6960487,"K03386.01",7.2397,0.005054,33.784858098395
"FALSE POSITIVE",6309264,"K03387.01",7.2156,-0.0004707,1.43079779202168
"FALSE POSITIVE",3858988,"K03388.01",7.4107,0.0003632,1.56471581556343
"CANDIDATE",3848966,"K03389.01",7.264,0.0001491,13.6769897496449
"FALSE POSITIVE",10798605,"K03390.01",7.1867,0.02404,6.53718755780881
"CANDIDATE",9452897,"K03391.01",7.1994,-0.001058,0.928019877506256
"FALSE POSITIVE",9714123,"K03392.01",7.2867,-0.005693,1558.06628725959
"CANDIDATE",9085563,"K03393.01",7.2729,0.0005643,2.52018460211984
"CANDIDATE",7748487,"K03394.01",7.2934,-0.000132,4.10061650806525
"CANDIDATE",3219037,"K03395.01",7.2133,-0.0002513,2.20340405940659
"CANDIDATE",5710069,"K03396.01",7.0969,7.185e-05,11.9981652238212
"CANDIDATE",6200810,"K03397.01",7.1715,0.0003568,4.63514683742193
"CANDIDATE",3561464,"K03398.01",8.1719,-5.257e-06,8.01937477409065
"CANDIDATE",3561464,"K03398.02",7.49,-5.227e-05,15.5847429166565
"CANDIDATE",3561464,"K03398.03",7.2884,6.208e-05,3.24669995154985
"FALSE POSITIVE",6359802,"K03399.01",-1,-0.013,3.04266959385942
"FALSE POSITIVE",9328641,"K03400.01",7.558,-0.0002358,24.319827684374
"CANDIDATE",9966219,"K03401.01",7.0529,-0.0001176,1.22101883240917
"FALSE POSITIVE",3757778,"K03402.01",7.2242,-0.01723,1295.18141453046
"CANDIDATE",11754430,"K03403.01",7.5485,-2.727e-06,8.17778639231078
"CANDIDATE",11754430,"K03403.02",7.2456,-6.039e-06,2.75451555903296
"CANDIDATE",8409295,"K03404.01",7.2518,1.456e-05,3.62104725903302
"FALSE POSITIVE",8211605,"K03405.01",7.2031,-0.002416,0.323227474662635
"CANDIDATE",7131760,"K03407.01",7.3852,-0.0002406,16.1453841713404
"CANDIDATE",11922778,"K03408.01",7.193,-0.0005233,3.62791570373765
"FALSE POSITIVE",9468382,"K03409.01",7.8982,-0.0716,32.5533404852957
"CANDIDATE",9285265,"K03410.01",7.0158,-0.0001767,3.86433337274692
"CANDIDATE",9285265,"K03410.02",7.0738,-0.0002805,8.17669823915975
"FALSE POSITIVE",6025124,"K03411.01",7.245,0.001289,10.0439422620346
"CANDIDATE",5780930,"K03412.01",7.5018,0.0001746,4.11031852577128
"FALSE POSITIVE",4164393,"K03413.01",7.3352,0.004068,9.26095389820425
"FALSE POSITIVE",6023859,"K03414.01",7.3679,0.002446,7.81172050730022
"CANDIDATE",3433668,"K03415.01",7.5759,6.484e-06,4.64019641581096
"CANDIDATE",2849140,"K03416.01",7.3617,0.000128,3.74339117553433
"CANDIDATE",7503885,"K03417.01",7.0125,0.000195,14.3753550031856
"CANDIDATE",3629330,"K03418.01",7.7762,-0.0005181,16.8638447094291
"FALSE POSITIVE",11519134,"K03419.01",7.6506,0.003296,49.5062054355003
"CANDIDATE",7289338,"K03420.01",7.174,0.0002387,2.93455267581056
"CANDIDATE",7289338,"K03420.02",7.193,5.523e-05,1.73875416922314
"FALSE POSITIVE",5004909,"K03421.01",7.164,7.284e-05,11.0217039901719
"FALSE POSITIVE",5898983,"K03422.01",9.1139,1.85e-05,23.9977649585674
"CANDIDATE",3745559,"K03423.01",7.2751,0.0005667,8.22188227283504
"FALSE POSITIVE",8356054,"K03424.01",-1,-0.03722,-0.5
"CANDIDATE",9117416,"K03425.01",7.1769,-9.874e-06,19.4070095672826
"CANDIDATE",9117416,"K03425.02",7.1743,4.62e-05,3.08549905847065
"CANDIDATE",9117416,"K03425.03",7.2239,-5.633e-05,2.88856060574747
"FALSE POSITIVE",5900235,"K03426.01",7.3256,5.953e-06,2.46784796048673
"FALSE POSITIVE",9907505,"K03427.01",7.2974,-0.2358,18.0495627361949
"CANDIDATE",9027909,"K03428.01",7.6506,4.057e-07,1.8753548533203
"CANDIDATE",9230021,"K03429.01",7.0766,7.318e-05,2.67090724909127
"CANDIDATE",9230021,"K03429.02",7.0977,-0.0004679,3.69246538023652
"CANDIDATE",7697103,"K03430.01",7.1587,0.0007893,2.17880227865994
"FALSE POSITIVE",9267996,"K03431.01",7.5916,0.0002745,16.6567719743155
"CANDIDATE",8738775,"K03432.01",7.1954,0.0002065,6.79946886080242
"CANDIDATE",7093401,"K03433.01",7.3452,-0.000334,1.43505500012995
"CANDIDATE",8628665,"K03434.01",7.2943,0.0002745,1.54302834621171
"FALSE POSITIVE",3945802,"K03435.01",7.1731,-0.0004366,3.39679776746256
"CANDIDATE",6265665,"K03436.01",7.8512,1.953e-05,1.74953480028589
"CANDIDATE",4645174,"K03437.01",7.1084,-8.902e-05,3.5449324887643
"CANDIDATE",4645174,"K03437.02",7.023,0.0003271,1.27043374952728
"CANDIDATE",6599975,"K03438.01",7.2384,-9.192e-05,3.48841548294425
"CANDIDATE",4282191,"K03439.01",7.2673,8.768e-05,4.94955586291738
"FALSE POSITIVE",3559860,"K03440.01",7.1957,-0.0006382,11.0529119792164
"FALSE POSITIVE",3559860,"K03440.02",7.3763,-0.001591,0.649351011767661
"FALSE POSITIVE",10651945,"K03441.01",7.5844,-0.00753,4.40601483975775
"FALSE POSITIVE",9837586,"K03442.01",7.4717,0.2272,1.66561292348743
"CANDIDATE",7288306,"K03443.01",6.9357,0.0002409,1.23650931673076
"CANDIDATE",5384713,"K03444.01",7.7398,-0.001247,1.25982842644921
"FALSE POSITIVE",5384713,"K03444.02",7.8045,-6.1e-05,1.7365295596911
"CANDIDATE",5384713,"K03444.03",7.6923,-0.0002411,2.24552778572067
"FALSE POSITIVE",5384713,"K03444.04",9.1432,-0.00065,2.68030693656226
"CANDIDATE",11860395,"K03445.01",7.279,5.104e-05,11.1448260291736
"FALSE POSITIVE",2852528,"K03446.01",7.2782,-0.0007408,4.44040413290335
"CANDIDATE",3348216,"K03448.01",7.1872,-0.0001976,7.10366083876925
"FALSE POSITIVE",10798838,"K03449.01",7.4654,0.001246,13.3869466094884
"FALSE POSITIVE",8560940,"K03450.01",7.3907,-0.0002728,0.406194201343983
"CANDIDATE",10793576,"K03451.01",7.3447,2.541e-05,2.16718401571676
"FALSE POSITIVE",7021177,"K03452.01",-1,-0.02252,-0.5
"FALSE POSITIVE",4932689,"K03453.01",7.0968,0.02153,1.36702207760801
"FALSE POSITIVE",7122259,"K03454.01",7.7091,0,36.7683588401128
"CANDIDATE",6947668,"K03455.01",7.0898,3.3e-05,1.31074596976802
"CANDIDATE",6364582,"K03456.01",7.3899,6.209e-05,2.40152817222819
"FALSE POSITIVE",9834257,"K03457.01",7.5682,0.02798,3.72631873166171
"CANDIDATE",6118370,"K03458.01",7.2233,0.0001147,5.06103008242408
"CANDIDATE",2717158,"K03459.01",7.1311,0.0003041,8.71094071699789
"CANDIDATE",9664276,"K03460.01",7.2204,0.0002393,2.6651690873616
"FALSE POSITIVE",2437112,"K03461.01",7.4998,0.006533,8.32731220245411
"FALSE POSITIVE",2437112,"K03461.02",7.3247,0.004629,0.752650711994489
"CANDIDATE",9967009,"K03462.01",7.401,-0.0001931,1.78915467836526
"CANDIDATE",9967009,"K03462.02",7.2005,0.0004002,1.18271403619527
"CANDIDATE",5294945,"K03463.01",7.2705,5.616e-05,2.51987278846096
"FALSE POSITIVE",11874338,"K03464.01",7.2867,-4.942e-05,0.822529972522059
"CANDIDATE",9763612,"K03465.01",7.6467,9.429e-05,7.73864593420565
"FALSE POSITIVE",9468384,"K03466.01",-1,-0.4031,3041.49954405448
"FALSE POSITIVE",7121885,"K03467.01",7.8952,0.01772,888.308575422638
"CANDIDATE",5213404,"K03468.01",7.2023,0.0001006,5.40047694272396
"CANDIDATE",4844470,"K03469.01",8.0956,-0.0002878,3.08857628228266
"CANDIDATE",9995771,"K03470.01",7.4442,0.0004649,2.22859498762773
"CANDIDATE",9995771,"K03470.02",7.4022,-0.000429,1.6218948098041
"FALSE POSITIVE",11875511,"K03471.01",10.089,0.002041,5.61944677888044
"CANDIDATE",9536108,"K03472.01",7.1972,-0.0004346,1.45769151597406
"CANDIDATE",8905246,"K03473.01",7.3861,0.0001739,16.8580601752424
"CANDIDATE",5213230,"K03474.01",7.407,-0.0001098,3.84096939803416
"FALSE POSITIVE",5986209,"K03476.01",-1,0.4736,-0.5
"FALSE POSITIVE",9226339,"K03477.01",7.1875,-0.0007415,1.69116010173227
"CANDIDATE",7742408,"K03478.01",7.2933,0.0003175,11.725102554763
"FALSE POSITIVE",6525209,"K03479.01",9.6185,0.0358,3005.04398980546
"FALSE POSITIVE",6525209,"K03479.02",7.6013,0.01032,857.745680779218
"CANDIDATE",9843517,"K03480.01",7.2399,0.0001965,7.62988714037445
"CANDIDATE",8812045,"K03481.01",7.1575,9.326e-05,2.45904516578101
"CANDIDATE",7288444,"K03482.01",7.1991,-7.026e-05,1.93639525984059
"CANDIDATE",3101923,"K03483.01",7.2391,0.0002149,1.02492586854228
"CANDIDATE",10881457,"K03484.01",7.3929,-0.0003423,2.30019851977303
"FALSE POSITIVE",5471289,"K03485.01",6.5522,-0.0002739,32.6866721618895
"CANDIDATE",8121328,"K03486.01",7.1724,2.511e-05,6.55737765051616
"FALSE POSITIVE",9783760,"K03487.01",8.123,0.1673,10.4061184413529
"FALSE POSITIVE",9528430,"K03489.01",8.5052,0.00175,2640.66352857221
"FALSE POSITIVE",8882847,"K03490.01",7.2839,0.0002916,0.568234151200866
"FALSE POSITIVE",12164634,"K03491.01",7.5041,-0.000449,3754.98885835404
"FALSE POSITIVE",5193077,"K03492.01",7.2311,-0.004496,2.25135148730333
"CANDIDATE",8880123,"K03493.01",7.3018,0.0001668,1.85938742209146
"CANDIDATE",8231667,"K03494.01",7.3619,0.0007147,1.22488084988117
"CANDIDATE",9474756,"K03495.01",7.0862,-9.548e-05,1.60890189879974
"CANDIDATE",9474756,"K03495.02",7.1076,-0.000382,1.38754754168728
"CANDIDATE",7517261,"K03496.01",7.522,-9.411e-05,6.68469437283983
"CANDIDATE",7517261,"K03496.02",7.4815,1.84e-05,4.53102130082427
"CANDIDATE",8424002,"K03497.01",8.437,5.896e-05,19.0311940772831
"FALSE POSITIVE",8635938,"K03498.01",7.554,-0.0002197,0.813951875263086
"FALSE POSITIVE",5471688,"K03499.01",6.9679,-0.0008708,30.9049075821237
"CANDIDATE",6058816,"K03500.01",7.3622,-5.691e-05,10.1038899650444
"CANDIDATE",6058816,"K03500.02",7.2765,-4.915e-05,2.37040430766816
"FALSE POSITIVE",6286161,"K03501.01",-1,-0.2159,1843.14155436043
"FALSE POSITIVE",5385471,"K03502.01",6.4471,0.0007852,44.6540724342658
"CANDIDATE",6368175,"K03503.01",7.3345,-0.0001897,2.37718672370919
"FALSE POSITIVE",5471158,"K03504.01",6.6376,-0.0004668,31.6955791191521
"FALSE POSITIVE",4847843,"K03505.01",7.8487,0.08775,1.11766555037559
"FALSE POSITIVE",8719419,"K03506.01",-1,-0.0002114,26.3427647120519
"CANDIDATE",6697817,"K03508.01",7.3051,0.0004715,2.47353236646681
"FALSE POSITIVE",3439096,"K03509.01",7.8961,0.0002766,11.6726109660312
"FALSE POSITIVE",9028474,"K03510.01",9.416,-0.1412,5.00268192672315
"FALSE POSITIVE",3644542,"K03511.01",15.997,-0.09324,3687.80747447584
"FALSE POSITIVE",6182849,"K03512.01",-1,0,-0.5
"FALSE POSITIVE",9851142,"K03513.01",9.0825,-0.3099,18700.6477632181
"FALSE POSITIVE",7117003,"K03514.01",-1,-0.002133,-0.41458482
"FALSE POSITIVE",3240159,"K03515.01",8.7719,-0.1047,819.678296066926
"FALSE POSITIVE",9658118,"K03516.01",-1,-0.002065,-0.47670433
"FALSE POSITIVE",7132542,"K03517.01",-1,0.03727,-0.5
"FALSE POSITIVE",8589754,"K03518.01",8.7434,0.1125,137.965144360791
"CANDIDATE",3757590,"K03520.01",-1,0.03672,-0.41610412
"FALSE POSITIVE",5456023,"K03521.01",-1,-0.1072,-0.41335273
"CANDIDATE",12021387,"K03522.01",8.7789,-0.03001,2962.13049805204
"FALSE POSITIVE",8044608,"K03523.01",8.2169,0.0001193,318.717364263203
"FALSE POSITIVE",8760135,"K03524.01",-1,0.02466,-0.5
"FALSE POSITIVE",4073707,"K03525.01",8.0899,0.05698,21.3285731621792
"FALSE POSITIVE",10292238,"K03526.01",7.1496,-0.01484,1174.57038372087
"FALSE POSITIVE",8733497,"K03527.01",8.0765,0.06174,25.0186607966031
"FALSE POSITIVE",4255422,"K03528.01",8.5781,0.0002637,40.6327127569743
"FALSE POSITIVE",9837544,"K03529.01",-1,0.6105,-0.42621169
"FALSE POSITIVE",7877824,"K03530.01",-1,0.006441,-0.5
"FALSE POSITIVE",6947164,"K03531.01",7.7108,0.00209,6.74896312964717
"FALSE POSITIVE",10748621,"K03532.01",-1,-0.4087,-0.39687051
"FALSE POSITIVE",4824268,"K03533.01",8.1314,0.00293,7.43190107851018
"FALSE POSITIVE",6431670,"K03534.01",-1,0.02406,-0.5
"FALSE POSITIVE",7376500,"K03535.01",-1,0,423.265904873462
"FALSE POSITIVE",7987086,"K03536.01",7.1027,-0.001058,31.4947744115278
"FALSE POSITIVE",7374746,"K03537.01",-1,-0.3223,23.3821058921153
"FALSE POSITIVE",8668810,"K03538.01",-1,0.09077,-0.5
"FALSE POSITIVE",8868907,"K03539.01",7.504,0.0001004,1523.58943344022
"CANDIDATE",8868364,"K03541.01",8.5901,0.003877,2741.12069873445
"FALSE POSITIVE",3964545,"K03542.01",-1,0.01977,52.9943748817571
"FALSE POSITIVE",9656397,"K03543.01",-1,-0.04275,-0.36636891
"FALSE POSITIVE",3735629,"K03544.01",-1,-0.2642,-0.5
"FALSE POSITIVE",8244173,"K03545.01",-1,0,-0.5
"FALSE POSITIVE",7287391,"K03546.01",-1,0.03058,1969.48132692892
"FALSE POSITIVE",6756202,"K03547.01",9.624,-0.004704,17.9031093505508
"FALSE POSITIVE",10215869,"K03548.01",-1,-0.116,3941.685553117
"FALSE POSITIVE",2307206,"K03549.01",-1,0.1032,-0.5
"FALSE POSITIVE",7025540,"K03550.01",9.4756,0.1685,72.645580929955
"FALSE POSITIVE",7620844,"K03551.01",7.482,-0.07698,4.2175212957499
"FALSE POSITIVE",6233466,"K03552.01",-1,0.0005509,2358.51422667275
"FALSE POSITIVE",11249624,"K03553.01",7.3043,-0.0001712,17.5562316987294
"CANDIDATE",6426592,"K03554.01",-1,-5.79e-05,-0.42762645
"FALSE POSITIVE",8491745,"K03555.01",7.4335,4.378e-05,2313.95759561297
"FALSE POSITIVE",3970117,"K03556.01",8.6517,0.03303,1309.47907606738
"FALSE POSITIVE",5534965,"K03557.01",8.0182,0.0006052,40.5822818648547
"FALSE POSITIVE",9965206,"K03558.01",7.4463,-0.074,31.6812948501557
"FALSE POSITIVE",4848423,"K03560.01",-1,0,159.438245789864
"FALSE POSITIVE",11403216,"K03561.01",7.5685,-0.1675,2087.84793603038
"FALSE POSITIVE",9948002,"K03562.01",8.0413,-0.000259,48.9044291688408
"FALSE POSITIVE",5264304,"K03563.01",7.4192,-0.2585,21.0659959584495
"FALSE POSITIVE",10960995,"K03564.01",-1,0,8.48196001196456
