"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_pdeco","tce_depth_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",7281484,"K04536.01",14204.02,-0.9339,3.786e-05,7.62376237623762,6.08681672025724,1.41577464788732
"FALSE POSITIVE",4848115,"K04537.01",297.53,-0.1707,0.004584,8.09180918091809,19.4237288135593,16.571676300578
"FALSE POSITIVE",5991765,"K04538.01",540.39,-0.01401,0.0007614,10.9383909755795,8.6131221719457,7.97047387606318
"FALSE POSITIVE",3962872,"K04539.01",44,-0.05264,-0.0001223,9.10604641481944,-0.912686567164179,2.8957696827262
"FALSE POSITIVE",12108293,"K04540.01",1945.19,-0.004134,-0.000228,10.9553903345725,-3.66559485530547,10.4814516129032
"CANDIDATE",5511659,"K04541.01",163.36,0.02337,0.0003602,7.44908896034298,0.874271844660194,0.574941176470588
"CANDIDATE",5511659,"K04541.02",63.94,-0.0219,-0.0007446,7.34390735146022,-1.59102564102564,1.06108910891089
"FALSE POSITIVE",9640946,"K04542.01",1235.94,-0.01264,3.616e-05,8.57586340706248,0.572151898734177,6.57573385518591
"FALSE POSITIVE",9776186,"K04543.01",1534.65,-0.3261,-0.005025,7.46894409937888,-7.15811965811966,48.911038961039
"FALSE POSITIVE",10220950,"K04544.01",6.63,-0.01718,-0.004791,9.26128590971272,-6.25456919060052,39.1848739495798
"CANDIDATE",10140122,"K04545.01",1191.94,-0.3494,-4.079e-05,7.70279481935924,-0.531812255541069,1.80747191011236
"CANDIDATE",5033823,"K04546.01",30926,-0.5731,-5.787e-05,-365.9,-1.03155080213904,3.61121076233184
"FALSE POSITIVE",10342316,"K04547.01",3337.33,-2.337,-0.0001717,3.99375,-3.18552875695733,3.78598615916955
"CANDIDATE",3223433,"K04548.01",11.03,-0.05532,0.0005687,9.61169483782549,1.54538043478261,1.12969072164948
"CANDIDATE",6523058,"K04549.01",776.52,-0.5049,-0.0001052,8.05309734513274,-0.767883211678832,5.91896551724138
"CANDIDATE",5977470,"K04550.01",1.29,-0.00359,-0.0004919,10.8490915832406,-0.767394695787831,1.85356576862124
"CANDIDATE",11769689,"K04551.01",89.43,-0.0763,0.0001536,10.5357142857143,0.872727272727273,1.02969426751592
"FALSE POSITIVE",6126076,"K04553.01",9291.14,-1.809,5.152e-05,6.41009852216749,3.65390070921986,2.00897703549061
"CANDIDATE",6369131,"K04554.01",539.23,0.06226,-6.551e-05,10.3531570096316,-0.820927318295739,1.22011494252874
"FALSE POSITIVE",10399321,"K04556.01",73.17,-0.02038,-0.0002521,10.2226766643945,-1.59556962025316,1.15826484018265
"CANDIDATE",10257229,"K04557.01",333.7,-0.1053,3.164e-06,9.55383602239052,0.0477945619335347,2.49268436578171
"CANDIDATE",5431027,"K04558.01",176.67,-0.05145,-0.0003633,11.5943575154101,-2.65182481751825,2.14991243432574
"FALSE POSITIVE",7285673,"K04559.01",7201.12,-0.4009,0.0001146,14.5972833365219,2.80882352941176,4.88385714285714
"CANDIDATE",7747457,"K04561.01",3260.09,-0.2385,0.0002229,3.90488110137672,1.08731707317073,2.88116504854369
"FALSE POSITIVE",8652360,"K04562.01",1158.58,-1.043,0.0002304,6.18079485412359,3.97927461139896,30.9214501510574
"FALSE POSITIVE",8652360,"K04562.02",1158.56,-0.6522,0.0001636,7.49902152641879,2.54828660436137,31.2484662576687
"CANDIDATE",10585749,"K04563.01",16.4,-0.0629,-0.0002303,9.83343615052437,-1.10721153846154,1.20743405275779
"FALSE POSITIVE",8453851,"K04565.01",6473.37,2.717,1.571e-05,7.24752475247525,1.21782945736434,1.39201550387597
"CANDIDATE",11650401,"K04566.01",219.44,-0.2408,-0.0007142,7.04159212880143,-1.55260869565217,0.667804511278195
"CANDIDATE",8332521,"K04567.01",413.13,0.0391,9.796e-07,9.87505038291012,0.0112597701149425,1.11256067961165
"CANDIDATE",8332521,"K04567.02",89.25,0.07846,5.123e-05,7.56554307116105,0.406587301587302,0.349347593582888
"FALSE POSITIVE",10407086,"K04568.01",10751.6,-5.244,-8.981e-06,10.9171800136893,-0.839345794392524,3.85042613636364
"CANDIDATE",4060229,"K04570.01",34.39,-0.04988,7.378e-05,12.5783234546994,0.197272727272727,0.705877616747182
"CANDIDATE",6761777,"K04571.01",44.34,-0.04352,-7.832e-05,11.6014026884863,-0.416595744680851,0.441826424870466
"FALSE POSITIVE",6929285,"K04572.01",192.52,-0.08134,0.002486,11.2205754141238,14.5380116959064,71.8094701240135
"FALSE POSITIVE",4848321,"K04573.01",1620.98,-1.32,0.0006428,9.45680289705122,7.04052573932092,10.4222602739726
"FALSE POSITIVE",6522745,"K04574.01",83.3,-0.08819,0.0007042,10.3865979381443,1.97808988764045,5.09731457800512
"CANDIDATE",9893468,"K04575.01",6.72,0.003853,-0.0002632,10.0656455142232,-1.90724637681159,0.919987834549878
"CANDIDATE",10610039,"K04577.01",4.6,-0.01562,-0.0001791,8.20089714834989,-0.283386075949367,1.16517647058824
"CANDIDATE",10610039,"K04577.02",515.94,-0.1632,0.0002975,7.17919075144509,2.125,0.975330188679245
"FALSE POSITIVE",9652655,"K04578.01",1127.51,0.08276,-5.812e-05,9.52866069002988,-0.807222222222222,3.40773809523809
"CANDIDATE",8628761,"K04580.01",1232.66,-0.05083,4.834e-05,9.53458799593082,1.17615571776156,2.30455974842767
"CANDIDATE",2572029,"K04581.01",386.57,-0.2845,4.643e-05,9.10954224550216,0.639531680440771,1.24009090909091
"CANDIDATE",7905106,"K04582.01",309.51,-0.06231,-4.263e-05,8.43262411347518,-3.15777777777778,1.81322690992018
"CANDIDATE",9009036,"K04585.01",755.69,-0.06126,4.418e-05,11.5365123243492,0.946038543897216,2.27816455696202
"CANDIDATE",11506654,"K04586.01",16.81,-0.02223,0.0004881,11.5688293855132,1.48810975609756,0.791844919786096
"CANDIDATE",5687700,"K04587.01",198.09,-0.1928,-0.0003848,9.06547619047619,-1.41992619926199,0.868860103626943
"CANDIDATE",8806985,"K04588.01",507.94,-0.0009485,-2.423e-05,10.0140944326991,-0.498559670781893,1.37601156069364
"FALSE POSITIVE",10491525,"K04589.01",17236.51,-0.5134,-0.000532,9.45121951219512,-11.9282511210762,107.130876747141
"CANDIDATE",12204137,"K04590.01",69.31,-0.009026,0.0003028,9.77118644067796,0.427080394922426,0.418807142857143
"CANDIDATE",5389956,"K04591.01",1029.63,-0.754,-0.0002407,6.9843137254902,-1.86589147286822,1.71647887323944
"FALSE POSITIVE",12108364,"K04592.01",3498.4,-2.322,-0.0004402,5.55054151624549,-2.29270833333333,4.5903988183161
"FALSE POSITIVE",8295671,"K04593.01",2599.35,-1.413,-0.0006601,6.33948339483395,-6.53564356435644,21.9284263959391
"FALSE POSITIVE",5696918,"K04594.01",310.09,-1.049,-0.0009456,7.03812316715542,-16.1917808219178,71.8215517241379
"CANDIDATE",12265786,"K04595.01",1467.14,-1.183,-0.0002514,8.38244924688933,-1.57125,1.35320939334638
"FALSE POSITIVE",8487838,"K04596.01",5682.58,-1.938,-9.707e-06,9.82795049803803,-0.301459627329193,3.1453637660485
"CANDIDATE",10873178,"K04597.01",254.56,0.04254,9.683e-05,7.96570537802027,0.601428571428571,1.65873493975904
"FALSE POSITIVE",5476671,"K04598.01",3163.11,-1.608,0.0002478,8.50870998116761,3.01459854014598,14.350831792976
"FALSE POSITIVE",5476671,"K04598.02",3163.17,-0.8446,0.0002976,7.14661134163209,3.98927613941019,14.687358490566
"FALSE POSITIVE",2694632,"K04600.01",5604.91,0.5722,1.561e-06,4.38799621928166,0.0929166666666667,238.592814371258
"CANDIDATE",11153476,"K04601.01",246.4,0.01577,-2.564e-05,10.1398435648258,-0.24188679245283,1.22378818737271
"CANDIDATE",6144039,"K04602.01",510.65,-0.1571,-4.128e-05,8.60775228839417,-0.362105263157895,0.813814102564103
"CANDIDATE",8430053,"K04603.01",123.21,-0.01222,9.104e-05,8.81625441696113,0.771525423728814,1.92560975609756
"CANDIDATE",12458605,"K04605.01",184.12,-0.5029,7.988e-05,10.5810397553517,1.47380073800738,1.67282258064516
"FALSE POSITIVE",4845862,"K04606.01",269.49,0.01303,-0.001487,8.64886095836606,-10.1156462585034,20.8909814323607
"FALSE POSITIVE",11912911,"K04607.01",217.59,-0.2199,0.0005979,11.5047021943574,3.93355263157895,3.55966620305981
"FALSE POSITIVE",7045435,"K04608.01",4099.14,-0.3006,4.063e-05,5.29585798816568,0.537433862433862,5.43776923076923
"FALSE POSITIVE",8573168,"K04610.01",1842.53,-0.3455,0.0009453,8.25893824485374,13.7,0
"FALSE POSITIVE",10801249,"K04611.01",2730.15,0.1694,8.472e-05,12.0182481751825,3.85090909090909,1.39602724177072
"FALSE POSITIVE",8044600,"K04612.01",296.24,-0.1747,0.006157,10.2744329319518,14.4530516431925,0
"CANDIDATE",10220837,"K04613.01",1040.27,0.1538,-2.269e-05,8.54138901229083,-0.329796511627907,1.28213572854291
"CANDIDATE",7583650,"K04614.01",566.49,-0.1468,-2.909e-05,9.49597069597069,-0.346722288438617,0.362607142857143
"FALSE POSITIVE",9345819,"K04615.01",3581.13,-0.789,-9.123e-06,9.64348413234301,-0.111664626682987,2.01197604790419
"CANDIDATE",9701962,"K04617.01",69.43,-0.03735,-4.659e-05,10.7229254571027,-0.456764705882353,1.33453089244851
"FALSE POSITIVE",11137065,"K04620.01",2338.01,-0.3809,0.0002838,7.86724816508882,3.26958525345622,18.3677914110429
"CANDIDATE",11284772,"K04622.01",0.3,0.009349,-8.904e-05,10.7651109410865,-0.0856153846153846,2.05409836065574
"CANDIDATE",11284772,"K04622.02",49.41,0.004196,0.0001005,7.36441057821605,0.345360824742268,0.775870967741936
"FALSE POSITIVE",5955621,"K04624.01",95.81,0.01112,0.0001987,9.80600661014514,3.26272577996716,9.57338582677165
"FALSE POSITIVE",11519187,"K04625.01",224.28,-0.1777,0,7.81521739130435,0,2.65778364116095
"CANDIDATE",3539231,"K04626.01",14.43,-0.0525,-9.221e-05,10.1928104575163,-0.231102756892231,2.05098039215686
"CANDIDATE",6311891,"K04627.01",129.89,-0.07147,-0.0001389,9.2312040700961,-0.620089285714286,1.82216142270862
"FALSE POSITIVE",2578017,"K04629.01",3543.58,-1.094,-0.0009221,7.71244051665534,-4.47621359223301,85.8569844789357
"CANDIDATE",7834045,"K04630.01",39.02,-0.01962,5.545e-06,10.6531738730451,0.0353184713375796,3.30829187396352
"FALSE POSITIVE",9602421,"K04631.01",1256.46,-0.4274,-0.0001135,9.59738846572361,-4.93478260869565,0.791567635903919
"CANDIDATE",6070337,"K04632.01",10.43,0.002673,-0.0004478,5.11184645929848,-0.407090909090909,0.531261980830671
"CANDIDATE",5954001,"K04633.01",193.25,0.01914,0,9.73676513600468,0,0.750776439089692
"CANDIDATE",8196226,"K04634.01",579.1,0.006561,-7.027e-05,9.05159255113463,-0.656728971962617,1.49132290184922
"FALSE POSITIVE",9873759,"K04635.01",167.46,0.006739,-0.0001321,14.588638589618,-1.74504623513871,0.225450777202072
"CANDIDATE",9773270,"K04636.01",3.48,0.0062,-0.001296,15.0730169266512,-1.7442799461642,1.19453808752026
"CANDIDATE",9457728,"K04637.01",1582.1,-0.118,-1.468e-06,9.28292046936115,-0.103380281690141,0.671773913043478
"CANDIDATE",9412623,"K04640.01",609.97,-0.05389,9.189e-05,9.6797520661157,1.73377358490566,0.445326278659612
"FALSE POSITIVE",3644505,"K04641.01",6.68,-0.02411,0.0004027,9.2713567839196,2.05459183673469,4.6673417721519
"FALSE POSITIVE",4664743,"K04642.01",6225.56,0.9642,3.412e-06,8.93078512396694,0.159439252336449,1.04479663394109
"CANDIDATE",11655826,"K04643.01",244.14,-0.0112,0,-854,0,0.725470588235294
"CANDIDATE",1721157,"K04644.01",206.58,-0.07858,-0.0005533,9.43950521839969,-2.6990243902439,1.14669824086604
"FALSE POSITIVE",11076276,"K04645.01",1808.31,-1.25,-0.0001919,9.14087093389297,-2.44770408163265,5.93013698630137
"CANDIDATE",9947653,"K04647.01",54.47,0.01578,3.868e-05,7.99673469387755,0.422732240437159,0.594194078947368
"CANDIDATE",9947653,"K04647.02",252.2,-0.02132,-6.47e-05,8.88392302917443,-1.0205047318612,0.624961832061069
"FALSE POSITIVE",10473272,"K04648.01",53.7,-0.06355,0.00202,10.2358324533615,5.37234042553192,28.2382165605096
"CANDIDATE",4750669,"K04649.01",314.76,0.04289,0.0001742,9.29130009775171,0.699598393574297,2.74071146245059
"CANDIDATE",9824928,"K04650.01",180.33,-0.7617,0.0002943,7.94602012808783,2.39268292682927,0.797016806722689
"CANDIDATE",6717252,"K04651.01",2102.45,-0.0768,7.797e-05,7.90165613795458,1.51988304093567,1.25282097649186
"FALSE POSITIVE",5817685,"K04652.01",602.25,-0.6015,1.45e-05,8.58965860125953,0.175544794188862,6.77218788627936
"CANDIDATE",11181260,"K04653.01",84.5,0.08342,5.138e-05,10.6372485399091,0.543703703703704,3.97552870090634
"CANDIDATE",2558163,"K04655.01",44.49,-0.03885,7.871e-05,9.20035938903864,0.258065573770492,1.55847362514029
"CANDIDATE",8107611,"K04656.01",1900.12,-0.09392,9.682e-06,9.21307941070787,0.172584670231729,1.09685496183206
"CANDIDATE",6527078,"K04657.01",86.92,-0.05691,3.668e-05,10.6168097605061,0.701338432122371,1.86406995230525
"CANDIDATE",6527078,"K04657.02",56.74,-0.05365,-2.02e-06,9.16978417266187,-0.0249382716049383,0.590812581913499
"FALSE POSITIVE",4946049,"K04658.01",29137.23,-0.708,-2.811e-06,12.5806451612903,-0.101480144404332,2.93951120162933
"CANDIDATE",2857607,"K04659.01",13.91,-0.01915,-4.513e-05,11.5330520393812,-0.257885714285714,0.17688679245283
"FALSE POSITIVE",5559651,"K04660.01",4724.79,-0.8879,0.0004968,6.66235685260436,11.1640449438202,13.3819861431871
"CANDIDATE",5962262,"K04661.01",68.38,0.1072,-3.771e-05,10.5697589481373,-0.21185393258427,0.2339453125
"FALSE POSITIVE",10407210,"K04662.01",14079.32,-1.066,-3.743e-05,7.47237569060773,-4.78033205619412,3.44551863041289
"CANDIDATE",7515336,"K04663.01",426.61,-0.1674,1.595e-05,8.45684152095476,0.428763440860215,1.85034334763948
"FALSE POSITIVE",8984755,"K04664.01",4271.85,-0.247,0.0004982,6.84584571650084,6.38717948717949,38.5381215469613
"CANDIDATE",11337012,"K04666.01",61.06,-0.1324,-6.533e-06,7.59653554673403,-0.0178497267759563,0.676013667425968
"CANDIDATE",8359569,"K04667.01",5.78,0.0007717,0.0008918,8.86537330981775,1.30954478707783,0.601970443349754
"CANDIDATE",8937762,"K04668.01",97.3,-0.05742,0.0002823,13.8794023479189,1.34428571428571,2.0170474516696
"FALSE POSITIVE",5428471,"K04671.01",3414.9,-0.545,-0.001363,7.5,-3.7966573816156,6.21523809523809
"CANDIDATE",6839010,"K04674.01",374.48,-0.0187,6.231e-06,8.4915378955114,0.0904354136429608,0.578621359223301
"FALSE POSITIVE",10130057,"K04675.01",500.3,-0.5092,0.0001329,8.10166520595968,0.781764705882353,1.9299620733249
"FALSE POSITIVE",9838608,"K04677.01",1822.28,0.05062,0.0003994,9.43895441504622,4.72662721893491,5.56751361161525
"FALSE POSITIVE",4247811,"K04678.01",761.25,-0.2686,3.134e-05,12.7914935223662,0.758837772397094,1.66896103896104
"FALSE POSITIVE",6543645,"K04679.01",5076.66,-1.172,-2.886e-06,8.3685680095732,-0.104565217391304,7.6156
"CANDIDATE",4587135,"K04680.01",8.21,0.02102,-0.0003748,11.2742812742813,-0.782463465553236,0.463260663507109
"FALSE POSITIVE",3857860,"K04681.01",1516.72,-0.03106,0.000659,10.6618044300378,13.1536926147705,25.2189781021898
"FALSE POSITIVE",4843592,"K04683.01",2875.9,-1.24,0.0007258,9.111266620014,5.71496062992126,19.3039603960396
"FALSE POSITIVE",9602775,"K04684.01",211.83,-0.5647,0.0002818,10.6876790830946,1.87866666666667,6.49675324675325
"CANDIDATE",3867794,"K04685.01",2437.53,-0.9515,0.0006454,4.70558375634518,2.98796296296296,4.96471264367816
"CANDIDATE",5819801,"K04686.01",454.15,-0.0266,-3.179e-05,9.65909090909091,-0.852278820375335,1.18540816326531
"FALSE POSITIVE",4851145,"K04688.01",2039.14,-4.177,0.0003463,8.07452830188679,2.60375939849624,5.63
"FALSE POSITIVE",10292540,"K04689.01",1678.56,-1.063,-0.001438,8.00859598853868,-6.36283185840708,41.2950276243094
"CANDIDATE",9773980,"K04691.01",753.7,0.04578,2.919e-05,8.67684478371501,0.249487179487179,0.715563218390805
"CANDIDATE",10972902,"K04692.02",2246.84,-2.315,2.438e-06,4.27467030468395,0.0495528455284553,30.1459595959596
"CANDIDATE",8417078,"K04693.01",95.55,-0.05142,-3.331e-05,10.0496894409938,-0.543393148450245,0.804783783783784
"CANDIDATE",9457948,"K04694.01",71.18,0.04675,0.0001271,9.52213633169361,0.77030303030303,0.377117647058824
"FALSE POSITIVE",4852297,"K04695.01",820.12,-0.07794,0.00171,7.18324607329843,9,12.9802259887006
"FALSE POSITIVE",9851845,"K04696.01",1283.03,-0.3635,5.735e-05,5.91036414565826,1.46301020408163,3.38216981132075
"FALSE POSITIVE",9474483,"K04697.01",7385.01,-1.846,-0.000784,8.21818181818182,-8.86877828054299,10.6694668820679
"CANDIDATE",10663738,"K04698.01",286.8,-0.09761,0.0002335,8.29115128449096,1.49679487179487,0.460352781546811
"CANDIDATE",7891294,"K04699.01",1175.32,0.006691,1.113e-06,8.23529411764706,0.0219526627218935,0.909763513513514
"CANDIDATE",9413156,"K04700.01",240.04,-0.2341,7.313e-05,8.36662749706228,0.233642172523962,1.55064102564103
"CANDIDATE",9413156,"K04700.02",5.35,-0.02761,-0.001565,7.38481093104544,-1.82827102803738,2.25826086956522
"FALSE POSITIVE",8625732,"K04701.01",17.45,-0.06991,0.0003412,9.21052631578947,1.89555555555556,3.83960084033614
"FALSE POSITIVE",2831251,"K04702.01",348.77,0.02927,0.003514,6.53886693017128,20.1954022988506,80.5098039215686
"CANDIDATE",5642688,"K04705.01",1459.86,-0.131,-3.912e-05,8.06290207290922,-0.331525423728814,5.72479564032698
"CANDIDATE",10026502,"K04706.01",7.93,-0.02524,-8.914e-06,10.3605769230769,-0.041849765258216,3.48779761904762
"FALSE POSITIVE",4680772,"K04707.01",93.56,0.009083,2.758e-06,9.53745692000726,0.0423006134969325,3.17052631578947
"CANDIDATE",2303903,"K04709.01",231.91,-0.0546,-0.0002033,7.48144482929243,-0.552445652173913,0.601578947368421
"CANDIDATE",9278216,"K04710.01",113.65,-0.1954,0.0001111,9.66978536048431,0.395373665480427,0.537636363636364
"CANDIDATE",8355131,"K04711.01",85.23,-0.03735,0.0002753,9.47097217451048,0.69520202020202,0.842349206349206
"FALSE POSITIVE",4374610,"K04712.01",1444.01,-0.15,-0.0001399,9.05438813349814,-1.12822580645161,5.88494897959184
"CANDIDATE",5253802,"K04713.01",143.72,0.02896,0.0001069,10.6525021570319,0.954464285714286,3.05924006908463
"CANDIDATE",12554634,"K04714.01",496.7,-0.1201,-0.0004096,6.17987152034261,-1.87889908256881,2.22070895522388
"CANDIDATE",6264750,"K04715.01",19.67,-0.02464,6.476e-07,8.97714285714286,0.00268713692946058,1.34166397415186
"CANDIDATE",11290515,"K04716.01",336.34,0.01032,1.122e-06,9.59779435614661,0.0333928571428571,1.61713709677419
"FALSE POSITIVE",4902202,"K04717.01",2.49,-0.01843,-0.0006865,10.3185328185328,-0.454635761589404,1.29305555555556
"FALSE POSITIVE",7282042,"K04718.01",11548.84,-1.206,3.443e-05,5.87005649717514,2.151875,2.60041916167665
"FALSE POSITIVE",3109937,"K04720.01",12.92,-0.01915,-0.0001087,9.17264828107291,-0.500921658986175,2.29218579234973
"FALSE POSITIVE",6593734,"K04722.01",5122.57,-2.077,-0.0003908,7.85714285714286,-3.31186440677966,90.2207637231504
"CANDIDATE",7778621,"K04725.01",329.98,0.06658,5.45e-05,11.8670708431571,0.53960396039604,1.39418300653595
"FALSE POSITIVE",5956354,"K04726.01",174.23,-0.01699,0.02045,11.2125984251969,101.237623762376,24.3977678571429
"FALSE POSITIVE",11913072,"K04729.01",728.26,-0.1299,-0.0001794,10.5528076811173,-1.90042372881356,6.72934232715008
"CANDIDATE",8752940,"K04730.01",221.71,0.03449,0.0008632,12.1352001750164,2.04066193853428,3.32982332155477
"FALSE POSITIVE",9083470,"K04731.01",1280.96,-0.1,-0.0002351,8.4304932735426,-1.97563025210084,3.42698412698413
"FALSE POSITIVE",7870282,"K04732.01",3345.06,-2.398,-0.0003441,10.5053678973553,-4.7201646090535,16.6754639175258
"CANDIDATE",9021075,"K04733.01",72.38,-0.05336,-0.0005914,9.92653810835629,-1.30840707964602,1.32051593323217
"CANDIDATE",11338056,"K04735.01",260.64,-0.02839,9.235e-05,6.9435833849969,0.488624338624339,3.22523364485981
"FALSE POSITIVE",5282477,"K04736.01",3542.39,-0.9822,0.0001822,5.50275229357798,1.76893203883495,31.0583025830258
"CANDIDATE",7266212,"K04737.01",222.72,-0.1478,-0.0001211,8.54579093432007,-0.865,2.19280742459397
"FALSE POSITIVE",8129005,"K04741.01",688.8,-0.4111,-0.0001142,10.1357575757576,-1.17731958762887,0.866295427901524
"CANDIDATE",4138008,"K04742.01",0.79,-0.02661,-0.0004274,10.8797280067998,-0.673070866141732,0.209685746352413
"CANDIDATE",6468904,"K04743.01",8.54,0.003494,-0.0009917,11.2418193717278,-1.43102453102453,1.24135802469136
"CANDIDATE",5709906,"K04744.01",463.32,-0.2216,-0.000113,6.9537213740458,-2.45652173913043,0.570975609756098
"CANDIDATE",11757451,"K04745.01",0.7,0.03454,-0.0002047,9.6672134989454,-0.173474576271186,1.70791304347826
"FALSE POSITIVE",2711597,"K04746.01",878.25,-0.7807,-4.058e-05,6.944474393531,-0.535356200527704,1.61274074074074
"CANDIDATE",8047428,"K04747.01",11.44,-0.02672,-0.0004051,10.7721475353326,-1.11291208791209,1.43296846011132
"CANDIDATE",11513486,"K04748.01",236.18,-0.1369,0.0004355,11.1422254974208,1.46632996632997,0.6481875
"CANDIDATE",6520519,"K04749.01",895,-0.581,0.0003372,5.73064195896757,2.08148148148148,0.473504492939666
"CANDIDATE",5308296,"K04750.01",14.53,-0.05205,0.0008321,8.76343169026096,1.36186579378069,0.209352272727273
"FALSE POSITIVE",4544628,"K04753.01",5066.55,-1.111,-6.375e-06,5.8654399079931,-0.564159292035398,8.89244712990937
"CANDIDATE",10291589,"K04754.01",197.19,0.02564,-0.0001108,9.10330361824856,-0.37056856187291,0.718503496503497
"CANDIDATE",10118266,"K04755.01",235.62,-0.03645,7.421e-05,8.60846734492944,0.270839416058394,0.649038834951456
"CANDIDATE",5695615,"K04756.01",448.11,-0.232,-2.7e-05,8.70967741935484,-0.188811188811189,2.16692759295499
