"koi_disposition","kepid","kepoi_name","tce_ldm_coeff1","tce_ptemp_stat","tce_fwm_pdeco","tce_dikco_mra","tce_dikco_mdec","tce_dikco_msky","tce_sradius_sn","tce_ptemp_sn","tce_dicco_mra_sn","tce_dikco_msky_sn"
"CANDIDATE",8280511,"K01151.03",0.494424,2.697,0,-0.77678,1.0028,1.2685,9.58426966292135,3.64722026111945,-0.706067961165048,1.39089912280702
"CANDIDATE",8280511,"K01151.04",0.494424,2.33,0,-0.47282,0.92688,1.0405,9.58426966292135,2.82862267976915,-0.390495652173913,1.2814039408867
"CANDIDATE",8280511,"K01151.05",0.494424,2.16,0,0.42407,0.67177,0.79442,9.58426966292135,2.65985198889917,0.523888888888889,0.959444444444444
"FALSE POSITIVE",10287248,"K01152.01",0.556116,40.63,-0.0324,0.022706,0.52666,0.52715,14.7878787878788,59.3828522920204,-0.77559043348281,7.77507374631268
"FALSE POSITIVE",10351767,"K01153.01",0.3332196,0.6565,0,0.095022,0.49253,0.50161,3.15820895522388,13.0475210597389,2.54642857142857,7.38748159057437
"CANDIDATE",10295951,"K01154.01",0.2769996,4.212,0.0001983,-0.010499,-0.00092841,0.01054,2.73552631578947,23.5297892637239,-0.0888850746268657,0.156148148148148
"FALSE POSITIVE",10342041,"K01155.01",0.4614448,0,0.0003443,2.4013,0.45366,2.4438,7.53684210526316,0,12.6421052631579,11.0579185520362
"FALSE POSITIVE",10514770,"K01156.01",0.5129688,12.74,-0.002869,-0.65114,-0.24621,0.69613,6.99152542372881,28.9248379254457,-8.80777626193724,9.17167325428195
"FALSE POSITIVE",10342065,"K01157.01",0.5279928,0,-0.0003293,-1.1891,-4.217,4.3814,1.32281776416539,0,-3.23266832917706,7.10113452188007
"FALSE POSITIVE",10352945,"K01158.01",0.3085048,7.692,-0.002294,-6.5666,3.31,7.3537,3.38688524590164,11.3537259211772,-7.11440501043841,108.301914580265
"CANDIDATE",10354039,"K01159.01",0.6924644,9.279,-0.0006135,0.060822,0.28351,0.28996,8.8989898989899,11.2161789338851,-0.0347238095238095,2.45728813559322
"CANDIDATE",10330115,"K01160.01",0.4875308,6.21,-0.001349,-0.15684,-0.086391,0.17906,6.5,8.06528172691928,-0.46478813559322,1.55704347826087
"CANDIDATE",10426656,"K01161.01",0.6369968,4.25,-4.652e-05,-0.17989,0.37142,0.41269,7.43703703703704,6.58869713174526,-0.954806629834254,2.19515957446808
"CANDIDATE",10426656,"K01161.02",0.6369968,3.267,0.0001048,-0.22191,-0.43278,0.48636,7.43703703703704,4.45594131583743,-0.342235294117647,1.2159
"CANDIDATE",10426656,"K01161.03",0.6369968,1.83,2.134e-05,0.34639,-0.39379,0.52446,7.43703703703704,3.40816299824649,1.8696256684492,1.75404682274248
"CANDIDATE",10528068,"K01162.01",0.3907784,12.47,1.739e-05,0.035299,0.089266,0.095992,6.30487804878049,14.4879475266466,-0.0240649769585253,0.32986941580756
"CANDIDATE",10468940,"K01163.01",0.6278252,3.151,0.0001568,0.068509,-0.26219,0.27099,7.36764705882353,5.83599448058348,1.30637096774194,1.94956834532374
"CANDIDATE",10468940,"K01163.02",0.6278252,7.921,-0.0001244,-0.39451,-0.29392,0.49197,7.36764705882353,11.6192266819259,-1.17548,1.47738738738739
"FALSE POSITIVE",10341831,"K01164.01",0.5014352,1.623,-0.0001463,-1.038,-0.12295,1.0453,15.4838709677419,2.41101179774319,-1.99114114114114,1.58378787878788
"CANDIDATE",10337517,"K01165.01",0.598456,5.927,-0.0001095,-0.16044,0.047394,0.16729,11.8219178082192,9.18088854844887,-0.371161290322581,1.68979797979798
"CANDIDATE",10337517,"K01165.02",0.598456,2.083,2.242e-05,-0.16416,0.43721,0.46701,11.8219178082192,2.89941509884089,-0.0709178294573643,0.572316176470588
"CANDIDATE",10351231,"K01166.01",0.431594,6.675,0.0004496,-0.069114,0.037348,0.07856,3.14779874213836,9.51290313845487,-0.100470817120623,0.190217917675545
"FALSE POSITIVE",10485179,"K01167.01",0.4754092,2.397,8.995e-05,-3.686,-0.17841,3.6903,5.94262295081967,3.41965966071358,-5.56629746835443,5.68613251155624
"CANDIDATE",10319385,"K01169.01",0.652614,1.228,1.672e-05,-0.07464,0.063445,0.097962,6.91304347826087,5.01234544049459,-0.476270491803279,0.809603305785124
"CANDIDATE",10482160,"K01170.01",0.3096388,4.279,-8.169e-05,0.39805,-0.47886,0.6227,4.53571428571429,5.97508727388131,2.61494565217391,3.29470899470899
"FALSE POSITIVE",10341913,"K01172.01",0.2905508,1.269,-2.041e-05,-4.0424,1.6573,4.3689,3.07735583684951,3.70638283729664,-8.42067510548523,9.06410788381743
"FALSE POSITIVE",10480921,"K01173.01",0.2630282,2.197,-0.0008745,-2.765,8.7498,9.1763,3.25320512820513,4.68836965082699,-9.03790849673203,18.2431411530815
"CANDIDATE",10350571,"K01175.01",0.5442424,5.265,1.264e-05,0.096168,-0.49905,0.50823,4.32267441860465,7.00681682280247,0.0465879478827362,0.697160493827161
"CANDIDATE",10350571,"K01175.02",0.5442424,6.688,1.328e-05,-0.91193,-0.45549,1.0194,4.32267441860465,8.36084515572949,-1.44002915451895,1.61042654028436
"FALSE POSITIVE",10350571,"K01175.03",0.5442424,8.533,0.0001855,2.0214,1.0377,2.2722,4.32267441860465,9.63316193093666,3.26989966555184,3.02556591211718
"CANDIDATE",3749365,"K01176.01",0.5284812,1.22,0.001201,0.020884,-0.091676,0.094024,4.12295081967213,10.4572870218259,3.37514563106796,1.37261313868613
"FALSE POSITIVE",3547091,"K01177.01",0.3233996,16.14,-0.00323,-0.043071,-0.013031,0.044999,5.99152542372881,31.5183565427552,2.12764317180617,0.652159420289855
"FALSE POSITIVE",3869825,"K01178.01",0.3431376,10.54,0.0006009,-0.1754,-0.15718,0.23552,2.8140589569161,26.2675690142999,0.127297904191617,3.45844346549192
"FALSE POSITIVE",3655332,"K01179.01",0.4646712,32.75,-0.0754,-2.1592,3.4026,4.0298,4.04477611940298,59.8041068279164,-13.7912698412698,57.7335243553009
"FALSE POSITIVE",4042026,"K01180.01",0.5880592,27.56,0.008985,-0.098657,-0.20088,0.2238,9.8,33.2757090279281,-4.17797164667394,3.12133891213389
"FALSE POSITIVE",3344419,"K01181.01",0.635462,2.885,0,4.2283,-2.9898,5.1786,3.76241134751773,5.40861553047137,16.2762096774194,11.7162895927602
"FALSE POSITIVE",3865567,"K01182.01",0.4011664,14.82,0.02671,-3.2547,-3.0731,4.4762,3.60869565217391,22.2361669042374,-41.5110533159948,62.6041958041958
"FALSE POSITIVE",3544689,"K01183.01",0.5268126,2.411,-0.08322,3.3982,9.1938,9.8017,4.19815668202765,8.97733201403256,48.1832386363636,143.090510948905
"FALSE POSITIVE",4037164,"K01184.01",0.583392,8.032,0,-0.31772,6.8233,6.8307,7.53424657534247,15.6070766839998,-7.81420534458509,93.0613079019074
"FALSE POSITIVE",3443790,"K01185.01",0.2483764,3.438,-0.000322,1.6446,0.053626,1.6455,2.58480074142725,34.6513163611087,22.9109874826147,23.8133140376266
"FALSE POSITIVE",3966912,"K01186.01",0.5035316,0,0.006339,1.5851,-2.3031,2.7959,4.04265402843602,0,20.1577574967405,30.9966740576497
"FALSE POSITIVE",3848972,"K01187.01",0.4854112,8.919,8.543e-05,-0.088578,-0.08393,0.12203,5.10526315789474,23.9003101781721,0.234533508541393,1.51590062111801
"FALSE POSITIVE",3860441,"K01188.01",0.5310276,0.7751,-0.003474,-5.4401,0.51914,5.4648,4.3031914893617,1.99465500485909,-63.222623345367,67.4666666666667
"FALSE POSITIVE",3765771,"K01189.01",0.2842814,0.4201,0.001264,0.92565,-1.9029,2.1161,3.56053067993366,8.44422164020298,10.9613496932515,25.8060975609756
"FALSE POSITIVE",3557341,"K01190.01",0.4582978,1.336,-0.0008259,-1.9891,-0.87971,2.175,3.98029556650246,2.14108835288272,-3.38295652173913,4.05027932960894
"CANDIDATE",3859628,"K01191.01",0.5004636,8.478,0.0001107,-0.055578,-0.016579,0.057999,7.47933884297521,12.2592985283515,0.0798269230769231,0.143207407407407
"FALSE POSITIVE",3644071,"K01192.02",0.52146,3.86,-0.02479,3.2203,5.5794,6.4421,3.61379310344828,4.55467779862084,3.89244114002478,5.11277777777778
"CANDIDATE",3942446,"K01193.01",0.3031556,5.594,0.0002091,0.10817,-0.040018,0.11534,3.68,6.69932641115392,1.15098039215686,1.23226495726496
"CANDIDATE",3554031,"K01194.01",0.5948288,7.393,-0.001282,0.32498,0.26454,0.41904,13.1904761904762,9.54013338564143,-3.02343642611684,2.01461538461538
"FALSE POSITIVE",3554031,"K01194.02",0.5948288,4.525,-0.0002433,-0.19693,0.054514,0.20434,13.1904761904762,5.97439100562149,-2.35456674473068,0.650764331210191
"CANDIDATE",3554031,"K01194.03",0.5948288,5.123,0.0006551,0.66084,-3.6464,3.7058,13.1904761904762,6.11804130463258,0.640564263322884,6.40034542314335
"FALSE POSITIVE",3644523,"K01195.01",0.4002012,2.797,0.0004128,0.48302,0.84771,0.97566,3.23,3.06212055959211,2.10492063492064,1.92818181818182
"FALSE POSITIVE",3348082,"K01196.01",0.594426,4.003,0,0,0,0,3.95907928388747,7.49662780614703,0,0
"CANDIDATE",3348082,"K01196.02",0.594426,3.176,0,0.1444,-0.063041,0.15756,3.95907928388747,4.52160404723608,0.0515757575757576,0.331705263157895
"CANDIDATE",3348082,"K01196.03",0.594426,2.269,0,0.112,0.030191,0.116,3.95907928388747,2.72660391429666,0.0349087947882736,0.200345423143351
"FALSE POSITIVE",3853673,"K01197.01",0.3052104,3.538,0.001476,-1.4466,-5.7287,5.9085,3.93364928909953,9.41158712297939,-17.1474358974359,78.4661354581673
"CANDIDATE",3447722,"K01198.01",0.38713,7.263,-0.0001137,-0.32661,0.21219,0.38948,5.91111111111111,10.143352236925,-1.08301694915254,1.36659649122807
"CANDIDATE",3447722,"K01198.02",0.38713,2.877,0.0001216,-0.026018,-0.59827,0.59884,5.91111111111111,3.489583049152,-0.0906594911937378,1.75099415204678
"CANDIDATE",3447722,"K01198.03",0.38713,3.678,0.0004495,-0.58974,0.99142,1.1536,5.91111111111111,5.26064811965286,-1.09165170556553,2.03456790123457
"CANDIDATE",3859079,"K01199.01",0.6834728,8.484,0,-0.10752,-0.062092,0.12416,15.3913043478261,9.75424005810786,-0.69875,0.544561403508772
"CANDIDATE",4061149,"K01201.01",0.5550232,5.692,-0.0003483,0.23719,-0.32044,0.39868,7.70909090909091,8.46066915821321,2.12281818181818,1.245875
"CANDIDATE",3444588,"K01202.01",0.5803732,2.224,-1.093e-05,0.71279,0.054452,0.71487,20.0666666666667,3.38999143495791,2.4781974248927,2.99108786610879
"CANDIDATE",3962243,"K01203.01",0.5485162,7.624,-0.001055,0.32562,-0.2418,0.40558,6.16455696202532,9.39440602428154,0.821731843575419,2.01781094527363
"CANDIDATE",3962243,"K01203.02",0.5485162,6.706,0.0006955,-0.24813,-0.52116,0.57722,6.16455696202532,8.41350928508265,-2.12156950672646,2.22864864864865
"CANDIDATE",3962243,"K01203.03",0.5485162,1.489,-6.438e-05,0.19728,0.92342,0.94426,6.16455696202532,1.74008406376544,0.0733887323943662,0.916757281553398
"CANDIDATE",3438507,"K01204.01",0.3370988,5.916,-0.0001036,0.029209,0.25249,0.25418,3.11641791044776,8.32613164025031,-0.217233695652174,1.21038095238095
"CANDIDATE",3869014,"K01205.01",0.550491,3.988,3.759e-05,-0.05787,0.062178,0.084942,2.74167416741674,8.0148052211895,0.170636363636364,0.379205357142857
"CANDIDATE",3732821,"K01207.01",0.5275184,7.403,0.000591,0.18775,-0.13404,0.23068,8.77272727272727,9.68133107727016,0.773444444444444,1.07794392523364
"CANDIDATE",3962357,"K01210.01",0.459508,3.712,0.0002096,-0.13322,-0.30105,0.32921,5.52014652014652,5.53666992281024,0.186403193612774,0.530983870967742
"FALSE POSITIVE",3858704,"K01211.01",0.2907776,0.8743,0.003816,10.738,-3.4793,11.288,5.89285714285714,2.29686696092502,49.6901408450704,36.0638977635783
"CANDIDATE",3749134,"K01212.01",0.562048,3.611,0.0001771,0.24152,-0.22099,0.32737,6.63905325443787,4.94462586303415,1.1204932735426,1.23071428571429
"FALSE POSITIVE",3556220,"K01213.01",0.2319996,0.5413,-0.008728,4.0919,9.0117,9.8972,4.11728395061728,2.46758605278489,56.7493188010899,107.112554112554
"CANDIDATE",3660924,"K01214.01",0.4019192,2.48,0.0001093,-0.49157,-0.10462,0.50258,3.69964664310954,4.03722870364335,-0.924523548740416,0.527920168067227
"CANDIDATE",3939150,"K01215.01",0.4365144,5.427,9.551e-05,0.13814,0.033714,0.14219,4.10840707964602,8.51881599133652,0.453396226415094,0.817183908045977
"CANDIDATE",3939150,"K01215.02",0.4365144,8.351,-1.949e-05,-0.22312,-0.077702,0.23626,4.10840707964602,11.3614955514758,-1.315,0.865421245421245
"CANDIDATE",3839488,"K01216.01",0.62026,6.905,-7.811e-05,-0.34303,-0.17813,0.38652,5.29520295202952,10.1723036819811,-0.85008547008547,1.59061728395062
"FALSE POSITIVE",3542588,"K01217.01",0.3796904,4.597,0.003835,-5.6207,-11.142,12.479,3.14730878186969,7.95994102877151,-81.6579330422125,36.2761627906977
"CANDIDATE",3442055,"K01218.01",0.5380944,9.478,0.0001007,-0.025392,0.30918,0.31023,7.48872180451128,12.1441899915182,0.199757225433526,1.03066445182724
"CANDIDATE",4043190,"K01220.01",0.6224792,3.825,-6.374e-05,0.038575,0.22071,0.22406,3.83018867924528,5.82500782690368,-0.6283125,0.865096525096525
"CANDIDATE",3640905,"K01221.01",0.70466,4.832,-0.0001457,0.37826,0.39541,0.5472,7.5519801980198,6.78304181628634,1.21162878787879,1.91328671328671
"CANDIDATE",3640905,"K01221.02",0.70466,4.98,-2.406e-05,0.16512,-1.184,1.1954,7.5519801980198,6.30376086670797,0.370598591549296,2.49041666666667
"FALSE POSITIVE",6613006,"K01223.01",0.3826412,18.22,0.03284,-1.2375,-2.7577,3.0226,3.47717842323651,37.0015101938082,-16.0284552845528,44.8456973293768
"FALSE POSITIVE",6606653,"K01224.01",0.3618184,2.22,-0.0003255,-0.035747,0.036555,0.051128,3.09718670076726,27.404169562196,0.29198224852071,0.737777777777778
"FALSE POSITIVE",6620003,"K01225.01",0.5775174,-1.646,0.003512,0.1276,0.12355,0.17761,20.5769230769231,4.53822515365013,-0.411914893617021,1.84242738589212
"FALSE POSITIVE",6621116,"K01226.01",0.6573208,5.032,-0.006681,-0.064008,-0.30258,0.30928,2.74480151228733,10.6302283517974,0.203209509658247,4.19078590785908
"FALSE POSITIVE",6629332,"K01227.01",0.4567052,-2.719,0.001385,0.054761,0.1146,0.12701,4.29319371727749,10.3374240036028,-0.0791991017964072,1.88442136498516
"FALSE POSITIVE",6387450,"K01228.01",0.483124,18.02,-0.0007949,-0.47573,0.23936,0.53255,7.25454545454545,30.3693979611464,-9.65213675213675,7.54320113314448
"CANDIDATE",6470149,"K01230.01",0.580666,7.937,-0.002665,0.076276,-0.1043,0.12922,5.73489932885906,12.145673277351,0.118344827586207,1.26686274509804
"FALSE POSITIVE",6462874,"K01231.01",0.646506,5.418,-0.0004094,-6.7765,2.4595,7.209,9.66666666666667,6.61786748678749,-0.757493333333333,95.1055408970976
"FALSE POSITIVE",6462874,"K01231.02",0.646506,7.95,0.0001483,-6.8514,2.4771,7.2854,9.66666666666667,8.37831748997198,-0.868949579831933,100.627071823204
"FALSE POSITIVE",6665223,"K01232.01",0.604859,7.731,0.0006174,0.011112,-0.089745,0.090431,12.4571428571429,10.4262334926679,-0.419716417910448,1.23202997275204
"FALSE POSITIVE",6665223,"K01232.02",0.604859,1.573,0.0001428,-0.16657,-0.034148,0.17004,12.4571428571429,1.65190935177691,-0.112704081632653,0.0829463414634146
"FALSE POSITIVE",6545358,"K01233.01",0.4422304,3.805,0.003839,0.053012,-4.3396,4.34,3.61313868613139,11.6614645858343,0.471795212765957,49.8850574712644
"FALSE POSITIVE",6390824,"K01234.01",0.275532,2.623,-0.001938,4.9464,2.9647,5.7668,3.50813008130081,5.0350057588032,72.3849557522124,82.9755395683453
"FALSE POSITIVE",6546528,"K01235.01",0.4640048,6.202,-0.002116,-10.242,-0.17987,10.244,4.27227722772277,11.8399524480451,-137.657534246575,153.124065769806
"CANDIDATE",6677841,"K01236.01",0.3033316,7.887,-0.0003721,-0.10999,0.086383,0.13985,4.46578947368421,11.8959320695103,-2.32453608247423,0.902258064516129
"CANDIDATE",6677841,"K01236.02",0.3033316,6.887,-0.001161,0.0016487,-0.13221,0.13222,4.46578947368421,9.37974760529117,-0.306894586894587,0.366260387811634
"CANDIDATE",6677841,"K01236.04",0.3033316,8.551,-0.0008639,0.42024,0.12557,0.4386,4.46578947368421,9.25354604174105,0.531742574257426,1.14516971279373
"FALSE POSITIVE",6531491,"K01237.01",0.4866322,17.46,-0.06342,3.3449,7.6886,8.3846,3.13897280966767,23.1509910099364,48.0874635568513,117.103351955307
"CANDIDATE",6383821,"K01238.01",0.4909138,7.608,0.0001276,0.2185,-0.2511,0.33286,8.10924369747899,9.36205662591967,1.00920634920635,1.45353711790393
"CANDIDATE",6607286,"K01239.01",0.583337,1.252,-0.0001413,-0.039688,-0.19064,0.19473,5.8436018957346,6.58298942638763,-7.75372670807453,1.81990654205607
"CANDIDATE",6607286,"K01239.02",0.583337,4.06,-5.955e-06,0.21778,-0.9567,0.98117,5.8436018957346,7.09208340618989,-12.8082887700535,1.77748188405797
"CANDIDATE",6690082,"K01240.01",0.6004784,2.691,-8.03e-05,0.06844,-0.27317,0.28161,6.54545454545455,6.91569100258563,-0.2334,2.56009090909091
"CANDIDATE",6690082,"K01240.02",0.6004784,3.94,-5.11e-05,0.29464,-0.34221,0.45157,6.54545454545455,6.72706266482482,0.295742725880551,0.697944358578052
"CANDIDATE",6448890,"K01241.01",0.7190138,4.799,1.815e-06,-0.20429,-0.13566,0.24522,6.80343213728549,9.20557867776533,-1.18136752136752,2.07813559322034
"CANDIDATE",6448890,"K01241.02",0.7190138,0.4564,-1.413e-07,-0.14207,-0.17303,0.22388,6.80343213728549,2.06385557614536,-0.254982558139535,0.670299401197605
"CANDIDATE",6607447,"K01242.01",0.4082736,6.609,-0.0002376,0.051209,-0.12413,0.13428,6.64052287581699,8.63161419959812,0.111372549019608,1.5891124260355
"FALSE POSITIVE",6677256,"K01243.01",0.3625392,5.396,-0.05643,0,0,0,3.0997375328084,8.58437152953054,0,0
"FALSE POSITIVE",6692833,"K01244.01",0.4167784,6.837,-2.457e-05,3.1727,-0.012349,3.1727,3.39455782312925,9.86818906346573,34.6518046709129,33.6804670912951
"CANDIDATE",6693640,"K01245.01",0.355982,8.504,4.889e-05,0.2491,-0.18483,0.31018,3.20289855072464,11.7074408117249,0.354551569506726,1.46311320754717
"CANDIDATE",6441738,"K01246.01",0.3636168,4.171,-0.0009263,-0.32903,0.32967,0.46577,4.46296296296296,6.89193625779731,-0.77002331002331,1.53719471947195
"FALSE POSITIVE",8801343,"K01247.01",0.2549508,-0.2024,0.0002098,0.1268,0.019866,0.12835,3.10866574965612,34.3535404141617,0.0247174887892377,1.83882521489971
"FALSE POSITIVE",8488878,"K01248.01",0.4301604,10.74,0.0087,-1.3992,-5.1038,5.2921,3.51004016064257,27.6709242077359,-0.270870827285922,74.5366197183099
"FALSE POSITIVE",8560285,"K01249.01",0.354766,20.3,0.01846,-0.040938,0.12159,0.1283,3.41444866920152,25.597428382339,4.27954545454546,1.85942028985507
"FALSE POSITIVE",8620565,"K01250.01",0.3933524,0.2295,0.1142,-1.2789,-5.0376,5.1974,3.02431610942249,2.049920176839,-13.513249651325,74.998556998557
"FALSE POSITIVE",8616873,"K01251.01",0.4353744,3.306,0.0002941,-0.074381,-0.36597,0.37345,3.96116504854369,26.191473259334,0.895433186490455,5.44387755102041
"FALSE POSITIVE",8737796,"K01252.01",0.2412168,0,0,-5.637,-2.3595,6.111,1.80148969340031,0,-82.1919642857143,89.7356828193833
"FALSE POSITIVE",8462258,"K01253.01",0.5657704,0.9145,0.04011,5.7799,-8.6293,10.386,7.78640776699029,3.22427893977229,26.9808080808081,27.8445040214477
"CANDIDATE",8454250,"K01254.01",0.4997976,13.37,-0.002909,1.298,2.2527,2.5999,0,21.0707334785766,13.3914510686164,38.5741839762611
"FALSE POSITIVE",8494263,"K01255.01",0.4974156,10.81,-0.0005799,0.074455,-0.06432,0.09839,3.83478260869565,13.2675213192523,0,0.660335570469799
"FALSE POSITIVE",8848271,"K01256.01",0.4285816,6.655,0.004857,-2.6752,-1.3653,3.0035,3.54692556634304,9.51841167986342,-36.7555248618784,42.9071428571429
"CANDIDATE",8751933,"K01257.01",0.6413056,8.279,-8.594e-05,-0.13126,-0.17046,0.21514,7.08860759493671,10.6021187352119,-0.169487908961593,2.89946091644205
"CANDIDATE",8630788,"K01258.01",0.5208044,7.41,0.000397,-0.11397,-0.042694,0.12171,3.84347826086956,9.59495602586241,-0.129617903930131,1.31578378378378
"CANDIDATE",8630788,"K01258.02",0.5208044,6.419,0.0002385,0.11491,-0.21987,0.24809,3.84347826086956,8.49581506576325,1.15263473053892,1.27881443298969
"CANDIDATE",8630788,"K01258.03",0.5208044,11.14,0.0004955,0.029938,-0.496,0.49691,3.84347826086956,12.2805278294705,0.969769230769231,1.10670378619154
"FALSE POSITIVE",8823426,"K01259.01",0.5680588,7.505,-0.002076,-7.6585,2.4038,8.0269,13.5142857142857,12.6421525230808,-8.81858823529412,9.8008547008547
"FALSE POSITIVE",8766222,"K01260.01",0.6999308,-0.3479,-0.002472,-3.6806,-14.825,15.275,4.51531417745501,2.16636250372892,-4.20076045627376,4.88019169329074
"CANDIDATE",8678594,"K01261.01",0.5820362,5.797,0.0009908,0.02311,-0.14106,0.14294,4.32880434782609,7.47366847318258,1.68420512820513,1.20117647058824
"CANDIDATE",8678594,"K01261.02",0.5820362,5.603,0.0003845,-0.40599,-0.63927,0.75729,4.32880434782609,7.80447954732995,-1.09512711864407,2.82570895522388
"FALSE POSITIVE",8703884,"K01262.01",0.623421,11.09,0.009956,0,0,0,8.01030927835052,15.4049236564203,0,0
"FALSE POSITIVE",8560840,"K01263.01",0.6943906,4.26,0.0003296,0.697,1.6144,1.7584,11.2173913043478,4.9644259350511,3.09973568281938,2.88735632183908
"CANDIDATE",8612847,"K01264.01",0.4845032,7.329,-0.0008642,-0.14415,-0.20456,0.25025,3.97101449275362,9.88836444253737,-0.603919708029197,1.44653179190751
"FALSE POSITIVE",8552583,"K01265.01",0.494549,1.632,0.0009875,-1.2387,-0.96269,1.5688,4.04651162790698,4.00245229303492,-2.37053231939163,2.78650088809947
"CANDIDATE",8547140,"K01266.01",0.5832554,6.194,-0.0002375,-0.16939,-0.18799,0.25305,6.64864864864865,7.96728372054499,-0.478474945533769,2.259375
"FALSE POSITIVE",8519253,"K01267.01",0.236464,14.94,-0.007818,2.9208,5.3293,6.0772,3.58649789029536,22.0091191819092,40.5531335149864,83.0218579234973
"CANDIDATE",8813698,"K01268.01",0.5332368,13.47,0.001736,-0.082009,0.19393,0.21056,5.88288288288288,15.9776255374973,0.066646529562982,2.22814814814815
"FALSE POSITIVE",8757910,"K01269.01",0.3970846,2.194,0.0005752,5.2417,-3.4942,6.2996,3.10401188707281,9.13245790048513,76.3002873563218,89.4829545454545
