"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_pdeco","tce_incl_sn","tce_albedo_sn"
"CANDIDATE",11288051,"K00241.02",14.320051,0,-2.438e-05,136.925766968685,1.99562773266708
"CANDIDATE",11288051,"K00241.03",5.1634648,0,-6.079e-06,3.59532374100719,1.0234532955924
"FALSE POSITIVE",3642741,"K00242.01",9.1737897,0,-0.0005473,105.314651527962,2.28514588859416
"FALSE POSITIVE",9592579,"K00243.01",2.0202665,0,0,463.008442056792,1.45220257716512
"CANDIDATE",4349452,"K00244.01",18.318887,0,1.748e-05,1183.07567127746,1.24271595430625
"CANDIDATE",4349452,"K00244.02",6.2707192,0,-3.298e-05,152.044609665427,2.92307692307692
"CANDIDATE",8478994,"K00245.01",44.351108,0,-0.0006645,547.355473554736,1.69003186162949
"CANDIDATE",8478994,"K00245.02",18.912554,0,-2.097e-05,60.2277432712215,1.15330084182543
"CANDIDATE",11295426,"K00246.01",7.2284538,0,0.0001224,66.9391025641026,1.72553597962216
"CANDIDATE",11295426,"K00246.02",11.39078,0,1.555e-05,16.1217948717949,0.433904201230934
"CANDIDATE",11852982,"K00247.01",20.521203,0,-0.0001805,212.569900316071,3.0934160634264
"CANDIDATE",5364071,"K00248.01",11.818406,0,1.155e-05,126.558585114223,1.50237852531431
"CANDIDATE",5364071,"K00248.02",5.4499884,0,-0.0001929,23.5173824130879,2.37710299548625
"CANDIDATE",5364071,"K00248.03",10.726147,0,0.00012,95.3650579367758,1.17517006802721
"CANDIDATE",5364071,"K00248.04",38.296782,0,6.385e-05,34.0229885057471,1.35522858644246
"CANDIDATE",9390653,"K00249.01",25.115562,0,0.001125,210.016694490818,3.07452907452907
"CANDIDATE",9757613,"K00250.01",21.381888,0,-0.0006605,267.264983267417,2.88501742160279
"CANDIDATE",9757613,"K00250.02",29.464341,0,0.0005987,463.392857142857,3.1142416055577
"CANDIDATE",9757613,"K00250.03",129.99564,0,-0.001088,112.920287117491,1.41266527487822
"CANDIDATE",9757613,"K00250.04",6.1627505,0,1.369e-05,9.49953445065177,1.98084291187739
"CANDIDATE",10489206,"K00251.01",11.82161,0,0.003124,87.1665319320938,2.27598566308244
"CANDIDATE",10489206,"K00251.02",12.720713,0,0.000733,5.45247148288974,0.690710382513661
"CANDIDATE",11187837,"K00252.01",25.035715,0,0.001501,177.771060056429,2.49128424048381
"CANDIDATE",11752906,"K00253.01",14.909108,0,-0.001851,108.092269326683,1.86642115835286
"CANDIDATE",11752906,"K00253.02",15.340044,0,-0.0009121,127.192466156563,2.40874407094246
"CANDIDATE",5794240,"K00254.01",11.258526,0,0.001127,1078.74306839187,2.15405135045015
"CANDIDATE",7021681,"K00255.01",43.936716,0,0.0005278,135.340512664948,3.29276773296245
"CANDIDATE",7021681,"K00255.02",26.195466,0,9.378e-05,7.07772435897436,0.49447963800905
"FALSE POSITIVE",7021681,"K00255.03",9.1541053,0,5.038e-05,3.27103528499418,0.577105831533477
"FALSE POSITIVE",11548140,"K00256.01",8.6517657,0,0.005516,4.89591719378954,0.945205479452055
"CANDIDATE",5514383,"K00257.01",12.844873,0,1.996e-05,130.272314674735,1.37298387096774
"FALSE POSITIVE",11231334,"K00258.01",1.9192953,0,-0.0004082,522.281639928699,1.70897304674173
"FALSE POSITIVE",5790807,"K00259.01",94.138695,0,0.0008155,57491.9820397691,2.43079949416889
"CANDIDATE",8292840,"K00260.01",53.682828,0,2.98e-05,258.707620979426,1.26943005181347
"CANDIDATE",8292840,"K00260.02",7.4977672,0,2.496e-05,40.3055286129971,1.95748898678414
"CANDIDATE",8292840,"K00260.03",8.9315312,0,-4.803e-05,146.607205316544,3.05903527717783
"CANDIDATE",5383248,"K00261.01",19.369383,0,0.0003686,343.759811616954,2.82220131702728
"CANDIDATE",11807274,"K00262.01",14.261423,0,8.71e-05,33.1898539584935,3.07375441349549
"CANDIDATE",11807274,"K00262.02",2.9405332,0,9.769e-06,88.4147106815614,1.29670839128419
"FALSE POSITIVE",10514430,"K00263.01",62.730998,0,0.0001081,32.5,0
"FALSE POSITIVE",3097346,"K00264.01",2.2360064,0,0.003282,40.4292929292929,1.63562753036437
"CANDIDATE",12024120,"K00265.01",3.846693,0,0,8.19946380697051,1.83111111111111
"CANDIDATE",7375348,"K00266.01",17.557806,0,-3.581e-05,54.2101990049751,2.4693637077769
"CANDIDATE",7375348,"K00266.02",30.01437,0,5.644e-05,195.496894409938,2.6361208136429
"CANDIDATE",3425851,"K00268.01",55.182573,0,0.0002751,377.683854606932,0
"CANDIDATE",7670943,"K00269.01",9.3342025,0,-9.293e-07,52.2139764996908,2.26964112512124
"CANDIDATE",6528464,"K00270.01",7.7783003,0,-3.823e-05,24.9463007159905,2.65649762282092
"CANDIDATE",6528464,"K00270.02",19.539543,0,5.287e-06,55.2774274905422,2.469769291965
"CANDIDATE",9451706,"K00271.01",18.751643,0,-0.0001935,146.410041841004,3.18988703604088
"CANDIDATE",9451706,"K00271.02",31.785622,0,-0.0002452,165.248226950355,2.42255566311713
"CANDIDATE",9451706,"K00271.03",14.302283,0,-5.742e-05,21.086160605321,1.78488048916064
"FALSE POSITIVE",5716763,"K00272.01",3.6094659,0,-7.925e-06,17.8605200945626,0.760127253446447
"CANDIDATE",3102384,"K00273.01",19.163373,0,0.0001089,94.4564746643569,2.49700910273082
"CANDIDATE",8077137,"K00274.01",14.501286,0,-1.238e-05,11.3978914486529,1.6485632183908
"CANDIDATE",8077137,"K00274.02",14.104012,0,5.213e-05,14.3108309835794,1.62680159460288
"CANDIDATE",10586004,"K00275.01",10.676056,0,7.346e-07,28.4521047398078,2.57492795389049
"CANDIDATE",10586004,"K00275.02",29.110208,0,-7.603e-06,159.102379235761,1.66199813258637
"CANDIDATE",11133306,"K00276.01",36.374198,0,5.465e-05,301.120923913043,3.58504049547404
"CANDIDATE",11401755,"K00277.01",10.046941,0,-1.709e-05,114.21889616464,2.69078947368421
"CANDIDATE",11401755,"K00277.02",1.6103724,0,-5.24e-05,0.60839325710244,0.343862068965517
"CANDIDATE",12314973,"K00279.01",23.182962,0,-2.576e-05,364.623611682435,3.44722080571137
"CANDIDATE",12314973,"K00279.02",7.3465366,0,9.559e-05,120.462478184991,3.40474368783474
"CANDIDATE",12314973,"K00279.03",5.3476941,0,-3.869e-06,4.82624325943679,1.36609464378575
"CANDIDATE",4141376,"K00280.01",17.181965,0,-6.148e-05,142.951035162668,3.25788970353841
"CANDIDATE",4143755,"K00281.01",12.428901,0,1.483e-05,57.1711830799736,2.4985835694051
"CANDIDATE",5088536,"K00282.01",24.804526,0,-7.086e-06,202.360760944304,2.25574887455895
"CANDIDATE",5088536,"K00282.02",8.7208776,0,2.572e-05,12.1520450932216,2.11915269196823
"CANDIDATE",5088536,"K00282.03",166.44308,0,6.797e-05,68.0576631259484,0.53707002877895
"CANDIDATE",5695396,"K00283.01",20.633386,0,-6.445e-05,168.996138996139,2.60010201479214
"CANDIDATE",5695396,"K00283.02",22.135604,0,-1.569e-05,23.9167120304845,1.51117886178862
"CANDIDATE",6021275,"K00284.01",5.2283067,0,5.608e-05,23.5562130177515,2.15293093441671
"CANDIDATE",6021275,"K00284.02",11.020744,0,-3.597e-05,176.041450777202,2.44444444444444
"CANDIDATE",6021275,"K00284.03",6.36845,0,1.642e-05,10.3636133282656,1.6891576490558
"CANDIDATE",6021275,"K00284.04",111.4065,0,0.0001461,55.0861008610086,0.883634677793231
"CANDIDATE",6196457,"K00285.01",11.698285,0,2.604e-05,69.9756690997567,3.25349040139616
"CANDIDATE",6196457,"K00285.02",13.313357,0,-3.191e-05,65.7534246575342,2.71966527196653
"CANDIDATE",6196457,"K00285.03",19.224488,0,-1.266e-05,55.6615776081425,2.17122830440587
"FALSE POSITIVE",8258171,"K00286.01",3.8096001,0,-0.001516,31.5170670037927,0.85437541750167
"FALSE POSITIVE",8703887,"K00287.01",26.794655,0,-0.003541,2176.35516311013,2.66478342749529
"CANDIDATE",9592705,"K00288.01",8.8132658,0,6.366e-05,28.0315478146566,2.20085242408098
"CANDIDATE",10386922,"K00289.01",127.54687,0,0.0002782,2077.27903748265,1.91981540236516
"CANDIDATE",10386922,"K00289.02",17.469954,0,-1.578e-05,94.4534369267292,2.41894469167196
"FALSE POSITIVE",10488450,"K00290.01",4.9344144,0,-0.0003683,13.1917012448133,2.28700906344411
"CANDIDATE",10933561,"K00291.01",21.372625,0,-5.668e-05,49.8301245753114,1.62590476190476
"CANDIDATE",10933561,"K00291.02",15.000121,0,3.641e-05,11.7981201471189,1.09638554216867
"CANDIDATE",11075737,"K00292.01",5.2224559,0,-5.09e-05,9.07652603231598,2.20238095238095
"FALSE POSITIVE",11200415,"K00293.01",2.4572776,0,0.0001715,35.597855227882,1.80842911877395
"CANDIDATE",11259686,"K00294.01",28.545764,0,-0.0002038,83.9696106362773,2.49398823228447
"CANDIDATE",11547513,"K00295.01",6.3562204,0,6.342e-05,37.6714219972388,3.11774967291758
"CANDIDATE",11547513,"K00295.02",18.825303,0,-8.228e-05,14.4848183175709,1.27216209993092
"CANDIDATE",11802615,"K00296.01",20.491233,0,-3.641e-05,145.422827712245,2.5852998065764
"CANDIDATE",11905011,"K00297.01",6.5206017,0,2.3e-05,12.3577235772358,1.9726869238648
"CANDIDATE",12785320,"K00298.01",29.685224,0,0.0001147,23.5367803837953,1.125
"CANDIDATE",12785320,"K00298.02",28.426579,0,-0.000178,327.04309063893,2.42926533090468
"CANDIDATE",2692377,"K00299.01",3.0488205,0,1.991e-05,7.07774538386783,2.78706800445931
"FALSE POSITIVE",3438975,"K00300.01",1.3195138,0,-0.0002269,7.0758812293801,0.673951048951049
"CANDIDATE",3642289,"K00301.01",4.9328909,0,1.957e-05,27.1145299145299,2.37088733798604
"CANDIDATE",3642289,"K00301.02",8.0379719,0,-0.000127,9.19361936193619,1.66173269481933
"CANDIDATE",3662838,"K00302.01",16.525638,0,1.463e-05,148.845892735913,1.73183619550859
"CANDIDATE",5966322,"K00303.01",50.375042,0,0.0006662,350.708103855232,2.36631234668847
"CANDIDATE",6029239,"K00304.01",16.363012,0,4.606e-05,95.6273346517249,2.53209549071618
"CANDIDATE",6029239,"K00304.02",5.6810458,0,1.187e-05,4.029324055666,0.861040929762506
"CANDIDATE",6063220,"K00305.01",6.906616,0,8.762e-05,43.4597156398104,2.44681988241582
"CANDIDATE",6071903,"K00306.01",41.864292,0,0.0001137,160.097279769411,2.24415887850467
"CANDIDATE",6289257,"K00307.01",18.990582,0,-7.053e-05,49.0061763054464,2.27497789566755
"CANDIDATE",6289257,"K00307.02",5.5580334,0,-1.141e-06,8.99888517279822,1.92525287159266
"CANDIDATE",6291837,"K00308.01",20.810563,0,-2.242e-05,575.098554533508,3.18079301564205
"FALSE POSITIVE",7024222,"K00309.01",3.4849016,0,-0.002303,2.83806280741582,1.18248496406044
"CANDIDATE",7050989,"K00312.01",13.966681,0,-2.228e-05,59.3603851444292,1.7492882899981
"CANDIDATE",7050989,"K00312.02",17.642586,0,-4.267e-05,55.3684879288437,2.67334818114328
"CANDIDATE",7419318,"K00313.01",22.698889,0,-3.009e-05,148.376733175516,2.50226537216828
"CANDIDATE",7419318,"K00313.02",10.058808,0,3.286e-06,36.9331016507385,2.37254578452401
"CANDIDATE",7603200,"K00314.01",22.449029,0,6.723e-05,251.404011461318,3.12428919577579
"CANDIDATE",7603200,"K00314.02",23.012282,0,8.338e-05,254.802095459837,1.37959393472115
"CANDIDATE",7603200,"K00314.03",5.0272138,0,-4.545e-05,12.1748566113781,0.262121212121212
"CANDIDATE",7700622,"K00315.01",37.085068,0,-3.147e-05,374.577702702703,2.27763196267133
"CANDIDATE",8008067,"K00316.01",17.258716,0,-0.0008024,54.542626011201,1.58128856363897
"CANDIDATE",8008067,"K00316.02",106.47422,0,-0.0009338,240.795485084655,2.52019144481005
"CANDIDATE",8008067,"K00316.03",17.413932,0,-0.0003585,26.059880239521,1.85702658708627
"CANDIDATE",8121310,"K00317.01",15.792174,0,8.469e-05,70.631067961165,2.65022137887413
"CANDIDATE",8121310,"K00317.02",2.5618559,0,-2.532e-05,17.0855547093171,2.04090909090909
"CANDIDATE",8156120,"K00318.01",23.905801,0,2.315e-05,425.143953934741,2.0529965329371
"CANDIDATE",8684730,"K00319.01",28.870592,0,-0.0001013,2940.98032677559,2.71526586620926
"FALSE POSITIVE",8700558,"K00320.01",8.9680177,0,0.0004418,13.9078751857355,2.45166858457998
"CANDIDATE",8753657,"K00321.01",3.3988732,0,2.52e-05,10.1661446275364,2.67597208374875
"CANDIDATE",8753657,"K00321.02",5.7377878,0,-3.827e-05,5.08270676691729,1.06216914932907
"FALSE POSITIVE",8948424,"K00322.01",8.8275588,1,-0.003887,299.714795008913,5.55630554618067
"CANDIDATE",9139084,"K00323.01",11.336298,0,9.678e-05,76.0390763765542,2.13984168865435
"FALSE POSITIVE",9641041,"K00324.01",3.6969117,0,-0.0001347,6.16328188464663,2.01827485380117
"FALSE POSITIVE",9724984,"K00325.01",5.5468809,0,0.01469,93.7933466556953,1.56171284634761
"CANDIDATE",9880467,"K00326.01",16.037195,0,0.0001289,20.2010166358595,1.52151162790698
"CANDIDATE",9880467,"K00326.02",32.330788,0,0.0005978,438.648782911078,2.29201019337431
"CANDIDATE",9881662,"K00327.01",3.9736152,0,6.348e-06,9.40070792139632,2.11165946946329
"CANDIDATE",9881662,"K00327.02",31.765342,0,-0.0001094,152.083333333333,2.3181083265966
"FALSE POSITIVE",9895004,"K00328.01",7.1526077,0,0.001032,43.6781002638522,1.73257287705957
"FALSE POSITIVE",10031885,"K00329.01",2.1835617,0,-0.0004832,10.6857240088481,0.619076184763047
"CANDIDATE",11361646,"K00330.01",5.4959772,0,1.957e-05,24.3175655317867,2.49315950426525
"CANDIDATE",11361646,"K00330.02",2.1541044,0,5.368e-05,1.33817215293396,0.98406374501992
"CANDIDATE",10285631,"K00331.01",10.282858,0,-7.162e-05,80.9324452901998,1.85377358490566
"CANDIDATE",10285631,"K00331.02",31.700406,0,1.633e-05,8.52169720347155,0.426668099280112
"CANDIDATE",10290666,"K00332.01",5.9180763,0,1.265e-05,14.1162269356786,1.28529900332226
"CANDIDATE",10290666,"K00332.02",4.7314659,0,1.767e-05,2.49069106973809,0.927536231884058
"CANDIDATE",10337258,"K00333.01",11.349714,0,0.0001279,33.9221085759245,1.83937316356513
"FALSE POSITIVE",10383687,"K00334.01",3.7642362,0,-0.006247,22.3490735206216,1.36193410760844
"FALSE POSITIVE",10470206,"K00335.01",26.374402,0,0.000406,486.423841059603,1.66859623733719
"FALSE POSITIVE",10518725,"K00336.01",24.281791,0,0.003171,16.4056674123788,1.29291949563531
"CANDIDATE",10545066,"K00337.01",17.588133,0,-2.486e-05,26.8994155644417,1.65366129488267
"CANDIDATE",10552611,"K00338.01",8.2423097,0,-7.746e-05,24.9093071662206,1.9552827707146
"CANDIDATE",10552611,"K00338.02",4.7286768,0,6.066e-05,2.38737922705314,0.737068965517241
"CANDIDATE",10587105,"K00339.01",3.0286559,0,-9.879e-05,8.42349125448859,1.50631808278867
"CANDIDATE",10587105,"K00339.02",9.2346139,0,-9.701e-05,77.6987060998151,2.26706231454006
"CANDIDATE",10587105,"K00339.03",11.137305,0,-1.611e-06,106.367275456592,1.83420273509093
"FALSE POSITIVE",10616571,"K00340.01",66.826842,0,0,-89.91,0
"CANDIDATE",10878263,"K00341.01",13.426706,0,9.287e-06,39.0962230215827,2.70850935425468
"CANDIDATE",10878263,"K00341.02",6.4085862,0,0.0001348,18.1424148606811,1.86812518991188
"CANDIDATE",10982872,"K00343.01",5.0357761,0,4.288e-05,64.2741935483871,2.07133507853403
"CANDIDATE",10982872,"K00343.02",2.5081967,0,-7.255e-06,16.3728080711026,1.99641943734015
"CANDIDATE",10982872,"K00343.03",28.573795,0,-2.603e-05,18.3185108583247,1.11023351648352
"CANDIDATE",11015108,"K00344.01",36.560769,0,-0.000164,254.511601260384,3.08094588449295
"CANDIDATE",11074541,"K00345.01",36.109574,0,-5.119e-05,202.923709456373,2.79823083403538
"CANDIDATE",11100383,"K00346.01",19.68125,0,-0.0001493,149.811579307982,3.1195652173913
"CANDIDATE",11189127,"K00347.01",7.4289201,0,-0.00302,1220.04132231405,2.99293008641005
"CANDIDATE",11194032,"K00348.01",28.823548,0,4.054e-05,679.01614142967,3.17988826815642
"CANDIDATE",11394027,"K00349.01",23.516529,0,-0.0004363,106.8759888037,2.54604099469358
"CANDIDATE",11395587,"K00350.01",9.1194925,0,-5.194e-05,91.9372531812198,1.63655030800821
"CANDIDATE",11442793,"K00351.01",185.15619,0,0.000427,1960.96816397732,1.02609506057782
"CANDIDATE",11442793,"K00351.02",140.86109,0,0.0004105,179.330277058003,0
"CANDIDATE",11442793,"K00351.03",30.556645,0,-0.0002498,175.850407797891,2.66886446886447
"CANDIDATE",11442793,"K00351.04",33.442601,0,0.0001046,283.948635634029,0
"CANDIDATE",11442793,"K00351.05",40.631976,0,-0.0001436,237.908847184987,2.47854130488712
"CANDIDATE",11442793,"K00351.06",3.9798594,0,4.227e-05,14.2492970946579,2.734404536862
"CANDIDATE",11442793,"K00351.07",3.8656189,0,-0.0001304,31.2225445503523,2.75713121434393
"CANDIDATE",11521793,"K00352.01",18.045633,0,0,149.733447979364,2.3598981077147
"CANDIDATE",11521793,"K00352.02",115.67891,0,0,0.191774984018751,0.478403525954946
"CANDIDATE",11566064,"K00353.01",91.628756,0,-0.0002041,9739.76480836237,2.43432406519655
"CANDIDATE",11566064,"K00353.02",29.534129,0,-4.687e-06,44.2178910544728,1.81554377996467
"CANDIDATE",11566064,"K00353.03",9.3991645,0,7.65e-06,7.49778956675508,1.26898464163823
"CANDIDATE",11568987,"K00354.01",15.896105,0,-5.72e-05,81.8156161806209,2.02725968436155
"CANDIDATE",11568987,"K00354.02",7.6052867,0,-1.761e-05,7.64705882352941,1.47058823529412
"CANDIDATE",11621223,"K00355.01",6.9212158,0,-1.855e-05,22.3483418711243,1.97013782542113
"CANDIDATE",11624249,"K00356.01",3.4657074,0,-6.571e-05,86.7845993756504,0.706930394081232
"FALSE POSITIVE",12017140,"K00358.01",33.88646,0,-0.006728,42151.6587677725,3.33990147783251
"FALSE POSITIVE",12106929,"K00359.01",3.1003317,0,-0.001072,95.128749668171,3.98712051517939
"FALSE POSITIVE",12107021,"K00360.01",2.2858557,0,0.000375,11.1716573816156,0.675785797438882
"CANDIDATE",12404954,"K00361.01",4.2668936,0,-1.063e-05,12.7529566360053,1.71930773391022
"FALSE POSITIVE",1571511,"K00362.01",14.79878,0,9.951e-05,1994.19383653417,2.72927164452588
"FALSE POSITIVE",2438070,"K00363.01",1.7680474,0,-0.004085,24.96875,1.19551880501467
"CANDIDATE",11623629,"K00365.01",49.168513,0,-0.0001404,944.898609194182,2.94344924481911
"CANDIDATE",3545478,"K00366.01",73.984126,0,-8.289e-05,11102.2741394308,2.18618847768027
"CANDIDATE",4815520,"K00367.01",95.135991,0,8.014e-08,742.05298013245,2.61778330132188
"FALSE POSITIVE",6603043,"K00368.01",50.802594,0,0.0001117,26510.1070154578,2.40707701457032
"CANDIDATE",7175184,"K00369.01",10.410932,0,-2.911e-06,14.9850220264317,1.87637614678899
"CANDIDATE",7175184,"K00369.02",14.124872,0,1.473e-05,17.9633867276888,1.48644198045889
"CANDIDATE",8494142,"K00370.01",22.75986,0,-2.254e-05,144.679802955665,3.14201954397394
"CANDIDATE",8494142,"K00370.02",10.190491,0,4.971e-05,113.142398286938,3.49396551724138
"FALSE POSITIVE",5652983,"K00371.01",256.42598,0,0.0004052,3254.0775643349,1.93506493506494
"CANDIDATE",6471021,"K00372.01",114.78876,0,0.0007538,60.1604278074866,2.87604256542997
"CANDIDATE",7364176,"K00373.01",84.314122,0,-1.887e-05,351.019607843137,2.14744027303754
"CANDIDATE",8686097,"K00374.01",86.614774,0,-0.00026,410.215300045808,2.7324729682595
"FALSE POSITIVE",12643589,"K00376.01",42.090513,0,0.04227,366.887417218543,0.9601246105919
"FALSE POSITIVE",12643589,"K00376.02",4.6938856,0,0.000995,8.17494040833247,2.12851023322227
"CANDIDATE",3323887,"K00377.01",34.323866,0,0.0004035,1203.80176510523,0
"FALSE POSITIVE",2449074,"K00378.01",5.7118729,0,-0.008007,11.1646198426935,1.48923076923077
"FALSE POSITIVE",2446113,"K00379.01",9.1481343,0,-4.298e-05,26.4523212045169,2.06494023904382
"CANDIDATE",2446113,"K00379.02",9.2775941,0,-0.0001179,83.3366434955313,2.23002862347125
"FALSE POSITIVE",2452450,"K00380.01",4.2954154,0,0.00778,152.842146959794,3.68092105263158
"FALSE POSITIVE",3230578,"K00381.01",11.902323,0,0.0002694,431.111111111111,2.46387482742752
"FALSE POSITIVE",3231137,"K00382.01",2.7645466,0,0.00862,67.2621359223301,2.41532789043982
"CANDIDATE",3353050,"K00384.01",3.5950532,0,-3.706e-05,13.5836177474403,1.56594922737307
"CANDIDATE",3446746,"K00385.01",15.62379,0,0.0001171,24.487323943662,2.0526651771465
"CANDIDATE",3656121,"K00386.01",36.851633,0,-0.0001187,66.3832960477256,2.03113325031133
"CANDIDATE",3656121,"K00386.02",55.979229,0,0.0006536,223.290758827949,2.31466965285554
"CANDIDATE",3733628,"K00387.01",19.0477,0,-0.0001153,156.907364271636,1.67939871858058
"CANDIDATE",3831053,"K00388.01",3.9565256,0,-1.078e-05,34.0088495575221,1.97169811320755
"FALSE POSITIVE",3847708,"K00389.01",2.742247,0,-0.002733,26.9339069221744,1.51872146118721
"FALSE POSITIVE",3849155,"K00390.01",3.1049116,0,0.0006628,4.6497139224412,1.58660873000198
"FALSE POSITIVE",3858804,"K00391.01",4.3705721,0,-0.001892,24.7917339360672,0.62674940586216
"CANDIDATE",3942670,"K00392.01",11.416694,0,-0.0004271,94.1884874599491,1.97325642370215
"CANDIDATE",3942670,"K00392.02",9.5312026,0,9.193e-06,6.29092261904762,1.10771704180064
"CANDIDATE",3964109,"K00393.01",15.63199,0,-3.387e-05,22.5919212843086,1.72529782761037
"FALSE POSITIVE",4159347,"K00394.01",7.6900987,0,0.001621,61.5436241610738,0.793658536585366
"FALSE POSITIVE",4165960,"K00395.01",6.123385,0,0.002168,36.8907178783722,0.777186487737159
"CANDIDATE",4252322,"K00396.01",41.930011,0,0.001457,364.080459770115,1.44358974358974
"FALSE POSITIVE",4376644,"K00397.01",61.557539,0,-0.004124,2641.86184405574,2.05077531164488
"CANDIDATE",9946525,"K00398.01",68.550881,0,-0.001273,3260.75857038658,3.22450592885375
"CANDIDATE",9946525,"K00398.02",8.7737602,0,-0.0001652,47.142064372919,1.55563689604685
"CANDIDATE",9946525,"K00398.03",3.6326322,0,-0.0001254,7.57430201140799,1.95192307692308
"FALSE POSITIVE",7289157,"K00399.01",10.628395,0,0,515.636363636364,3.95569620253165
"FALSE POSITIVE",2695110,"K00400.01",24.436537,0,0.02695,359.385245901639,1.34660684240045
"CANDIDATE",3217264,"K00401.01",29.79762,0,-0.0001831,385.963382737576,1.41261722080136
"CANDIDATE",3217264,"K00401.02",123.70159,0,0.0002509,1477.89508413065,3.25646224024328
