"koi_disposition","kepid","kepoi_name","tce_dor","tce_chisqgof","tce_slogg_prov","tce_rb_tcount3","tce_fwm_sra","tce_fwm_pdeco","tce_duration_sn","tce_insol_sn","tce_ptemp_sn","tce_fwm_sdeco_sn","tce_dikco_mra_sn"
"CANDIDATE",10965008,"K00536.01",65.689403,225.2,26,0,19.068269,0.0001053,19.3869922751059,3.14705882352941,7.84430082256169,-0.894444444444444,0.0865714285714286
"CANDIDATE",11073351,"K00537.01",4.4496335,2411,26,0,19.052716,-9.169e-05,12.8887795275591,4.67386755641011,7.07868658482473,0.170517928286853,1.38490566037736
"CANDIDATE",11090765,"K00538.01",14.276869,792.7,7,0,19.663415,0.0003562,30.2848265147592,2.41968698517298,12.6908928498924,-2.18421052631579,-0.357560975609756
"FALSE POSITIVE",11521048,"K00540.01",32.648931,1441,7,0,19.851077,-0.01488,67.502679528403,3.68740279937792,6.45321905927966,31.0075026795284,-28.8449720670391
"CANDIDATE",11656721,"K00541.01",13.628104,753.5,7,0,19.26143,0.0003206,15.7485281749369,3.30972865651886,10.0276107771098,-1.77109826589595,1.43727272727273
"CANDIDATE",11669239,"K00542.01",22.907856,553.4,7,0,19.704737,0.0001843,27.7672307057367,2.75205479452055,9.66150974550415,-1.42721712538226,-0.251775
"CANDIDATE",11669239,"K00542.02",13.817817,878.1,7,0,19.704728,1.672e-05,5.88929219600726,2.75062421972534,5.22721421005459,-0.362362637362637,-0.913818897637795
"CANDIDATE",11823054,"K00543.01",7.556767,1691,26,0,19.74343,-0.0002051,14.6831220813876,6.90967498110355,9.03158308579417,2.77745901639344,-1.19868951612903
"CANDIDATE",11823054,"K00543.02",7.0598308,2250,26,0,19.743442,5.894e-05,5.93675417661098,6.90992555831266,3.89470628365727,0.379349904397705,-1.00623306233062
"FALSE POSITIVE",11913012,"K00544.01",1.9979995,2756,7,0,19.401583,-0.0001195,27.9398148148148,2.37784287399813,7.30288215200683,1.21489361702128,15.2634980988593
"FALSE POSITIVE",11972666,"K00545.01",3.7916995,5971,7,0,19.753295,0.0008591,4.77332170880558,4.01246404602109,4.72581420569525,-6.83284457478006,27.2988235294118
"CANDIDATE",12058931,"K00546.01",17.094682,994.6,7,0,19.322004,6.812e-05,22.8834782608696,2.30488644184446,5.40991707848229,-0.0675912408759124,0.411476635514019
"CANDIDATE",12058931,"K00546.02",6.5942145,1446,7,0,19.322021,-0.0001551,18.5891686788548,2.30455299068996,6.01679777478378,1.01943127962085,0.550264317180617
"CANDIDATE",12116489,"K00547.01",35.281406,1172,26,0,19.638025,0.0005871,28.0964002440513,5.99691358024691,11.948101333619,-0.999270072992701,-0.808136419001218
"CANDIDATE",12600735,"K00548.01",28.582219,875.4,26,0,19.300048,0.0001615,12.5763930497304,4.47404371584699,8.18301891973529,2.3246963562753,-0.686933333333333
"CANDIDATE",12600735,"K00548.02",6.7295983,2003,26,0,19.300033,-2.708e-05,3.64349903310204,4.47349505840072,2.52983292127365,0.71304347826087,1.97563636363636
"FALSE POSITIVE",3437776,"K00549.01",3.84222,3620,18,0,19.320194,0.006411,27.7316561844864,3.03995769185568,4.26494496519,-30.0267379679144,52.6373762376238
"FALSE POSITIVE",3437776,"K00549.02",1.2638119,10990,18,0,19.319861,-0.0004883,14.1999225106548,3.03976290725237,0,9.04191616766467,12.0776595744681
"CANDIDATE",4165473,"K00550.01",11.862169,677.9,32,0,19.564678,-0.0002062,23.2920925228618,4.91803278688525,12.6569632667618,2.43913043478261,-0.742866310160428
"CANDIDATE",4270253,"K00551.01",16.167183,855,26,0,19.568724,0.0001814,8.15380997177799,3.47252448313384,6.53352763041053,-0.20958217270195,-1.35013333333333
"CANDIDATE",4270253,"K00551.02",7.5889133,1205,26,0,19.568702,0.0002918,9.5696006203955,3.47245496439045,9.8380301838209,-0.981074168797954,0.417561797752809
"FALSE POSITIVE",5122112,"K00552.01",8.2021136,34760,7,0,19.826552,-0.0001169,182.894736842105,2.62446268073466,14.6086641553173,-8.30208333333333,-0.900401146131805
"FALSE POSITIVE",5303551,"K00553.01",1.5948239,4252,7,0,19.905108,0.00199,21.4105156723964,2.71224935206657,5.66377285261975,-18.905612244898,2.11022284122563
"CANDIDATE",5443837,"K00554.01",6.3877997,7194,18,0,19.356739,-0.002703,275.817135411011,2.84098757894335,25.9452910317262,-13.7857142857143,-1.21304860088365
"CANDIDATE",5709725,"K00555.01",51.635805,332.2,16,0,19.541567,0.0006303,20.0360082304527,5.18072289156627,7.79235203573477,-1.53829113924051,0.591541984732824
"CANDIDATE",5709725,"K00555.02",6.1393778,2202,16,0,19.541563,-0.0001528,7.63249854397204,5.17482895210659,5.21077793108809,1.88337662337662,1.1565873015873
"FALSE POSITIVE",5738496,"K00556.01",3.2730711,2503,7,0,19.979487,0,16.3955500618047,2.50470416056868,2.88638814936173,177.723577235772,65.6407506702413
"CANDIDATE",5774349,"K00557.01",16.336703,816.4,7,0,19.060766,0.0002431,18.8064371926688,4.73607427055703,9.64145972959362,-0.240496453900709,2.16640776699029
"CANDIDATE",5978361,"K00558.01",15.457747,753.1,7,0,19.777516,-5.676e-05,12.6638252530634,3.41928251121076,11.8465190556347,-0.0903585657370518,0.685041666666667
"CANDIDATE",6501635,"K00560.01",19.369275,632.5,7,0,18.922206,0.0006524,24.8896870189841,4.73264781491003,9.50264607022814,-0.650561797752809,1.26367924528302
"CANDIDATE",6665695,"K00561.01",7.2141429,1693,32,0,18.800295,-9.331e-05,15.211342964152,8.54572713643178,8.47092679465447,-0.520434782608696,1.15993506493506
"CANDIDATE",6707833,"K00563.01",10.777449,1148,26,0,19.735472,0.0001922,14.8491379310345,3.48560246016215,9.00194744884202,-1.94768856447689,0.434251256281407
"CANDIDATE",6786037,"K00564.01",70.878437,946.2,26,0,19.618733,8.877e-06,88.7270424319189,3.98692810457516,10.5831827261486,-0.0695285714285714,-0.202106557377049
"CANDIDATE",6786037,"K00564.02",4.5317475,1830,26,0,19.61872,3.809e-06,20.4634647729396,3.99881656804734,2.66422753499754,-0.0310532915360502,-0.470856031128405
"CANDIDATE",6786037,"K00564.03",5.854291,1674,26,0,19.618734,5.703e-05,6.41337879525897,3.99790697674419,5.33927827174215,-0.527406199021207,1.43969696969697
"FALSE POSITIVE",7025846,"K00565.01",1.4122115,4735,7,0,0,-0.02127,24.0822235089751,2.83209133975621,1.89395106562489,301.424501424501,23.244635193133
"CANDIDATE",7119481,"K00566.01",32.23643,386.3,7,0,19.487736,0.0001672,8.45684210526316,2.42154420921544,5.84030751079903,-1.17202643171806,-0.324309523809524
"CANDIDATE",7119481,"K00566.02",25.086361,330.2,7,0,19.487717,0.0002137,4.40940877304514,2.42193087008343,4.1539976054277,-1.04428571428571,1.1207967032967
"CANDIDATE",7119481,"K00566.03",12.227528,477.4,7,0,19.48773,-5.35e-06,2.54515272244356,2.42080312325711,3.38231251736289,-0.123372093023256,2.83422131147541
"CANDIDATE",7445445,"K00567.01",12.111954,1125,7,0,19.463458,-1.674e-05,27.0421455938697,2.91151031270792,9.57898592635435,-0.708275862068966,0.891304347826087
"CANDIDATE",7445445,"K00567.02",19.459902,640.7,7,0,19.463449,-3.935e-05,15.4032258064516,2.91079812206573,9.18426661499709,-0.201843137254902,1.43088888888889
"CANDIDATE",7445445,"K00567.03",25.96501,381.4,7,0,19.463449,6.28e-06,18.1899242086491,2.90931989924433,10.139747712095,-0.488727272727273,1.91860606060606
"CANDIDATE",7595157,"K00568.01",7.5045327,3280,26,0,19.153028,0.0001523,5.48352046360014,4.36843872411863,6.2680934947902,-0.353133514986376,-1.00990825688073
"CANDIDATE",7595157,"K00568.02",4.7613285,2196,26,0,19.152966,8.873e-05,5.74983839689722,4.36873789094935,3.11366974093873,-0.693890274314214,-0.31010989010989
"CANDIDATE",8008206,"K00569.01",24.403457,448.7,26,0,18.831221,-0.0003465,11.3475699558174,9.44444444444444,10.9268292682927,2.12052631578947,1.29505415162455
"CANDIDATE",8008206,"K00569.02",3.6778497,3171,26,0,18.831203,-0.000276,5.45634266886326,9.46760129936741,4.95908274214163,4.00240384615385,0.732989130434783
"FALSE POSITIVE",8106610,"K00570.01",7.7261834,938.1,7,1,19.66046,0.01201,33.1965944272446,2.36657638999522,16.3543575538035,-53.8801261829653,-19.6545961002786
"CANDIDATE",8120608,"K00571.01",12.888634,1209,42,0,19.910188,6.936e-05,10.7361419068736,6.4093567251462,10.6880204285556,-0.771009771986971,1.65238461538462
"CANDIDATE",8120608,"K00571.02",20.693275,650.6,42,0,19.910182,6.181e-05,14.5927036481759,6.42105263157895,9.49317970445386,-0.686092715231788,0.376401515151515
"CANDIDATE",8120608,"K00571.03",7.6015545,1741,42,0,19.91018,-0.0001365,8.88278388278388,6.40862944162437,8.74894700754236,0.465417867435159,3.14468468468468
"CANDIDATE",8120608,"K00571.04",30.046058,442.5,42,0,19.910175,0.0001522,8.85400714650332,6.42105263157895,7.96963844252163,-0.8289592760181,0.75037037037037
"CANDIDATE",8120608,"K00571.05",122.87918,57.54,42,0,19.910187,6.175e-06,3.89168413696716,5.75,3.68770821904979,-0.116532258064516,1.06306547619048
"CANDIDATE",8193178,"K00572.01",7.6901092,1378,16,0,19.98645,0.000401,25.2336028751123,4.12912365917831,10.1643449064152,0.687654320987654,1.99410256410256
"CANDIDATE",8193178,"K00572.02",4.7103088,2510,16,0,19.986451,6.503e-05,7.88560297503099,4.1288821005164,5.43329491427748,0.824079754601227,0.505820642978003
"CANDIDATE",8344004,"K00573.01",7.1858039,1875,26,0,18.751977,-0.0002819,20.0515759312321,4.44675059544063,9.16373858046381,1.3147619047619,0.171044467425026
"CANDIDATE",8344004,"K00573.02",5.4631885,3387,26,0,18.751949,-0.0001185,8.9009009009009,4.44660273748053,3.31195500684518,0.835892514395393,0.00671067961165049
"CANDIDATE",8355239,"K00574.01",27.62082,622.1,26,0,19.17098,0.0001027,15.9013605442177,7.13793103448276,10.0901337792642,0.619724770642202,-2.86182795698925
"CANDIDATE",8355239,"K00574.02",13.425866,990.6,26,0,19.170986,0.0001833,6.1583945529475,7.13428571428571,3.93519901824779,-0.709465648854962,0.428972222222222
"CANDIDATE",8367113,"K00575.01",27.107047,546.5,7,0,19.495174,1.336e-05,15.114476928496,2.40970601959869,9.21410512699906,-0.478333333333333,0.0885393939393939
"FALSE POSITIVE",8474898,"K00576.01",120.72231,3447,32,0,18.784127,-0.02348,49.4444444444444,3.5,4.16693649104954,71.8804664723032,-97.0836879432624
"CANDIDATE",8558011,"K00577.01",17.851445,207,7,0,19.40382,-0.0004428,17.9694019471488,2.74768518518518,9.6739561906824,1.27404458598726,1.95121212121212
"CANDIDATE",8558011,"K00577.02",2.1202306,4297,7,8,19.403811,-4.296e-05,3.86100386100386,2.74496272510469,2.09953699982316,0.5294,-0.897945205479452
"CANDIDATE",8565266,"K00578.01",7.1062456,3433,7,0,19.592188,-9.739e-05,52.3645320197044,2.53834167145083,9.38793774319066,0.0256094364351245,-1.28012738853503
"CANDIDATE",8616637,"K00579.01",4.3108971,3398,16,2,19.238925,-8.865e-05,10.2399127589967,8.30303605313093,6.81924355119481,0.231422018348624,-0.973333333333333
"CANDIDATE",8616637,"K00579.02",7.7325712,1164,16,0,19.238932,-5.113e-06,6.94710537276135,8.30361026533275,7.38433801775148,-0.694498381877023,-1.33540540540541
"CANDIDATE",8625925,"K00580.01",10.359152,1598,7,0,19.48135,0.0002383,15.2836134453782,3.05825908156271,8.85236269838427,-1.59615384615385,1.48710059171598
"CANDIDATE",8822216,"K00581.01",13.464161,1563,7,0,19.544755,-0.0003523,23.8166666666667,3.05789582901017,11.576099210823,1.25887096774194,-0.289018567639257
"CANDIDATE",8822216,"K00581.02",115.40288,123.6,7,0,19.544761,-4.647e-05,8.24362606232295,3.0375,4.26202045026662,-0.0803721682847896,0.801167192429022
"CANDIDATE",9020160,"K00582.01",10.660977,1489,26,0,19.412232,0.0004767,14.5459401709402,6.10400763358779,10.2881002974926,0.00653,-1.4765237020316
"CANDIDATE",9020160,"K00582.02",21.430487,631.9,26,0,19.412239,0.0006362,9.97119078104994,6.10450819672131,10.7556953616506,-0.952847380410023,-0.195461038961039
"CANDIDATE",9020160,"K00582.03",11.445285,707.7,26,0,19.412215,0.0002883,6.39674465920651,6.10606060606061,6.77677970429172,-0.546379044684129,-0.801022222222222
"CANDIDATE",9076513,"K00583.01",2.8743805,4620,26,0,19.066983,-9.808e-05,11.8418240114001,2.9134680846069,4.79365245407758,0.897272727272727,-0.967981651376147
"CANDIDATE",9146018,"K00584.01",9.2502217,1172,16,0,19.194538,2.486e-05,39.8366954851105,4.85221674876847,8.29467183912596,-0.200153846153846,1.34294642857143
"CANDIDATE",9146018,"K00584.02",18.061385,705.8,16,0,19.194525,6.308e-05,22.5398230088496,4.85210312075984,13.2630130486358,-0.475970873786408,-0.294218045112782
"CANDIDATE",9146018,"K00584.03",4.386922,1391,16,0,19.194535,-1.309e-05,8.22879061371841,4.8521714922049,12.6769955107851,0.177245508982036,2.19139455782313
"CANDIDATE",9279669,"K00585.01",7.0350338,2420,7,0,19.423647,-0.0001184,14.7783933518006,3.35525848811073,7.31259766599062,-0.378994708994709,-0.422480620155039
"CANDIDATE",9570741,"K00586.01",18.048016,1112,7,0,18.852457,0.0001493,11.6541978387365,2.57939189189189,9.79145284277058,-0.582228116710875,-0.161395348837209
"CANDIDATE",9607164,"K00587.01",13.58887,658.2,7,0,19.89232,-7.153e-05,24.6239210850801,4.8125,8.12030520779317,-0.868421052631579,2.19388429752066
"CANDIDATE",9631762,"K00588.01",17.054871,963,26,0,18.830024,-0.0002212,12.2470053696819,8.6320987654321,7.26826442450925,-0.163496240601504,0.388289611752361
"CANDIDATE",9782691,"K00590.01",8.9154476,739.6,26,0,19.766571,5.463e-05,17.1375770020534,3.4998388136686,13.071075303127,-0.43162583518931,0.34578813559322
"CANDIDATE",9782691,"K00590.02",45.204538,288.6,26,0,19.766577,-0.000867,10.7224402425972,3.50059031877214,7.33530093812586,2.6890243902439,0.178402826855124
"FALSE POSITIVE",9886221,"K00591.01",5.6222942,2726,7,0,0,-0.01215,3.45738742091552,3.01798242626524,3.30921065190417,134.733257661748,126.994293865906
"CANDIDATE",9957627,"K00592.01",17.708654,469.8,7,0,19.630844,0.0001116,28.5997236296637,2.62326574172892,8.61828023127076,-0.739712918660287,-1.05374045801527
"CANDIDATE",9958962,"K00593.01",11.58542,1110,7,0,19.665934,0.0005994,15.0931139021221,2.48445297504798,8.80816053917848,0.566555183946488,1.0514953271028
"CANDIDATE",9958962,"K00593.02",71.999382,150.8,7,0,19.665923,0.000647,16.8207523973445,2.48014440433213,10.6379506641366,1.34154929577465,0.0600723684210526
"CANDIDATE",9958962,"K00593.03",61.000662,288,7,0,19.665958,-0.0002088,6.53031194820483,2.4847972972973,5.44529817010644,2.23277182235835,0.115072368421053
"CANDIDATE",9958962,"K00593.04",87.283886,120.7,7,0,19.665946,0.0006132,13.3812248873737,2.49333333333333,9.4403089085384,0.375692307692308,1.92953987730061
"CANDIDATE",10388286,"K00596.01",4.4038927,3691,42,0,18.916032,-0.0001773,13.0896431679721,6.74774774774775,9.12947486590994,-0.320552486187845,-0.469298813376483
"CANDIDATE",10600261,"K00597.01",14.367406,950.2,26,0,19.464758,5.714e-05,16.7551530293567,2.88594310963822,9.77486721826788,-1.34924471299094,-0.52580310880829
"CANDIDATE",10600261,"K00597.02",3.0499727,4100,26,0,19.464772,-6.051e-05,5.93629343629344,2.88606800924398,6.55727442635502,-0.0814910536779324,-0.614162162162162
"CANDIDATE",10600261,"K00597.03",41.763538,331.4,26,0,19.464763,0.0002474,9.92594587316548,2.88630806845966,5.16505105756315,-1.44806629834254,1.67186507936508
"CANDIDATE",10656823,"K00598.01",9.182288,1304,7,0,19.208051,-0.0008193,22.874756651525,4.35127314814815,11.2914675767918,-5.55810055865922,-0.352238938053097
"CANDIDATE",10656823,"K00598.02",23.638696,279.8,7,0,19.20806,-0.000402,11.2487562189055,4.34980988593156,11.0468674615756,-2.05536332179931,-0.544616666666667
"CANDIDATE",10676824,"K00599.01",11.99268,1081,7,0,19.741406,0.0002689,8.92998678996037,2.39690931272875,6.94300688617829,3.34196078431373,1.81178294573643
"CANDIDATE",10718726,"K00600.01",3.616777,2127,26,0,19.083323,0.0001206,16.427193828351,4.13471406491499,10.553064447783,-0.754117647058824,0.682873969375736
"CANDIDATE",10973664,"K00601.01",11.059469,1528,7,0,19.389926,-3.967e-05,16.2340153452685,2.49003097942648,8.77883759379372,0.726712328767123,-0.393562281722934
"CANDIDATE",10973664,"K00601.02",25.519148,730.7,7,0,19.389935,0.0002257,20.2984234234234,2.49001331557923,12.3479557817161,-0.585116279069767,0.726831775700935
"CANDIDATE",10973664,"K00601.03",2.9085748,3776,7,0,19.389939,0.0001397,7.54938852304798,2.49015633423181,6.7246476224194,-1.87019867549669,0.108203883495146
"CANDIDATE",12459913,"K00602.01",9.6119366,1137,7,0,19.41063,5.925e-05,18.3630852138767,2.67217391304348,9.62615375085176,0.489910979228487,0.360695
"FALSE POSITIVE",2441151,"K00603.01",2.4420155,10260,18,0,19.395884,0.01807,60.0666944560233,3.0294410301434,9.01230610134436,-165.093304061471,3.57125506072874
"FALSE POSITIVE",3970233,"K00604.01",9.8844292,90970,7,0,19.698798,0.00125,1156.23374371424,4.17699509585377,32.9416666666667,-12.8266033254157,2.78463810930576
"CANDIDATE",4832837,"K00605.01",5.328483,6813,30,0,19.395144,3.017e-05,21.2423979148566,2.9339503575936,9.46602991530005,-0.105801526717557,-1.39411764705882
"CANDIDATE",4832837,"K00605.02",8.0476233,1562,30,0,19.395182,0.0001057,2.73508984676441,2.93440968718466,2.02890028775178,-0.785714285714286,-0.891130268199234
"FALSE POSITIVE",5014753,"K00606.01",6.6197853,73280,7,0,19.524692,0.004003,741.953082378614,2.40714626336944,26.0296681045867,-14.3267326732673,-3.07682020802377
"CANDIDATE",5441980,"K00607.01",22.26718,51930,18,0,19.320605,0.0002925,134.131736526946,6.31537674735766,16.0949898946921,-15.0588235294118,-1.95028818443804
"FALSE POSITIVE",5562784,"K00608.01",12.968198,1854,7,0,19.924748,-0.002467,93.3883495145631,6.43518518518518,6.752288209972,7.65212527964206,42.330779054917
"FALSE POSITIVE",5608566,"K00609.01",9.1600346,12170,7,0,19.210711,0.0003234,123.061760840999,2.65844365199551,15.7440386356776,-1.55287958115183,-1.26994350282486
"CANDIDATE",5686174,"K00610.01",27.102812,592.8,42,0,18.965225,0,11.2977412731006,9.88421052631579,7.53230629471214,0.589377289377289,-0.888347107438017
"CANDIDATE",6309763,"K00611.01",8.7455916,81900,7,0,19.88627,8.067e-05,170.419426048565,2.48846407382993,11.7876537479694,-0.280982905982906,0.51959479015919
"CANDIDATE",6587002,"K00612.01",41.191727,396.3,16,0,18.997911,-0.0001714,17.1099178774479,8.18987341772152,8.79753015508328,0.0149438943894389,-0.622336538461538
"CANDIDATE",6587002,"K00612.02",30.231455,485.4,16,0,18.997891,0.0002935,9.41620679639849,8.19327731092437,7.26610628612919,-2.1448275862069,-0.66034126984127
"CANDIDATE",6587002,"K00612.03",130.81151,22.42,16,0,18.997899,0.0004802,8.04023508137432,8.31818181818182,10.3452389090163,-1.5014440433213,-0.357745664739884
"FALSE POSITIVE",6960456,"K00613.01",1.9230758,2281,7,0,19.679736,-0.006394,23.7057654075547,3.0668407310705,1.31386233868259,132.406417112299,-53.127245508982
"CANDIDATE",7368664,"K00614.01",22.765167,1929,40,0,19.572425,0.0004155,103.814338235294,3.93257918552036,12.8092665135756,-1.21166077738516,1.44714285714286
"FALSE POSITIVE",8374580,"K00615.01",134.18977,495,32,0,19.668254,0.008053,53.7803443481981,2.8828125,3.30532104949732,-11.4097222222222,-41.3598901098901
"CANDIDATE",9714696,"K00616.01",3.8704039,4086,7,0,19.57917,0.00168,5.21014767133661,2.69870862786312,7.52534057815218,-20.1714285714286,-29.2912988650694
"FALSE POSITIVE",9846086,"K00617.01",54.708609,2258,7,0,19.827912,0.0005306,95.4339378238342,2.46496815286624,8.45914060513603,-2.73059360730594,-0.0566096181046676
"CANDIDATE",10353968,"K00618.01",15.552896,775.6,7,0,19.799115,-0.0004355,13.0418775885872,2.62889314805942,9.91250180557562,-2.06298076923077,0.844893203883495
"CANDIDATE",10384962,"K00619.01",8.1733704,485000,7,0,18.785031,-0.001738,1611.88599151001,2.58024410237727,32.6008869179601,105.252918287938,2.39524517087667
"CANDIDATE",11773022,"K00620.01",131.71821,2768,7,0,19.765317,-0.01797,146.003521126761,2.4,5.08507235535378,-6.11432506887052,-0.944025806451613
"CANDIDATE",11773022,"K00620.02",56.732242,1378,7,0,19.765315,-0.008132,107.801027900147,2.39324324324324,10.0441460457179,-9.33609958506224,-0.571582633053221
"CANDIDATE",11773022,"K00620.03",100.01322,142.2,7,0,19.765323,-0.001509,15.3,2.39116719242902,5.14978882391163,-2.18546845124283,-1.59565573770492
"FALSE POSITIVE",12251650,"K00621.01",42.181363,32490,7,0,19.164062,-0.001402,332.798073063027,6.07361963190184,13.2409511538011,40.5197740112994,1.83755395683453
