"koi_disposition","kepid","kepoi_name","tce_dor","tce_ingress","tce_chisqgof","tce_insol","tce_sradius","tce_slogg_prov","tce_mesmedian","tce_ptemp","tce_rb_tcount3","tce_fwm_srao","tce_fwm_pdeco","tce_ror_sn","tce_prad_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",3644631,"K07659.01",85.058386,1.092,77.41,0.81,0.904,7,-0.009681,5434.93,0,-0.02181,0.0008572,3.69262755890995,2.45550119704382,0.75858407079646,3.41135802469136
"FALSE POSITIVE",3644738,"K07660.01",48.577998,4.901,122.8,1.13,0.947,7,-0.01017,4885.56,0,0.953,-0.001128,12.6586768499127,3.71048442119627,-0.964102564102564,3.84042328042328
"FALSE POSITIVE",3645282,"K07661.01",2.1205052,0.04796,7919,3799.51,0.951,7,-0.007631,4182.38,0,-17.44,-0.0005089,2.05745959991923,1.80310880829016,-9.90077821011673,62.9803278688525
"CANDIDATE",3660581,"K07662.01",39.920588,10.73,116.4,16.22,3.831,5,-0.0403,4069.45,0,0.2081,0.0001105,10.448362153271,2.29744906144714,0.186971235194585,0
"FALSE POSITIVE",3663141,"K07663.01",1.4455743,0.2512,2878,850.22,1,15,-0.04419,4965.21,0,-11.25,0.0003704,2.70110994622208,2.70084485407066,7.54378818737271,0
"FALSE POSITIVE",3732972,"K07664.01",3.3832606,0.07249,2387,0,14.68,29,0.04615,0,2,-3.793,0.0001139,2.08209510077473,1.83851753805427,2.2465483234714,0.309803571428571
"FALSE POSITIVE",3750350,"K07665.01",191.51291,0.3425,68.38,1.45,1.014,7,0.01423,5135.95,0,0.6911,-0.0002917,1.34660804900253,1.22693266832918,-0.892048929663609,0.744525547445255
"FALSE POSITIVE",3751231,"K07666.01",4.1025932,0.008999,10090,8725.94,1.145,7,-1.164,6094.93,0,-7.989,0.0009872,0.923513357677348,0.883773928896992,7.25882352941176,0.916172413793103
"CANDIDATE",3762750,"K07668.01",5.0207952,0.1285,1607,1144.59,1.081,7,0.09918,4449.57,1,-2.389,-0.0002711,1.44986878410596,1.3266253869969,-0.849843260188088,1.75651720542232
"FALSE POSITIVE",3839294,"K07669.01",134.66737,0.4705,54.83,63.5,6.897,29,0.004785,3610.14,0,0.5561,0.0002563,5.26721917028282,4.01921537229784,0.747230320699709,1.32327683615819
"CANDIDATE",3848083,"K07670.01",7.2350007,0.1885,2031,132.33,0.931,7,-0.05656,4029.3,0,-0.3273,-3.773e-05,0.948483921615411,0.917015341701534,-0.141842105263158,1.2647572815534
"FALSE POSITIVE",3851194,"K07671.01",1.3722451,0.09536,9324,14458.73,2.338,18,-0.2747,3580.31,0,1.706,-7.242e-05,1.79561310529878,1.5688717716357,-1.9841095890411,1.70108695652174
"FALSE POSITIVE",3852476,"K07672.01",113.12305,0.2435,116.8,49.5,4.525,5,0.01578,4333.63,0,0.4924,-0.0001403,1.44423485686744,1.30883969225938,-0.45112540192926,0.471853658536585
"CANDIDATE",3852872,"K07673.01",66.290725,0.3306,150,12.09,1.708,7,0.01209,3851.25,0,-1.485,0.0002524,1.01057856801036,0.854589205912685,1.1420814479638,1.60676691729323
"FALSE POSITIVE",3858943,"K07674.01",9.007355,0.4785,848.1,55.94,1.106,7,0.02556,6157.46,0,1.463,-0.0007717,5.58663044971992,2.63523666416228,-5.67426470588235,4.74064864864865
"FALSE POSITIVE",3859042,"K07675.01",3.0411338,9.328,1148,15.78,0.748,7,-0.1723,3563,0,3.575,-0.0006414,0.421224552635191,0.419992808342323,-1.20563909774436,1.17546511627907
"CANDIDATE",3934657,"K07676.01",5.960354,0.08401,1945,212.76,0.869,7,-0.008245,4375.16,0,1.279,-0.0001407,1.89895254537056,1.65419847328244,-1.7787610619469,0.657158469945355
"FALSE POSITIVE",3967501,"K07677.01",2.0689318,39.18,618.9,269.03,5.915,7,-0.07296,1386.39,0,0.5195,2.755e-06,2.21642347805713,1.36437948972009,0.0035230179028133,2.244
"CANDIDATE",4048898,"K07678.01",22.667084,0.06856,537.4,149.68,1.288,18,-0.05212,4513.66,0,-0.01037,2.971e-05,1.93197095947692,1.82641942267253,0.581409001956947,1.49489130434783
"CANDIDATE",4054784,"K07679.01",6.0925729,0.04941,2907,658.43,0.815,7,-0.08007,3932.11,0,-2.493,9.929e-06,1.75773766730057,1.64456233421751,0.0993893893893894,0.171964656964657
"CANDIDATE",4072271,"K07680.01",82.480866,0.3796,67.91,10.2,1.785,13,0.01357,5969.4,0,-0.2056,-0.0001625,3.73516214591811,2.40684410646388,-0.697424892703863,0.752567567567567
"CANDIDATE",4073017,"K07681.01",8.098638,0.1694,1105,120.03,0.805,7,-0.0237,3652.88,1,0.8152,-0.000351,1.38373431303954,1.34032499711882,-1.73762376237624,0.369008547008547
"FALSE POSITIVE",4073089,"K07682.01",33.904163,8.725,2671000,50.45,1.568,7,0.01816,1279.25,0,0.02002,0.003122,0.597432571332792,0.585697399527187,0.000525589225589226,0.742256699576869
"FALSE POSITIVE",4136659,"K07683.01",11.463022,0.004581,5822,3543.74,1.049,7,-0.2637,4573.2,0,-7.652,0.0007108,2.50839848413448,1.99436544137376,13.9099804305284,11.3524258760108
"FALSE POSITIVE",4141587,"K07684.01",21.343561,0.1229,502.3,7396.86,16.82,72,-0.03321,3172.73,0,-0.2738,9.573e-05,1.75684373914489,1.59824046920821,0.9573,0.233959646910467
"CANDIDATE",4141593,"K07685.01",14.552494,0.9033,682.8,16.99,1.177,7,-0.02556,4345.1,0,0.8922,-3.509e-05,8.65023881703256,3.25470628260376,-0.347425742574257,1.80137825421133
"CANDIDATE",4141593,"K07685.02",5.6117324,1.846,829.7,40.89,1.177,7,0.04427,3852.23,0,1.33,-3.361e-05,11.5372203346433,3.36200354161396,-0.421706398996236,1.55013661202186
"FALSE POSITIVE",4144873,"K07686.01",110.54015,0.2088,34.36,267.73,8.123,29,0.00295,4164.09,0,-0.002541,0.0003596,1.6461826351778,1.57696447793326,0.367313585291113,0.384096385542169
"CANDIDATE",4252671,"K07687.01",10.798599,0.2471,909.2,423.59,3.775,18,-0.03792,4265.9,0,-1.294,-2.27e-05,2.98626694157703,2.14475524475524,-0.362619808306709,2.63473242392445
"FALSE POSITIVE",4281068,"K07689.01",1.3933779,2.586,815000,6907.24,1.44,18,92.91,3187.78,2,0,0,226.336915017745,5.68929736139935,0,26.783185840708
"FALSE POSITIVE",4284980,"K07690.01",2.2039852,0.221,3603,773.05,0.891,7,-0.3983,3991.8,1,1.004,-0.0002364,1.48632895819898,1.35191456108362,-1.50573248407643,2.37545454545455
"FALSE POSITIVE",4355503,"K07691.01",598.79593,0.3673,122.3,0.02,0.388,54,0.04436,3239.81,0,1.388,-0.0007157,2.06623832984899,1.98895027624309,-0.252897526501767,1.73961538461538
"FALSE POSITIVE",4373195,"K07692.01",1.2030194,0.02569,9675,163649.3,2.773,18,0.09883,6968.38,0,0,0,13.2185097044232,2.25212947189097,0,7.02017167381974
"CANDIDATE",4384909,"K07693.01",9.9183441,0.1537,674.1,146.22,0.933,7,0.002733,4299.4,0,-0.2851,-0.0007827,0.731514073466157,0.721214868540345,-2.42321981424149,4.01040145985401
"FALSE POSITIVE",4386607,"K07694.01",5.2542434,0.2949,1021,194.93,0.868,7,-0.03143,4280.65,0,-1.625,5.968e-05,1.85084905755165,1.62999763425597,0.310833333333333,6.33485193621868
"FALSE POSITIVE",4390912,"K07695.01",2.3809611,0.05551,5152,0,7.906,29,0.2283,0,0,0.5089,0.0001612,3.49689229966876,3.01755617977528,4.04010025062657,67.0352941176471
"FALSE POSITIVE",4472143,"K07696.01",425.82554,0.2064,21.22,1.22,1.253,18,-0.001367,5778.17,0,-2.726,0.000155,0.509037033279253,0.508579272477694,0.324267782426778,0.811459854014598
"FALSE POSITIVE",4574319,"K07697.01",1.4256755,0.1966,6786,1166.11,0.862,7,-0.002827,2838.31,0,4.581,-0.0001045,1.20956936266088,1.15884823035393,-0.81640625,3.8818373812038
"FALSE POSITIVE",4651399,"K07698.01",567.13115,0.4806,29.64,29.59,8.811,72,0.01296,4036.51,0,-0.2728,0.002041,0.749726511498182,0.736619956103326,0.891266375545852,0.241282722513089
"FALSE POSITIVE",4670267,"K07699.01",2.9905064,0.883,18940000,2045.99,0.844,7,-9.756,0,0,0,0,-0.3219846,-29.65,0,2.28643067846608
"CANDIDATE",4670361,"K07700.01",270.99862,0.5472,78.09,0.75,1.059,7,-0.02655,5053.44,0,0.2125,0.0004618,5.34313873392145,2.73415326395459,0.954132231404959,0.996761363636364
"FALSE POSITIVE",4730442,"K07702.01",9.5475621,0.008741,2855,3821.46,1.589,13,-0.1273,4335.75,0,-7.697,4.01e-05,2.45712349838296,1.65713295198475,0.750936329588015,6.78120893561104
"CANDIDATE",4742188,"K07703.01",226.44366,0.3372,57.76,0.98,0.992,7,0.0425,5677.11,0,-0.04591,0.0002778,1.02500235392579,0.975785677485832,0.333093525179856,1.79392898052692
"CANDIDATE",4742452,"K07704.01",6.4690341,0.1295,1675,362.52,1.08,7,-0.0186,4237.63,0,-0.9428,-7.087e-05,1.42051859962491,1.28995433789954,-0.826954492415403,0.769568345323741
"CANDIDATE",4762283,"K07706.01",108.45696,0.1128,105.7,2.01,0.48,7,0.03955,3655.06,0,1.463,0.001462,0.905828435383629,0.899045020463847,1.40576923076923,0.493007518796993
"FALSE POSITIVE",4774646,"K07707.01",4.9057907,0.009034,10590,13779.64,1.309,7,-2.025,5241.9,0,-8.903,-0.000316,4.53631668154065,2.67580144777663,-7.72616136919315,79.64375
"CANDIDATE",4813793,"K07708.01",19.16974,0.05873,595.8,827.98,2.224,5,-0.01235,3405.73,0,0.8296,5.423e-05,1.30122703716654,1.20428893905192,0.459576271186441,1.70039772727273
"FALSE POSITIVE",4840156,"K07709.01",5.1000427,0.04537,2752,1019.53,1.187,7,-0.2238,3185.92,0,14.68,-9.562e-05,2.13461176380498,1.84018352131524,-1.32254495159059,12.021546961326
"FALSE POSITIVE",4851283,"K07710.01",1.7299827,0.1034,3698,1969.47,1,15,-1.958,0,0,2.091,-0.0006209,0.825959131344781,0.825486503452605,-4.28206896551724,18.2845528455285
"CANDIDATE",4940203,"K07711.01",89.8175,0.653,138.4,0.87,0.797,7,-0.01658,4145.92,0,-1.413,7.335e-05,3.7728132884047,2.6958174904943,0.164093959731544,2.41702702702703
"FALSE POSITIVE",5009688,"K07713.01",4.7093674,0.04451,4040,2112.15,1.131,7,-0.1385,3703,0,0.1182,-0.0003072,1.72740087432051,1.5287927506577,-2.95384615384615,10.8215384615385
"FALSE POSITIVE",5024429,"K07714.01",2.6930746,0.2262,2821,1965.22,1.038,7,-0.1252,4192.37,0,0.2687,0.0003249,2.51385337575167,2.02843840442934,8.85286103542234,3.34687830687831
"CANDIDATE",5091479,"K07715.01",13.722793,0.3234,715.6,33.44,0.884,7,0.02299,4818.94,0,-0.713,6.668e-05,2.22623985454179,1.86339522546419,0.336767676767677,0.885557963163597
"CANDIDATE",5097856,"K07716.01",121.00021,1.101,73.7,0.39,0.718,7,0.03432,4181.17,0,-1.579,0.0004422,4.83548447944175,3.48263473053892,0.757191780821918,3.75077605321508
"FALSE POSITIVE",5120225,"K07717.01",1.0896127,3.82,213400,2821.07,0.991,13,-9.887,2604.85,0,8.062,-0.001524,27.2607492670302,3.53542392566783,-30.2380952380952,66.5975773889637
"FALSE POSITIVE",5126932,"K07718.01",1.4865724,0.06782,9796,5852.66,1,15,-1.552,5227.74,0,-0.3178,-0.0001013,1.60899478047334,1.60893431762256,-2.99704142011834,2.29904347826087
"FALSE POSITIVE",5168498,"K07719.01",48.22112,0.9861,133.7,7.84,2.38,7,-0.02003,4066.14,0,0.5267,-0.0003742,6.43162526671283,1.34018987341772,-0.897362110311751,7.58857142857143
"FALSE POSITIVE",5185765,"K07720.01",136.75869,0.06477,98.13,47.35,1.55,5,0.02199,4615.19,0,1.911,-0.0001371,0.939253496765502,0.914739229024943,-0.806470588235294,3.10874568469505
"FALSE POSITIVE",5201593,"K07721.01",1.1769143,0.03888,4357,8521.59,1.143,18,-0.504,0,0,4.826,-0.0001674,1.77467067560675,1.73669064748201,-6.31698113207547,123.729338842975
"FALSE POSITIVE",5273713,"K07722.01",2.9495296,0.05024,4270,6881.24,1.715,18,-0.3059,9921.79,0,-81.39,0.0006651,1.93448663619188,1.77626366661385,13.2490039840637,0
"FALSE POSITIVE",5276332,"K07723.01",164.04249,0.3608,75.43,2.09,1.312,5,0.006995,4980.12,0,1.475,1.461e-05,2.61416413258343,2.26679488940789,0.0924683544303798,9.08812351543943
"FALSE POSITIVE",5301093,"K07724.01",216.10828,0.6482,49.2,0.3,0.772,7,0.05746,4385.97,0,1.089,6.618e-05,2.03533096585681,1.93738819320215,0.0963318777292576,0
"FALSE POSITIVE",5305399,"K07725.01",59.986042,2.953,202.5,1.06,0.881,7,0.01374,4649.91,0,2.463,0.002754,17.4325853440591,3.19613875039779,3.98552821997106,2.01401960784314
"FALSE POSITIVE",5389632,"K07726.01",3.0111134,0.08628,4861,2224.46,0.878,7,-1.153,5151.96,0,6.766,0.0003053,1.38029654139137,1.27550047664442,1.66830601092896,18.3496124031008
"FALSE POSITIVE",5444491,"K07727.01",1.2391103,0.05044,10850,4258.43,1.007,7,-2.557,0,0,-6.947,-0.0001944,1.03315059036492,1.00376018383121,-5.34065934065934,7.696632996633
"FALSE POSITIVE",5456319,"K07728.01",1.4631464,0.08616,6753,1504.77,0.805,7,-0.8039,3669.3,0,-9.72,0.0002265,1.79301204256533,1.70397330906885,4.89200863930886,35.496835443038
"FALSE POSITIVE",5460434,"K07729.01",1.6508675,0.05148,7912,5600.9,2.022,18,-2.548,6581.42,0,-1.323,0,2.86923588609622,2.47830474268416,0,0.180948905109489
"FALSE POSITIVE",5512513,"K07730.01",1.7347903,0.0728,8539,786.5,0.579,7,-0.9795,4328.99,0,-0.4467,4.689e-05,1.96605010938292,1.94263363754889,0.631940700808625,0.787124039517014
"FALSE POSITIVE",5513861,"K07731.01",2.9276915,0.4915,13150000,8016.46,1.19,56,-16.88,0,6,0,0,-0.23280421,-30.23,0,0.384227886056972
"FALSE POSITIVE",5529552,"K07732.01",1.7924247,0.02074,11130,2155.74,0.815,7,-2.621,0,0,-0.526,0.000148,0.757965336193964,0.748039549948858,2.47906197654941,4.30426599749059
"FALSE POSITIVE",5617259,"K07733.01",1.5463526,0.0949,9073,53151.93,3.214,7,-2.316,3769.33,0,-0.0006663,0.0001675,0.92379893478475,0.832869634340223,5.56478405315615,3.381
"FALSE POSITIVE",5653795,"K07734.01",2.008763,0.08861,7369,10910.02,4.763,5,-0.3018,6515.21,0,1.043,0,2.65025406927936,1.7315753887762,0,1.14410977242303
"CANDIDATE",5687986,"K07735.01",243.0305,0.2384,118.1,6.05,2.59,5,-0.0176,5044.77,0,1.241,-0.0003933,1.19240890840965,1.09240745744393,-1.68798283261803,0.503989769820972
"FALSE POSITIVE",5709103,"K07736.01",1.6954011,0.03871,4913,7133.95,1.116,18,-1.167,5912.9,0,1.655,8.618e-06,4.81292054285107,3.73027646662171,0.484157303370786,128.93351800554
"FALSE POSITIVE",5716508,"K07737.01",71.102099,0.5086,118.6,0,180,7,0.0414,0,0,0.2033,-0.0002573,1.129128672063,0.946188340807175,-0.0614081145584726,2.77834532374101
"FALSE POSITIVE",5730380,"K07738.01",2.7557155,0.03611,2747,6923.85,1.363,5,-0.2207,5810.68,0,0.2469,0,6.76989493467331,3.01424821897263,0,3.02242355605889
"FALSE POSITIVE",5736801,"K07739.01",12.995613,0.1137,868.4,148.37,0.818,7,-0.06224,3574.04,0,8.894,-0.003708,0.781385566357975,0.764119601328904,-12.1573770491803,81.9171428571429
"FALSE POSITIVE",5774375,"K07740.01",4.0697814,0.5716,4634000,4976.28,2.058,7,-0.1603,0,0,-0.04571,0,-0.18937769,-42.53,0,0.353094170403587
"FALSE POSITIVE",5806800,"K07741.01",122.70531,0.2737,122.5,4.11,0.973,18,0.002429,4473.21,0,-15.26,-0.00328,1.68712374075751,1.63,-9.34472934472934,8.5957225433526
"FALSE POSITIVE",5817957,"K07742.01",69.99913,3.184,160.8,0.81,0.894,7,-0.02373,5433.99,0,0.07541,-0.005822,13.5287902060234,3.47081872551041,-5.01896551724138,2.11483282674772
"FALSE POSITIVE",5823557,"K07743.01",2.0264395,0.1533,6109,1809.04,1.249,7,-0.2578,4471.5,0,-0.008024,4.513e-05,2.23077364441609,1.84579636670891,0.766213921901528,1.00630136986301
"CANDIDATE",5877292,"K07744.01",19.786382,0.1462,497.1,135.74,1.067,7,0.0001108,4586.52,0,-0.3016,-0.000525,1.05010190218623,0.987697715289982,-1.74418604651163,0.389178343949045
"FALSE POSITIVE",5879448,"K07745.01",121.3808,0.6807,91.35,2.34,1.759,5,0.002637,5301.46,0,0.009048,0.0003727,5.22120173067252,2.54024144869215,1.74976525821596,1.9390977443609
"CANDIDATE",5881307,"K07746.01",186.1782,0.3637,108.7,1.14,0.989,7,0.02498,5692.74,0,0.4904,-5.965e-05,1.19655746224728,1.12512768130746,-0.0872076023391813,2.2275956284153
"FALSE POSITIVE",5887316,"K07747.01",1.3088259,0.08794,13330,8657.59,1.134,18,0.1861,5371.42,0,2.037,-0.0001511,3.02433237708229,2.80503550677857,-4.70716510903427,1.5792828685259
"FALSE POSITIVE",5887393,"K07748.01",3.4097273,0.03019,4821,24532.29,2.968,7,0.4631,6274.55,0,3.193,-7.475e-06,5.70018763551541,2.06659619450317,-0.248338870431894,1.1018487394958
"CANDIDATE",5888187,"K07749.01",242.65895,0.2784,56.19,2.38,0.918,18,0.01214,3644.6,0,0.9752,0.0003839,1.84056772152609,1.80852713178295,0.938630806845966,2.14520231213873
"CANDIDATE",5894182,"K07750.01",677.46377,0.1613,20.92,4.89,2.553,5,-0.006791,5457.56,0,-0.5264,-0.0002985,1.76345737566776,1.50059031877214,-0.98841059602649,1.77589506172839
"FALSE POSITIVE",5895083,"K07751.01",3.4252533,0.06185,3624,17540.18,2.184,7,-0.2515,6466.25,0,-19.4,0.000456,3.73295590690588,2.24486049926579,13.5714285714286,121.9099756691
"FALSE POSITIVE",5952448,"K07753.01",2.6490005,0.04513,6283,2376.92,0.903,7,-0.6569,4241.66,0,0.717,4.947e-05,1.6775230709842,1.49633204633205,0.462336448598131,2.39511653718091
"FALSE POSITIVE",5962509,"K07754.01",1.2515022,0.1661,12230,2091.88,0.808,7,-3.212,2631.15,0,7.035,-0.0007246,1.46397595066632,1.41466983720505,-8.57514792899408,16.6262
"FALSE POSITIVE",5991070,"K07756.01",1.0159058,2.092,7462,13766.75,2.409,5,-0.1299,2028.16,0,-2.526,-5.041e-05,13.6825489026296,2.40470454867507,-2.28099547511312,7.2579185520362
"FALSE POSITIVE",6032920,"K07757.01",54.542282,0.02634,515.6,78.38,0.785,7,0.02514,4107.93,0,1.863,8.617e-05,2.11720755401449,1.85079433233147,0.724117647058823,1.11960753532182
"CANDIDATE",6043538,"K07759.01",5.5323852,0.1982,1699,853.43,1.726,18,0.01171,4647.41,0,-0.4963,-1.39e-05,2.18891264424804,1.96432015429122,-0.113008130081301,1.25444700460829
"FALSE POSITIVE",6069674,"K07761.01",417.26813,0.4234,15.54,2.81,1.953,7,0.007721,4447.16,0,0.9742,-0.0002777,2.17164554527628,1.54352094240838,-0.373252688172043,1.56737513283741
"CANDIDATE",6106046,"K07762.01",13.078881,0.1767,552.6,149.06,0.955,7,-0.01612,4742.3,0,3.639,-2.789e-05,1.27255793644983,1.18361375274323,-0.0866149068322981,1.73159663865546
"FALSE POSITIVE",6113752,"K07763.01",213.21791,0.388,69.22,1.42,1.141,7,-0.004672,4449.23,0,0.5572,-0.0005684,3.67709975332275,2.31152512998267,-1.92677966101695,5.05021164021164
"CANDIDATE",6124137,"K07764.01",65.784512,0.433,181.1,9.61,2.193,18,-0.02304,4704.78,0,-0.9034,-6.519e-05,2.92542500728038,2.21860816944024,-0.412594936708861,0.886244239631336
"FALSE POSITIVE",6147851,"K07766.01",3.6396853,0.1294,2664,644.2,1.01,7,-0.2832,4455.01,0,-0.2152,-0.004384,1.63441528519361,1.47862391449566,-45.3830227743271,0
"FALSE POSITIVE",6187888,"K07768.01",2.8395213,0.01963,4932,1287.05,0.811,7,-0.2497,3627.22,0,0.5845,0.0001455,1.12519145902006,1.11781560761841,1.4126213592233,1.07280312907432
"FALSE POSITIVE",6190535,"K07769.01",8.33289,0.09164,1167,250.89,0.831,7,-0.01739,3867.81,0,1.551,5.91e-05,0.845339558896921,0.839615668883962,0.211827956989247,0.561418803418803
"FALSE POSITIVE",6198256,"K07770.01",3.8088322,0.1533,2223,2458.81,1.987,13,-0.08831,4952.31,0,0.2317,-2.283e-05,4.11890877007035,2.47716894977169,-0.585384615384615,0.254983783783784
"FALSE POSITIVE",6199716,"K07771.01",2.3704547,0.07071,5879,5204.93,1.1,7,-0.6907,0,0,-12.54,-0.0006481,1.04347447415497,0.994501178318932,-10.3200636942675,2.08093076049943
"FALSE POSITIVE",6205566,"K07772.01",1.5617124,0.4495,7761,461.64,0.927,7,-0.6934,4517.31,0,-3.555,-0.0001117,3.48850748721464,2.47902869757174,-1.51560379918589,5.58076923076923
"CANDIDATE",6231721,"K07773.01",4.6444441,0.1306,2381,415.79,0.863,7,-0.1384,4084.06,0,-0.7689,0.0001125,0.947387070710639,0.93312101910828,0.511363636363636,0.981304893350063
"CANDIDATE",6277410,"K07774.01",16.538709,0.09859,1022,156.41,0.818,7,-0.05958,3377.43,0,2.806,0.0004124,1.06958220495529,1.02567975830816,1.29278996865204,1.11756465517241
"CANDIDATE",6278670,"K07775.01",553.43044,0.359,83.5,1.42,1.924,7,0.01638,4672.1,0,0.4725,-0.000208,1.31387932718229,1.00578821927137,-0.380952380952381,0.595052287581699
"CANDIDATE",6356400,"K07776.01",84.589815,8.547,120.6,0.1,0.614,7,-0.01153,2973.85,0,1.884,0.002304,10.1477448660754,7.44915051447715,1.16954314720812,11.2428571428571
"FALSE POSITIVE",6369845,"K07777.01",13.044173,1.768,324,193.7,3.224,7,0.00279,3615.97,0,-2.106,0.001554,11.7297353722639,2.33502056311294,12.7377049180328,17.2899705014749
"FALSE POSITIVE",6442602,"K07778.01",1.1609933,0.06479,7469,1803.45,0.749,7,0.2577,3227.92,0,4.124,-3.375e-06,0.971630838686767,0.967821107172075,-0.470055710306407,0
"FALSE POSITIVE",6445531,"K07779.01",2.0729882,0.1793,4557,2302.17,1.171,7,-0.5387,6233.73,0,3.363,-0.0003534,1.54551192676302,1.40699523052464,-2.45416666666667,3.77
"CANDIDATE",6451368,"K07780.01",4.9207656,0.1472,1680,1826.87,2.032,5,-0.003503,4712.8,0,-0.4147,2.198e-05,3.95431978465584,2.50897129186603,0.845384615384615,2.01931034482759
"FALSE POSITIVE",6469946,"K07781.01",3.6347753,0.1112,10870,1781.95,0.757,7,0.3271,2522.55,0,3.446,-0.001951,5.28469382374761,4.16358750419886,-11.7530120481928,32.6091676718939
"FALSE POSITIVE",6519865,"K07782.01",1.2766277,0.08978,10560,6280.15,0.966,7,0.07646,4289.52,0,0.01947,-0.0001339,1.60652918467004,1.43367955048527,-1.82425068119891,2.89292389853137
"FALSE POSITIVE",6527016,"K07783.01",1.6656137,0.05938,10740,11832.89,1.633,7,-1.56,2321.62,0,-11.99,0.0002735,1.74515539186176,1.27941176470588,6.25858123569794,65.2149606299213
"FALSE POSITIVE",6531143,"K07784.01",13.884306,0.2252,690.2,74.65,1.081,7,-0.1573,5481.56,0,2.194,-0.0003218,1.1649061152219,1.09791666666667,-1.22824427480916,2.90561440677966
"CANDIDATE",6531617,"K07785.01",716.66722,0.2263,30.04,0.4,0.777,7,-0.01354,1701.45,0,-1.163,0.0002377,1.32723108020292,1.29778786159955,0.307901554404145,0.921473684210526
"FALSE POSITIVE",6547322,"K07786.01",1.7329159,0.07423,9593,8880.18,2.429,7,-1.323,0,23,-12.95,0.0001981,2.03461530544688,1.35172268019446,5.22691292875989,3.20477876106195
"FALSE POSITIVE",6590307,"K07787.01",1.5688444,0.1507,7001,1054.17,0.818,7,-0.7008,3928.42,0,0.6862,-4.299e-05,1.17261226598903,1.13216761184625,-0.441829393627955,0.613399258343634
"FALSE POSITIVE",6679504,"K07788.01",3.6533911,0.04366,6626,2065.12,0.733,7,-1.4,4755.31,0,-3.154,0.0006957,1.96962355584624,1.89694323144105,3.49597989949749,4.44179487179487
"FALSE POSITIVE",6780367,"K07789.01",120.95104,0.4056,86.99,7.38,2.02,7,-0.005012,4013.72,0,-0.8176,0.0003001,2.38578305631252,1.30135039090263,1.31622807017544,0.319268707482993
"FALSE POSITIVE",6783732,"K07790.01",2.0273916,0.0362,9826,5171.9,0.948,7,-0.5134,4136.87,0,-15.68,0.0005718,3.36837719076388,2.35051088405153,16.061797752809,156.02510460251
"CANDIDATE",6790592,"K07791.01",96.31391,0.1092,48.39,0,153,7,-0.02904,0,0,-1.646,-4.15e-05,2.59335336593347,2.34882617974864,-0.124624624624625,3.03939393939394
