"koi_disposition","kepid","kepoi_name","tce_ingress","tce_model_chisq","tce_minmesd","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_sma_sn","tce_smet_sn","tce_fwm_sdeco_sn"
"FALSE POSITIVE",5307568,"K02804.01",0.1828,12570,0.7938,15.5,-0.001065,2.65863689776733,4.1088948787062,0.533333333333333,15.632183908046
"CANDIDATE",11135308,"K02805.01",0.08647,14420,1.289,-1.273,-1.703e-05,3.1038062283737,5.46365458189106,-0.933333333333334,0.440871021775544
"CANDIDATE",7047824,"K02806.01",0.2226,1600,7.688,1.168,-7.601e-05,0.923790743533233,11.5037593984962,0.666666666666667,0.202816901408451
"CANDIDATE",2985587,"K02807.01",0.08529,4604,0.9945,-0.446,3.444e-05,2.79863481228669,3.89787234042553,-0.266666666666667,-0.507072368421053
"FALSE POSITIVE",3730335,"K02808.01",0.03969,26220,0.1719,-3.849,-0.0003903,6.67577548005908,2.62437810945274,0.266666666666667,8.82273603082852
"FALSE POSITIVE",7428316,"K02809.01",1.348,2213,3.3,23.88,0.008537,124.323634507402,4.572,-0.857142857142857,-29.2857142857143
"FALSE POSITIVE",10275766,"K02810.01",0.1506,44140,0.4013,-3.778,0.0002607,1.76181179226865,3.90734901770555,0.6,-3.18574297188755
"CANDIDATE",6370120,"K02811.01",0.1039,12260,0.8073,22.43,0,1.39347052452421,18.9770723104056,0.666666666666667,-29.0157958687728
"CANDIDATE",2442448,"K02812.01",0.4415,1569,35.65,0.6151,0.0002786,1.55522951163278,3.92045454545454,-0.933333333333334,-2.1522491349481
"CANDIDATE",11197853,"K02813.01",0.0657,21650,0.3031,0.3914,-1.239e-05,2.94793713163065,0,1.3,0.570200573065903
"FALSE POSITIVE",4479633,"K02814.01",0.05617,13250,0.3095,-0.603,0.000367,2.08369942196532,3.79659000793021,-0.342857142857143,-4.47954866008463
"FALSE POSITIVE",9665922,"K02815.01",0.1214,19120,0.4777,-0.7761,7.553e-05,2.19536831731954,5.45956694653115,-1.66666666666667,-2.84181568088033
"CANDIDATE",11283615,"K02816.01",0.02671,9825,-0.3073,-0.08693,3.587e-05,0.105475156777617,5.87309910854746,-0.266666666666667,0.277095808383233
"CANDIDATE",7605093,"K02817.01",0.01373,11700,0.2344,-0.3884,0.0004475,0.0222972972972973,8.25425790754258,-0.533333333333333,-2.16915422885572
"FALSE POSITIVE",4952341,"K02818.01",1.452,36960,0.7751,-720.2,0,165.685777101302,4.08125915080527,-0.4,904.114490161002
"FALSE POSITIVE",4270565,"K02819.01",0.1914,2939,8.848,-51.9,0.03848,0.330160320641283,3.97123569122395,-0.466666666666667,-152.678571428571
"CANDIDATE",11963206,"K02820.01",0.1708,8062,0.276,1.505,0.0001754,1.88076278290025,8.76498287671233,0.466666666666667,-1.1478163493841
"CANDIDATE",4249611,"K02821.01",0.3004,671.4,-9.917,3.77,7.23e-05,0.384553846153846,4.37909319899244,-0.4,-8.45583038869258
"CANDIDATE",8263545,"K02822.01",0.259,4769,2.953,1.548,-0.0007885,3.59543817527011,3.95147839272176,-0.866666666666667,1.99601063829787
"FALSE POSITIVE",10341917,"K02823.01",0.2988,36820,0.491,4.614,0.0001176,4.31300236406619,5.57392102846648,0.233333333333333,-1.0177135678392
"FALSE POSITIVE",3241604,"K02824.01",12.27,774.4,64.11,-0.2442,0.01445,21.8363136176066,3.78383838383838,-0.266666666666667,-36.8125
"FALSE POSITIVE",9591070,"K02825.01",0.02961,46730,0.45,-6.599,0,0.633824733824734,3.482,0.2,-42.7595628415301
"FALSE POSITIVE",8227661,"K02826.01",0.2039,8642,-0.3875,-15.48,-0.003117,2.4520622780661,370452.03969129,1.06666666666667,12.6574307304786
"CANDIDATE",7428736,"K02827.01",0.1478,3488,-0.8542,0.2182,4.659e-05,1.39029435163087,6.82139883430475,-0.866666666666667,-0.207980049875312
"CANDIDATE",6436029,"K02828.01",0.7401,922.6,40.17,0.8032,0.0003142,7.82875457875458,9.06352324819908,1.4,-0.746712802768166
"CANDIDATE",6436029,"K02828.02",0.6229,259.3,88.46,-1.049,-0.0009326,0.658575031525851,9.05660377358491,1.4,0.355
"CANDIDATE",6197215,"K02829.01",0.07724,1429,6.688,0.5626,-4.508e-05,2.40351798372276,5.12096774193548,0,0.620848056537103
"CANDIDATE",9244508,"K02830.01",0.3502,2806,-5.027,0.5973,0.0001719,1.18733827841987,4.22566371681416,3.73333333333333,-1.09039665970772
"FALSE POSITIVE",9692557,"K02831.01",0.03249,27870,0.2292,-6.85,-0.0002658,5.91715976331361,3.28379674017258,-1.82857142857143,12.8942065491184
"CANDIDATE",9995402,"K02832.01",0.1223,7436,2.409,0.05871,-3.882e-05,1.90852613538989,4.55333544772175,0.466666666666667,1.1905317769131
"CANDIDATE",9109857,"K02833.01",0.04889,8655,0.8231,-0.8492,-4.542e-05,3.25849602313811,4.02335456475584,-1.86666666666667,1.31729222520107
"CANDIDATE",5609593,"K02834.01",0.3511,506,94.68,-0.6305,0.0009114,0.629559748427673,14.45,-0.333333333333333,-0.982102628285356
"CANDIDATE",5436338,"K02835.01",0.1917,2510,3.684,0.3823,4.584e-05,3.90834057341442,13.7928388746803,-3.06666666666667,-0.292114093959732
"CANDIDATE",11414465,"K02836.01",0.2143,6796,0.5708,0.01992,-0.0002685,3.10927835051546,11.7547843010055,-0.2,1.22327327327327
"CANDIDATE",11565924,"K02837.01",0.3402,5013,6.79,-0.577,-4.632e-05,5.84047462096243,3.92114914425428,-0.4,0.73373786407767
"CANDIDATE",6607357,"K02838.01",0.1871,5667,3.978,-0.1002,-8.244e-05,2.31277533039648,7.05555555555555,0,1.11746268656716
"CANDIDATE",6607357,"K02838.02",0.1357,10660,2.445,-0.6358,6.54e-05,1.93631406761178,7.05829015544041,0,-2.13544303797468
"CANDIDATE",6186964,"K02839.01",0.03451,4477,0.4281,-0.5275,-0.0002936,0.15220700152207,23.8132635253054,-0.266666666666667,1.92387543252595
"CANDIDATE",6467363,"K02840.01",0.1519,9620,1.915,-1.665,-1.773e-05,1.80182741116751,5.30821494749846,-1.6,0.298859315589354
"CANDIDATE",6467363,"K02840.02",0.1412,4684,0.504,1.468,1.723e-05,0.940141227593699,5.30888030888031,-1.6,-0.186228070175439
"CANDIDATE",8758204,"K02841.01",1.786,615.7,57.04,-0.8321,-0.0009958,16.8563535911602,11.089067989254,0.8,1.33557800224467
"CANDIDATE",8733898,"K02842.01",0.04198,3902,-0.1906,-0.5063,0.002095,0.557289344627731,11.3599500935745,-0.933333333333334,-1.97741935483871
"CANDIDATE",8733898,"K02842.02",0.04726,1699,2.124,-0.4509,-0.001924,0.19952114924182,11.355252606255,-0.933333333333334,1.70380818053597
"CANDIDATE",8733898,"K02842.03",0.242,913.9,2.613,-0.2552,-0.0005194,5.19572748267898,11.3592780597857,-0.933333333333334,0.373942701227831
"FALSE POSITIVE",4858610,"K02844.01",0.1788,10420,1.604,13.21,-0.002596,1.99711943274983,5.12472587719298,0.4,18.854054054054
"CANDIDATE",10591855,"K02845.01",0.1254,10800,0.2969,2.757,-8.706e-05,1.57411310151036,19.7654941373534,1.8,0.669453376205788
"FALSE POSITIVE",4832175,"K02846.01",0.1189,14110,0.5467,6.01,0.001088,1.54665750128888,15.4528301886792,-0.666666666666667,-7.18571428571429
"FALSE POSITIVE",12935144,"K02847.01",0.1531,17510,0.1837,8.958,-0.001245,1.60983899821109,11.2449567723343,1.46666666666667,9.90050377833753
"CANDIDATE",7749773,"K02848.01",0.2559,4300,1.023,1.264,-7.473e-05,4.18253968253968,4.01116149284967,1.73333333333333,0.00323623188405797
"CANDIDATE",10064256,"K02849.01",0.1887,5371,-0.8438,0.4662,-6.152e-05,2.11397144863094,4.86963074604371,1.2,1.0221875
"FALSE POSITIVE",4075015,"K02850.01",0.05659,14930,0.825,3.823,0.001384,0.388656560376372,4.48358338769298,-0.6,-10.3877551020408
"CANDIDATE",6697605,"K02851.01",0.1542,4747,-0.1969,0.323,-0.00025,1.84599288554091,9.27605756650676,0.933333333333334,-9.69230769230769
"CANDIDATE",6697605,"K02851.02",0.03124,10130,0.3125,0.2525,-0.000123,0.419803801348866,9.27498927498927,0.933333333333334,-6.07161803713528
"CANDIDATE",6294819,"K02852.01",0.1421,26440,0.3031,-0.09022,0.0003817,1.96282608695652,3.65306609401098,-0.0666666666666667,-2.48508430609598
"CANDIDATE",12602314,"K02853.01",0.08346,11280,0.2625,-0.8739,-0.0001774,1.60448430493274,12.1027542372881,1.2,2.54918918918919
"FALSE POSITIVE",5513866,"K02854.01",0.01808,35720,0.3708,-7.859,0.0001933,0.0534109090909091,126697.892271663,1.06666666666667,-5.99009009009009
"CANDIDATE",4547603,"K02855.01",0.06939,11280,0.1781,0.0257,0.0003108,1.62559241706161,6.82617469011242,0.8,-2.84859813084112
"CANDIDATE",5688910,"K02856.01",0.6223,906.7,15.3,0.1949,0.000174,7.3561872909699,3.77329865626355,0.0666666666666667,-0.230209617755857
"CANDIDATE",6345732,"K02857.01",0.3325,1765,12.58,-1.317,7.766e-05,4.08810172570391,6.63410301953819,0.666666666666667,-0.768806161745828
"CANDIDATE",6345732,"K02857.02",0.2108,4746,4.111,-1.045,-2.908e-05,1.93796417649629,6.63463203463203,0.666666666666667,0.187205731832139
"FALSE POSITIVE",6185496,"K02858.01",0.1252,12730,-0.2063,-3.068,-0.001429,2.03481799683473,11.6881355932203,0.2,7.45788043478261
"CANDIDATE",10397751,"K02859.01",0.1176,6466,1.496,-0.3243,-8.831e-05,2.04154502582529,9.84707946853848,-2.26666666666667,1.48648648648649
"CANDIDATE",10397751,"K02859.02",0.07421,8903,0.6346,-0.1555,-3.557e-05,1.64170633467594,9.84892086330935,-2.26666666666667,0.773881373569199
"CANDIDATE",10397751,"K02859.03",0.1035,3983,-0.6094,0.2132,0.0001111,1.13447337738049,9.84820436875232,-2.26666666666667,-1.44593088071349
"CANDIDATE",10397751,"K02859.04",0.02842,6046,-0.6125,-1.293,-7.882e-05,0.463654891304348,9.84831460674158,-2.26666666666667,1.46610169491525
"CANDIDATE",10397751,"K02859.05",0.07452,4407,-0.4427,1.733,-0.0001238,0.886467889908257,9.84832069339111,-2.26666666666667,2.02543859649123
"CANDIDATE",6606438,"K02860.01",0.3724,505.5,40.63,1.482,0.0003184,1.28628495339547,3.94661921708185,-0.342857142857143,-0.830464480874317
"FALSE POSITIVE",7815931,"K02861.01",0.4746,8452,0.65,0.2994,-0.0008507,56.4916330063474,3.76621740773397,-0.4,4.81747572815534
"CANDIDATE",6679295,"K02862.01",0.1635,895.2,6.971,2.332,-0.001252,0.484413085311097,19.3220823798627,1.73333333333333,0.699805825242718
"FALSE POSITIVE",3241557,"K02863.01",0.06112,13240,-0.3333,0.8368,-0.0003132,1.14010737200471,4.03410761540723,-1.13333333333333,5.06691729323308
"FALSE POSITIVE",3957082,"K02864.01",4.259,16830,1.293,48.16,-0.001489,41.1033347056402,2.12904360056259,-0.114285714285714,31.8110236220472
"CANDIDATE",8681833,"K02865.01",0.1236,16110,0.85,-0.09961,-6.821e-05,1.72223295344794,3.75214877324582,0.2,0.310187667560322
"CANDIDATE",4138951,"K02866.01",0.0741,15720,0.3958,-0.648,-1.924e-05,1.8134693877551,4.05877413937867,-0.533333333333333,0.106862745098039
"FALSE POSITIVE",9899181,"K02867.01",0.06844,32660,0.9375,0.1329,-2.722e-05,2.39402401563809,17.0101483216237,-0.4,1.27492877492877
"FALSE POSITIVE",9899181,"K02867.02",0.297,13110,3.085,0.03141,-1.308e-05,0.58896815030644,16.999201915403,-0.4,0.0336874051593323
"CANDIDATE",8884274,"K02868.01",0.1774,2556,4.45,-0.055,-7.532e-05,0.661805555555556,5.42080378250591,-0.533333333333333,0.698863636363636
"CANDIDATE",7767162,"K02869.01",0.2402,12480,-0.5926,-0.5391,-0.0001067,4.52130325814536,6.55575664764026,0.8,2.5682382133995
"FALSE POSITIVE",4861791,"K02870.01",0.3491,14360,1.698,10.96,-0.003592,2.82094700533082,4.40212477396022,-0.2,13.077519379845
"CANDIDATE",10793172,"K02871.01",0.2484,3241,8.368,0.7448,-0.0001607,2.17499396572532,6.96760854583046,1.06666666666667,0.93010101010101
"CANDIDATE",10793172,"K02871.02",0.05802,5588,0.7813,-1.932,4.264e-05,0.293425460636516,6.96538643907065,1.06666666666667,-0.458921568627451
"FALSE POSITIVE",7136729,"K02872.01",1.14,7961,1.229,5.2,0.01189,223.260572987722,8.14083297552598,-1.25714285714286,-120.483619344774
"FALSE POSITIVE",6364276,"K02873.01",7.336,22020,3.099,-1.739,0.0001924,45.3687585890976,13.2474362345517,-0.2,-2.76805251641138
"CANDIDATE",9149789,"K02874.01",0.01623,22160,0.475,-0.1274,9.164e-05,0.237540906965872,6.34399308556612,-0.866666666666667,-1.04786184210526
"FALSE POSITIVE",12170648,"K02875.01",0.06633,25950,0.3494,1.456,-0.0002082,2.81826712543009,10.6203473945409,-0.4,3.65176908752328
"FALSE POSITIVE",4367854,"K02876.01",0.06147,2522,2.24,-1.232,-4.388e-06,0.219800332778702,10.7370149866557,-0.933333333333334,-0.290890481064483
"FALSE POSITIVE",4367854,"K02876.02",0.1981,27380,0.2417,-0.9384,5.652e-05,1.83001220008133,10.7282913165266,-0.933333333333334,-1.00810810810811
"CANDIDATE",7019524,"K02877.01",0.9001,6295,0.5585,-0.06075,0.0001156,73.2882882882883,3.76811594202899,-0.2,-0.900689655172414
"CANDIDATE",5106313,"K02878.01",0.1071,3564,-0.3125,0.5405,-4.804e-05,1.1230690667688,12.9918981481481,0.933333333333334,0.795682613768961
"FALSE POSITIVE",7051984,"K02879.01",0.006054,22740,0.2781,1.488,-4.272e-05,0.00175300809450886,1.79652715939448,0.08,0.742574257425743
"CANDIDATE",9825174,"K02880.01",0.07803,20680,0.5253,0.06324,-9.259e-05,1.62466149124391,4.82193507721399,-0.6,0.250625
"FALSE POSITIVE",7812455,"K02881.01",0.06976,17290,-0.1938,-4.226,0.0004118,3.52639812280016,3.89432884536924,-0.666666666666667,-4.15625
"FALSE POSITIVE",5642620,"K02882.01",0.02913,10220,0.5969,-1.283,-0.0004535,0.511135693215339,13.2831086439334,-1,-4.77672209026128
"FALSE POSITIVE",5642620,"K02882.02",0.1199,10450,0.2438,-0.9045,-7.107e-05,2.5644714997233,13.2831086439334,-1,-7.99769585253456
"CANDIDATE",5209845,"K02883.01",0.2925,2324,8.647,-0.3134,0.001168,2.18265777321703,13.1520285332144,-0.2,-2.18861788617886
"FALSE POSITIVE",9652649,"K02884.01",0.09257,20970,0.7765,-5.984,-0.0004926,0.93159533971623,5.2092017909526,-1.06666666666667,9.64761904761905
"FALSE POSITIVE",11100670,"K02885.01",0.1272,1173,8.596,8.432,-0.0008569,0.353320407174018,6.31852551984877,-1.86666666666667,4.49245283018868
"CANDIDATE",6129524,"K02886.01",0.02917,15130,0.5917,-0.8934,0.0003129,0.447766323024055,7.22175379426644,-0.2,-0.434835355285962
"FALSE POSITIVE",3859363,"K02887.01",0.1852,12470,-0.3863,-19.8,0.01945,2.85149136577708,3.80447247706422,-1,-107.805907172996
"FALSE POSITIVE",12023078,"K02888.01",0.04325,25250,0.2609,105.3,0.0003573,5.3968824940048,1.25441412520064,-0.742857142857143,-11.0231213872832
"FALSE POSITIVE",6364162,"K02889.01",7.509,23840,3.664,-0.9248,-0.0001581,81.3580246913581,3.76923076923077,-0.533333333333333,1.65915492957746
"CANDIDATE",7463685,"K02890.01",0.2667,5320,5.624,-0.7709,-0.0001598,1.85893884508843,3.75455758114718,-0.666666666666667,0.8044
"FALSE POSITIVE",10068024,"K02891.01",0.06113,7701,-0.4125,9.927,0.000425,2.34767866458007,3.4961915125136,-0.733333333333333,-12.5794066317627
"FALSE POSITIVE",9636563,"K02892.01",0.3949,3410,3.92,-106.6,0.04644,7.1924882629108,5.86144964720975,-0.466666666666667,-258.625730994152
"FALSE POSITIVE",9520443,"K02893.01",0.08274,15550,0.3844,-46.42,-0.002631,1.88087774294671,9.40599173553719,0,14.0915208613728
"CANDIDATE",6937402,"K02894.01",0.2556,5819,5.114,-1.385,-3.456e-05,0.974358974358974,4.04993371630579,-0.0666666666666667,0.178272727272727
"FALSE POSITIVE",5475641,"K02895.01",0.2706,40800,0.3751,-305.9,0,4.51324828263003,11.1237298266587,-0.133333333333333,111.58273381295
"FALSE POSITIVE",2853828,"K02896.01",0.05773,16220,0.6531,-0.9421,0,4.64300411522634,4.85088115680072,-0.4,43.1732776617954
"FALSE POSITIVE",5817986,"K02897.01",0.0907,26990,0.2999,-130,0.0009066,2.62872154115587,3.78378378378378,-0.266666666666667,-8.39238410596026
"CANDIDATE",11129258,"K02898.01",0.1824,1175,4.059,0.6451,4.509e-05,0.515540069686411,3.79894412670479,-0.4,-0.0676406926406926
"CANDIDATE",4939533,"K02899.01",0.2653,3964,3.866,2.209,-0.0003309,2.34593326381648,5.5912343470483,0.2,-0.296604938271605
"CANDIDATE",4846856,"K02900.01",0.3992,765.6,8.242,-0.6517,0.0006436,1.83683974932856,8.26023391812866,-0.914285714285714,-1.16944444444444
"FALSE POSITIVE",9366886,"K02901.01",0.1188,27590,0.1844,-1.901,-0.0009997,2.19513381995134,13.1477101698559,-0.866666666666667,11.2191780821918
"FALSE POSITIVE",3657176,"K02903.01",0.2565,1160,10.03,0.5071,0.005227,2.54990104608425,3.72767857142857,0.133333333333333,-15.352380952381
"CANDIDATE",3969687,"K02904.01",0.4432,5245,5.32,0.4047,-2.443e-05,6.05980528511822,4.89710498779212,2.4,0.947037701974865
"FALSE POSITIVE",9369366,"K02905.01",0.1903,1091,26.55,2.708,0.0041,1.88340712629138,3.41113574129613,0.133333333333333,-41.009009009009
"CANDIDATE",6716545,"K02906.01",0.6862,6009,-2.282,2.121,-4.113e-05,16.0013497553568,5.85778219791149,0.533333333333333,0.5662
"CANDIDATE",6716545,"K02906.02",0.3648,3624,3.092,-2.182,-0.0001943,2.32252205500778,5.8605504587156,0.533333333333333,2.05555555555556
"CANDIDATE",6716545,"K02906.03",0.3154,608.5,15.12,-2.22,9.184e-05,0.611177794448612,5.85927770859278,0.533333333333333,-0.338108108108108
"FALSE POSITIVE",2708885,"K02907.01",0.1421,17690,0.8188,15.35,0.0003899,1.46412884333821,5.4140127388535,-0.133333333333333,-2.86423505572442
"FALSE POSITIVE",6612284,"K02908.01",0.1343,14160,0.6912,-2.897,0.0003452,1.72194844579227,3.9923624370769,-0.133333333333333,-1.8801775147929
"FALSE POSITIVE",7461307,"K02909.01",0.08076,25180,0.5069,4.926,-0.0003627,2.0837962962963,3.95873786407767,-0.133333333333333,8.16708229426434
"CANDIDATE",4483138,"K02910.01",0.3868,1724,6.447,-1.139,0.0005946,4.13236669784846,8.93566322478157,0.666666666666667,-1.96330275229358
"FALSE POSITIVE",5471202,"K02911.01",5.925,18320,4.102,-0.2943,0.0001794,186.611282843895,4.20825147347741,-0.6,-2.16642857142857
"FALSE POSITIVE",9640439,"K02912.01",0.07005,15250,-0.1719,-0.8843,-0.0003627,2.09354688950789,3.44916344916345,-0.2,1.90676691729323
"CANDIDATE",9693006,"K02913.01",0.04405,11430,1.363,1.414,4.542e-06,1.20916952194485,6.33822181484876,2.93333333333333,-0.267503136762861
"CANDIDATE",6837283,"K02914.01",0.2726,4881,2.983,-0.7218,-0.0001074,2.51493735946033,3.08000728995808,-0.4,1.64530831099196
"CANDIDATE",5613821,"K02915.01",0.1128,5353,0.5833,1.485,7.598e-05,1.84100763989263,8.10322580645161,0,-1.34989429175476
"FALSE POSITIVE",7269881,"K02916.01",0.03043,25540,0.4063,1.815,-1.005e-05,3.74217772215269,11.5474060822898,-0.6,0.0885464333781965
"FALSE POSITIVE",3228945,"K02917.01",0.03374,40330,0.4445,-1.866,-1.048e-05,0.00383343006384214,3.63778124303854,-0.0666666666666667,0.28641810918775
"FALSE POSITIVE",7008149,"K02918.01",0.1264,26130,0.2406,-7.586,0.001855,4.4603567888999,10.6685768863419,-0.971428571428572,-10.1575757575758
"CANDIDATE",10332213,"K02919.01",0.07086,6231,1.474,0.6151,0.0001535,1.46362596043812,4.46317877510538,0.233333333333333,-0.874074074074074
"CANDIDATE",7090524,"K02920.01",0.3013,6980,3.079,-2.444,-0.0001666,2.93036750483559,5.78620102214651,0.933333333333334,0.843783783783784
"CANDIDATE",6842807,"K02921.01",1.063,1378,6.438,1.601,0.0002619,44.9071494893222,7.93492695883134,-0.333333333333333,-0.468253968253968
"FALSE POSITIVE",4381282,"K02922.01",0.09429,12930,0.6514,8.219,0.001176,1.20360962566845,13.7996688741722,-3.53333333333333,-6.59657534246575
"CANDIDATE",9815053,"K02923.01",0.01731,2749,3.973,-1.323,-0.0002906,0.0332659864632791,7.73150543197103,-0.4,1.63957219251337
"CANDIDATE",7609553,"K02924.01",0.03481,7120,1.458,-0.6586,0,0.66622641509434,10.7767328456984,-0.0666666666666667,-2.93995098039216
"CANDIDATE",7609553,"K02924.02",0.05774,1584,2.666,-2.473,0,1.57917837078652,10.7779030439684,-0.0666666666666667,-0.652110091743119
"CANDIDATE",6974658,"K02925.01",0.03971,21980,0.5072,-0.1327,4.411e-05,4.75118358758548,4.02209051724138,-0.2,-1.10346456692913
"CANDIDATE",10122538,"K02926.01",0.1622,1575,1.275,-0.1506,0.001212,0.517226890756303,19.0658330268481,1.4,-1.98497495826377
"CANDIDATE",10122538,"K02926.02",0.441,1051,4.206,0.06734,-0.0002477,4.31303906646372,19.0661478599222,1.4,-0.0567992766726944
"CANDIDATE",10122538,"K02926.03",0.5124,625.7,-1.451,-0.08082,-0.0005934,4.52909189777053,19.0642035130224,1.4,0.212367491166078
"CANDIDATE",10122538,"K02926.04",1.59,525.1,27.2,-0.7284,-0.001915,35.6478277585544,19.0632366506098,1.4,1.21629297458894
"CANDIDATE",10122538,"K02926.05",1.137,192.9,42.81,-0.1531,0.001477,14.3069070027118,19.0675241157556,1.4,-0.924744897959184
"CANDIDATE",5787131,"K02927.01",0.5143,2491,8.119,1.332,0.000224,3.55429769392034,3.97429906542056,-0.266666666666667,0.383705357142857
"FALSE POSITIVE",3230753,"K02928.01",0.4301,3517,2.152,8.332,-7.033e-05,4.10768522779567,6.4632316158079,0.4,0.25521327014218
"FALSE POSITIVE",8358012,"K02929.01",1.884,3164,5.556,-11.04,0.006825,20.6190079199666,6.36129032258065,0.0666666666666667,-31.6831683168317
"FALSE POSITIVE",4664046,"K02930.01",0.1069,21900,0.4788,6.739,-0.001484,0.611027190332326,7.70743216673221,-1.33333333333333,12.3504273504274
"CANDIDATE",8611257,"K02931.01",1.663,755.8,16.59,-2.333,-0.0006285,50.7745726495726,16.8717277486911,-1.06666666666667,1.37817258883249
"FALSE POSITIVE",3861611,"K02932.01",0.2758,4051,2.728,-5.621,5.764e-05,3.0063672922252,4.03872053872054,-0.666666666666667,-6.90967741935484
"FALSE POSITIVE",12416987,"K02933.01",1.29,174.9,63.51,0.8103,0.002408,4.30640176600441,14.4915254237288,-0.666666666666667,-0.11002024291498
"FALSE POSITIVE",10964265,"K02934.01",0.1023,11380,0.3708,-7.135,-0.00105,1.23997252747253,3.77175025588536,-0.333333333333333,6.91654135338346
"CANDIDATE",8259713,"K02935.01",1.174,2243,20.2,-2.078,-9.018e-05,51.8275488069414,3.90072432893055,-1.2,-0.244109947643979
"CANDIDATE",10880507,"K02936.01",0.1509,3927,1.988,-0.4377,-3.9e-05,0.956161004596928,8.90248823133827,0.933333333333334,0.561694915254237
"FALSE POSITIVE",9837578,"K02937.01",1.177,-1,10.26,-0.01603,0.3927,-0.1,-0.137,-2.13333333333333,-222.333333333333
