"koi_disposition","kepid","kepoi_name","X","tce_ldm_coeff4","tce_maxmesd","tce_fwm_prao","tce_fwm_pdeco","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"FALSE POSITIVE",6620003,"K01225.01",1628,0.083038,-0.3143,0.001411,0.003512,1.56949569495695,0.943129770992366
"FALSE POSITIVE",6621116,"K01226.01",1629,-0.4989882,-14.32,0.001299,-0.006681,-0.807162673392182,-4.11673469387755
"FALSE POSITIVE",6629332,"K01227.01",1630,-0.225712,0.9365,0.001543,0.001385,0.814895833333333,1.69777777777778
"FALSE POSITIVE",6387450,"K01228.01",1631,-0.3610598,1.829,0.01315,-0.0007949,-6.71935028248588,3.42922636103152
"CANDIDATE",6470149,"K01230.01",1632,-0.4788888,53.84,0.003503,-0.002665,0.766592964824121,-1.30375
"FALSE POSITIVE",6462874,"K01231.01",1633,-0.1500682,3.596,0.002247,-0.0004094,-90.5949197860963,34.4950911640954
"FALSE POSITIVE",6462874,"K01231.02",1634,-0.1500682,54.31,-0.0006035,0.0001483,-95.9579831932773,31.1977329974811
"FALSE POSITIVE",6665223,"K01232.01",1635,-0.4808332,-4.243,8.391e-05,0.0006174,0.16174672489083,-1.22102040816327
"FALSE POSITIVE",6665223,"K01232.02",1636,-0.4808332,-22.4,0.002469,0.0001428,-0.0804685990338164,-0.0435006369426752
"FALSE POSITIVE",6545358,"K01233.01",1637,0.2342598,0.6813,5.362e-05,0.003839,0.742464985994398,-49.880459770115
"FALSE POSITIVE",6390824,"K01234.01",1638,0.1805248,0.2667,-0.00154,-0.001938,72.8483063328424,42.172119487909
"FALSE POSITIVE",6546528,"K01235.01",1639,-0.192644,-0.3875,0.02767,-0.002116,-153.094170403587,-2.66079881656805
"CANDIDATE",6677841,"K01236.01",1640,0.2348444,1.921,1.984e-05,-0.0003721,-1.11213346814965,0.469472826086957
"CANDIDATE",6677841,"K01236.02",1641,0.2348444,8.357,-0.000201,-0.001161,0.00439653333333333,-0.370336134453781
"CANDIDATE",6677841,"K01236.04",1642,0.2348444,163.2,-0.0002786,-0.0008639,0.911583514099783,0.451690647482014
"FALSE POSITIVE",6531491,"K01237.01",1643,-0.1372262,7.152,-0.02408,-0.06342,49.0454545454545,106.490304709141
"CANDIDATE",6383821,"K01238.01",1644,-0.1776516,19.37,-0.0001506,0.0001276,1.05048076923077,-1.3427807486631
"CANDIDATE",6607286,"K01239.01",1645,-0.3639078,0.3833,0.0003443,-0.0001413,-0.385320388349515,-1.78168224299065
"CANDIDATE",6607286,"K01239.02",1646,-0.3639078,2.094,0.0005079,-5.955e-06,0.457521008403361,-1.72378378378378
"CANDIDATE",6690082,"K01240.01",1647,-0.41127,1.413,-5.624e-05,-8.03e-05,0.575126050420168,-2.37539130434783
"CANDIDATE",6690082,"K01240.02",1648,-0.41127,0.8656,-1.907e-05,-5.11e-05,0.451209800918836,-0.53303738317757
"CANDIDATE",6448890,"K01241.01",1649,-0.560482,14.94,8.713e-05,1.815e-06,-1.6475,-0.587272727272727
"CANDIDATE",6448890,"K01241.02",1650,-0.560482,2.037,5.857e-05,-1.413e-07,-0.359670886075949,-0.626920289855072
"CANDIDATE",6607447,"K01242.01",1651,0.0026268,50.58,-0.0007418,-0.0002376,0.682786666666667,-1.44337209302326
"FALSE POSITIVE",6677256,"K01243.01",1652,0.15076,1.559,0,-0.05643,0,0
"FALSE POSITIVE",6692833,"K01244.01",1653,-0.0173332,1.769,-0.001153,-2.457e-05,33.6804670912951,-0.115411214953271
"CANDIDATE",6693640,"K01245.01",1654,0.156016,5.001,5.415e-05,4.889e-05,1.18056872037915,-1.14801242236025
"CANDIDATE",6441738,"K01246.01",1655,-0.1876396,-3.453,-2.628e-05,-0.0009263,-1.04786624203822,1.12900684931507
"FALSE POSITIVE",8801343,"K01247.01",1656,0.349322,1.376,-0.0003612,0.0002098,1.81661891117478,0.294311111111111
"FALSE POSITIVE",8488878,"K01248.01",1657,-0.1244556,3.402,0.002519,0.0087,-20.5764705882353,-71.6825842696629
"FALSE POSITIVE",8560285,"K01249.01",1658,0.0383012,52.42,-0.0159,0.01846,-0.612844311377246,1.75708092485549
"FALSE POSITIVE",8620565,"K01250.01",1659,0.0256792,0.375,0.0003564,0.1142,-18.7521994134897,-72.1719197707736
"FALSE POSITIVE",8616873,"K01251.01",1660,-0.1882012,0.575,-2.605e-05,0.0002941,-1.07023021582734,-5.34262773722628
"FALSE POSITIVE",8737796,"K01252.01",1661,0.1649012,0.8929,0,0,-82.6539589442815,-35.2164179104478
"FALSE POSITIVE",8462258,"K01253.01",1662,-0.4781424,-0.6334,-0.02566,0.04011,33.028,-19.8831797235023
"CANDIDATE",8454250,"K01254.01",1663,-0.2420112,1.117,-0.001561,-0.002909,19.2296296296296,33.4228486646884
"FALSE POSITIVE",8494263,"K01255.01",1664,-0.2483808,46.1,0.008172,-0.0005799,0.462453416149068,-0.498604651162791
"FALSE POSITIVE",8848271,"K01256.01",1665,-0.0943376,3.214,0.009441,0.004857,-38.6031746031746,-18.6008174386921
"CANDIDATE",8751933,"K01257.01",1666,-0.453635,12.07,-0.0007955,-8.594e-05,-1.83068340306834,-2.39746835443038
"CANDIDATE",8630788,"K01258.01",1667,-0.2934716,19.7,0.0002042,0.000397,-1.21503198294243,-0.391688073394495
"CANDIDATE",8630788,"K01258.02",1668,-0.2934716,-2.384,0.0001218,0.0002385,0.645561797752809,-1.12178571428571
"CANDIDATE",8630788,"K01258.03",1669,-0.2934716,-14.93,0.0008221,0.0004955,0.235732283464567,-1.10222222222222
"FALSE POSITIVE",8823426,"K01259.01",1670,0.2038788,-0.2969,0,-0.002076,-9.03125,14.3940119760479
"FALSE POSITIVE",8766222,"K01260.01",1671,-0.551278,-0.395,-0.00313,-0.002472,-1.50228571428571,-5.53171641791045
"CANDIDATE",8678594,"K01261.01",1672,-0.3683526,78.51,-0.0005292,0.0009908,0.2311,-1.21603448275862
"CANDIDATE",8678594,"K01261.02",1673,-0.3683526,-1.669,-3.607e-05,0.0003845,-1.68460580912863,-2.29953237410072
"FALSE POSITIVE",8703884,"K01262.01",1674,-0.5327064,-0.7356,-0.001117,0.009956,0,0
"FALSE POSITIVE",8560840,"K01263.01",1675,-0.5538388,16.73,-0.0002386,0.0003296,3.04366812227074,2.59549839228296
"CANDIDATE",8612847,"K01264.01",1676,-0.2706504,2.636,0,-0.0008642,-1.02234042553192,-1.46114285714286
"FALSE POSITIVE",8552583,"K01265.01",1677,-0.247266,0.7917,0.0002464,0.0009875,-2.32838345864662,-1.57302287581699
"CANDIDATE",8547140,"K01266.01",1678,0.1732512,6.502,4.939e-06,-0.0002375,-1.76264308012487,-1.63469565217391
"FALSE POSITIVE",8519253,"K01267.01",1679,0.2452202,2.972,-0.00365,-0.007818,41.3125884016973,74.1210013908206
"CANDIDATE",8813698,"K01268.01",1680,-0.2555416,-46.81,-0.0001991,0.001736,-0.90318281938326,2.03707983193277
"FALSE POSITIVE",8757910,"K01269.01",1681,0.1698038,0.6927,-0.0008355,0.0005752,75.2037302725968,-49.9885550786838
"CANDIDATE",8564587,"K01270.01",1682,-0.45174,1.163,0,-0.0001902,1.09875,2.61894230769231
"CANDIDATE",8564587,"K01270.02",1683,-0.45174,0.4292,0,3.846e-05,0.22324064171123,0.205110795454545
"CANDIDATE",8631160,"K01271.01",1684,0.072628,76.17,8.299e-05,-0.0001403,0.834480171489818,-1.01858672376874
"CANDIDATE",8806072,"K01273.01",1685,-0.3088106,-3.876,-0.0001775,0.0001878,-2.08053571428571,-0.481253886010363
"CANDIDATE",8583696,"K01275.01",1686,-0.1386178,2.5,-0.0001243,-0.0005838,0.773164556962025,1.65019047619048
"CANDIDATE",8804283,"K01276.01",1687,-0.4401476,13.15,0.0003642,-0.0006119,-0.494291338582677,-1.045078125
"CANDIDATE",8804283,"K01276.02",1688,-0.4401476,-0.6811,0.0001162,-0.0001406,-0.979520295202952,-0.590311004784689
"FALSE POSITIVE",8552565,"K01277.01",1689,0.1013672,0.6656,-0.0001441,0.0001782,0.974461538461538,-4.76284987277354
"CANDIDATE",8609450,"K01278.01",1690,-0.158836,18.26,0.0002651,-3.173e-05,0.439456790123457,0.338079847908745
"CANDIDATE",8609450,"K01278.02",1691,-0.158836,7.227,0.0001183,0.0002864,-1.33992307692308,-0.0971
"CANDIDATE",8609450,"K01278.03",1692,-0.158836,3.934,-5.629e-06,-4.829e-05,0.776432748538012,-0.766225563909774
"CANDIDATE",8609450,"K01278.04",1693,-0.158836,1.716,0.0001916,-0.0002054,0.275652317880795,-2.67881508078995
"FALSE POSITIVE",8609450,"K01278.05",1694,-0.158836,80.37,-0.0007911,0.0001979,0.216428571428571,-0.904426229508197
"CANDIDATE",8628758,"K01279.01",1695,-0.212664,9.811,9.761e-05,6.08e-05,-0.188275862068965,0.471
"CANDIDATE",8628758,"K01279.02",1696,-0.212664,5.36,8.205e-05,1.606e-05,1.5152,3.30354961832061
"FALSE POSITIVE",8509361,"K01280.01",1697,-0.082374,3.123,0.01958,0.02731,0,0
"CANDIDATE",8742590,"K01281.01",1698,-0.1614152,13.64,-0.0007714,0.0001772,-1.37506756756757,-0.412182410423453
"CANDIDATE",8822366,"K01282.01",1699,-0.0257536,-7.024,-1.714e-05,-4.725e-05,0.751904761904762,0.492310559006211
"CANDIDATE",8700771,"K01283.01",1700,-0.0653792,1.806,-7.772e-06,1.585e-06,0.254307692307692,1.05690553745928
"FALSE POSITIVE",10960993,"K01284.01",1701,0.129057,0.3542,0,0,70.5492537313433,-15.4478707782673
"FALSE POSITIVE",10879208,"K01286.01",1702,-0.3223076,0.6713,-0.06175,-0.1007,7.27339743589744,14.9911051212938
"FALSE POSITIVE",10843203,"K01287.01",1703,-0.4247394,2.721,0.001117,0.001276,0.441527272727273,-1.63701380175659
"CANDIDATE",10790387,"K01288.01",1704,0.200526,30.01,-0.001546,0.0007234,-0.647649456521739,0.459730679156909
"FALSE POSITIVE",10748393,"K01289.01",1705,-0.4486794,0.6167,0.002826,-0.001687,2.01065088757396,-5.93171171171171
"FALSE POSITIVE",10748393,"K01289.02",1706,-0.4486794,181.1,-0.0008619,-0.0001851,1.04660550458716,-2.28679245283019
"FALSE POSITIVE",10874226,"K01290.01",1707,0.1067866,5.53,0.000115,-0.0008149,-0.513793565683646,0.990902777777778
"FALSE POSITIVE",10661771,"K01291.01",1708,0.2544698,0.9125,-0.0003751,-1.903e-05,5.54922547332186,4.56297872340426
"FALSE POSITIVE",10924853,"K01292.01",1709,-0.06917,0.425,-0.005767,-0.001852,36.8970398970399,13.1336399474376
"FALSE POSITIVE",10874926,"K01293.01",1710,-0.0506424,7.394,0.0005457,-0.001069,-0.511019283746556,3.27422934648582
"FALSE POSITIVE",10549562,"K01294.01",1711,0.2528776,4.519,0,-0.06206,14.9261672095548,145.393858477971
"FALSE POSITIVE",10666230,"K01295.01",1712,0.3356856,0.7938,-0.001433,0.0001144,28.8712613784135,-18.0130331753554
"CANDIDATE",10971674,"K01296.01",1713,-0.1081172,1.189,0.03522,0.005844,-18.3527918781726,-6.21904069767442
"FALSE POSITIVE",10676923,"K01297.01",1714,0.17994,0.65,-0.001314,-0.008138,26.1498599439776,158.548148148148
"CANDIDATE",10604335,"K01298.01",1715,-0.0504616,2.654,4.014e-05,0.0003943,1.28724489795918,-1.52692307692308
"CANDIDATE",10604335,"K01298.02",1716,-0.0504616,-6.988,-0.0001233,0.0007563,0.0976109422492401,-0.468823529411765
"CANDIDATE",10864656,"K01299.01",1717,-0.5418234,36.08,-1.462e-05,-0.0001171,0.715582089552239,-0.395647058823529
"CANDIDATE",10975146,"K01300.01",1718,-0.20367,0.2855,0.0001468,5.939e-06,0.292764705882353,-3.59929577464789
"CANDIDATE",10538176,"K01301.01",1719,-0.4997806,8.169,-0.0004383,-0.0002192,0.92327485380117,3.2296644295302
"CANDIDATE",10538176,"K01301.02",1720,-0.4997806,16.67,-0.0006216,0.0006757,1.49030303030303,1.02219178082192
"CANDIDATE",10724369,"K01302.01",1721,-0.1352754,15.23,-7.841e-05,0.0003502,0.458151785714286,0.261936416184971
"CANDIDATE",10867062,"K01303.01",1722,-0.4269362,24.67,-0.0001559,-0.0002446,0.129233480176211,-0.933051470588235
"CANDIDATE",10744335,"K01304.01",1723,-0.06917,2.731,-0.0006718,1.993e-05,1.47103202846975,-1.47428571428571
"CANDIDATE",10730034,"K01305.01",1724,-0.5324694,1.538,0.0001116,-0.0002301,0.458744186046512,-1.4635960591133
"CANDIDATE",10730034,"K01305.02",1725,-0.5324694,-1.115,0.0003168,-0.0001112,0.285508982035928,-0.890163934426229
"CANDIDATE",10858691,"K01306.01",1726,-0.1846528,1.038,8.354e-05,-0.0001203,0.14284630738523,0.679418960244648
"CANDIDATE",10858691,"K01306.02",1727,-0.1846528,1.106,-2.426e-05,-0.0002489,0.77839762611276,0.746898305084746
"CANDIDATE",10858691,"K01306.03",1728,-0.1846528,2.339,-0.0001104,-0.0002205,0.68963511972634,-0.45592867756315
"CANDIDATE",10858691,"K01306.04",1729,-0.1846528,12.44,0.0001572,0.0008588,-0.242214285714286,-0.841487603305785
"CANDIDATE",10973814,"K01307.01",1730,-0.4269478,23.3,-0.0002293,-5.839e-05,0.0872162162162162,0.940118343195266
"CANDIDATE",10973814,"K01307.02",1731,-0.4269478,13.69,-0.0009264,0.0003794,0.113082352941176,-1.1499512195122
"CANDIDATE",10586208,"K01308.01",1732,-0.278806,-2.275,-8.816e-05,-0.0002086,0.27008275862069,0.574330357142857
"CANDIDATE",10854768,"K01309.01",1733,0.0405114,2.752,7.45e-05,0.0001366,-1.02680672268908,-0.0407026041666667
"CANDIDATE",10964440,"K01310.01",1734,-0.5329748,5.878,7.202e-05,6.711e-05,0.734292682926829,-1.09389221556886
"CANDIDATE",10964440,"K01310.02",1735,-0.5329748,88.93,-0.0002128,0.0006186,1.58463815789474,-0.995461346633416
"CANDIDATE",10713616,"K01311.01",1736,-0.0672664,-11.07,-0.0002691,4.664e-05,-0.358549707602339,1.9789387755102
"CANDIDATE",10963242,"K01312.01",1737,-0.075387,-0.8514,0.000168,2.555e-05,1.66374149659864,0.103089655172414
"FALSE POSITIVE",10785538,"K01313.01",1738,0.0378666,0.275,0,0,77.0804438280166,-5.14308300395257
"CANDIDATE",10585852,"K01314.01",1739,-0.5442948,2.622,-8.755e-06,9.71e-05,-1.40451263537906,1.58639393939394
"CANDIDATE",10928043,"K01315.01",1740,-0.0545466,1.383,-0.0001154,-0.000328,1.32905405405405,0.173055555555556
"CANDIDATE",10794087,"K01316.01",1741,-0.320909,3.488,1.985e-05,7.905e-06,1.11620689655172,0.649346153846154
"FALSE POSITIVE",4275739,"K01317.01",1742,-0.3176242,1.334,-0.006073,0.0636,-0.578607038123167,0.0705437037037037
"FALSE POSITIVE",4070376,"K01318.01",1743,0.0780084,0.8179,-0.00448,0.003426,1.09568452380952,0.343604651162791
"FALSE POSITIVE",4078157,"K01319.01",1744,-0.0091496,9.794,0.01441,0.01575,0.342796892341842,-1.27126600284495
"CANDIDATE",4164994,"K01320.01",1745,-0.5306082,4.657,-0.001449,0.01231,0.248092592592593,1.59764573991031
"FALSE POSITIVE",4480676,"K01321.01",1746,-0.1851952,0.1588,-0.0009659,-0.0008081,1.3694674556213,-1.37668975069252
"FALSE POSITIVE",4079535,"K01322.01",1747,0.0704836,6.427,0.0459,0.2002,-17.5567423230975,-89.0918220946915
"CANDIDATE",4076098,"K01323.01",1748,-0.0882452,2.792,0.000102,-0.002489,-0.193406754772394,0.164096916299559
"FALSE POSITIVE",4551328,"K01324.01",1749,-0.4650368,0.615,-0.001983,-4.069e-05,21.0351826792963,0.94897233201581
"CANDIDATE",4282872,"K01325.01",1750,-0.0774336,-0.4188,-0.001498,-0.0007899,-0.622615012106537,-1.65775623268698
"FALSE POSITIVE",4639868,"K01326.01",1751,-0.42086,14.63,-5.012e-07,0.0008878,1.09541727672035,5.601414427157
"FALSE POSITIVE",4372768,"K01327.01",1752,-0.3968714,10.5,0.02405,0.08437,-37.7485207100592,-125.454948301329
"CANDIDATE",4074736,"K01328.01",1753,-0.0649308,30.59,-0.001057,0.0009674,1.3816700610998,0.462467289719626
"CANDIDATE",4072526,"K01329.01",1754,-0.5373598,23.35,-0.0001952,-6.743e-05,0.555293233082707,1.34378881987578
"FALSE POSITIVE",4150539,"K01330.01",1755,-0.5685448,6.303,-0.0003266,0.001492,-5.19383753501401,-6.13601108033241
"FALSE POSITIVE",4150539,"K01330.02",1756,-0.5685448,3.194,-0.0006838,0.0008058,-4.18739495798319,-4.82737306843267
"CANDIDATE",4274548,"K01331.01",1757,-0.5649116,4.188,-0.001006,0.0002762,2.09290322580645,-1.91228571428571
"CANDIDATE",4455231,"K01332.01",1758,-0.3361804,14.4,-0.0004988,0.0004416,0.293673913043478,0.872807881773399
"CANDIDATE",4455231,"K01332.02",1759,-0.3361804,26.79,-0.0003632,0.0004556,-0.650253807106599,-0.754882226980728
"CANDIDATE",4455231,"K01332.03",1760,-0.3361804,2.248,-0.000187,0.0003033,-2.39198738170347,-0.134161369193154
"FALSE POSITIVE",4285107,"K01333.01",1761,-0.2367268,0.7868,0.01459,0.02483,-10.9408360128617,-30.1294326241135
"FALSE POSITIVE",4150624,"K01334.01",1762,-0.4753536,2.357,0.0004388,0.0006914,-3.84950819672131,-7.63267813267813
"FALSE POSITIVE",4150624,"K01334.02",1763,-0.4753536,3.169,0.0004961,0.0007746,-3.1544704264099,-6.48408602150538
"CANDIDATE",4155328,"K01335.01",1764,0.1133152,-14.98,0.0001376,0.0002274,-1.98688073394495,-2.11675749318801
"CANDIDATE",4077526,"K01336.01",1765,0.034156,3.133,0.000273,-0.0001193,-0.585612244897959,0.229371727748691
"CANDIDATE",4077526,"K01336.02",1766,0.034156,0.974,-1.528e-05,-0.0001683,-0.910965732087227,0.733996447602131
"CANDIDATE",4077526,"K01336.03",1767,0.034156,-5.636,0.0008871,-0.0002863,-0.412006745362563,0.126019184652278
"CANDIDATE",4077526,"K01336.04",1768,0.034156,0.6771,-5.108e-05,0.0004477,-0.562883248730965,-1.65637393767705
"CANDIDATE",4243911,"K01337.01",1769,-0.5234826,-0.3625,-3.028e-05,0.0001046,-0.562165644171779,-0.602903703703704
"CANDIDATE",4466677,"K01338.01",1770,-0.0842032,1.075,-0.0001002,-6.466e-05,-0.76715953307393,-0.419270072992701
"CANDIDATE",4466677,"K01338.02",1771,-0.0842032,-3.807,0.0002236,-0.0001859,0.265992647058824,-0.356492622020431
"CANDIDATE",4466677,"K01338.03",1772,-0.0842032,14.24,-6.725e-05,-0.0003875,-1.63715365239295,-0.479076388888889
"CANDIDATE",4135665,"K01339.01",1773,-0.3201164,-0.65,8.32e-05,-4.434e-05,0.10529347826087,-0.165761092150171
"FALSE POSITIVE",4386059,"K01340.01",1774,0.2776412,1.132,0,0.001245,-157.055306427504,-26.3316129032258
"CANDIDATE",4650674,"K01341.01",1775,-0.1670132,3.202,1.971e-05,-6.252e-05,-0.373183266932271,0.336238532110092
"CANDIDATE",4275721,"K01342.01",1776,0.3667536,1.068,0.0003057,-2.587e-05,-2.73540909090909,-4.07547872340426
"CANDIDATE",4275721,"K01342.02",1777,0.3667536,2.479,0.0005451,0.0001683,-0.00389938461538461,-1.32677215189873
"FALSE POSITIVE",4570931,"K01343.01",1778,0.2053296,-0.1625,-0.004144,-0.00336,0,0
"CANDIDATE",4136466,"K01344.01",1779,0.1039458,1.506,1.287e-05,0.0001124,-0.0605625,0.500672514619883
"FALSE POSITIVE",7199774,"K01346.01",1780,-0.1256544,2.354,0.0007196,-0.0006526,-1.925,0.643080357142857
"FALSE POSITIVE",7037540,"K01347.01",1781,-0.0761072,7.152,0.0001446,-0.001185,-0.0778239644970414,2.08967551622419
"FALSE POSITIVE",6866228,"K01348.01",1782,-0.2990004,3.78,0.0006675,9.808e-05,-0.70622418879056,1.47401459854015
"FALSE POSITIVE",6847018,"K01349.01",1783,0.1594,7.261,0.0002817,0.0006076,0.832599118942731,0.229233038348083
"FALSE POSITIVE",7220322,"K01350.01",1784,-0.0893776,0.3833,0.00242,-0.02177,-11.5503714710253,67.5427728613569
"FALSE POSITIVE",6964043,"K01351.01",1785,-0.2618142,-2.963,0.03981,-0.002912,-0.586563192904656,0.978165137614679
"FALSE POSITIVE",6956233,"K01352.01",1786,-0.460766,2.37,0.05431,0.05521,0,0
"CANDIDATE",7303287,"K01353.01",1787,-0.0861348,51.42,0.000825,0.0003378,1.03787923416789,0.486694444444444
"CANDIDATE",7303287,"K01353.02",1788,-0.0861348,5.367,-1.45e-05,7.646e-05,0.641657534246575,1.55430107526882
"CANDIDATE",7303287,"K01353.03",1789,-0.0861348,66,-0.0004786,-0.0004118,0.645,-1.18800925925926
"FALSE POSITIVE",6891543,"K01354.01",1790,-0.2824588,-0.2813,0.001345,0.002236,-9.42794759825327,-30.3233576642336
"CANDIDATE",7211141,"K01355.01",1791,-0.324286,22.13,0.001189,-0.0005992,-1.21718911917098,-0.863574007220217
"CANDIDATE",6719086,"K01357.01",1792,-0.552486,1.941,0.001034,-0.0007596,0.466786324786325,-0.476093023255814
"CANDIDATE",7376983,"K01358.01",1793,-0.561374,1.578,-0.0002244,-0.001037,-1.05398230088496,-0.205845464725644
"CANDIDATE",7376983,"K01358.02",1794,-0.561374,5.238,6.231e-05,-0.0004986,0.440410509031199,0.346580756013746
"CANDIDATE",7376983,"K01358.03",1795,-0.561374,1.8,-3.767e-05,-0.0002286,-0.935393700787402,1.01259259259259
"CANDIDATE",7376983,"K01358.04",1796,-0.561374,1.552,-1.836e-05,-0.0002021,0.469248120300752,-0.356970899470899
"CANDIDATE",6946199,"K01359.01",1797,0.1703186,-15.57,-0.002014,-0.0002394,0.613371681415929,0.164533053515215
"CANDIDATE",6946199,"K01359.02",1798,0.1703186,14.2,-0.0007408,-0.0002257,0.758064,0.0834121495327103
"CANDIDATE",7102227,"K01360.01",1799,-0.5138972,20.67,0.0001167,-0.0003826,1.38422360248447,-2.57573170731707
"CANDIDATE",7102227,"K01360.02",1800,-0.5138972,6.152,0.0002279,-0.0002031,-0.261619946091644,0.0666467391304348
"CANDIDATE",7102227,"K01360.03",1801,-0.5138972,0.1578,7.029e-05,7.379e-05,1.54783831282953,0.556254071661238
"CANDIDATE",6960913,"K01361.01",1802,-0.0652008,-12,0.0001691,-0.0005357,-1.50678941311853,0.263843023255814
"CANDIDATE",6837146,"K01362.01",1803,-0.272236,5.755,-0.0005707,0.0005937,-0.388438775510204,0.454490566037736
"CANDIDATE",6936909,"K01363.01",1804,-0.1367574,0.3674,2.69e-05,-0.0001894,-1.26204968944099,0.00758543046357616
"CANDIDATE",6936909,"K01363.02",1805,-0.1367574,2.953,0.0002934,-0.0007892,-0.0307988721804511,-0.23954954954955
"CANDIDATE",6962977,"K01364.01",1806,-0.4463868,2.363,-1.269e-05,-1.514e-05,-0.74418118466899,1.33392330383481
"CANDIDATE",6962977,"K01364.02",1807,-0.4463868,6.966,-0.0003802,0.000745,-0.277336879432624,0.435427553444181
"CANDIDATE",6962977,"K01364.03",1808,-0.4463868,-4.843,-0.0009462,0.0009096,0.804808917197452,1.48315942028986
"CANDIDATE",6962977,"K01364.04",1809,-0.4463868,2.419,0.0001926,-7.291e-05,-0.81997995991984,0.781034482758621
"CANDIDATE",6962977,"K01364.05",1810,-0.4463868,-0.2083,0.0004723,0.0004284,1.09227184466019,0.459056291390729
"FALSE POSITIVE",7174351,"K01365.01",1811,-0.3431146,0.4031,0.0007985,-0.004404,-5.23646258503401,50.5541095890411
"CANDIDATE",6932987,"K01366.01",1812,-0.2647166,7.116,-3.815e-05,0.0004362,0.551922330097087,-0.877254716981132
"CANDIDATE",6932987,"K01366.02",1813,-0.2647166,19.57,-7.763e-05,-0.0006006,-0.165071428571429,1.29143790849673
"CANDIDATE",6934291,"K01367.01",1814,-0.5374138,0.1719,7.942e-05,2.568e-05,-0.394557522123894,-0.184915887850467
"FALSE POSITIVE",7357531,"K01368.01",1815,-0.2696808,0.5108,0.005424,-0.008246,-9.66417556346382,3.76648068669528
"CANDIDATE",7287415,"K01369.01",1816,-0.3709712,-0.3188,7.401e-05,2.314e-05,0.815925925925926,-0.206961538461538
"CANDIDATE",6924203,"K01370.01",1817,-0.145587,4.264,0.0005374,-4.481e-05,-0.94515923566879,-0.603383084577114
"FALSE POSITIVE",6878167,"K01371.01",1818,-0.1944176,0.8438,-0.01146,0.0005872,98.9247787610619,-41.9190751445087
"FALSE POSITIVE",6863839,"K01373.01",1819,0.2167404,-0.2701,6.678e-05,-0.01343,2.73842592592593,21.4095427435388
"FALSE POSITIVE",7296086,"K01374.01",1820,-0.320937,0.4469,-0.001872,-0.002696,73.7363770250368,90.9627976190476
"CANDIDATE",6766634,"K01375.01",1821,-0.0785834,18.21,0.0001507,-0.0004361,-1.3596261682243,0.181020512820513
"FALSE POSITIVE",6774826,"K01376.01",1822,0.4225152,3.619,0.002595,0.0005866,-70.6291989664083,-13.2496662216288
