"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_ingress","tce_model_chisq","tce_sradius","tce_minmesd","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_stat","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_duration_sn","tce_sma_sn","tce_insol_sn","tce_smet_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn"
"FALSE POSITIVE",5168498,"K07719.01",1,0.9861,685.7,2.38,-5.742,0.2536,1444,0,16.721,0.5267,-0.0003742,3.46564885496183,16.3608087091757,1.09654155056548,0.617322834645669,-1.86666666666667,0.492242990654206,-1.43433734939759
"FALSE POSITIVE",5185765,"K07720.01",1,0.06477,334.6,1.55,20.64,0.2896,396.6,0,6.5868,1.911,-0.0001371,0.557934990439771,1.95534009108271,4.15052747598803,2.46614583333333,-0.6,1.49296875,0.701492537313433
"FALSE POSITIVE",5201593,"K07721.01",1,0.03888,37490,1.143,0.2948,0.1128,0,0,177.27,4.826,-0.0001674,0.263636363636364,19.6259073143495,9.54479768786127,5.93607372732592,3.06666666666667,4.68543689320388,6.44903846153846
"FALSE POSITIVE",5273713,"K07722.01",1,0.05024,12700,1.715,0.575,0.1473,58.29,0,1835.9,-81.39,0.0006651,1.4221940794681,5.59012512681772,4.82431149097816,3.04097505789185,-0.533333333333333,-46.2443181818182,-13.0248447204969
"FALSE POSITIVE",5276332,"K07723.01",1,0.3608,315.9,1.312,4.822,2.264,12200,0,3.4492,1.475,1.461e-05,1.33217884130982,6.49824067558058,5.43906333155934,3.37096774193548,0.133333333333333,1.03146853146853,0.1175
"FALSE POSITIVE",5301093,"K07724.01",1,0.6482,307.6,0.772,-116.5,0.5343,51510,0,6.2273,1.089,6.618e-05,0.609037656903766,5.17612929962702,7.5672131147541,4.28571428571429,-0.0666666666666667,1.68575851393189,3.06118143459916
"FALSE POSITIVE",5305399,"K07725.01",1,2.953,618.1,0.881,29.16,0.8042,18190,0,52.774,2.463,0.002754,20.8767441860465,17.3894912427023,3.75815105241436,2.40909090909091,-0.866666666666667,3.42083333333333,-4.79389312977099
"FALSE POSITIVE",5389632,"K07726.01",1,0.08628,14020,0.878,0.5434,0.001564,13.11,0,64.106,6.766,0.0003053,1.33002046185326,2.04836672080852,4.00941377834831,2.58285727555617,-0.333333333333333,6.26481481481481,-2.72719298245614
"FALSE POSITIVE",5444491,"K07727.01",1,0.05044,47590,1.007,0.4785,0.001225,0,0,128.26,-6.947,-0.0001944,0.237299771167048,9.77704194260486,4.92271799358413,3.00675003000798,0.2,-3.77554347826087,5.32864864864865
"FALSE POSITIVE",5456319,"K07728.01",1,0.08616,27470,0.805,0.3702,3.506,4.987,0,182.95,-9.72,0.0002265,1.24119667907243,9.24582613701785,6.41161884520014,3.86671292013568,-0.133333333333333,-7.25373134328358,-4.91240310077519
"FALSE POSITIVE",5460434,"K07729.01",1,0.05148,38720,2.022,1.028,0.4402,13.87,0,0,-1.323,0,0.327642706131078,22.2001547588341,5.65590081126588,3.7196745807737,0.8,-1.46674057649667,0.450460593654043
"FALSE POSITIVE",5512513,"K07730.01",1,0.0728,35950,0.579,0.2798,0.01321,18.48,0,2.4962,-0.4467,4.689e-05,0.626978723404255,13.212890625,15.0835532102023,6.49409627611262,-2.45714285714286,-0.864023210831721,-1.26195028680688
"FALSE POSITIVE",5513861,"K07731.01",1,0.4915,-1,1.19,0.3802,0,0,6,0,0,0,-0.1,-2.5,-0.01729,-8016.46,-0.8,0,0
"FALSE POSITIVE",5529552,"K07732.01",1,0.02074,47740,0.815,0.401,0.002237,0,0,23.175,-0.526,0.000148,0.0299678197908286,11.5737122557726,5.52714535901927,3.45692751763951,-0.2,-0.250476190476191,-2.56747572815534
"FALSE POSITIVE",5617259,"K07733.01",1,0.0949,46190,3.214,0.5442,0.05326,0.1572,0,172.03,-0.0006663,0.0001675,0.0639975323874152,5.78566583766674,1.95,1.17820952348863,-1.2,-0.00845558375634518,0.490326086956522
"FALSE POSITIVE",5653795,"K07734.01",1,0.08861,48110,4.763,2.094,0,6.836,0,0,1.043,0,0.30499001996008,21.2859424920128,2.39031078610603,1.46499658257611,-0.971428571428572,0.974766355140187,0.07945
"CANDIDATE",5687986,"K07735.01",1,0.2384,323.1,2.59,273.3,0.1385,4431,0,13.951,1.241,-0.0003933,0.222589974293059,4.57318952234207,2.87018255578093,1.76900584795322,-0.514285714285714,1.0008064516129,1.86481481481481
"FALSE POSITIVE",5709103,"K07736.01",1,0.03871,24890,1.116,0.4125,0.04039,7.093,0,6.3396,1.655,8.618e-06,3.99600532623169,13.1311475409836,6.83776351970669,4.43521212573361,-1.33333333333333,1.62254901960784,-0.503267326732673
"FALSE POSITIVE",5716508,"K07737.01",1,0.5086,397.7,180,33.05,0.00335,0,0,0,0.2033,-0.0002573,0.448567791215786,3.08076563958917,0,0,1.44,0.619817073170732,0.0840919540229885
"FALSE POSITIVE",5730380,"K07738.01",1,0.03611,15400,1.363,0.525,3.155e-08,6.815,0,0,0.2469,0,5.76129853596436,16.5792658329972,3.42233922527266,2.06030786260746,-1.71428571428571,0.244455445544554,1.63597122302158
"FALSE POSITIVE",5736801,"K07739.01",1,0.1137,2984,0.818,3.575,1.174,45.52,0,467.96,8.894,-0.003708,0.397786151672162,1.73416731821736,4.3322559793148,2.77068160597572,-1,5.73806451612903,12.0507246376812
"FALSE POSITIVE",5774375,"K07740.01",1,0.5716,-1,2.058,0.6781,0,0,0,0,-0.04571,0,-0.1,-3.5,-0.02554,-4976.28,-1.48571428571429,-136.85628742515,-379.573170731707
"FALSE POSITIVE",5806800,"K07741.01",1,0.2737,348.3,0.973,56.24,0.8576,4035,0,420.94,-15.26,-0.00328,1.14840062926062,2.75512995896033,6.95980955048313,4.32631578947368,0.4,-10.241610738255,9.59712230215827
"FALSE POSITIVE",5817957,"K07742.01",1,3.184,616.4,0.894,4.148,2.141,44310,0,82.208,0.07541,-0.005822,16.2927895120175,13.2496863237139,4.15064502704952,2.61290322580645,-0.466666666666667,0.0725096153846154,4.17614678899083
"FALSE POSITIVE",5823557,"K07743.01",1,0.1533,19510,1.249,1.396,1.047,9.147,0,2.5334,-0.008024,4.513e-05,1.65532462755196,6.18203785743053,3.94560807106042,2.56984160806875,-0.733333333333333,-0.0064192,-1.79272727272727
"CANDIDATE",5877292,"K07744.01",1,0.1462,1611,1.067,8.224,0.2104,134.9,0,11.866,-0.3016,-0.000525,0.775260416666667,1.63540885221305,3.49401595744681,2.24437830687831,0,-0.176374269005848,1.71878787878788
"FALSE POSITIVE",5879448,"K07745.01",1,0.6807,577.6,1.759,112.4,2.548,13980,0,11.196,0.009048,0.0003727,1.43745275888133,15.4221002059025,2.95994410805775,1.78625954198473,-1.71428571428571,0.0087,-1.74180327868852
"CANDIDATE",5881307,"K07746.01",1,0.3637,410.7,0.989,231.4,0.4866,38150,0,0.10622,0.4904,-5.965e-05,0.0504861361181131,4.73982970671712,3.94698085419735,2.53333333333333,-0.733333333333333,0.350285714285714,-0.112746478873239
"FALSE POSITIVE",5887316,"K07747.01",1,0.08794,30450,1.134,0.2969,1.803e-24,3.98,0,87.337,2.037,-0.0001511,2.2883295194508,7.5990675990676,8.62837045720985,5.49468466581621,-0.133333333333333,2.44831730769231,4.46082337317397
"FALSE POSITIVE",5887393,"K07748.01",1,0.03019,8908,2.968,0.6334,0.002437,2.615,0,3.6772,3.193,-7.475e-06,4.26338228327807,11.1380985426787,2.35458452722063,1.43859676900099,-0.228571428571429,0.886944444444444,0.589272030651341
"CANDIDATE",5888187,"K07749.01",1,0.2784,137,0.918,-31.3,0.0006257,3066,0,3.0151,0.9752,0.0003839,2.8949163050217,1.57475380483438,9.52173913043478,5.40909090909091,1.06666666666667,0.786451612903226,-1.09207920792079
"CANDIDATE",5894182,"K07750.01",1,0.1613,83.73,2.553,63.11,0.9933,7517,0,6.3189,-0.5264,-0.0002985,0.506862745098039,3.73010240292,3.08625336927224,1.91764705882353,-0.266666666666667,-0.645098039215686,0.997552836484983
"FALSE POSITIVE",5895083,"K07751.01",1,0.06185,10700,2.184,-0.2516,0.02615,4.126,0,891.1,-19.4,0.000456,2.09986000933271,8.71689668034316,3.57975708502024,2.39912297499138,0.107692307692308,-14.3703703703704,-13.5140845070423
"FALSE POSITIVE",5952448,"K07753.01",1,0.04513,17420,0.903,0.5276,0.06286,5.637,0,0.75862,0.717,4.947e-05,1.12814200570096,5.5938242280285,3.91734825656479,2.52958016282658,0,0.336619718309859,-0.50449494949495
"FALSE POSITIVE",5962509,"K07754.01",1,0.1661,41510,0.808,0.4088,5.255,0.9484,0,267.83,7.035,-0.0007246,1.4171491159443,3.50537634408602,6.62553191489362,4.04142114719577,-0.8,4.85172413793103,8.62686567164179
"FALSE POSITIVE",5991070,"K07756.01",1,2.092,46790,2.409,0.3882,1.62,0.05088,0,31.849,-2.526,-5.041e-05,303.801348865726,9.38059485994802,2.68568423820166,1.70135262894465,-0.228571428571429,-2.3607476635514,2.14270500532481
"FALSE POSITIVE",6032920,"K07757.01",1,0.02634,1617,0.785,-2.169,1.37,150.4,0,6.8195,1.863,8.617e-05,0.822448773594428,5.80448717948718,4.52380952380952,2.94440270473328,-1.73333333333333,1.46692913385827,-0.71952
"CANDIDATE",6043538,"K07759.01",1,0.1982,7100,1.726,2.997,0.2137,22.63,0,0.70428,-0.4963,-1.39e-05,1.35434648581998,4.60270498732037,4.71583956492182,2.94103659797367,-1.2,-0.427844827586207,0.0730423728813559
"FALSE POSITIVE",6069674,"K07761.01",1,0.4234,116.4,1.953,259.6,1.912e-06,5764,0,0.91107,0.9742,-0.0002777,1.45314823996034,2.57430593358737,2.114493712773,1.25446428571429,-0.733333333333333,0.515449735449735,0.168579881656805
"CANDIDATE",6106046,"K07762.01",1,0.1767,1759,0.955,4.492,0.3946,140.5,0,13.434,3.639,-2.789e-05,1.05112306972391,1.82366589327146,3.76678932842686,2.41002425222312,-0.2,2.19216867469879,0.436942675159236
"FALSE POSITIVE",6113752,"K07763.01",1,0.388,309.4,1.141,57.08,0.04483,11430,0,11.413,0.5572,-0.0005684,1.05426249827847,9.10737628384687,3.61973211368834,2.40677966101695,-0.0666666666666667,0.530666666666667,1.69076305220884
"CANDIDATE",6124137,"K07764.01",1,0.433,1024,2.193,168.3,1.083,2111,0,1.7731,-0.9034,-6.519e-05,0.460778859527121,13.6455525606469,3.83861236802413,2.50260416666667,-1.8,-0.799469026548673,0.397058823529412
"FALSE POSITIVE",6147851,"K07766.01",1,0.1294,9192,1.01,1.109,0.3428,25.31,0,3101.3,-0.2152,-0.004384,1.52676623594563,4.00972222222222,4.04223968565815,2.59632435918104,-0.133333333333333,-0.132024539877301,45.4111111111111
"FALSE POSITIVE",6187888,"K07768.01",1,0.01963,19120,0.811,0.2673,0.002876,5.567,0,7.4755,0.5845,0.0001455,0.119303268909568,12.8791946308725,11.0135617416131,5.47704157623729,1.13333333333333,0.379545454545455,-1.1275641025641
"FALSE POSITIVE",6190535,"K07769.01",1,0.09164,3599,0.831,-0.8219,0.2883,36.92,0,0.66957,1.551,5.91e-05,0.730041152263374,2.12222795255286,8.46321633948047,4.4031239031239,-0.333333333333333,0.728169014084507,-0.308732394366197
"FALSE POSITIVE",6198256,"K07770.01",1,0.1533,9327,1.987,1.431,0.007648,10.13,0,2.0295,0.2317,-2.283e-05,3.17624250969334,8.48346055979644,3.34754521963824,2.03388975283724,0.266666666666667,0.398795180722892,0.540760869565217
"FALSE POSITIVE",6199716,"K07771.01",1,0.07071,16320,1.1,0.4834,5.581e-05,0,0,487.01,-12.54,-0.0006481,0.852924528301887,1.91167664670659,3.96418306433783,2.51128040837201,0.2,-12.9679420889349,11.4238310708899
"FALSE POSITIVE",6205566,"K07772.01",1,0.4495,28230,0.927,1.203,0.8587,37.34,0,18.605,-3.555,-0.0001117,3.22147651006711,7.20558002936858,4.17049469964664,2.67276516905975,-0.571428571428572,-2.32352941176471,1.34
"CANDIDATE",6231721,"K07773.01",1,0.1306,8255,0.863,1.783,0.2057,27.7,0,1.4538,-0.7689,0.0001125,0.924418008409394,1.9819391634981,6.23905203503349,3.67500441930352,0.233333333333333,-0.347918552036199,-0.405057471264368
"CANDIDATE",6277410,"K07774.01",1,0.09859,2440,0.818,-0.3875,0.2464,34.44,0,12.073,2.806,0.0004124,0.839642184557439,1.76858886536306,4.28259430840503,2.79553172475424,-0.933333333333334,1.77594936708861,-1.32795031055901
"CANDIDATE",6278670,"K07775.01",1,0.359,188.9,1.924,37.64,0.02497,13930,0,2.0949,0.4725,-0.000208,0.605895691609977,2.43781094527363,1.3476687247179,0.775956284153005,-0.8,0.810463121783876,0.18864774624374
"CANDIDATE",6356400,"K07776.01",1,8.547,422.1,0.614,-3.337,0.007185,31430,0,10.37,1.884,0.002304,51.0048361096185,11.8191780821918,13.7542277339346,5,-1.13333333333333,1.27297297297297,-1.72212389380531
"FALSE POSITIVE",6369845,"K07777.01",1,1.768,1752,3.224,-2.942,3.109,36.54,0,369.01,-2.106,0.001554,137.129200056235,14.5749108204518,2.66823046474124,1.72223704098871,-1.33333333333333,-5.2781954887218,-14.4135514018692
"FALSE POSITIVE",6442602,"K07778.01",1,0.06479,39850,0.749,0.2719,1.964,2.492,0,14.208,4.124,-3.375e-06,0.00956379498364231,15.1403743315508,13.1456415809421,5.52781609195402,0.133333333333333,48.8047337278106,-13.8495575221239
"FALSE POSITIVE",6445531,"K07779.01",1,0.1793,17100,1.171,0.7625,0.3267,27.15,0,39.066,3.363,-0.0003534,1.50884665792923,2.39869281045752,4.1028088355604,2.62277843601896,0.2,1.76073298429319,1.95054347826087
"CANDIDATE",6451368,"K07780.01",1,0.1472,7201,2.032,3.671,0.06173,11.18,0,2.6889,-0.4147,2.198e-05,2.90606843124596,9.16446578631453,3.40779768177028,2.07412663631513,-1.33333333333333,-0.765129151291513,-0.909883720930232
"FALSE POSITIVE",6469946,"K07781.01",1,0.1112,21390,0.757,0.3594,0.00681,0.9406,0,860.43,3.446,-0.001951,5.75190839694656,5.3875262789068,8.27063447501404,4.61800606421852,-0.466666666666667,14.418410041841,12.378640776699
"FALSE POSITIVE",6519865,"K07782.01",1,0.08978,36460,0.966,0.2458,0.1859,2.232,0,12.242,0.01947,-0.0001339,0.980152500560664,4.6311244602966,3.73831775700934,2.37654916652476,-0.533333333333333,0.0140071942446043,1.83178294573643
"FALSE POSITIVE",6527016,"K07783.01",1,0.05938,28990,1.633,0.3176,0.0001869,0.1016,0,495,-11.99,0.0002735,1.67510234462226,5.71189979123173,1.74867207156835,1.02812177704329,-0.466666666666667,-13.7342497136312,-6.45442875481386
"FALSE POSITIVE",6531143,"K07784.01",1,0.2252,3083,1.081,1.09,0.2648,500.6,0,11.693,2.194,-0.0003218,0.321873693015475,3.64842540010325,3.91615813213054,2.46207124010554,-0.2,1.48243243243243,1.72671232876712
"CANDIDATE",6531617,"K07785.01",1,0.2263,92.79,0.777,-64.65,0.3472,869.6,0,1.8837,-1.163,0.0002377,0.753116531165312,2.30174563591022,5.94339622641509,3.33333333333333,-0.914285714285714,-0.813286713286713,-0.189181818181818
"FALSE POSITIVE",6547322,"K07786.01",1,0.07423,30280,2.429,0.6471,0.5095,0,23,156.39,-12.95,0.0001981,1.04142734938287,9.78328173374613,1.73354037267081,1.02957414986493,-0.4,-6.34803921568627,-5.25480225988701
"FALSE POSITIVE",6590307,"K07787.01",1,0.1507,25000,0.818,0.8513,3,9.352,0,1.0022,0.6862,-4.299e-05,0.986411842686699,3.68323586744639,5.08069865133761,3.17779519488741,-0.266666666666667,0.451447368421053,0.447022471910112
"FALSE POSITIVE",6679504,"K07788.01",1,0.04366,19310,0.733,0.2828,0.07447,10.25,0,45.476,-3.154,0.0006957,1.70338182505196,3.35329087048832,8.53811149032992,4.69975649165927,-2.6,-1.54607843137255,-3.43382352941176
"FALSE POSITIVE",6780367,"K07789.01",1,0.4056,369.2,2.02,-35.17,0.3627,1456,0,6.6335,-0.8176,0.0003001,2.16796494644596,3.88412017167382,1.22259625499684,0.684601113172542,-1.26666666666667,-0.757037037037037,-1.35918367346939
"FALSE POSITIVE",6783732,"K07790.01",1,0.0362,21970,0.948,0.25,0.0001549,2.344,0,696.01,-15.68,0.0005718,2.5001393145723,8.10274372446001,3.86970364927749,2.49838172068982,-1.25714285714286,-9.92405063291139,-15.9044585987261
"CANDIDATE",6790592,"K07791.01",1,0.1092,354.2,153,40.4,0.2512,0,0,1.3495,-1.646,-4.15e-05,0.230519110096977,30.8494666139866,0,0,-0.4,-0.677366255144033,0.173591160220994
"FALSE POSITIVE",6795089,"K07792.01",1,0.848,153.7,9.529,68.76,2.857,17.85,0,5.3754,0.6837,-0.0003208,46.7029702970297,11.3942857142857,7.81106745252128,5.98425196850394,-1.36,1.8782967032967,1.40408602150538
"CANDIDATE",6863158,"K07793.01",1,0.1694,24860,0.51,1.274,1.097,46.9,0,4.2805,-0.5114,-0.0001266,0.758044444444444,4.28154506437768,19.1034482758621,9.92630241423126,-1,-0.309939393939394,1.07058823529412
"FALSE POSITIVE",6863187,"K07794.01",1,0.1721,24290,0.971,0.7757,0.3254,19.08,0,16.17,0.3418,-4.868e-05,0.717361702127659,5.56232427366448,4.26086956521739,2.69843271482616,0.233333333333333,0.220516129032258,0.42013769363167
"CANDIDATE",6887030,"K07795.01",1,0.1434,4177,0.762,1.641,0.01784,73.18,0,11.091,0.132,-0.0003064,1.2880125284738,2.40231712857792,5.99725332769913,3.75150300601202,-1.13333333333333,0.103937007874016,1.676
"CANDIDATE",6891124,"K07796.01",1,0.1622,9986,1.085,-0.4063,4.922,25.4,0,3.5724,-0.7965,-7.651e-05,1.67958075987273,4.68678122040319,3.64774494556765,2.40793155052378,-0.266666666666667,-0.647560975609756,0.731150442477876
"FALSE POSITIVE",6936966,"K07797.01",1,0.06963,653.2,0.895,-4.975,0.1426,989.5,0,1102.4,75.1,0.000821,1.05448561677231,6.35062611806798,5.46938775510204,3.40520446096654,-0.333333333333333,67.0535714285714,-10.7652173913043
"CANDIDATE",6952971,"K07798.01",1,0.4837,662.1,1.155,-61.57,0.0614,19960,0,9.1061,3.474,0.0002463,0.345286993154292,8.06349206349206,3.62978560490046,2.42105263157895,-0.266666666666667,1.91933701657459,-0.533856209150327
"FALSE POSITIVE",6962901,"K07799.01",1,0.07648,32540,3.938,0.5865,0.1838,0.1568,0,8537.8,54.1,-0.0003566,4.21425200566305,18.6726384364821,2.45576636111703,1.60971022992796,-0.15,118.122270742358,24.9485861182519
"FALSE POSITIVE",6974867,"K07800.01",1,0.03799,18000,2.491,0.1689,0.0359,1.928,0,52.612,-3.261,-6.491e-05,3.41060606060606,11.8760064412238,2.70853112708531,1.7201015958315,0.64,-3.28398791540786,3.18217821782178
"FALSE POSITIVE",7013923,"K07801.01",1,0.1294,13870,0.823,1.308,0.3696,22.7,0,84.696,-5.248,-0.0008862,0.705130361648444,4.94532730718764,10.4027072758037,5.25739397321429,0.666666666666667,-3.25962732919255,4.5639751552795
"FALSE POSITIVE",7017437,"K07802.01",1,0.681,575.6,10.36,27.98,0.07396,11.32,0,0.59992,0.01416,-7.906e-05,58.8350705088902,10.5901116427432,6.78281068524971,5.50864197530864,-1,0.0297478991596639,0.227118644067797
"FALSE POSITIVE",7031066,"K07803.01",1,0.08249,47550,0.917,0.2834,0.007694,0.003714,0,24.162,-2.865,-0.0001206,1.15526729559748,6.85006518904824,2.48869667780617,1.47901269769731,0.933333333333334,-1.89735099337748,2.00981595092025
"FALSE POSITIVE",7031340,"K07804.01",1,0.04196,28070,1.533,0.3251,0.0007786,0.2731,0,16.332,1.715,8.64e-05,2.56485475985045,8.65979381443299,1.87251582511409,1.09102303351958,-0.914285714285714,1.7305751765893,-1.64353312302839
"FALSE POSITIVE",7031638,"K07805.01",1,0.07746,14250,1.121,0.3911,1.355,14.1,0,5.6937,-0.9406,1.431e-05,2.3921620901093,11.6717222783957,5.29109589041096,3.29696406923057,-0.6,-0.723538461538461,-1.15412844036697
"FALSE POSITIVE",7031726,"K07806.01",1,0.05269,49090,138.1,0.2918,0.03312,0,0,52.563,-1.378,4.086e-05,1.29270618147148,16.345116836429,0,0,-0.72,-1.49295774647887,-2.94293125810636
"FALSE POSITIVE",7031898,"K07807.01",1,0.0378,47060,1.121,0.2,0.4246,5.78,0,31.11,0.2416,3.434e-05,1.21847439269689,20.3425985778927,5.94072743601257,3.65053466447655,-1.46666666666667,0.264912280701754,-3.02586206896552
"FALSE POSITIVE",7045605,"K07808.01",1,0.02428,47610,1.923,0.806,0.7142,17.49,0,1.4336,0.1114,-1.113e-06,0.00925607476635514,14.7554727526782,4.19198664440735,2.68385608364005,-0.114285714285714,0.0920661157024793,-0.11954954954955
"FALSE POSITIVE",7090867,"K07810.01",1,1.054,340.5,7.797,201.7,2.542,416.3,0,13.729,-0.845,-0.0007183,6.20275162925416,11.4036786060019,6.90430314707771,5.40372670807453,0.16,-1.17036011080332,1.8021978021978
"FALSE POSITIVE",7115550,"K07811.01",1,0.0295,47840,0.827,0.3168,0.5228,2.188,0,46.025,0.6073,8.539e-05,0.25671768707483,19.5887047268263,4.8048503220917,3.11521750709552,-1.26666666666667,0.619062181447502,-3.78169790518192
"FALSE POSITIVE",7116024,"K07812.01",1,0.08103,10050,1.496,1.519,2.518,39.51,0,1.3234,0.268,-1.106e-05,3.1326139923425,13.5948241002831,3.70819935691318,2.25297724623727,0,0.262745098039216,0.778235294117647
"FALSE POSITIVE",7116519,"K07813.01",1,0.06021,-1,1.005,0.3043,0,0,0,30.983,-0.05783,-0.0002614,-0.1,-2,-0.01387,-6256.49,0.2,-0.0485966386554622,2.86680121089808
"FALSE POSITIVE",7117126,"K07814.01",1,0.02793,27830,0.957,0.2542,6.361e-06,0,0,1.2261,-1.563,-4.415e-06,2.17142857142857,8.05234327449787,4.55722786139307,2.87416432090077,0.2,-0.844864864864865,-0.0579213483146067
"FALSE POSITIVE",7117147,"K07815.01",1,0.01388,47990,1.718,0.3501,0.5944,0.605,0,85.787,-2.157,5.005e-05,0.0240765391014975,23.3213773314204,3.22379467498201,1.98632305673508,-1.42857142857143,-2.20102040816327,-4.67147613762486
"FALSE POSITIVE",7117485,"K07816.01",1,0.05672,-1,0.784,0.3335,0,0,0,6.0003,-2.14,6.262e-05,-0.1,-2,-0.01276,-4081.79,-1.86666666666667,-1.31288343558282,-0.862732919254658
"FALSE POSITIVE",7117710,"K07817.01",1,0.08137,46970,0.888,0.3262,0.001004,2.933,0,8.7273,-1.667,1.846e-05,1.90970464135021,8.78172588832487,8.82081686429513,5.19447110175526,2.4,-1.6343137254902,-0.906422018348624
"CANDIDATE",7134626,"K07818.01",1,0.09421,10330,2.225,0.5609,0.006116,3.717,0,4.2575,0.6799,-1.697e-05,2.63517060367454,8.24324324324324,3.08483896307934,1.90320694616871,-1.13333333333333,1.1109477124183,0.738041733547351
"FALSE POSITIVE",7177766,"K07819.01",1,0.04785,21110,2.935,0.5219,0.002136,0.9068,0,50.614,0.7047,-5.036e-05,3.21184022824536,13.6587510993843,3.70585874799358,2.3635863698393,0.0666666666666667,1.14959216965742,3.95723014256619
"FALSE POSITIVE",7199644,"K07821.01",1,0.05697,23870,0.954,0.7865,3.096e-05,16.91,0,10.02,-4.366,4.599e-05,1.09051254089422,5.38601088490224,4.26142183978693,2.71503505321027,-1.53333333333333,-1.63520599250936,-1.25736434108527
"FALSE POSITIVE",7199724,"K07822.01",1,0.0874,47430,0.997,0.3085,0.004163,0,0,1.7379,1.192,1.61e-05,1.17164948453608,4.66687422166874,4.00817995910021,2.58443128817978,-0.228571428571429,0.598994974874372,-0.512894736842105
"FALSE POSITIVE",7199756,"K07823.01",1,0.07763,40070,0.46,0.3001,0.001101,29.84,0,1.7421,0.3424,-5.551e-05,0.349271523178808,4.15861513687601,12.1015416714965,7.62702210070631,-1,0.278373983739837,0.357867647058824
"FALSE POSITIVE",7199883,"K07824.01",1,0.07235,47780,1.004,0.2918,5.264e-06,0,0,73.041,-0.9984,7.381e-05,1.21362725450902,6.19857594936709,3.67722718656918,2.43254612654582,-0.266666666666667,-0.594285714285714,-4.60185185185185
