"koi_disposition","kepid","kepoi_name","tce_insol","tce_mesmedian","tce_fwm_prao","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",5437945,"K03791.02",5.41,0.01163,-0.0005352,-0.0950961538461539,1.64145922746781
"FALSE POSITIVE",12009347,"K03792.01",61.58,-0.09051,-0.004084,-1.01530612244898,0.991355704697987
"FALSE POSITIVE",4037163,"K03793.01",4777.14,-65.96,0.0006239,-0.0550793650793651,55.3728682170543
"CANDIDATE",12557548,"K03794.01",1009.85,-5.241,-0.0007176,-0.117867383512545,0.33252427184466
"FALSE POSITIVE",3338660,"K03795.01",1839.69,-105.9,1.186,-0.430095541401274,39.6994444444444
"FALSE POSITIVE",3338674,"K03796.01",17331.1,-5.841,0.3048,0,122.077598828697
"FALSE POSITIVE",5546277,"K03797.01",156.07,-0.1767,-0.003746,172.115384615385,112.786908077994
"FALSE POSITIVE",5475736,"K03798.01",506.79,-2.012,0,-182.296650717703,123.266475644699
"FALSE POSITIVE",9049673,"K03799.01",896.38,-4.147,-0.2306,596.560846560847,0
"FALSE POSITIVE",9593759,"K03800.01",0,-0.3761,-0.2068,0.950497512437811,1.70491620111732
"CANDIDATE",8827930,"K03801.01",1.93,-0.01038,-0.0007501,0.1842287694974,0.655
"FALSE POSITIVE",5020044,"K03802.01",1441.87,-0.7768,0,0,102.411594202899
"FALSE POSITIVE",6286155,"K03803.01",1178.55,-0.242,-0.05865,-476.643835616438,113.831091180867
"FALSE POSITIVE",7831363,"K03804.01",1181.5,-0.3101,-0.0006779,-0.0770485436893204,0.863466850828729
"FALSE POSITIVE",4663185,"K03805.01",599.37,0.01164,0.03978,-0.293947368421053,50.3548387096774
"FALSE POSITIVE",5305471,"K03806.01",2,-0.05153,0.000582,1.87447306791569,0.195324519230769
"FALSE POSITIVE",10581918,"K03807.01",12985.57,-25.37,0,0,0.105112443778111
"FALSE POSITIVE",3851949,"K03808.01",86.27,-0.03393,1.529e-05,0.0384862385321101,0.436426886792453
"FALSE POSITIVE",9097892,"K03809.01",2557.33,0.5447,-0.003235,162.80163599182,82.4520743919885
"FALSE POSITIVE",5769943,"K03810.01",110.98,-0.1719,0.004702,0.177848101265823,2.21883211678832
"CANDIDATE",4638237,"K03811.01",2.02,0.0132,-0.0003577,-0.440692640692641,1.32704761904762
"FALSE POSITIVE",6148271,"K03812.01",2568.51,-0.08174,-0.03295,23.1260162601626,156.581709145427
"CANDIDATE",5386904,"K03813.01",681.96,-0.08829,-0.003327,-5.48681055155875,27.180412371134
"FALSE POSITIVE",2997178,"K03814.01",7416.5,0.04008,-0.003434,-88.8559322033898,131.8758526603
"CANDIDATE",6507433,"K03815.01",427.01,-0.03725,-0.002502,-1.16106194690265,19.26125
"FALSE POSITIVE",7877818,"K03816.01",477.45,-0.7965,-0.04044,17.0153550863724,0
"FALSE POSITIVE",5636642,"K03817.01",3635.14,-19.08,0.00669,0.134894736842105,62.2883720930233
"FALSE POSITIVE",6515722,"K03818.01",9744.42,0.6314,4.278e-05,-3.90271739130435,0.0899082568807339
"FALSE POSITIVE",5560831,"K03819.01",4510.62,-0.7453,0.005723,0.895689655172414,36.2135135135135
"FALSE POSITIVE",5305404,"K03820.01",2.41,-0.0531,0.00425,2.69979079497908,2.90582226762002
"FALSE POSITIVE",5956776,"K03821.01",30071.68,35.34,0.2517,0.00298679245283019,123.401785714286
"FALSE POSITIVE",8883727,"K03822.01",396.4,-0.1748,0.02449,-27.0086956521739,70.3083573487032
"CANDIDATE",4820550,"K03823.01",1.59,0.01704,-0.0002983,-0.414285714285714,0.15655614973262
"FALSE POSITIVE",6516874,"K03824.01",3199.88,-78.14,-0.001577,-0.00594173228346457,0.669565868263473
"FALSE POSITIVE",5467113,"K03825.01",1826.76,-1.832,0.253,0,74.9794594594595
"FALSE POSITIVE",8240123,"K03826.01",585.26,-1.437,0.07329,-35.6602316602317,0.198335832083958
"FALSE POSITIVE",10031907,"K03828.01",111.11,-0.7381,-0.004735,9.80882352941176,6.8748031496063
"FALSE POSITIVE",4474637,"K03829.01",427.06,-0.6073,0.183,-0.4268,94.2998565279771
"FALSE POSITIVE",10676927,"K03830.01",1489.63,-0.1862,-0.00455,0,1.0335401459854
"FALSE POSITIVE",5649836,"K03831.01",5180.86,-1.876,0,0,90.7029126213592
"FALSE POSITIVE",7620660,"K03832.01",220.25,-0.1631,0,0,113.508771929825
"FALSE POSITIVE",8435232,"K03833.01",1.46,0.03675,0.00037,-0.00422432432432432,1.26690510948905
"FALSE POSITIVE",3836399,"K03834.01",508.05,-0.1643,0.000188,-2.34401709401709,4.45764705882353
"CANDIDATE",2581554,"K03835.01",5.51,0.009604,0.000165,-0.150398230088496,0.792944785276074
"FALSE POSITIVE",7612691,"K03836.01",118.54,-0.3471,-0.0116,-267.700348432056,195.985074626866
"FALSE POSITIVE",9761573,"K03837.01",394.12,0.04126,-0.0007282,0.859842519685039,1.49489247311828
"FALSE POSITIVE",8042789,"K03838.01",190.8,-0.7208,-0.03973,54.863813229572,96.2184750733138
"FALSE POSITIVE",10095484,"K03839.01",3123.51,-1.146,0,0,92.7623762376238
"FALSE POSITIVE",5467102,"K03840.01",664.04,-2.885,0,5.97718631178707,11.1665898617512
"FALSE POSITIVE",8651551,"K03841.01",225.7,-3.278,0,-1.1008431703204,1.5805985915493
"FALSE POSITIVE",9532637,"K03842.01",626.57,334.7,0,-0.0015006976744186,0.260640834575261
"FALSE POSITIVE",5305451,"K03843.01",1.8,-0.04463,0.005386,5.61565836298932,2.3219414893617
"FALSE POSITIVE",7174349,"K03844.01",1537.55,0.3566,0.002497,-0.0773622047244095,87.0412946428571
"FALSE POSITIVE",11824218,"K03845.01",6093.34,-0.005941,-0.03115,-8.40338164251208,16.5175862068966
"FALSE POSITIVE",7983756,"K03846.01",322.56,-0.4726,0.007008,0,118.331914893617
"FALSE POSITIVE",7289165,"K03847.01",966.33,-0.0407,0.004291,0,0
"CANDIDATE",12784167,"K03848.01",844.89,-0.5498,1.433e-05,0.652813299232737,1.26778846153846
"CANDIDATE",8949316,"K03849.01",234.27,-12.16,0.004064,-0.00378048780487805,0.969582089552239
"FALSE POSITIVE",8912730,"K03850.01",454.73,0.3248,3.814e-05,0.00379623824451411,0.12466515323496
"FALSE POSITIVE",9784230,"K03851.01",3524.73,-84.11,-0.0781,-0.170763723150358,121.818431911967
"FALSE POSITIVE",4949524,"K03852.01",1240.98,0.9549,-0.002169,-5.28036809815951,46.1408839779005
"FALSE POSITIVE",2697935,"K03853.01",242.88,-0.0008667,0.0002928,0.120900900900901,1.32255769230769
"FALSE POSITIVE",3550434,"K03854.01",782.25,-0.3683,-0.0004406,0.384615384615385,1.37789915966387
"FALSE POSITIVE",2558370,"K03855.01",5844.65,-1.059,-0.007491,0.0129047619047619,103.06241331484
"CANDIDATE",5397166,"K03856.01",10386.57,-0.472,-0.000599,-12.8205128205128,9.44259259259259
"FALSE POSITIVE",11825057,"K03857.01",6052.86,51.04,-0.003343,-0.142027334851936,145.075443786982
"FALSE POSITIVE",12306699,"K03858.01",217.43,-0.3883,0.003699,-66.221198156682,15.0879759519038
"FALSE POSITIVE",9692336,"K03859.01",4297.69,51.54,0.09784,0,152.520138089758
"FALSE POSITIVE",9641008,"K03860.01",459.15,0.2728,0.001703,-5.68527918781726,9.49657534246575
"FALSE POSITIVE",8588377,"K03861.01",3071.52,0.0688,-0.006626,-151.801242236025,67.7633663366337
"FALSE POSITIVE",3644601,"K03862.01",0.74,-0.07355,0.003741,0.879850746268657,1.47819672131148
"FALSE POSITIVE",3644601,"K03862.02",0.74,-0.01892,0.003542,3.61858407079646,3.45431034482759
"FALSE POSITIVE",8459354,"K03863.01",317.57,-0.04808,-6.066e-05,-1.35577464788732e-05,0.249186189889026
"CANDIDATE",4164922,"K03864.01",789.34,-0.1292,0,-1.8890243902439,1.14689119170984
"CANDIDATE",4164922,"K03864.02",21.19,-0.009989,0,-0.769882352941176,1.00758017492711
"FALSE POSITIVE",5535890,"K03865.01",882.93,-0.4627,0.001967,187.652173913043,110.646324549237
"FALSE POSITIVE",5215980,"K03866.01",347.1,-0.4391,-0.00377,4.21968503937008,2.57647783251232
"CANDIDATE",9353742,"K03867.01",1869.06,-0.2326,-0.0001877,-0.351118963486455,1.61771812080537
"FALSE POSITIVE",9178185,"K03868.01",6956.55,-0.2655,0.0005606,5.04871794871795,9.49655172413793
"FALSE POSITIVE",6290382,"K03869.01",1241.37,-0.01971,0.0005726,-0.262074074074074,0.366272058823529
"FALSE POSITIVE",8258160,"K03870.01",23.21,-0.1943,0.001404,-0.584934497816594,88.9448909299656
"FALSE POSITIVE",9752982,"K03871.01",22565.96,-0.06043,-0.0007283,18.8297872340426,43.1140350877193
"FALSE POSITIVE",4666008,"K03872.01",1426.07,-1.085,0.006525,3.0162932790224,89.1674528301887
"FALSE POSITIVE",8430105,"K03873.01",152.82,0.09982,0.0005095,-0.0642763873775843,1.5474358974359
"FALSE POSITIVE",11560037,"K03874.01",4657.4,-1.36,-0.0002745,-0.27112582781457,1.24467532467532
"CANDIDATE",11911561,"K03875.01",414.97,0.02043,6.705e-05,0,0.847757575757576
"CANDIDATE",3440118,"K03876.01",35.19,0.03396,8.289e-05,0.884910714285714,3.42453846153846
"FALSE POSITIVE",9159265,"K03877.01",380.57,-0.2914,-0.000522,-14.0799347471452,9.22157434402332
"CANDIDATE",4472818,"K03878.01",8.68,0.003171,0.0002566,0.743624161073826,2.67601265822785
"CANDIDATE",4472818,"K03878.02",66.81,-0.0256,-2.878e-05,0.654926624737945,0.287148760330579
"FALSE POSITIVE",5560830,"K03879.01",4662.94,-0.8231,0,0,40.7
"FALSE POSITIVE",4147444,"K03880.01",2392.28,0.08968,-1.026e-05,1.5331550802139,0.586582840236686
"FALSE POSITIVE",9592850,"K03883.01",3612.51,-1.173,-0.02249,0.00611111111111111,0
"FALSE POSITIVE",4579313,"K03884.01",533.5,-0.5205,-0.01919,-74.3406593406593,70.3066666666667
"FALSE POSITIVE",11614528,"K03885.01",1832.58,-0.553,0.00014,-13.8687258687259,47.2464953271028
"FALSE POSITIVE",8848288,"K03886.01",11121.63,-0.125,-0.0001255,-0.919333333333333,3.49670828603859
"FALSE POSITIVE",5308419,"K03887.01",2758.09,-1.222,0.002143,-1.06897233201581,116.489218328841
"FALSE POSITIVE",8260198,"K03888.01",1367.21,-0.7666,0.002793,-10.3818181818182,55.9190476190476
"FALSE POSITIVE",10733174,"K03889.01",1.22,-0.04245,8.397e-05,5.93717277486911,13.3765957446809
"CANDIDATE",8564976,"K03890.01",68.6,-0.1118,-0.0007924,-2.36344969199179,0.1184
"CANDIDATE",8765560,"K03891.01",75.52,0.01313,0.000107,-1.58591549295775,2.11273516642547
"CANDIDATE",11760860,"K03892.01",769.86,-0.1992,-2.017e-05,0.896745562130177,0.388197674418605
"CANDIDATE",3728432,"K03893.01",91.04,0.0461,-9.577e-05,-0.18532967032967,0.841428571428571
"FALSE POSITIVE",5473535,"K03894.01",2116.32,-0.6363,0.0005686,-0.820261437908497,27.6607692307692
"FALSE POSITIVE",12106934,"K03895.01",242.75,-0.2539,-0.01078,-0.58479262672811,29.3782383419689
"FALSE POSITIVE",6222898,"K03896.01",140.83,-0.1274,-0.006677,43.0344827586207,4.23701923076923
"FALSE POSITIVE",9161118,"K03898.01",443.17,-3.705,0,0,0
"FALSE POSITIVE",3556229,"K03899.01",3533.43,-24.46,-0.02222,-0.0505769230769231,142.607449856734
"FALSE POSITIVE",11911580,"K03900.01",1.67,0.007999,-0.006861,1.46972972972973,8.05336448598131
"CANDIDATE",9480535,"K03901.01",9.7,-0.06993,0.0001829,0.196646341463415,0.640709812108559
"FALSE POSITIVE",10583225,"K03902.01",650.06,-1.312,0.000943,-7.88560885608856,6.34230769230769
"FALSE POSITIVE",5215251,"K03903.01",791.49,-0.9156,0,0,0
"FALSE POSITIVE",5480736,"K03904.01",211.47,-0.0349,0.001879,57.6036866359447,12.2668135095448
"FALSE POSITIVE",8487748,"K03905.01",352.2,-1.212,0.0004305,-4.40892857142857,4.56327543424318
"FALSE POSITIVE",9892856,"K03906.01",1139.64,-0.07405,0.00152,-71.0919540229885,74.2263083451202
"CANDIDATE",7137213,"K03907.01",136.52,-0.0119,-0.0001458,0.229371428571429,0.507707317073171
"CANDIDATE",10363115,"K03908.01",24.37,0.01474,6.948e-05,-0.121346405228758,1.26572538860104
"CANDIDATE",5966810,"K03909.01",4.28,-0.01238,-0.0001319,0.0748905109489051,0.891276595744681
"FALSE POSITIVE",10491062,"K03910.01",457.52,0.04634,0.04317,-4.95589743589744,0
"CANDIDATE",9761615,"K03911.01",1363.33,-0.4286,0.000112,-0.252005347593583,0.990236686390532
"FALSE POSITIVE",4058881,"K03912.01",462.89,-0.3364,0.006458,66.974358974359,136.420600858369
"CANDIDATE",10281221,"K03913.01",7186.28,-1.28,-7.441e-05,0.619397993311037,4.16965442764579
"FALSE POSITIVE",5471496,"K03914.01",21.84,-0.1267,0.001194,1.35725806451613,7.54907749077491
"FALSE POSITIVE",4544620,"K03915.01",466.37,-0.2429,-5.783e-05,3.87272727272727,2.77470119521912
"CANDIDATE",5784777,"K03916.01",105.41,0.01038,-2.293e-05,0.348754448398576,0.373146551724138
"FALSE POSITIVE",11466960,"K03917.01",13341.54,-0.5127,1.081e-05,-10.4819944598338,37.4475247524752
"FALSE POSITIVE",3124420,"K03918.01",2798.58,-19.92,0,0,72.8578784757981
"FALSE POSITIVE",4649440,"K03919.01",459.9,-0.04039,0,-0.0438270676691729,1.69331428571429
"FALSE POSITIVE",2437488,"K03920.01",5134.17,-0.1202,0.02636,82.8372093023256,112.634989200864
"FALSE POSITIVE",10083623,"K03921.01",1247.85,-0.6035,-0.002377,1.59005524861878,1.41729598051157
"FALSE POSITIVE",7024530,"K03922.01",11.32,-0.02837,0.008619,-0.328623188405797,1.40867768595041
"FALSE POSITIVE",5015459,"K03923.01",0.47,0.009774,-0.001602,-0.469656992084433,1.13
"FALSE POSITIVE",1433980,"K03924.01",6123.72,-67.59,0,0,0.776847507331378
"CANDIDATE",10788461,"K03925.01",211.56,-0.01148,0.0005533,0,1.89534161490683
"CANDIDATE",10788461,"K03925.02",1147.68,-0.04175,0.0001905,0,0.535042168674699
"CANDIDATE",10788461,"K03925.03",439.27,0.03265,-0.0004777,0,1.54960526315789
"FALSE POSITIVE",11667548,"K03926.01",5529.75,-3.145,0.02786,216.181818181818,98.6545454545455
"FALSE POSITIVE",8868649,"K03927.01",308.4,-2.757,-0.0003408,14.5212527964206,14.5874501992032
"CANDIDATE",4242692,"K03928.01",9815.71,-0.1039,-3.428e-05,-0.636466165413534,5.40253807106599
"FALSE POSITIVE",8781480,"K03929.01",6154.61,-0.01505,0,160.155279503106,186.808199121523
"FALSE POSITIVE",11607176,"K03930.01",394.22,-0.1337,0.0009098,76.2694300518135,107.668630338733
"FALSE POSITIVE",10661718,"K03931.01",2709.54,-5.284,-0.0003168,7.25722145804677,9.05885057471264
"FALSE POSITIVE",6137681,"K03932.01",1.4,-0.002661,-0.083,0.423287671232877,0
"CANDIDATE",11244682,"K03933.01",246.64,0.04966,0.0002756,-0.54275,1.86958041958042
"FALSE POSITIVE",9655419,"K03934.01",7627.49,-0.1939,-4.923e-06,0.128728323699422,0.56104
"CANDIDATE",5895158,"K03935.01",1890.31,-0.1361,7.83e-05,-1.54214123006834,0.367185430463576
"FALSE POSITIVE",4947556,"K03936.01",1.69,-0.003325,-0.0004561,1.01232091690544,0.47829197080292
"CANDIDATE",4947556,"K03936.02",40.6,0.02468,-0.0003061,-0.159819004524887,0.986543209876543
"FALSE POSITIVE",7362696,"K03937.01",187.84,-0.2576,4.271e-05,1.92591240875912,1.63111111111111
"FALSE POSITIVE",3865595,"K03938.01",0,-0.116,-0.0005032,-1.01944444444444,11.4334661354582
"CANDIDATE",9593528,"K03939.01",2450.36,-0.09998,0.002165,0.784245076586433,1.0623275862069
"FALSE POSITIVE",5195945,"K03940.01",1538.06,-0.01949,0.001785,2.55795454545455,25.1925545571245
"FALSE POSITIVE",8552587,"K03941.01",3502.43,0.3525,0.0001743,7.15560640732266,4.07671480144404
"FALSE POSITIVE",6019872,"K03942.01",620.58,-0.4197,0.001175,-368.073394495413,102.90756302521
"CANDIDATE",7679812,"K03943.01",34.83,-0.05746,6.143e-07,3.08566878980892,2.2056204379562
"FALSE POSITIVE",4864734,"K03944.01",9283.77,-0.3923,-0.001638,-2.47183098591549,48.4692597239649
"FALSE POSITIVE",3121340,"K03945.01",24576.29,-0.7138,3.405e-05,-10.2699784017279,93.1730515191546
"CANDIDATE",8636434,"K03946.01",2.82,0.01388,-5.025e-05,-0.287777777777778,0.956972111553785
"FALSE POSITIVE",5952366,"K03947.01",2978.37,0.3702,-0.0007173,-1.21789215686274,2.10409610983982
"FALSE POSITIVE",5952366,"K03947.02",40.52,-0.03856,-0.00135,-1.2632,1.58902317880795
"FALSE POSITIVE",6045250,"K03948.01",4879.16,-66.3,0,0,0
"FALSE POSITIVE",5598595,"K03949.01",1792.6,-0.5071,-6.78e-05,-6.56,16.2491304347826
"FALSE POSITIVE",4544572,"K03950.01",1036.49,0.2529,-0.0031,-9.11353711790393,7.02546583850932
"FALSE POSITIVE",5738634,"K03951.01",8585.8,-0.03344,2.823e-06,-4.04658385093168,2.88735177865613
"FALSE POSITIVE",10152836,"K03952.01",1.89,-0.01633,0.01051,0.0955805243445693,1.27598885793872
"FALSE POSITIVE",10651816,"K03953.01",401.16,0.4258,-0.0003262,-7.42168674698795,103.731104651163
"FALSE POSITIVE",8030339,"K03954.01",3558.83,-0.4066,0.000953,0,87.5460614152203
"CANDIDATE",8030339,"K03954.02",197.02,-0.03848,-0.0008209,0,2.07911184210526
"FALSE POSITIVE",9899414,"K03955.01",1942.26,-0.5069,0.0002283,-11.2602545968883,19.2943181818182
"FALSE POSITIVE",5471059,"K03956.01",457.48,-0.6519,0.0006221,-1.48323353293413,0.35813679245283
"FALSE POSITIVE",5471059,"K03956.02",457.48,-0.1694,0.0001901,-0.299333333333333,1.29523684210526
"FALSE POSITIVE",7458309,"K03957.01",4040.43,-0.9622,0,0,57.194375
"FALSE POSITIVE",7777372,"K03958.01",1389.31,-2.202,6.476e-05,5.04051863857374,7.86182033096927
"FALSE POSITIVE",9282769,"K03959.01",3846.47,-4.187,0,-0.614320388349515,8.49567307692308
"FALSE POSITIVE",7777416,"K03960.01",218.17,-0.3916,0,0.328211586901763,0
"FALSE POSITIVE",7597005,"K03961.01",4792.46,-2.517,-0.002006,-13.1681415929204,13.8480144404332
"FALSE POSITIVE",5479717,"K03962.01",1569.43,-6.194,0.1352,2.71462829736211,79.9456681350955
"FALSE POSITIVE",3764714,"K03963.01",2069.41,-0.2563,6.748e-05,-2.3296875,1.04971098265896
"FALSE POSITIVE",9957351,"K03964.01",592.1,-63.5,0.00236,-0.000559832635983264,0.319807976366322
"FALSE POSITIVE",5385575,"K03965.01",23.87,0.08607,-0.00103,-9.23387096774193,1.96145833333333
"CANDIDATE",3732035,"K03966.01",5.14,-0.01962,-6.617e-05,-0.75514950166113,0.402972508591065
"FALSE POSITIVE",5385697,"K03967.01",58.97,-0.633,0.0004176,-0.776404494382023,5.26353591160221
"FALSE POSITIVE",5385697,"K03967.02",58.96,-0.4646,0.0003626,0.289036144578313,5.38666666666667
"FALSE POSITIVE",8823833,"K03968.01",1409.56,-0.2425,7.376e-05,2.30363636363636,3.04066496163683
"FALSE POSITIVE",5475494,"K03969.01",6266.04,-2.819,-0.0009001,-6.86470588235294,14.1705882352941
"FALSE POSITIVE",9412445,"K03970.01",30.99,-0.2066,-0.001887,-17.2574257425743,19.3342019543974
"FALSE POSITIVE",6057684,"K03972.01",6384.08,-0.633,0.001137,0,124.869117647059
"FALSE POSITIVE",11568224,"K03973.01",3514.2,-0.7108,2.736e-05,0.143963963963964,1.34759036144578
"FALSE POSITIVE",7938883,"K03974.01",230.41,21.24,-0.00661,0,0.302743628185907
"CANDIDATE",9280239,"K03975.01",0.18,0.003019,0.0008924,-1.32752293577982,0.477828947368421
"FALSE POSITIVE",4544571,"K03976.01",651,-0.6902,-0.004032,12.6850393700787,7.66452205882353
"FALSE POSITIVE",3245661,"K03977.01",4058.2,109.6,0,0,8.02925373134328
"FALSE POSITIVE",10090219,"K03978.01",997.59,-2.722,-0.0005181,4.68240740740741,31.9299719887955
"FALSE POSITIVE",9899217,"K03979.01",2387.76,-3.005,0.0004545,3.51219512195122,3.47287853577371
"CANDIDATE",6750902,"K03980.01",3288.97,-4.779,1.258e-06,0.709076923076923,1.28064171122995
"FALSE POSITIVE",5895588,"K03981.01",2384.23,-0.4578,-0.002186,0,120.311940298507
"FALSE POSITIVE",5303557,"K03982.01",812.63,-0.3606,-0.001651,10.7247706422018,181.332378223496
"FALSE POSITIVE",10227863,"K03983.01",318.01,-2.119,0.0002264,-6.88565488565489,9.41411483253589
"CANDIDATE",8036287,"K03984.01",2485.46,-0.2187,-1.948e-05,0.223469387755102,1.00733624454148
"FALSE POSITIVE",9602562,"K03985.01",619.7,-0.4499,0.0001111,0.229525032092426,2.42269129287599
"FALSE POSITIVE",10668665,"K03986.01",221.97,-0.141,0.04605,-7.00487804878049,94.8724672228844
"FALSE POSITIVE",10407020,"K03987.01",22208.51,-2.039,-1.936e-06,4.65414364640884,12.9412429378531
"FALSE POSITIVE",5385491,"K03988.01",84.57,-0.915,2.823e-05,-0.353344768439108,3.786875
"FALSE POSITIVE",5551504,"K03989.01",3554.66,0.007398,-9.377e-05,11.670906200318,38.6577922077922
"FALSE POSITIVE",6421503,"K03990.01",350.38,-0.2323,0.002867,-16.0162162162162,162.432065217391
"CANDIDATE",10352333,"K03991.01",1136.97,0.0924,0.0001251,-1.55055970149254,1.00422297297297
"FALSE POSITIVE",3228988,"K03992.01",2897.53,-1.563,0.000152,-1.01101398601399,5.60172117039587
"FALSE POSITIVE",2970804,"K03993.01",4305.29,-1.024,0.0007068,6.14388489208633,2.48325791855204
"FALSE POSITIVE",7552701,"K03994.01",4970.73,-0.631,-0.0005593,-17.5498575498575,45.2258278145695
"FALSE POSITIVE",7418173,"K03995.01",12842.58,0.9839,-0.0007982,15.4009900990099,33.056862745098
"FALSE POSITIVE",3228804,"K03996.01",2363.65,-0.08815,8.344e-05,-1.52416918429003,5.04471544715447
"FALSE POSITIVE",2442359,"K03997.01",22072.96,-1.433,-0.0004437,-12.5675105485232,78.4342245989305
"FALSE POSITIVE",7707742,"K03998.01",22523.25,20.48,0,0,20.3399193548387
"FALSE POSITIVE",2010191,"K03999.01",1470.49,-0.1225,0.0003857,-18.3714285714286,85.0860091743119
"FALSE POSITIVE",5471675,"K04000.01",37731.08,0.4189,-0.0001635,5.56540084388186,2.24754716981132
"FALSE POSITIVE",9851943,"K04001.01",820.83,-1.951,0.0002977,7.44356659142212,8.24679245283019
"CANDIDATE",5773121,"K04002.01",3030.91,-0.142,1.572e-05,-1.91120689655172,0.383891304347826
"FALSE POSITIVE",2708420,"K04003.01",947.63,-2.778,0.0001455,0.731777777777778,5.49816666666667
"CANDIDATE",4814502,"K04004.01",297,0.001932,2.268e-05,-0.292649310872894,1.32186721991701
"CANDIDATE",8142787,"K04005.01",1.7,0.01765,-0.0005665,0.340224719101124,0.46652397260274
"FALSE POSITIVE",5471690,"K04006.01",644.27,-0.8123,0.0002013,0,4.32655426765016
"CANDIDATE",8376848,"K04007.01",128.26,-0.1424,0.0003557,-1.33560209424084,0.844461538461538
"FALSE POSITIVE",5350447,"K04008.01",8.99,0.000997,-0.0008546,-4.68307086614173,16.6741721854305
"CANDIDATE",8934103,"K04009.01",3.39,0.02484,-0.000349,-0.332734530938124,1.43751937984496
"CANDIDATE",8934103,"K04009.02",10.02,-0.01254,7.384e-05,-0.336974789915966,0.317598253275109
"FALSE POSITIVE",5288577,"K04010.01",9127.28,-1.115,0.0002564,6.22242990654206,11.4728592162554
"CANDIDATE",11969988,"K04011.01",3923.27,-0.1326,-3.179e-05,5.67256637168142,2.75147826086957
"FALSE POSITIVE",4832225,"K04013.01",52645.24,3.193,0,0,4.03294797687861
"CANDIDATE",9009953,"K04014.01",2.78,0.008524,3.381e-05,1.92247191011236,1.56145728643216
"CANDIDATE",8282846,"K04015.01",1.94,0.02561,-0.000232,-0.56855575868373,0.198414201183432
