"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tcet_model_chisq","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_eqt_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"FALSE POSITIVE",5385139,"K06000.01",1,0.6412,0.5471,17820,71.88,0.905,56560,-0.8241,1.982,1.443,623.1,-0.17934,0,69.346,19.834804,3.671,-0.0006549,0.529917355371901,16.9504021447721,12.4201561391057,9.72477064220184,2.43166441136671,21.5714285714286,0.233333333333333,1.37458636664461,4.49326805385557,1.40898876404494,-2.95769230769231,1.263375
"FALSE POSITIVE",5385150,"K06001.01",1,0.7549,0.6146,15810,65.45,0.886,57790,-0.9869,5.794,0.004545,546.9,-0.37722,0,0.91035,19.83485,-0.09528,-1.107e-06,1.3269467393215,17.6521060842434,12.1372719374457,11.3636363636364,2.84317984361425,25.0555555555556,0,1.71549560853199,-0.118066914498141,0.116782729805014,0.5076,2.91282894736842
"FALSE POSITIVE",5385269,"K06002.01",1,0.629,0.3796,18100,108.31,1.048,67730,-0.6312,4.075,6.898,461.8,-0.13433,0,28.652,19.836789,2.204,-0.0004084,0.712021734208739,30.6711979609176,18.1899775617053,9.8562874251497,2.46215048874744,22.15,0.233333333333333,1.80814408770556,2.4543429844098,0.0648699763593381,-0.231456310679612,1.96760736196319
"FALSE POSITIVE",5385509,"K06003.01",1,0.9278,2.973,17790,28.58,0.693,68100,-0.6029,5.614,3.805e-05,474.9,-0.32657,0,20.388,19.840266,-1.106,0.0005093,31.408259986459,19.2783505154639,15.9010600706714,24.2798353909465,6.05508474576271,76.5,-1.06666666666667,5.40027291335001,-1.7752808988764,-1.85053380782918,1.26685393258427,3.04245115452931
"FALSE POSITIVE",5385566,"K06004.01",1,0.931,2.974,14830,51.68,0.783,57760,-0.8749,5.621,0.3862,466.1,-0.57821,0,14.632,19.841165,-0.2468,0.0003012,34.803738317757,20.720802919708,20,15.7603686635945,3.93302891933029,41.2727272727273,-1.02857142857143,4.24499089253188,-0.508865979381443,1.61900647948164,-1.29632352941176,1.18841897233202
"FALSE POSITIVE",5385773,"K06005.01",1,0.7628,0.5012,16680,44.66,0.691,68230,-0.6062,4.239,0.3045,768.2,-0.27611,0,30.971,19.844494,0.43,-3.335e-05,1.90271888251434,23.7167913335053,16.7352537722908,17.5265957446809,4.38272816486752,46.4,-2.33333333333333,2.66458550121401,0.589041095890411,2.43543543543544,-3.1006711409396,4.72666666666667
"FALSE POSITIVE",5386163,"K06006.01",1,0.9561,1.86,18520,662,2.657,68270,-0.971,4.025,5.145,57.2,-0.33089,0,29.719,19.850169,-2.873,0.0001453,34.9069003285871,19.0325342465753,12.9092500729501,6.6839378238342,1.67505882948306,10.9117647058824,-0.914285714285714,1.65174704013861,-2.95576131687243,1.47182320441989,-1.3175,3.30323574730354
"FALSE POSITIVE",5470960,"K06007.01",1,0.5442,0.4406,20010,38.34,0.72,67040,-0.5842,1.968,0.5699,779.5,-0.15868,0,12.088,19.835706,3.533,-0.0005422,0.206292645943897,14.2507122507123,11.2337662337662,19.0690690690691,4.75682382133995,51.3333333333333,-0.914285714285714,0.954567719813862,2.87235772357724,-0.403943661971831,0.100934959349593,4.31502659574468
"FALSE POSITIVE",5471068,"K06008.01",1,0.5693,0.3841,18530,66.85,0.887,68020,-0.7975,1.723,0.02826,552.4,-0.32844,0,24.556,19.837253,-2.003,0.0003327,0.333313817330211,20.7448789571695,17.1396269078575,10.4291845493562,2.60928961748634,22.7,0.233333333333333,1.30375265518055,-2.80925666199159,-1.17653374233129,1.08787878787879,2.11524500907441
"FALSE POSITIVE",5471192,"K06009.01",1,0.9741,5.332,18110,132.14,1.092,68440,-0.4135,4.157,0.8209,343.8,-0.11765,0,42.067,19.839148,-1.217,0.0001915,155.037402514722,19.5920066611157,10.0704776820673,9.04811715481172,2.26112251882272,20.1363636363636,0.233333333333333,2.29506008010681,-2.2705223880597,2.58049886621315,-2.95446584938704,3.17797695262484
"FALSE POSITIVE",5471217,"K06010.01",1,0.9745,5.907,17130,54.08,0.826,67950,-0.5368,5.552,0.3084,373.3,-0.16987,0,1.2414,19.839702,0.6194,-5.478e-05,168.482019363762,21.043627031651,16.3907902924704,12.1015761821366,3.0296918767507,26.8823529411765,-0.133333333333333,3.05983606557377,1.1753320683112,-0.504752066115702,0.0565673981191222,4.97596371882086
"FALSE POSITIVE",5471769,"K06011.01",1,0.6713,0.4614,20480,64.13,0.827,69300,-0.664,5.71,0.3386,737,-0.13401,0,4.1246,19.849684,-0.6911,8.026e-05,0.745226465364121,23.6124176857949,13.6722731906218,12.8014184397163,3.19850374064838,28.5,-0.8,1.74479166666667,-0.756955093099671,-0.990557451649602,0.915572033898305,2.6575411913815
"FALSE POSITIVE",5471770,"K06012.01",1,0.986,10.38,20920,242.81,1.357,68400,-0.5034,5.56,0.002163,137.5,-0.046052,0,32.183,19.849699,-0.5257,6.051e-05,402.120717781403,23.453781512605,14.8338742080049,9.0990990990991,2.26819243344232,16.72,-1.4,2.31247897746384,-0.901715265866209,1.85178875638842,-2.77127659574468,1.56520423600605
"FALSE POSITIVE",5556804,"K06013.01",1,0.9802,12.58,15870,61.47,0.791,57700,-1.612,1.934,0.04384,353.1,-0.2282,0,30.796,19.842091,-3.467,0.0008303,127.71335504886,12.4739712444224,7.9896013864818,11.8604651162791,2.96526772793054,26.9411764705882,-1.33333333333333,2.68313069908815,-3.36601941747573,0.917640807651435,-1.34449541284404,2.22853067047076
"FALSE POSITIVE",5597970,"K06014.01",1,0.1191,0.9904,48010,144.18,0.936,3745000,-0.1601,3.249,0,15.5,-1,0,151.04,18.895995,0.2566,-0.0009179,26.9274248247796,3040.23470243085,3924.02076451156,11.3333333333333,2.83205657041839,23.2631578947368,0.233333333333333,3.08273667462212,499.221789883268,1221.99630314233,-0.0125123287671233,0.0821124437781109
"FALSE POSITIVE",5643492,"K06015.01",1,0.9998,3.34,1855,14.82,0.788,80020,0.01239,26.64,0.02506,437.1,-1.1658,0,5103.7,19.850807,4.243,-0.01743,19.3459752321981,122.685525349008,27.3854961832061,11.9331742243437,2.98189134808853,25.4444444444444,-2.4,1.41639662994167,50.7535885167464,-19.3888888888889,2.3383064516129,51.1170662905501
"CANDIDATE",5795648,"K06016.01",1,0.9438,1.607,8366,604.53,1.109,615800,0.004106,2.349,0.5473,0.9459,-0.11072,0,0,19.552957,-0.1064,0,658.1589958159,3462.98890205797,4890.73881373569,14.0782122905028,3.53299047396412,31.0714285714286,-1.2,3.89419514203376,-97.6146788990826,91.0095238095238,4.32084309133489,1.08296728971963
"FALSE POSITIVE",5961350,"K06017.01",1,0.9572,1.428,6610,1194.44,1.549,90110,-0.2484,2.729,4.616,1.165,-0.027598,0,33.657,19.478298,-0.05954,0.0001321,225.064660239831,1404.12979351032,2600.80878105142,17.1037628278221,4.27425299695831,32.3846153846154,-0.266666666666667,4.36002994011976,-15.5052083333333,13.2398921832884,-0.292286874154263,0.0170823353293413
"FALSE POSITIVE",5979863,"K06018.01",1,0.5887,1.044,2711,63.41,0.907,86560,-0.08825,8.838,0.08893,21.42,0.043498,0,1020.3,19.800001,-0.09014,0.01536,329.988789237668,1213.02871256561,1672.97132397804,11.5384615384615,2.88489535941765,26.1764705882353,-1.73333333333333,3.10975609756098,-13.2949852507375,-8.5320197044335,-0.144413793103448,0.234110612855007
"FALSE POSITIVE",6117415,"K06019.01",1,0.914,1.532,4463,156.91,1.529,471100,0.01297,-0.4167,0.4199,0.6637,-1,0,0,19.324063,-0.2653,0.004081,72.5972994440032,2082.25696804895,2660.02415458937,14.2496050552923,3.56289736603088,29.8571428571429,0,3.64270032930845,-528.486055776892,510.326086956522,0,3.17430441898527
"FALSE POSITIVE",6128027,"K06020.01",1,0.899,1.454,8304,94.41,0.694,115500,-0.06869,2.618,9.522,8.466,-0.08103,0,15825,19.547899,-0.1224,0.07424,23.152201905743,1527.31092436975,1361.31816398588,22.5852272727273,5.65329341317365,66,-0.914285714285714,5.56973684210526,-28.8679245283019,-43.6627906976744,0.264341736694678,0.565874439461883
"FALSE POSITIVE",6146418,"K06021.01",1,1,4.09,6039,151.1,1.777,150800,-0.01396,4.482,8.605,70.17,-0.098718,0,124010,19.852625,-11.69,0.01407,142.470437384243,9.69305522635696,3.54178842781999,8.27777777777778,2.07156567041404,14.7037037037037,-0.866666666666667,1.57296570275723,-242.028985507246,433.126293995859,-16.7733333333333,121.146884272997
"FALSE POSITIVE",6150977,"K06022.01",1,0.9745,1.389,10830,391.58,0.828,100600,-1.576,1.49,6.586,10.51,-0.13071,0,37324,19.92149,-5.613,0.02455,36.3212821468505,85.1102941176471,138.794153471376,14.2138364779874,3.56922796463404,32.4285714285714,-0.2,2.4390809932699,-98.8204225352113,152.374768089054,-66.3149078726968,50.280981595092
"FALSE POSITIVE",6182019,"K06023.01",1,0.564,1.236,12480,465.32,0.987,232300,-0.1773,1.946,11.57,5.395,-1,0,116530,18.845657,-0.1654,0.108,481.228668941979,1635,1715.99178951297,10.6306306306306,2.65775645419237,23.1578947368421,-0.466666666666667,2.85449735449735,-40.8395061728395,-55.3521126760563,-1.88883720930233,11.5704008221994
"FALSE POSITIVE",6191945,"K06024.01",1,1,0.9847,215.9,422.27,1.824,18980,-0.03798,3.004,0,17.22,-1,0,5.1768,19.155518,0.1654,0.0004926,5.21104742053153,5.92536864279266,1.51643580731859,4.0418118466899,1.00741960110698,6.67796610169492,0.96,0.803171641791045,4.17676767676768,5.80211081794195,-0.000914638783269962,0.162459016393443
"FALSE POSITIVE",6209347,"K06025.01",1,0.9,1.237,10600,700.67,0.905,127100,-0.07911,1.015,6.988,0.6593,-1,0,41.313,19.546556,-0.004917,-0.0006707,34.856700232378,731.303576707065,1005.27078666491,12.4761904761905,3.12102449888641,26.1176470588235,-0.4,3.20203982515784,-1.48102409638554,28.721875,-0.0305983606557377,0.208050974512744
"FALSE POSITIVE",6268722,"K06026.01",1,0.8989,1.217,8658,3309.85,1.753,96800,-0.1525,1.388,1.417,0.6769,-0.087118,0,409.95,19.034565,0.1955,-0.0006203,437.208171206226,3343.86591564775,4327.3381294964,8.21276595744681,2.05629278960251,14.25,-1.66666666666667,2.10806602304578,226.798143851508,146.992054483541,0.140469483568075,0.158845577211394
"FALSE POSITIVE",6301030,"K06027.01",1,0.4272,3.292,5754,153.56,1.13,2957000,-1.132,3.889,0,351.5,-1,0,64190,19.753135,1.762,0.3206,74.0894901144641,881.290149892934,547.947303921569,9.5940170940171,2.39862542955326,18.5652173913043,-1.53333333333333,2.52695902228613,548.909657320872,-610.544217687075,-0.143627450980392,5.26260762607626
"FALSE POSITIVE",6606934,"K06028.01",1,0.9007,1.921,1393,34.22,1.105,91930,0.004364,0.7448,22.71,3.013,0.018432,0,293.9,19.47144,-0.1559,0.00273,35.3631723596388,1656.74859853385,2212.70371918094,9.90369181380417,2.47612156295224,21,-0.4,2.45558272208639,-39.1708542713568,-32.5956284153005,-0.240219298245614,0.235913173652695
"FALSE POSITIVE",6614926,"K06029.01",1,0.06366,0.8296,20880,811.22,1.01,487600,0.07701,1.658,0.4502,2.44,-0.20878,0,18702,19.622091,-0.03798,0.00649,7.29293160728606,4036.65413533835,3620.53816584294,10.0740740740741,2.51502092698806,21.2380952380952,-0.685714285714286,2.66288333515224,-45.1605231866825,-230.110159118727,0.239314516129032,0.225937031484258
"FALSE POSITIVE",6628237,"K06030.01",1,0.8999,1.447,9819,500.11,1.012,345500,0.04613,2.007,0.02057,2.145,-0.089509,0,121770,19.831416,0.4978,0.04714,153.566552901024,1795.77901924271,2687.5,10.7079646017699,2.67195597585083,23.2631578947368,-0.4,2.84898392880861,166.488294314381,139.061583577713,12.5127272727273,2.61878787878788
"FALSE POSITIVE",6694186,"K06031.01",1,0.2191,1.29,21260,177.33,0.843,4796000,0.07861,2.68,0,8.675,-1,0,1128.9,19.50874,-0.03965,0.001581,284.360804672291,8523.19175404301,7684.49197860963,12.5981055480379,3.14973357015986,26.2352941176471,-0.971428571428572,3.34425597532768,-145.772058823529,945,0.0159090909090909,0.37625748502994
"FALSE POSITIVE",6934587,"K06032.01",1,0.7014,0.9463,66670,2470.59,1.162,226400,-0.5994,0.6959,5.93,0.1144,-1,0,297.94,19.133177,0.03094,-7.659e-05,500.642398286938,825.072886297376,536.176532993847,9.72972972972973,2.43424669681653,20.6190476190476,-0.4,2.52427184466019,41.8673883626522,-353.512132822478,0.0209947368421053,0.0206916167664671
"FALSE POSITIVE",7219906,"K06033.01",1,0.9689,2.044,1209,14.97,0.846,78540,-0.1429,-7.135,205,371.4,-0.028596,0,32668,19.801,1.109,-0.01017,46.8520309477756,105.442352334279,165.855285095032,11.5935334872979,2.89555125725339,25.3333333333333,-0.133333333333333,2.46777408637874,24.4273127753304,-104.857142857143,38.127147766323,53.4817232375979
"FALSE POSITIVE",7257373,"K06034.01",1,0.1,1.488,-1,287.77,0.977,25140000,-0.2379,-0.7492,0,0,-1,0,463.57,18.803544,-0.2839,-0.002552,-0.1,-4.5,0,-1050,-287.77,22.25,-0.0666666666666667,0,-936.963696369637,-642.413793103448,-0.0187828418230563,0.0342488755622189
"FALSE POSITIVE",7295570,"K06035.01",1,0.9001,1.434,538.9,1089.38,1.547,12650,0.08464,1.888,0.0001409,5.675,-1,0,86.303,19.710533,-0.01762,-0.00152,109.063370895432,186.112913692408,164.408026053157,4.80263157894737,1.20664141246317,8.20408163265306,-0.866666666666667,1.22279681103211,-0.699206349206349,4.71525423728814,-0.297657657657658,1.14403587443946
"FALSE POSITIVE",7362852,"K06036.01",1,0.1,1.426,-1,608.73,0.989,6261000,0.03225,1.914,0,0,-1,0,5923.1,19.453979,0.07862,0.001235,-0.1,-4.5,0,-1270,-608.73,22.35,-0.571428571428572,0,139.150442477876,154.537521815009,0.497872340425532,0.078472263868066
"FALSE POSITIVE",7373877,"K06037.01",1,0.8539,0.2411,1167,7.97,0.741,78130,0.03096,-6.648,0.3841,2375,-0.24792,0,4371.9,0,231.7,-0.08996,0.962574681546613,2.80642434488588,9.37711250603573,24.7976878612717,6.17829457364341,76.8333333333333,0.466666666666667,0.662297824874512,191.487603305785,4.30854700854701,-4.21521739130435,0
"FALSE POSITIVE",7436177,"K06038.01",1,0.9009,4.308,2053,122.51,1.29,8221000,-0.3394,8.839,5.279,163.5,-0.099423,0,7578.3,19.274071,0.2897,0.03276,14.4979079497908,818.233618233618,747.62726488352,10.560398505604,2.64257981018119,22.3684210526316,-1.13333333333333,2.63242634036387,87.7878787878788,148.968609865471,0.220471698113208,1.4143570536829
"FALSE POSITIVE",7537945,"K06039.01",1,1,2.022,30510,1006.66,0.933,626400,-54.17,1.238,0.05255,9.285,-1,0,0,19.644923,-11,0,5.84795321637427,2.15450186467768,0.631270358306189,11.7073170731707,2.91895496853887,24.5,-1.73333333333333,2.70384391380315,-482.456140350877,-238.911290322581,0.128936781609195,70.2514792899408
"FALSE POSITIVE",7624297,"K06040.01",1,0.9041,2.549,4048,20.75,0.659,425200,-0.1845,8.974,15.25,42,0.014606,0,33171,19.764003,0.1355,0.1212,50.8492688413948,2142.01680672269,2156.45845967253,20.1481481481481,5.03640776699029,58.25,-2.06666666666667,6.04838709677419,99.6323529411765,-101.911764705882,-0.324327784891165,2.71367013372957
"FALSE POSITIVE",7695093,"K06041.01",1,0.6061,1.606,17470,447.91,0.962,589100,-0.1333,1.9,0.004814,5.897,-1,0,170700,19.720549,-0.6702,-0.08682,2534.9226265161,6515.03226821974,5538.60379103098,10.7339449541284,2.67920803923914,22.2,-1,2.79876601803512,-1037.4613003096,-609.975961538462,-2.89833333333333,5.48067885117494
"FALSE POSITIVE",7749318,"K06042.01",1,0.495,1.51,30750,279.85,0.601,1888000,-2.159,1.104,0.04464,16.59,-1,0,89096,19.366457,0.02499,0.04538,1198.25708061002,5282.28809772084,3734.53318335208,20.7171314741036,5.19202226345084,52.3333333333333,-3.33333333333333,6.6546329723225,41.1019736842105,-26.9418386491557,0.238235294117647,0.916074626865672
"FALSE POSITIVE",7777397,"K06043.01",1,0.8975,0.1144,1164,4134.88,3.293,17660,-0.1682,2.549,0.8907,15.07,0.030677,0,118.91,19.922995,4.943,-0.0004887,1.78464903559356,4.17634323951978,9.19382504288165,7.44525547445255,1.86408677384162,12.1,-0.4,1.06351446718419,7.48939393939394,2.20458891013384,-2.3392539964476,63.4872389791183
"FALSE POSITIVE",7830321,"K06044.01",1,0.8998,0.286,8930,791.19,0.875,71090,-0.6443,1.094,0.6345,1.312,-0.071831,0,13.153,19.63029,-0.2178,0.0006033,46.5253360910031,29.1624106230848,75.4160982264666,9.64285714285714,2.41510989010989,19.2608695652174,-1.14285714285714,2.36694930543027,-2.49770642201835,0.314705882352941,-0.450755939524838,0.647538247566064
"FALSE POSITIVE",7841986,"K06045.01",1,0.9002,2.85,10000,445.87,2.003,874400,-0.1116,6.94,1.13,68.61,-0.066699,0,184360,19.849332,0.4216,-0.003334,1414.51917033312,612.711182622687,384.793187347932,5.27027027027027,1.31929814179193,8.68888888888889,-0.0666666666666667,1.34056271981243,34.5573770491803,272.127659574468,-62.2820512820513,47.3636363636364
"FALSE POSITIVE",7877820,"K06046.01",1,1,2.994,65980,416.74,1.431,4886000,-0.4548,6.064,2.374,48.55,-0.038139,0,502030,19.086,7.961,-0.09924,106.157112526539,29.5411938825851,9.94285714285714,10.3603603603604,2.59118323695828,19.8571428571429,-1.26666666666667,2.46446700507614,1386.93379790941,429.90264255911,-0.290018148820327,49.995670995671
"FALSE POSITIVE",7914906,"K06047.01",1,0.9998,1.709,4188,1691.56,2.624,62280,0.02672,-0.5,0.09142,0.2681,-1,0,146.19,19.9211,0.06791,0.0004633,35.9640287769784,822.270322270322,178.212290502793,6.89075630252101,1.71810471789142,12.0625,-0.114285714285714,1.69791006966434,48.1631205673759,-16.0088495575221,-0.00592063492063492,0.0701544227886057
"FALSE POSITIVE",8019043,"K06048.01",1,0.7537,1.235,24940,14467.87,3.219,80800,-0.3249,0.9293,0.06223,0.03024,-1,0,0,0,0,0,935.808294015396,2842.67464610427,2576.66911225238,6.96517412935323,1.73835001850348,10.9090909090909,-1.2,1.76738749269433,0,0,0,0.139114754098361
"FALSE POSITIVE",8019043,"K06048.02",2,0.8887,0.1561,11450,14468.13,3.219,71820,-0.3584,1.372,0.5169,0.4415,-1,0,0,0,0,0,7.30238290879211,11.2326961107449,34.8791405550582,6.96517412935323,1.73835201672494,10.9090909090909,-1.2,1.59156452775775,0,0,0,0.841061946902655
"FALSE POSITIVE",8023317,"K06049.01",1,0.7851,3.006,91940,300.98,2.3,2947000,-0.2679,10.67,203.4,6.53,-1,0,257.72,19.331355,-0.02995,0.0004088,852.906029331885,967.276977015972,729.224652087475,7.11409395973154,1.77621717320744,11.90625,-0.4,1.8174227664904,-14.1943127962085,-51.6190476190476,0.086536312849162,0.0353720238095238
"FALSE POSITIVE",8121067,"K06050.01",1,0.9533,2.793,39690,802.8,0.901,419800,-0.6834,0.9479,0,0.1564,-1,0,200700,19.917203,5.965,-0.05236,217.301116936403,580.363636363636,714.590747330961,10.9677419354839,2.74611753437778,23.6842105263158,-0.266666666666667,2.68405697614553,537.387387387387,-361.771561771562,49.6380952380952,29.2847457627119
"FALSE POSITIVE",8153568,"K06051.01",1,0.1,1.216,-1,2674.15,1.785,11040,-3.103,1.523,0,0,-1,0,0,19.126965,0.0522,0,-0.1,-7.5,0,-1830,-2674.15,16.9583333333333,-1.2,0,35.5102040816327,-37.7272727272727,0,0.121055555555556
"FALSE POSITIVE",8167938,"K06052.01",1,0.9059,0.1477,4386,106724.06,4.712,180100,-0.1618,1.266,0.177,2.549,-1,0,50.505,19.507814,-0.6488,0.0002785,18.9796773517704,17.8300455235205,48.252508361204,4.07964601769912,1.01658440253839,8.08888888888889,1.05,1.30383631713555,-7.47465437788019,-0.159397417503587,0.0600845665961945,2.42028081123245
"FALSE POSITIVE",8167978,"K06053.01",1,0.9849,2.774,1324,21.98,0.741,73210,-0.3356,12.65,0.2052,356.7,-0.050045,0,15.931,19.508896,0.1234,0.0003447,24.3365455893254,167.007826610476,234.653970413195,14.488188976378,3.62706270627063,35.4615384615385,-1.33333333333333,2.58104196816208,3.07730673316708,-0.0120844748858447,0.423778501628665,0.619188790560472
"FALSE POSITIVE",8168581,"K06054.01",1,0.9344,0.886,5777,501.62,0.88,40450,-0.7376,1.333,0.5868,24.35,-0.022788,0,0,19.523469,5.929,-0.007398,133.162320079806,45.8612376105009,53.735255570118,10.3418803418803,2.58340629345419,22.7,-0.266666666666667,2.73503313489835,57.5631067961165,14.0365853658537,0,36.1049504950495
"FALSE POSITIVE",8230809,"K06055.01",1,0.2844,1.004,13410,363.14,0.867,212100,-0.1665,1.839,0.01122,2.313,-0.11445,2,10781,19.392782,0.01561,0.0176,50.5150976909414,1572.07320130358,1176.33255112303,11.8210862619808,2.96416619051506,26.3529411764706,-1.73333333333333,3.15897295820814,2.10377358490566,-45.6181818181818,-0.591604938271605,1.40998525073746
"FALSE POSITIVE",8364115,"K06056.01",1,1,2.22,4625,144.95,0.86,93210,-0.02583,3.823,0.0008784,78.58,-0.15906,0,85906,19.418375,10.52,-0.004715,20.4960032793605,1.0095476244601,0.344150943396226,10.0226500566251,2.50561797752809,21.6190476190476,-1,0.948804636561217,67.4358974358974,-280.379746835443,9.22018348623853,129.535662299854
"FALSE POSITIVE",8458207,"K06057.01",1,0.0005095,0.8054,18670,1089.54,1.344,300500,0.2281,1.636,3.411,1.385,-0.15954,0,0,20.006118,0.5361,0,0.000366546762589928,3183.72093023256,3534.6835443038,10.4285714285714,2.62135501876624,23.5,-0.133333333333333,2.82768476929359,412.384615384615,8.73983739837398,-1.18658536585366,0.271601796407186
"FALSE POSITIVE",8580438,"K06058.01",1,0.1559,1.239,14470,198.47,0.988,504100,0.08036,3.424,1.027,9.921,-0.24019,0,40388,19.892178,-0.145,0.0009076,54.0756156781131,3985.55133079848,4696.77419354839,10.213447171825,2.55332561430593,20.7619047619048,-0.466666666666667,2.68280151433207,-123.931623931624,-107.272727272727,1.66521739130435,0.53660687593423
"FALSE POSITIVE",8581232,"K06059.01",1,0.8142,0.7538,8783,81.19,0.63,200900,-0.802,1.334,29.51,43.49,0.051675,0,27069,19.905052,-0.5193,0.004843,358.362676056338,377.183406113537,467.257402204452,24.9185667752443,6.22622699386503,77.1666666666667,-1.13333333333333,9.17704156995147,-42.219512195122,-190.875912408759,10.0820105820106,28.0177439797212
"FALSE POSITIVE",8655458,"K06060.01",1,0.8811,1.784,39090,959.1,0.885,380000,-7.812,0.6629,9.916,4.692,-1,0,149640,20.073418,6.888,-0.05359,1412.47194613658,763.162378599421,530.831973898858,13.7864077669903,3.4559671375036,29.6666666666667,-0.466666666666667,3.78082191780822,555.483870967742,-250.673076923077,33.5982008995502,33.5457142857143
"FALSE POSITIVE",8695779,"K06061.01",1,0.9821,1.724,3044,474.65,1.807,66910,-0.3005,5.245,1.707,5.248,0.0054409,0,14.345,19.622232,-0.04166,-6.158e-05,101.93046185781,202.52495596007,352.715366376877,5.92039800995025,1.47732578044757,10.2307692307692,-0.666666666666667,1.48374328527,-1.50942028985507,1.74885993485342,1.37410071942446,0.352654232424677
"FALSE POSITIVE",8953059,"K06062.01",1,0.09629,0.8122,10730,493.74,1.157,118400,-0.0276,2.224,0.03601,6.917,-0.10035,0,313.15,19.456146,-0.03498,0.002824,4.064584212748,1238.61171366594,1448.18931516673,9.83606557377049,2.46475638977636,20.8571428571429,-0.2,2.60233258088789,-7.03822937625755,13.5916666666667,-0.020469387755102,0.306781437125749
"FALSE POSITIVE",9048145,"K06063.01",1,0.8298,2.531,7839,532.59,1.538,176500,-0.3641,4.172,3.792,3.639,-0.049204,0,165070,19.959867,0.1224,0.0266,1290.5132192846,3747.59437453738,3523.53896103896,10.2521008403361,2.57066319142774,21.9473684210526,-0.666666666666667,2.76730038022814,64.0837696335079,-539.125,-16.4834123222749,4.71739130434783
"FALSE POSITIVE",9214712,"K06064.01",1,0.895,4.468,455.6,1.25,0.863,72180,-0.01018,9.032,275.3,802.9,-1.5007,0,13636,19.35933,0.857,0.09838,14.3108410617205,444.970119521912,626.749509483322,11.25,2.77777777777778,23.9473684210526,-0.733333333333333,2.43598300970874,113.660477453581,40.6925675675676,0.211162790697674,14.36171875
"FALSE POSITIVE",9214712,"K06064.02",2,0.8911,1.381,164.9,1.25,0.863,66510,0.0005397,84.37,0.5184,3958,-2.1071,0,39.483,19.359331,0.9094,0.004323,41.5044247787611,24.3289817232376,24.3771712158809,11.25,2.77777777777778,23.9473684210526,-0.733333333333333,2.54370179948586,4.9967032967033,1.26209150326797,0.236494565217391,10.7013245033113
"FALSE POSITIVE",9214715,"K06065.01",1,0.6744,2.087,1651,1.81,0.997,112700,-0.02011,141.8,1202,983.7,-0.001433,0,3412,19.359312,-3.906,0.09039,36.8122270742358,91.5570781301801,116.721915285451,9.80132450331126,2.44594594594595,21.2857142857143,-0.228571428571429,2.39343065693431,-158.137651821862,-15.2666666666667,0.42030303030303,5.95910447761194
"FALSE POSITIVE",9214715,"K06065.02",2,0.64,0.1998,144.7,1.81,0.997,66990,-0.0174,132.5,0,8770,0.17332,0,8.7549,19.35934,-2.857,0.002382,0.157752033522307,2.03516998827667,10.8261886204209,9.80132450331126,2.44594594594595,21.2857142857143,-0.228571428571429,0.539028887523049,-3.64878671775224,0.536051502145923,-0.322905982905983,3.84566037735849
"FALSE POSITIVE",9221398,"K06066.01",1,0.9866,1.281,2001,170.42,1.289,69450,-0.01733,9.209,2.188,0.6095,-0.11731,0,0.23744,19.539525,0.02285,-2.279e-05,154.421662231961,988.803088803089,1466.54549585369,18.7959183673469,4.70124137931034,39.1818181818182,0.5,4.00196979645437,4.94588744588745,-5.5082304526749,-0.00632470588235294,0.162761194029851
"FALSE POSITIVE",9411317,"K06067.01",1,0.4684,0.9291,223.4,29.43,0.566,6986,-0.08824,3.05,2.021,87.23,-0.12896,0,94.947,19.644569,0.04116,-0.05948,18.0431432973806,88.4937940288494,152.456140350877,21.6,5.39010989010989,78,-2.45714285714286,8.71428571428572,0.815049504950495,2.65358361774744,0.0442788461538462,0.092910447761194
"FALSE POSITIVE",9418619,"K06068.01",1,0.9896,0.8277,2317,6075.93,2.867,57420,-0.07208,3.266,0.7868,0.1893,-0.1964,0,0,19.812121,0.1271,-0.0002128,164.494680851064,294.431595801459,678.021618080576,7.57575757575758,1.89692012300776,14.4444444444444,0.116666666666667,1.97950433964237,4.32312925170068,8.32727272727273,0,2.37547169811321
"FALSE POSITIVE",9532123,"K06069.01",1,0.9066,2.287,1360,96.25,0.774,377700,-0.108,2.881,0.1953,173.8,-0.12528,0,29192,19.611932,0.03924,-0.0105,20.093085106383,309.121621621622,423.48224513173,13.3612040133779,3.33969465648855,32.7857142857143,-1.26666666666667,3.21019578869597,9.85929648241206,304.633620689655,1.49261992619926,0
"FALSE POSITIVE",9549471,"K06070.01",1,1,5.4,13120,66.37,0.96,295300,-0.2318,5.503,0.1496,18.76,-0.046459,0,120560,19.973993,2.309,-0.006282,27.1370420624152,68.5714285714286,13.5165243223171,11.063829787234,2.76541666666667,23.3157894736842,-0.666666666666667,1.79349904397706,72.6100628930818,628.703703703704,-25.3792134831461,3.83484419263456
