"koi_disposition","kepid","kepoi_name","tce_ingress","tce_model_chisq","tce_minmesd","tce_fwm_srao","tce_fwm_prao","tce_impact_sn","tce_depth_sn","tce_eqt_sn","tce_smet_sn","tce_fwm_sdeco_sn"
"CANDIDATE",6443093,"K05284.01",2.669,100.5,251,-0.01897,-0.0002554,36.5464313123561,18.0195258019526,11.2844036697248,-0.333333333333333,0.314285714285714
"CANDIDATE",6509282,"K05287.01",0.1473,3352,2.056,0.459,-8.411e-05,3.91102430555556,15.1105495893872,0,0.14,-0.744277108433735
"CANDIDATE",6511182,"K05288.01",0.02948,499.4,-2.019,-0.855,0.0003358,0.00134235100247185,8.59060402684564,11.8961625282167,-0.4,0.258947368421053
"FALSE POSITIVE",6525196,"K05293.01",1.986,182000,0.349,0.2485,-0.03738,743.714026052711,7527.04031465093,20.1970443349754,-3.2,-3943.50282485876
"FALSE POSITIVE",6526377,"K05295.01",0.1975,16440,0.6708,1.053,-0.0001638,18.4244502723421,24.6261961722488,0,0,4.66822429906542
"FALSE POSITIVE",6527229,"K05296.01",3.817,390,-1.212,0.02921,-0.01443,15.7559867156092,781.525423728814,10.133779264214,-0.266666666666667,-3.40322580645161
"CANDIDATE",6543192,"K05297.01",0.2242,3150,3.734,-0.6457,5.428e-05,2.19826168663378,7.21522309711286,23.7426900584795,1.46666666666667,2.01329113924051
"FALSE POSITIVE",6543674,"K05298.01",0.8439,-1,0.8268,0.309,0.1032,-0.1,-169000,-2640,-1.4,-2179.32203389831
"FALSE POSITIVE",6594945,"K05300.01",0.5829,600.4,-39.53,1.134,-0.0001415,1.60247836349331,7.3343685300207,8.57142857142857,-0.8,0.339194630872483
"FALSE POSITIVE",6612411,"K05305.01",9.953,9164,-1.614,-0.2129,3.452e-05,60.0240096038415,5.16847515705311,11.5267175572519,-0.342857142857143,1.90813008130081
"FALSE POSITIVE",6615600,"K05307.01",0.131,7011,0.3833,-10.82,0.002225,1.29587089270137,9.51790633608815,11.3793103448276,-0.333333333333333,-26.036036036036
"FALSE POSITIVE",6634112,"K05308.01",1.232,2799,-1.347,0.1006,0.00915,92.198233562316,1578.57142857143,13.8317757009346,-0.466666666666667,-55.652841781874
"CANDIDATE",6675757,"K05310.01",0.1084,739.2,5.337,0.5565,-8.851e-05,1.23086352492509,8.33611574846967,19.2682926829268,0.933333333333333,-0.502444444444444
"FALSE POSITIVE",6681473,"K05312.01",8.577,314.9,139.6,3.513,-0.003386,25.13030148186,18.2126146359723,10.3641456582633,-0.6,4.41282051282051
"FALSE POSITIVE",6695801,"K05316.01",0.09835,18990,0.225,-2.193,0.0001597,2.07361398665746,10.651538354448,9.12844036697248,0.457142857142857,-2.48079658605974
"FALSE POSITIVE",6699562,"K05317.01",4.46,2131,-1.042,0.116,0.0007603,336.035686578743,3263.44351258017,9.84509466437177,-0.8,-52.524064171123
"CANDIDATE",6721603,"K05321.01",0.5586,522.3,17.69,0.6568,-9.526e-05,1.9590237348858,7.57777777777778,6.57980456026059,-1.06666666666667,1.04444444444444
"CANDIDATE",6762188,"K05323.01",1.006,6330,1.73,-0.06,0.0001909,364.0016400164,87.2440416247063,4.50549450549451,0.0666666666666667,0.661290322580645
"CANDIDATE",6776555,"K05327.01",0.2056,580.6,1.646,-0.5849,-0.0001094,3.12621696801113,8.18946188340807,18.5135135135135,1.86666666666667,1.93846153846154
"FALSE POSITIVE",6784887,"K05328.01",2.877,1443,-8.111,0.06779,-0.01984,57.9400510204082,2545.40311173975,9.48398576512455,-1.13333333333333,18.9017199017199
"CANDIDATE",6805414,"K05329.01",3.697,1196,-3.235,0.03269,0.001725,48.3962264150943,107.827788649706,9.55882352941176,-0.266666666666667,1.71480075901328
"FALSE POSITIVE",6864891,"K05330.01",0.3783,1583,-4.529,-2.076,0.0004785,1.26973087390384,8.00247371675943,38.8888888888889,-2,1.64198473282443
"CANDIDATE",6869373,"K05331.01",0.169,1235,15.61,-1.185,0.0002395,0.447781385281385,7.70281124497992,24.6192893401015,1.06666666666667,0.378313253012048
"CANDIDATE",6875342,"K05332.01",0.1399,3277,-4.264,-0.009141,5.512e-05,0.310648148148148,7.88919667590028,8.86363636363636,-0.2,0.419716981132075
"CANDIDATE",6879183,"K05333.01",0.3882,2326,-4.502,-1.669,0.0004527,2.87331622835151,10.8518835616438,9.63687150837989,0.6,-0.380425531914894
"FALSE POSITIVE",6891512,"K05335.01",3.104,107000,0.3125,0,0,664.54811236812,17525.1798561151,5.58011049723757,-0.133333333333333,0
"CANDIDATE",6934045,"K05336.01",0.5744,834,-3.501,0.2245,-2.457e-05,1.16478632478632,10.7096774193548,9.47368421052632,-0.0666666666666667,1.10030441400304
"FALSE POSITIVE",6948815,"K05339.01",2.274,30880,0.65,-0.2303,0,35.1826595226498,695.759717314488,10.5078125,-0.742857142857143,23.3811881188119
"CANDIDATE",7009548,"K05341.01",0.01357,1045,7.092,0.1521,-5.72e-05,0.197160883280757,17.6446945337621,9.97835497835498,-0.933333333333333,2.07803992740472
"FALSE POSITIVE",7022603,"K05346.01",0.01243,1595,-0.1438,75.15,-0.003403,0.000255169018706925,18.5315832649713,8.10344827586207,1.36,-10.5470085470085
"FALSE POSITIVE",7047299,"K05351.01",1.979,1350,14.37,-0.09472,8.725e-06,66.3569321533923,3240.29515559833,11.2995594713656,-1.26666666666667,-20.2271062271062
"CANDIDATE",7107567,"K05353.01",0.7332,2897,0.5094,-0.9608,0.003137,90.3163950143816,114.285714285714,10.4301075268817,-0.628571428571429,-26.7114093959732
"FALSE POSITIVE",7115671,"K05355.01",0.04757,-1,0.3126,-0.153,5.385e-05,-0.1,-595.4,-2860,0.342857142857143,-1.41003039513678
"CANDIDATE",7138841,"K05361.01",0.1068,1782,4.134,-0.008204,0,0.745472061657033,11.2723041117145,10.5555555555556,-0.733333333333333,-0.506385696040868
"FALSE POSITIVE",7204233,"K05371.01",0.2146,713.9,15.66,1.598,0,0.986871887732005,9.68040907638223,20.1428571428571,0.233333333333333,-1.79745762711864
"CANDIDATE",7213311,"K05375.01",0.4136,200.9,49.06,-0.3958,0.0002401,2.00116604477612,7.97503242542153,2.04347826086957,-1.88571428571429,-0.559972105997211
"FALSE POSITIVE",7352727,"K05382.01",0.1333,12000,1.625,33.56,-0.001599,6.62757640369581,5.60475956820412,0,-3.12,-14.0648379052369
"CANDIDATE",7377343,"K05384.01",0.3605,898.9,-0.9059,-0.04217,-0.001092,1.48322440087146,164.915474642393,9.81481481481481,-0.4,-1.61976401179941
"FALSE POSITIVE",7416306,"K05388.01",0.6065,1505,24.09,-1.14,2.9e-05,1.47858472998138,9.57304869913276,3.1144578313253,-0.457142857142857,0.432923076923077
"FALSE POSITIVE",7458433,"K05392.01",0.02365,46540,0.3188,-0.4809,1.37e-05,0.243918291550604,8.17604554412087,9.58847736625514,-0.4,-1.88804071246819
"FALSE POSITIVE",7516073,"K05395.01",1.594,852.2,133.2,1.196,-0.0001741,10.4576816927323,7.56954612005857,7.81021897810219,0.0666666666666667,0.3148
"FALSE POSITIVE",7538450,"K05396.01",0.4832,337.8,80.24,-0.1392,2.398e-05,2.60700757575758,8.50726552179657,4.49618320610687,-0.4,-0.0681134259259259
"FALSE POSITIVE",7599004,"K05403.01",1.32,803.1,1.196,-0.1252,0.0005389,12.2271223814774,29.2920353982301,10.6211180124224,-0.8,-2.2508064516129
"FALSE POSITIVE",7658229,"K05409.01",2.104,223.2,18.34,-1.404,-0.0003284,10.4689815795046,73.3463338533541,7.13483146067416,-0.533333333333333,-3.61397058823529
"CANDIDATE",7662502,"K05410.01",0.1632,1294,-1.771,-1.266,0.0001132,1.50740131578947,6.62423312883436,9.62912087912088,-0.266666666666667,0.201027027027027
"CANDIDATE",7672215,"K05411.01",0.1792,4242,3.559,1.126,-1.761e-05,1.91123499142367,8.45008183306056,9.48148148148148,-0.114285714285714,1.14901960784314
"FALSE POSITIVE",7674050,"K05412.01",2.429,105.4,341.5,0.2896,0.01174,1.87785939139559,115.18054532056,11.1282051282051,-0.666666666666667,3.64662921348315
"FALSE POSITIVE",7700561,"K05414.01",0.2985,18680,0.7375,47.2,-0.02235,13.4634291672874,37.992,12.0833333333333,-1.2,-184.525547445255
"CANDIDATE",7731281,"K05416.01",0.9563,141.4,14.06,-0.945,-0.0009002,5.26030368763557,33.7642351492767,19.672131147541,0.7,-0.421472392638037
"FALSE POSITIVE",7743464,"K05417.01",2.575,1300,35.59,0.1174,0.0005295,13.0566261488289,586.838340486409,9.4296577946768,0.233333333333333,-17.0755555555556
"CANDIDATE",7747091,"K05418.01",0.2923,3983,8.228,0.4732,0,1.38869201030928,8.69484440315838,12.1851851851852,0.233333333333333,-0.915702479338843
"CANDIDATE",7770901,"K05426.01",0.3225,459.4,71.37,0.3462,-4.301e-05,1.13372831146847,10.4550758459743,8.66533864541833,-1.66666666666667,0.0559217391304348
"FALSE POSITIVE",7800285,"K05427.01",0.6487,18190,0.4427,-0.5907,-4.571e-05,90.6341463414634,123.391240518718,11.0285714285714,-1.2,-96.3173652694611
"CANDIDATE",7829836,"K05433.01",3.556,541.3,-40.23,-0.5385,-1.183e-05,53.0217028380634,9.54939636116307,18.4146341463415,0.533333333333333,1.06179361179361
"CANDIDATE",7836096,"K05435.01",0.03282,858.9,-1.944,-1.813,0.0001623,0.00647120055517002,9.3908528060715,21.1698113207547,0.8,-0.442446043165468
"FALSE POSITIVE",7837526,"K05436.01",1.961,1622,-1.594,-0.1056,0.0007598,93.0912476722533,325.341982795092,12.6418439716312,-2.13333333333333,30.050505050505
"FALSE POSITIVE",7885558,"K05439.01",0.166,41690,0.4438,-0.3355,-1.136e-05,2.07873470330178,10.7110130663499,11.3907284768212,0,-6.2698224852071
"CANDIDATE",7888863,"K05440.01",0.4903,1075,8.623,0.03379,2.564e-05,1.20422951789411,9.30263866451265,9.73913043478261,-1.06666666666667,-1.91438848920863
"CANDIDATE",7900450,"K05441.01",0.7735,4343,8.03,-2.092,-0.0003058,16.8317757009346,9.74644403215832,9.93966817496229,-0.866666666666667,2.72941176470588
"FALSE POSITIVE",7916058,"K05445.01",9.499,21350,4.754,4.663,-0.0006442,15.8374423413393,5.75457875457875,13.1336405529954,-0.666666666666667,-1.62368421052632
"FALSE POSITIVE",7938499,"K05448.01",10.35,25210,1.744,-2.272,0.0004656,19.1836342681521,11.6158536585366,25.125,-1.13333333333333,1.76666666666667
"CANDIDATE",7941635,"K05449.01",0.9431,39770,0.1938,-0.02811,0.0009719,450.174389636273,446.237675142709,10.5084745762712,0.56,-2.69037199124726
"FALSE POSITIVE",7941635,"K05449.02",0.2767,1970,6.382,1.002,-0.000344,1.3350700097688,14.7209119496855,10.4891304347826,0.56,-1.25238095238095
"CANDIDATE",8007174,"K05458.01",0.2848,747,-11.24,2.691,-0.001979,0.640423797881011,10.1323420074349,22.3076923076923,0.333333333333333,1.24296875
"CANDIDATE",8009811,"K05459.01",0.1935,1202,-11.84,0.2514,-4.156e-05,0.977288857345635,8.93778452200304,7.77777777777778,0.933333333333333,0.0505592841163311
"FALSE POSITIVE",8016211,"K05460.01",2.42,1842,0.8378,72.08,-0.08671,267.022172326691,39.4823066841415,4.14918414918415,0.88,-121.215629522431
"FALSE POSITIVE",8029848,"K05463.01",1.073,866.9,0.7998,6.301,-0.009566,18.0758607991162,38.8666823418763,8.29059829059829,0.8,-1.58070175438596
"CANDIDATE",8037038,"K05466.01",0.1981,5060,1.214,1.326,-0.0002005,2.45468914646997,8.1099324975892,9.82456140350877,0.333333333333333,-0.454804469273743
"FALSE POSITIVE",8043968,"K05469.01",0.1886,25780,1.089,-1.856,0.000139,1.87004820792287,12.8988546539764,10.4255319148936,-0.4,-0.252222222222222
"FALSE POSITIVE",8075618,"K05471.01",1.591,4251,4.951,-0.5414,0.001595,37.1352019785655,1734.57148384601,13.1802721088435,0,4.33516483516484
"CANDIDATE",8105398,"K05475.01",0.591,593.1,99.13,0.4715,-0.0001259,3.5415709692237,21.2850729517396,7.75210084033613,-2.53333333333333,-1.71762013729977
"CANDIDATE",8105398,"K05475.02",0.06041,3140,3.5,-0.9959,4.489e-05,1.22717969709374,7.17944061024337,7.77777777777778,-2.53333333333333,-0.719254658385093
"CANDIDATE",8105719,"K05476.01",0.4464,966.8,15.42,-3.717,0.001524,0.298211009174312,8.47254365663791,14.7983870967742,0.933333333333333,1.24702702702703
"FALSE POSITIVE",8108437,"K05478.01",5.615,444.4,180.3,-0.135,-0.003516,3.48621359223301,258.516275548827,11.0526315789474,-0.333333333333333,-5.44178082191781
"FALSE POSITIVE",8155368,"K05481.01",1.229,336000,0.2938,0,0,132.700573065903,963.446475195822,10.6382978723404,-0.4,0
"CANDIDATE",8158429,"K05482.01",0.4536,2275,1.09,0.5383,-0.0003398,3.23070834982192,18.0809399477807,10.205223880597,-0.666666666666667,-1.06497064579256
"FALSE POSITIVE",8179747,"K05483.01",4.076,6471,9.107,-0.1625,0.002726,372.81173594132,2651.53469177199,3.59574468085106,-0.685714285714286,-9.95454545454545
"CANDIDATE",8197176,"K05485.01",0.7488,793.4,3.65,0.2295,0.003916,6.38920056100982,6.92753623188406,5.625,-0.8,0.656190476190476
"CANDIDATE",8197406,"K05486.01",0.2004,4800,2.45,0.02731,-6.051e-05,30.7118528610354,63.1519274376417,7.55775577557756,-0.666666666666667,0.417970049916805
"FALSE POSITIVE",8223655,"K05488.01",1.347,101.1,3.7,6.306,-0.08073,10.1624686511831,44.1272965879265,15.9060402684564,-0.2,10.6584158415842
"FALSE POSITIVE",8242350,"K05493.01",9.856,25350,1.26,-0.04366,-1.868e-05,58.0720092915215,2.30265654648956,7.74038461538461,-0.666666666666667,-5.43015873015873
"FALSE POSITIVE",8255058,"K05495.01",2.905,9767,0.5858,-17.48,0.02304,16.5920026547204,0.519516003122561,5.21621621621622,0,167.692307692308
"FALSE POSITIVE",8288404,"K05498.01",7.466,328.7,85.53,-0.07854,0.002537,56.9361970941251,1362.27015558699,14.7945205479452,1.6,-17.0600600600601
"FALSE POSITIVE",8364969,"K05508.01",2,2044,8.719,-0.01509,0.006886,46.2634546386468,1544.18969233784,11.5543071161049,-1.8,22.9837518463811
"FALSE POSITIVE",8380743,"K05510.01",0.8028,-1,0.5352,0.08828,0.0005699,-0.1,0,-2510,-1.33333333333333,30.2456140350877
"CANDIDATE",8396288,"K05512.01",0.1616,775.2,2.2,1.904,0.0003466,0.115699461952344,10.3046014257939,12.3923444976077,-0.2,-0.104757085020243
"FALSE POSITIVE",8414914,"K05513.01",2.523,-1,-20.39,-1.764,-0.3046,-0.1,0,-421,-0.6,-951.282051282051
"CANDIDATE",8429817,"K05515.01",0.557,2535,0.4156,0.06736,-0.0005741,31.1241065627031,79.3969849246231,10,-1.66666666666667,-0.434375
"FALSE POSITIVE",8432034,"K05516.01",0.6774,-1,0.3708,5.217,-0.6721,-0.1,-290100,-1930,1.06666666666667,145.183175033921
"FALSE POSITIVE",8439618,"K05518.01",0.3271,196,-139.2,-1.23,0.001269,0.133354284517075,7.8134110787172,14.1428571428571,-1.06666666666667,1.02620320855615
"FALSE POSITIVE",8480642,"K05521.01",1.279,702.1,0.5719,0.178,-0.0003675,22.7460901563937,64.8372093023256,2.81654676258993,-0.857142857142857,0.0833783783783784
"FALSE POSITIVE",8495232,"K05524.01",0.03446,4003,-0.4792,1.817,-9.542e-05,0.388860435339309,9.72163154842451,12.678936605317,0.5,8.02988505747126
"FALSE POSITIVE",8507073,"K05527.01",5.023,795.9,43.07,0.09731,-0.05886,18.9130434782609,2281.677301732,10.0611620795107,-0.571428571428572,32.6689189189189
"FALSE POSITIVE",8509781,"K05529.01",2.321,735.9,21.75,-0.1297,-0.0006472,134.210526315789,1432.01883460859,13.3431085043988,-0.514285714285714,-13.2222222222222
"FALSE POSITIVE",8552607,"K05542.01",0.09045,18520,0.4719,-2.916,0.000215,2.73889227023737,14.9239309210526,10.3658536585366,-0.6,-2.02985074626866
"CANDIDATE",8560475,"K05543.01",1.09,800.2,1.581,-0.208,0.0002839,26.7281105990783,29.6227013316424,12.4778761061947,0.116666666666667,0.518781725888325
"FALSE POSITIVE",8561192,"K05544.01",1.594,-1,0.6879,0.08389,0.08481,-0.1,-143200,-1960,-0.457142857142857,48.8435754189944
"CANDIDATE",8644545,"K05552.01",0.3819,124.5,57.08,1.396,-0.0006879,2.36779431664411,14.1409395973154,17.7852348993289,0,-1.27327935222672
"CANDIDATE",8644911,"K05553.01",0.4569,757.4,-21.14,-0.03864,3.945e-06,0.625650224215247,9.83828899321857,13.7603305785124,-0.857142857142857,0.266053748231966
"CANDIDATE",8715589,"K05563.01",0.04088,2571,2.072,0.103,5.897e-05,0.583235540653814,11.9836956521739,2.63940520446097,-0.866666666666667,-1.02973300970874
"FALSE POSITIVE",8718273,"K05564.01",1.934,10100,-0.4271,-0.03211,0.0002554,4640.37122969838,14.2321520287622,0,-0.4,-1.95753715498938
"CANDIDATE",8741367,"K05566.01",0.1046,471.8,0.6356,-0.2437,3.518e-05,1.50880724710619,10.6643175458597,4.4851904090268,-0.4,-1.09230769230769
"FALSE POSITIVE",8742270,"K05567.01",3.029,203.7,296.6,-0.09001,0,21.3017222097965,332.622840475656,10.8527131782946,0.666666666666667,-1.92718676122931
"CANDIDATE",8745553,"K05568.01",0.3292,654.4,7.669,1.31,-0.0002186,0.705565693430657,9.86503856041131,5.22598870056497,1.86666666666667,-0.213846153846154
"FALSE POSITIVE",8747222,"K05569.01",0.1737,9780,0.7237,-18.54,0.006999,13.011544011544,31.7224080267558,0,-0.666666666666667,327.842720510096
"FALSE POSITIVE",8766285,"K05571.01",1.127,47240,-1.308,-2.238,0.000734,6.1646297627606,17.2488766487897,142857.142857143,1.06666666666667,-4.53115264797508
"FALSE POSITIVE",8823893,"K05575.01",0.1122,23190,1.079,1.682,-5.919e-05,1.91397621070518,10.0698893418754,10.2840909090909,-0.8,-2.74631578947368
"CANDIDATE",8891684,"K05581.01",1.979,287.8,193,0.5402,-0.0006706,24.7014115092291,14.0269259536275,10.1075268817204,1.4,0.43356070941337
"FALSE POSITIVE",8904714,"K05582.01",1.333,424.9,0.25,25.56,-0.07881,9.67192118226601,23.9672642244739,8.51851851851852,0.133333333333333,66.8774703557312
"FALSE POSITIVE",8935352,"K05584.01",1.789,-1,5.81,-0.06181,0,-0.1,0,-1130,-2.17142857142857,164.851485148515
"FALSE POSITIVE",8939211,"K05586.01",21.25,13030,1.635,0.2296,-7.093e-05,62.9326620516048,0.434699409982459,13.4762979683973,-2.53333333333333,0.761607142857143
"FALSE POSITIVE",8939650,"K05587.01",1.968,29040,1.067,0.0541,0.0005328,193.962415033986,3151.49456521739,9.59537572254335,-0.533333333333333,-64.6408450704225
"CANDIDATE",9011877,"K05597.01",0.2105,4424,-0.7356,-0.5745,4.008e-05,2.71838910275392,10.9676535087719,27.7060931899642,0.8,-0.464773922187171
"CANDIDATE",9018021,"K05600.01",0.5266,9940,-1.607,-0.5597,5.236e-05,2.41732954545455,9.42912621359223,3.15579710144928,-0.6,-2.20380952380952
"FALSE POSITIVE",9026007,"K05602.01",0.2901,143.3,-83.06,0.04207,2.685e-05,0.399193083573487,9.1362763915547,16.2162162162162,1.4,0.0545126050420168
"CANDIDATE",9047416,"K05605.01",1.106,246.8,5.165,0.9781,-0.0005213,25.9933957072097,8.10729253981559,5.64102564102564,0.666666666666667,-0.435862068965517
"FALSE POSITIVE",9049550,"K05606.01",1.018,60.13,-2.538,-0.06217,0.005533,5.27123608670182,117.685654637638,2.76797385620915,-2.17142857142857,27.8540145985401
"FALSE POSITIVE",9049697,"K05607.01",0.2302,29300,0.8037,-6.085,0.0007664,2.49101465302737,11.9141435089175,23.2183908045977,-0.333333333333333,-11.343057176196
"FALSE POSITIVE",9101279,"K05614.01",0.9834,-1,0.7557,0.05741,0,-0.1,0,-3440,-0.571428571428572,88.2167832167832
"FALSE POSITIVE",9108058,"K05615.01",0.6635,-1,1.274,-0.06632,0.2986,-0.1,-25580,-2010,-0.466666666666667,-108.611111111111
"FALSE POSITIVE",9116075,"K05617.01",3.243,1765,4.175,-47.46,0.008123,10.3434719635837,3.05767138193689,25.2469135802469,-1.4,41.4887063655031
"CANDIDATE",9141355,"K05622.01",2.382,273.5,186.6,1.433,-0.0022,19.2849473910243,15.4834422416657,15.0375939849624,-0.933333333333333,-1.07659863945578
"FALSE POSITIVE",9142225,"K05623.01",0.4011,415.5,185.2,2.633,-0.000785,0.210294627383016,6.90251572327044,14,0.8,-0.632340425531915
"CANDIDATE",9147012,"K05625.01",6.767,744.6,-3.365,0.9076,-0.001935,46.0420841683367,19.4929343308396,19.2452830188679,-1.25714285714286,-0.740731707317073
"CANDIDATE",9157030,"K05628.01",0.1551,1647,-2.861,0.5305,-0.0002063,0.3125,8.77138413685848,24.1711229946524,-0.466666666666667,0.503239436619718
"CANDIDATE",9166700,"K05632.01",0.397,276.1,67.9,-0.09652,9.369e-06,6.54248366013072,28.1447963800905,13.6078431372549,-0.333333333333333,-0.357313432835821
"FALSE POSITIVE",9180282,"K05636.01",0.1832,10540,1.275,6.441,-0.0009149,5.79062299293513,20.7075327843855,9.72527472527472,0,149.152542372881
"FALSE POSITIVE",9268456,"K05647.01",0.2478,-1,-1.635,-5.888,0.001257,-0.1,-339.7,-1250,-1,5.05123966942149
"CANDIDATE",9282853,"K05651.01",1.172,1479,19.83,-0.8729,-0.0002727,4.06798457087753,12.5786828881248,18.9010989010989,-0.8,-1.63468634686347
"FALSE POSITIVE",9304976,"K05654.01",2.441,1190,18.12,2,-0.0005504,41.1058315334773,8.60958366064415,18.2432432432432,-1.25714285714286,3.89714867617108
"FALSE POSITIVE",9390655,"K05662.01",0.2962,464,-1.075,-1.721,0.0005185,2.42448759439051,10.4096889952153,18.24,1.86666666666667,-7.56701030927835
"CANDIDATE",9391817,"K05663.01",0.3355,753.7,72.53,0.489,-6.111e-05,1.22154088050314,12.199203187251,17.1929824561403,0.666666666666667,0.394309927360775
"FALSE POSITIVE",9394762,"K05664.01",0.2428,703.1,12.63,41.15,-0.02135,0.531578947368421,12.2071545475801,9.97549019607843,0.233333333333333,-15.0047244094488
"FALSE POSITIVE",9402670,"K05667.01",0.05807,47490,0.2782,-2.319,0.0001559,0.0495525093463238,11.0703953712633,9.71428571428571,-0.133333333333333,-2.51073446327684
"FALSE POSITIVE",9418508,"K05672.01",1.3,94.2,4.29,-0.209,0.000564,8.58678414096916,20.9574468085106,3.46534653465347,-2.06666666666667,0.610050251256281
"CANDIDATE",9456887,"K05677.01",0.2583,1625,4.774,2.857,-0.0004475,1.36524233730938,8.73006833712984,22.1481481481481,1.2,-0.323179190751445
"FALSE POSITIVE",9474485,"K05683.01",0.4012,-1,0.2532,0.3627,-0.003542,-0.1,-152500,-1540,-1.71428571428571,49.8444444444444
"FALSE POSITIVE",9489348,"K05686.01",11.5,48160,1.403,1.626,-7.095e-05,308.730901153726,8.12381724790484,6.63829787234043,-0.533333333333333,3.7934595524957
