"koi_disposition","kepid","kepoi_name","tce_mesmad","tce_rminmes","tce_fwm_prao"
"FALSE POSITIVE",7129465,"K06155.01",0.7176,0.0001367,0
"CANDIDATE",7174617,"K06156.01",1.63,0.00451,0
"FALSE POSITIVE",7422883,"K06159.01",1.494,0.5596,0.001272
"FALSE POSITIVE",7622059,"K06161.01",0.9995,0.2997,1.814e-05
"FALSE POSITIVE",7750740,"K06162.01",1.982,0.03133,-0.05738
"FALSE POSITIVE",7779942,"K06163.01",0.6955,0.2848,-0.005713
"CANDIDATE",7835312,"K06164.01",0.6662,0.3373,3.555e-05
"FALSE POSITIVE",7838906,"K06165.01",0.8773,0.1953,5.706e-05
"FALSE POSITIVE",7838906,"K06165.02",0.7261,0.02365,-1.075e-05
"CANDIDATE",7908367,"K06166.01",0.7064,0.1378,0.0005567
"CANDIDATE",7908367,"K06166.02",0.6721,0.182,-0.0002482
"FALSE POSITIVE",7940533,"K06167.01",2.157,0.07409,-0.0002525
"FALSE POSITIVE",8043882,"K06169.01",0.7975,0.1956,0.0001843
"FALSE POSITIVE",8095099,"K06171.01",0.7633,0.0001709,0
"FALSE POSITIVE",8197761,"K06175.01",1.213,0.0558,0.000666
"FALSE POSITIVE",8265156,"K06177.01",3.082,0.6087,-2.687e-05
"CANDIDATE",8355178,"K06178.01",0.7087,0.3971,0
"CANDIDATE",8374077,"K06179.01",0.6583,0.2714,-0.0002297
"FALSE POSITIVE",8517303,"K06181.01",0.7506,0.1652,-4.196e-05
"CANDIDATE",8590149,"K06182.01",0.6111,0.3887,0.0001824
"FALSE POSITIVE",8590780,"K06183.01",1.063,0.0001969,0.006136
"CANDIDATE",8653134,"K06186.01",0.9084,0.1031,-0.0005058
"FALSE POSITIVE",8702921,"K06187.01",0.8826,0.04451,-0.0001134
"FALSE POSITIVE",8822421,"K06188.01",1.005,0.1566,0.0004307
"FALSE POSITIVE",8957954,"K06189.01",0.494,0.0001295,0.0007348
"FALSE POSITIVE",8984706,"K06190.01",12.85,0.2839,0.005412
"CANDIDATE",9093086,"K06191.01",0.6443,0.2769,-0.0001259
"CANDIDATE",9093086,"K06191.02",0.6847,0.2875,-3.704e-05
"FALSE POSITIVE",9101400,"K06192.01",0.5046,0.0004153,0.001861
"FALSE POSITIVE",9119652,"K06193.01",1.245,0.0004658,0
"CANDIDATE",9145861,"K06194.01",0.8242,0.3645,0.000105
"FALSE POSITIVE",9153823,"K06195.01",1.327,0.09791,-1.289e-05
"FALSE POSITIVE",9282687,"K06196.01",10.45,0.04884,0
"FALSE POSITIVE",9291629,"K06198.01",1.035,0.07259,-0.0003289
"FALSE POSITIVE",9343862,"K06201.01",92.42,0.06982,0.02502
"FALSE POSITIVE",9394605,"K06203.01",1.737,0.2277,0.001318
"FALSE POSITIVE",9471755,"K06204.01",1.067,0.03852,-0.0001524
"FALSE POSITIVE",9479460,"K06205.01",33.58,0.07864,0.3132
"FALSE POSITIVE",9549472,"K06206.01",1.174,0.04519,-0.006704
"FALSE POSITIVE",9576197,"K06207.01",1.548,0.08221,-0.0002868
"FALSE POSITIVE",9579860,"K06208.01",0.8353,0.1708,0.0001613
"CANDIDATE",9655711,"K06209.01",0.5767,0.252,-0.000734
"CANDIDATE",9655711,"K06209.02",0.7256,0.4743,-0.000923
"FALSE POSITIVE",9767392,"K06211.01",0.5323,0.0003211,0.0003792
"FALSE POSITIVE",9774400,"K06212.01",13.68,0.1075,0.05297
"FALSE POSITIVE",9839081,"K06213.01",0.9613,0.01964,-0.0005003
"CANDIDATE",10200627,"K06217.01",0.8673,0.2837,-0.0001025
"FALSE POSITIVE",10228942,"K06219.01",0.7279,0.000824,-0.01162
"FALSE POSITIVE",10341878,"K06220.01",0.8169,0.3077,3.488e-05
"FALSE POSITIVE",10357831,"K06221.01",1.591,0.02223,0
"FALSE POSITIVE",10385682,"K06223.01",1.003,0.0001665,-0.004792
"FALSE POSITIVE",10483644,"K06225.01",0.9959,0.01758,0.004569
"FALSE POSITIVE",10601549,"K06226.01",1.255,0.01337,-0.0001221
"FALSE POSITIVE",10614158,"K06227.01",0.8475,0.009832,-0.0001908
"CANDIDATE",10717220,"K06228.01",0.8124,0.2409,-0.0001304
"FALSE POSITIVE",10728219,"K06229.01",6.819,0.05822,0
"CANDIDATE",10735988,"K06230.01",1.143,0.005715,-0.001801
"FALSE POSITIVE",10973583,"K06232.01",0.8992,0.04211,0.0007499
"CANDIDATE",10989274,"K06233.01",0.7375,0.2338,0
"FALSE POSITIVE",11099351,"K06234.01",1.803,0.05879,-0.0006349
"FALSE POSITIVE",11147460,"K06235.01",0.6615,0.007226,0.0008567
"FALSE POSITIVE",11252617,"K06236.01",1.057,0.01447,0
"FALSE POSITIVE",11252617,"K06236.02",0.6195,0.0112,0
"FALSE POSITIVE",11516930,"K06240.01",0.7247,0.2157,-0.0004554
"FALSE POSITIVE",11558882,"K06241.01",0.6339,0.003057,0.07096
"FALSE POSITIVE",11673686,"K06243.01",1.71,0.04561,-0.02424
"FALSE POSITIVE",11724210,"K06244.01",1.093,0.0336,-0.004082
"FALSE POSITIVE",11775507,"K06245.03",0.8416,0.6004,-0.0001416
"CANDIDATE",11856178,"K06246.01",0.6297,0.138,5.171e-05
"FALSE POSITIVE",11867071,"K06247.01",0.8043,0.03983,-0.0001606
"FALSE POSITIVE",11975363,"K06248.01",0.6475,0.0003024,0
"FALSE POSITIVE",12207117,"K06249.01",1.338,0.2967,-1.031e-05
"CANDIDATE",12367464,"K06250.01",1.73,0.01094,-0.0002936
"FALSE POSITIVE",12470041,"K06251.01",0.6041,0.004362,-0.0003905
"FALSE POSITIVE",1026032,"K06252.01",3.061,0.07801,-0.01324
"FALSE POSITIVE",2012722,"K06257.01",2.646,0.5306,-4.606e-05
"FALSE POSITIVE",2013883,"K06258.01",0.9936,0.2521,0.0001659
"CANDIDATE",2161949,"K06259.01",0.5884,0.3418,-1.024e-06
"CANDIDATE",2161949,"K06259.02",0.7773,0.4596,1.283e-05
"FALSE POSITIVE",2162994,"K06260.01",0.8261,9.495e-05,0.1149
"FALSE POSITIVE",2167444,"K06261.01",2.24,0.2962,-7.615e-05
"CANDIDATE",2301068,"K06263.01",0.6195,0.3449,-4.32e-05
"FALSE POSITIVE",2305372,"K06264.01",151.7,0.02786,0
"FALSE POSITIVE",2306740,"K06265.01",49.53,0.3124,0
"FALSE POSITIVE",2308957,"K06266.01",0.9052,0.0004585,0
"CANDIDATE",2422820,"K06267.01",0.5832,0.3793,0.0001867
"FALSE POSITIVE",2437452,"K06268.01",0.8169,0.001172,0.01331
"FALSE POSITIVE",2437804,"K06269.01",0.6815,0.251,0.002912
"FALSE POSITIVE",2438061,"K06270.01",0.7134,0.006329,0.001547
"FALSE POSITIVE",2438062,"K06271.01",0.5547,0.02655,0.004508
"FALSE POSITIVE",2438517,"K06272.01",0.5702,0.3215,0.00444
"FALSE POSITIVE",2442084,"K06273.01",0.9131,0.08566,0
"CANDIDATE",2449245,"K06274.01",0.6263,0.3011,0.0004944
"CANDIDATE",2557350,"K06276.01",0.5211,0.2353,0.000275
"FALSE POSITIVE",2557430,"K06277.01",121.2,0.3469,0
"FALSE POSITIVE",2568971,"K06278.01",3.747,0.3477,0.0003795
"FALSE POSITIVE",2570505,"K06279.01",0.7136,0.2533,-1.396e-05
"FALSE POSITIVE",2570767,"K06280.01",0.3566,0.1627,6.198e-05
"FALSE POSITIVE",2576692,"K06282.01",1.23,0.3415,0.003123
"FALSE POSITIVE",2580872,"K06283.01",3.166,0.2787,0.1899
"FALSE POSITIVE",2583777,"K06284.01",7.414,0.1214,-7.749e-05
"FALSE POSITIVE",2693092,"K06285.01",0.7585,0.01351,-0.06417
"FALSE POSITIVE",2708156,"K06286.01",62.13,0.01491,0
"FALSE POSITIVE",2708172,"K06287.01",0.3735,0.1752,9.814e-05
"FALSE POSITIVE",2708445,"K06288.01",0.7602,0.301,-0.0003394
"FALSE POSITIVE",2708614,"K06289.01",0.6828,0.1261,0.001941
"FALSE POSITIVE",2711114,"K06290.01",0.6633,0.005606,-0.0004926
"FALSE POSITIVE",2720354,"K06292.01",1.867,0.008394,0.0001643
"CANDIDATE",2834463,"K06293.01",0.7869,0.3853,3.169e-05
"FALSE POSITIVE",2852560,"K06294.01",2.979,0.2394,-0.1027
"FALSE POSITIVE",2856960,"K06295.01",1.583,0.2056,0.004579
"FALSE POSITIVE",2860594,"K06296.01",17.16,0.1313,0.004971
"FALSE POSITIVE",2860788,"K06297.01",0.6022,0.0003236,0.04881
"FALSE POSITIVE",2969638,"K06298.01",1.824,0.3872,0.0001084
"CANDIDATE",2970670,"K06299.01",0.49,0.2037,-5.299e-05
"FALSE POSITIVE",2973509,"K06300.01",35.33,0.2851,0.02543
"CANDIDATE",2994092,"K06301.01",0.6661,0.3743,-0.0004224
"FALSE POSITIVE",2998124,"K06302.01",0.7478,0.009537,0.06618
"FALSE POSITIVE",3098194,"K06303.01",26.5,0.3616,0
"FALSE POSITIVE",3102024,"K06304.01",1.468,0.4529,0.2292
"FALSE POSITIVE",3110937,"K06305.01",0.6352,0.3245,-0.000423
"FALSE POSITIVE",3115480,"K06306.01",0.8167,0.0008832,0.0004045
"FALSE POSITIVE",3120320,"K06307.01",1.491,0.04502,-0.01802
"FALSE POSITIVE",3127817,"K06308.01",1.75,0.0008354,0
"FALSE POSITIVE",3228740,"K06309.01",1.586,0.3068,-7.642e-06
"FALSE POSITIVE",3230206,"K06310.01",0.7134,0.3383,0.001589
"FALSE POSITIVE",3230227,"K06311.01",2.657,0.03343,-0.01997
"FALSE POSITIVE",3241619,"K06312.01",67.63,0.1848,0
"FALSE POSITIVE",3241662,"K06313.01",0.8754,0.2941,-0.0001057
"FALSE POSITIVE",3245000,"K06314.01",0.6047,0.4125,-0.002081
"FALSE POSITIVE",3247294,"K06316.01",1.017,0.1863,0.02266
"FALSE POSITIVE",3248332,"K06317.01",1.493,0.7064,-0.00265
"FALSE POSITIVE",3323289,"K06319.01",1.244,0.1718,-0.02006
"FALSE POSITIVE",3327980,"K06321.01",2.631,0.0001317,0
"FALSE POSITIVE",3329643,"K06322.01",0.8461,0.3074,-0.0003699
"FALSE POSITIVE",3335816,"K06323.01",0.8445,0.0005165,-0.002582
"FALSE POSITIVE",3337438,"K06324.01",0.4226,0.2322,-0.0001555
"FALSE POSITIVE",3337548,"K06325.01",0.8529,0.2979,0.0002362
"FALSE POSITIVE",3339538,"K06326.01",0.6714,0.0002859,0.0009519
"FALSE POSITIVE",3341934,"K06327.01",1.128,0.03921,-0.00405
"FALSE POSITIVE",3343866,"K06328.01",0.4381,0.1715,0.000358
"CANDIDATE",3346543,"K06329.01",0.6336,0.4534,-4.817e-05
"FALSE POSITIVE",3352751,"K06330.01",2.278,0.03034,-0.03107
"CANDIDATE",3356193,"K06331.01",0.7869,0.3706,-0.0008503
"FALSE POSITIVE",3427776,"K06332.01",1.166,0.1158,-0.0008723
"FALSE POSITIVE",3437739,"K06333.01",0.382,0.2246,0.0001711
"FALSE POSITIVE",3440230,"K06334.01",66.71,0.06109,0.1379
"FALSE POSITIVE",3441340,"K06335.01",0.7122,0.1903,0.0002093
"FALSE POSITIVE",3448323,"K06336.01",1.107,0.4259,-2.113e-05
"FALSE POSITIVE",3458919,"K06337.01",103.8,0.242,0
"FALSE POSITIVE",3542573,"K06338.01",0.8565,0.0002243,0.0007634
"FALSE POSITIVE",3543270,"K06339.01",5.928,0.2065,0.004142
"FALSE POSITIVE",3544678,"K06340.01",0.7888,0.2864,-0.007176
"CANDIDATE",3547178,"K06342.01",0.5963,0.3015,3.49e-06
"FALSE POSITIVE",3548622,"K06343.01",0.652,0.4871,-0.000286
"FALSE POSITIVE",3556742,"K06344.01",0.8938,0.1405,0
"FALSE POSITIVE",3558803,"K06345.01",2.095,0.3995,-2.607e-05
"FALSE POSITIVE",3644174,"K06347.01",0.7391,0.3559,-0.001131
"FALSE POSITIVE",3655326,"K06348.01",2.278,0.2071,0.03996
"FALSE POSITIVE",3656322,"K06349.01",1.138,0.003449,-0.0004015
"FALSE POSITIVE",3656700,"K06350.01",1.202,0.3179,0.002003
"FALSE POSITIVE",3659940,"K06351.01",0.9053,0.06289,0.0001649
"CANDIDATE",3663494,"K06352.01",0.572,0.3066,8.213e-05
"CANDIDATE",3733638,"K06353.01",0.559,0.3781,-7.141e-05
"CANDIDATE",3748855,"K06355.01",0.6236,0.2641,0.0001282
"FALSE POSITIVE",3757588,"K06356.01",0.6743,0.1423,-0.002333
"CANDIDATE",3765692,"K06358.01",0.7092,0.4105,-0.0001396
"FALSE POSITIVE",3766353,"K06359.01",1.71,0.1843,-0.00029
"FALSE POSITIVE",3830820,"K06360.01",0.9087,0.01941,-0.01128
"CANDIDATE",3831523,"K06361.01",1.463,0.2703,-3.341e-06
"FALSE POSITIVE",3834364,"K06362.01",2.762,0.06379,-0.02198
"FALSE POSITIVE",3836413,"K06363.01",1.786,0.02544,0.0008088
"FALSE POSITIVE",3836439,"K06364.01",6.02,0.02792,0
"FALSE POSITIVE",3838004,"K06365.01",1.089,0.3842,-1.645e-05
"FALSE POSITIVE",3851134,"K06366.01",0.7619,0.3684,4.832e-05
"FALSE POSITIVE",3851193,"K06367.01",4.992,0.009623,-0.0007583
"CANDIDATE",3854496,"K06368.01",0.607,0.2865,-6.212e-05
"FALSE POSITIVE",3858884,"K06371.01",3.501,0.2861,-0.2248
"FALSE POSITIVE",3938073,"K06373.01",1.283,0.09244,0.000942
"CANDIDATE",3972432,"K06375.01",0.6805,0.2199,-0.0002942
"FALSE POSITIVE",3973002,"K06376.01",0.774,0.0003998,0.007109
"FALSE POSITIVE",3973504,"K06377.01",2.054,0.08372,-0.01752
"FALSE POSITIVE",4055092,"K06379.01",0.7065,0.04431,0.001488
"FALSE POSITIVE",4067549,"K06380.01",1.555,0.05865,0.01396
"FALSE POSITIVE",4069213,"K06382.01",3.296,0.03043,0.004114
"FALSE POSITIVE",4075064,"K06383.01",0.9051,0.08524,0
"FALSE POSITIVE",4076952,"K06385.01",1.896,0.0005598,0.009674
"FALSE POSITIVE",4078693,"K06386.01",1.184,0.1115,1.044e-05
"FALSE POSITIVE",4142768,"K06387.01",0.801,0.01834,0.0001794
"FALSE POSITIVE",4149684,"K06388.01",6.25,0.06511,0.02482
"FALSE POSITIVE",4150703,"K06389.01",0.5855,0.3212,0.0009165
"FALSE POSITIVE",4157488,"K06390.01",1.987,0.0003737,-0.04765
"FALSE POSITIVE",4160669,"K06391.01",0.9832,0.006483,-0.001823
"FALSE POSITIVE",4174507,"K06393.01",0.49,0.004559,-0.001468
"FALSE POSITIVE",4180396,"K06394.01",3.486,0.4332,-6.875e-05
"FALSE POSITIVE",4245897,"K06395.01",1.815,0.01204,-0.07481
"FALSE POSITIVE",4252226,"K06396.01",0.9993,0.1663,-0.0007928
"FALSE POSITIVE",4261960,"K06397.01",0.6671,0.09166,-0.002757
"FALSE POSITIVE",4269252,"K06398.01",0.7501,0.3686,-0.0002055
"CANDIDATE",4274071,"K06399.01",0.6224,0.294,-7.025e-05
"FALSE POSITIVE",4281895,"K06400.01",9.442,0.2396,-0.009392
"CANDIDATE",4282390,"K06401.01",1.294,0.3429,-4.096e-05
"FALSE POSITIVE",4284147,"K06402.01",0.7036,0.3303,-6.109e-05
"FALSE POSITIVE",4349935,"K06403.01",1.355,0.4619,-7.481e-05
"FALSE POSITIVE",4352168,"K06404.01",2.774,0.0961,-0.0671
"FALSE POSITIVE",4356621,"K06405.01",0.7748,0.2564,-2e-05
"FALSE POSITIVE",4357985,"K06406.01",0.659,0.314,-0.0003392
"FALSE POSITIVE",4367544,"K06407.01",0.5916,0.00632,-0.03069
"FALSE POSITIVE",4372410,"K06408.01",1.234,0.3164,-6.132e-05
"FALSE POSITIVE",4372961,"K06410.01",1.953,0.702,0
"FALSE POSITIVE",4375101,"K06411.01",1.08,0.2474,0.007595
"FALSE POSITIVE",4380283,"K06412.01",1.34,0.0003543,0
"FALSE POSITIVE",4445630,"K06414.01",1.097,8.48e-05,0
"FALSE POSITIVE",4446411,"K06415.01",2.601,0.2174,-0.0008379
"FALSE POSITIVE",4454219,"K06416.01",0.5452,0.006697,-0.0179
"FALSE POSITIVE",4456622,"K06417.01",1.429,0.002793,9.677e-05
"FALSE POSITIVE",4482738,"K06418.01",1.037,0.2203,0
"FALSE POSITIVE",4484312,"K06419.01",0.5768,0.1574,-2.355e-05
"FALSE POSITIVE",4484356,"K06420.01",0.886,0.0005942,-0.0003087
"FALSE POSITIVE",4489844,"K06421.01",0.707,0.2054,-2.345e-05
"FALSE POSITIVE",4540632,"K06422.01",0.9011,0.04504,0.01641
"FALSE POSITIVE",4544623,"K06423.01",1.903,0.3948,0.002426
"FALSE POSITIVE",4565985,"K06424.01",0.6471,0.5374,7.026e-05
"FALSE POSITIVE",4569590,"K06426.01",0.7541,0.4189,0.001265
"FALSE POSITIVE",4574310,"K06427.01",69.77,0.07336,0
"FALSE POSITIVE",4578594,"K06429.01",0.682,0.03834,-0.01211
"FALSE POSITIVE",4587448,"K06430.01",2.918,0.6307,5.683e-05
"FALSE POSITIVE",4633434,"K06431.01",0.874,0.01269,-0.0004779
"FALSE POSITIVE",4661634,"K06432.01",0.7549,0.02851,0.005166
"FALSE POSITIVE",4665989,"K06433.01",0.7012,0.0001595,0
"FALSE POSITIVE",4671584,"K06434.01",0.4783,0.004783,-0.00265
"FALSE POSITIVE",4678171,"K06435.01",0.8291,0.0002902,0.0402
"FALSE POSITIVE",4681152,"K06436.01",2.353,0.003013,-0.0007326
"FALSE POSITIVE",4725292,"K06437.01",0.7771,0.8132,0.001355
"FALSE POSITIVE",4729553,"K06438.01",272.7,0.1509,0
"FALSE POSITIVE",4736208,"K06439.01",12.68,0.1354,0
"FALSE POSITIVE",4737302,"K06441.01",35.26,0.183,-0.003404
"FALSE POSITIVE",4739194,"K06442.01",38.51,0.0299,0
"FALSE POSITIVE",4739565,"K06443.01",0.6635,0.3671,-1.784e-05
"FALSE POSITIVE",4740688,"K06444.01",0.5077,0.1707,0.003674
"FALSE POSITIVE",4753988,"K06445.01",6.772,0.05276,-0.02469
"FALSE POSITIVE",4757331,"K06446.01",1.982,0.003044,0.002445
"FALSE POSITIVE",4758350,"K06447.01",1.377,0.519,-6.171e-05
"FALSE POSITIVE",4758368,"K06448.01",1.196,0.002965,0
"FALSE POSITIVE",4768756,"K06451.01",0.6854,0.2668,0.0002245
"FALSE POSITIVE",4769824,"K06452.01",0.6051,0.2568,0.00276
"FALSE POSITIVE",4773155,"K06453.01",5.907,0.2081,0
"FALSE POSITIVE",4839180,"K06456.01",0.7812,0.0001082,0.0008497
"FALSE POSITIVE",4840263,"K06457.01",0.8144,0.0003017,0
"FALSE POSITIVE",4840818,"K06458.01",0.7314,0.0008543,0.0005074
"FALSE POSITIVE",4847832,"K06459.01",5.475,0.2641,0
"FALSE POSITIVE",4851217,"K06460.01",1.133,0.001019,0
"FALSE POSITIVE",4851338,"K06461.01",0.8802,0.409,0.0003469
"FALSE POSITIVE",4851356,"K06462.01",0.2565,0.1916,0.0002683
"FALSE POSITIVE",4862332,"K06463.01",0.627,0.2784,0.0003419
"FALSE POSITIVE",4862625,"K06464.01",0.8203,0.03016,0.001349
"FALSE POSITIVE",4862625,"K06464.03",0.6901,0.2196,0.0002135
"FALSE POSITIVE",4863369,"K06465.01",0.5633,0.199,0.002231
"FALSE POSITIVE",4863753,"K06466.01",0.7881,0.3305,2.934e-05
"FALSE POSITIVE",4902030,"K06467.01",1.404,0.0004148,0
"FALSE POSITIVE",4908495,"K06468.01",0.9748,0.0001582,0.001758
"FALSE POSITIVE",4912589,"K06469.01",0.678,0.0004057,0.00176
"FALSE POSITIVE",4914709,"K06470.01",0.7755,0.2539,-0.0001576
"FALSE POSITIVE",4914737,"K06471.01",0.6954,0.4124,-0.0001896
"FALSE POSITIVE",4917014,"K06472.01",0.6137,0.6743,-2.966e-05
"FALSE POSITIVE",4931073,"K06473.01",1.494,0.1794,-0.0007475
"FALSE POSITIVE",4932691,"K06474.01",0.8132,0.09955,0.004688
"CANDIDATE",4939265,"K06475.01",0.8418,0.421,0.0006962
"FALSE POSITIVE",4940201,"K06476.01",0.7388,0.001301,-0.01044
"FALSE POSITIVE",4946680,"K06477.01",1.011,0.04065,0.0008355
"FALSE POSITIVE",4947726,"K06478.01",9.073,0.1006,-0.02198
"FALSE POSITIVE",4948863,"K06479.01",2.542,0.01438,-0.008531
"FALSE POSITIVE",4949214,"K06481.01",2.204,0.005042,0.06518
"FALSE POSITIVE",4950557,"K06483.01",0.734,0.0002966,0.002311
"FALSE POSITIVE",5000179,"K06485.01",3.523,0.7602,0.0001351
"FALSE POSITIVE",5017058,"K06486.01",1.025,0.0001902,0
"FALSE POSITIVE",5018787,"K06487.01",12.16,0.04047,0.001131
"FALSE POSITIVE",5021732,"K06490.01",2.441,0.2091,0.04341
"FALSE POSITIVE",5022440,"K06491.01",1.571,0.08143,0.0002535
"FALSE POSITIVE",5022900,"K06492.01",0.831,0.4913,0.0001933
"FALSE POSITIVE",5024126,"K06493.01",1.174,0.4188,0
"FALSE POSITIVE",5025217,"K06496.01",5.998,1.349,0
"FALSE POSITIVE",5025294,"K06498.01",0.8779,0.1461,0.001345
"FALSE POSITIVE",5026187,"K06499.01",2.681,0.6413,4.172e-05
"FALSE POSITIVE",5031882,"K06501.01",0.5316,0.4223,2.802e-05
"FALSE POSITIVE",5036516,"K06502.01",0.5156,0.002571,-0.4021
"FALSE POSITIVE",5036530,"K06503.01",1.004,0.426,-4.297e-05
"FALSE POSITIVE",5036538,"K06504.01",1.205,0.0003502,0
"FALSE POSITIVE",5042785,"K06507.01",2.939,0.8197,4.03e-06
"FALSE POSITIVE",5078879,"K06508.01",1.029,0.07636,-0.0003212
"FALSE POSITIVE",5080346,"K06509.01",3.367,0.5846,-3.482e-05
"FALSE POSITIVE",5080652,"K06510.01",0.7332,0.0002344,0.0003421
"FALSE POSITIVE",5083252,"K06512.01",1.153,1.013,4.059e-05
"FALSE POSITIVE",5091614,"K06515.01",1.187,0.08212,-0.002992
"FALSE POSITIVE",5095269,"K06518.01",0.6806,0.0009527,0.0005403
"FALSE POSITIVE",5111801,"K06521.01",1.015,0.3174,8.258e-06
"FALSE POSITIVE",5112198,"K06522.01",3.834,0.7921,4.321e-05
"FALSE POSITIVE",5113809,"K06523.01",2.864,0.2727,5.403e-05
"FALSE POSITIVE",5115178,"K06524.01",2.771,0.1349,0.01295
"FALSE POSITIVE",5125048,"K06528.01",5.219,0.1851,3.313e-05
"FALSE POSITIVE",5126627,"K06529.01",1.059,0.4151,-0.0001068
"FALSE POSITIVE",5164794,"K06531.01",1.312,0.5348,8.698e-05
"CANDIDATE",5171707,"K06532.01",0.7019,0.2753,-1.064e-05
"FALSE POSITIVE",5172274,"K06533.01",2.046,0.5013,-3.877e-05
"FALSE POSITIVE",5174492,"K06534.01",3.36,0.4085,-3.025e-05
"FALSE POSITIVE",5174920,"K06535.01",3.852,0.564,1.931e-05
"FALSE POSITIVE",5181455,"K06536.01",1.76,0.03074,-0.001273
"FALSE POSITIVE",5193386,"K06537.01",6.515,0.1064,0.009908
"CANDIDATE",5193439,"K06538.01",0.6542,0.4899,0.0002283
"FALSE POSITIVE",5199978,"K06540.01",1.534,0.2862,-0.0003679
"FALSE POSITIVE",5211470,"K06541.01",0.574,0.005182,0.0007853
"FALSE POSITIVE",5211470,"K06541.02",1.26,0.3703,-0.0003466
"FALSE POSITIVE",5216727,"K06543.01",148.1,0.5807,0
"FALSE POSITIVE",5218014,"K06544.01",0.9669,0.2614,-0.003621
"FALSE POSITIVE",5255552,"K06545.01",1.951,0.1096,-0.004304
"CANDIDATE",5263167,"K06546.01",0.6538,0.329,-0.0002713
"FALSE POSITIVE",5266937,"K06547.01",8.078,0.006091,0
"FALSE POSITIVE",5269407,"K06548.01",9.262,0.03176,-0.0007456
"FALSE POSITIVE",5272571,"K06550.01",0.7322,0.2186,-5.001e-05
"FALSE POSITIVE",5282656,"K06551.01",0.6529,0.3335,-0.002315
"FALSE POSITIVE",5284133,"K06552.01",7.507,0.07163,-0.005771
"FALSE POSITIVE",5285607,"K06553.01",1.076,0.000253,0.0001375
"FALSE POSITIVE",5286786,"K06554.01",0.8436,0.0703,0.0008605
"FALSE POSITIVE",5288543,"K06555.01",1.129,7.581e-05,-0.007967
"FALSE POSITIVE",5294739,"K06556.01",5.051,0.005089,0
"CANDIDATE",5295206,"K06557.01",0.6741,0.3483,2.552e-05
"FALSE POSITIVE",5298620,"K06558.01",0.6797,0.4735,0.0002153
"FALSE POSITIVE",5300878,"K06559.01",2.043,0.0004943,0.1608
"FALSE POSITIVE",5306862,"K06561.01",1.691,0.002721,0
"FALSE POSITIVE",5308778,"K06563.01",0.6487,0.2214,-6.305e-05
"FALSE POSITIVE",5310435,"K06564.01",3.446,0.0274,0
"FALSE POSITIVE",5343976,"K06565.01",3.099,0.02809,0.001607
"FALSE POSITIVE",5347537,"K06566.01",0.611,0.005817,-0.00405
"FALSE POSITIVE",5347784,"K06567.01",0.6568,0.0002661,-0.0009475
"CANDIDATE",5353938,"K06568.01",0.7813,0.377,3.723e-05
"FALSE POSITIVE",5359678,"K06569.01",1.052,0.0001491,-0.0008718
"FALSE POSITIVE",5385469,"K06571.01",0.7926,0.3787,1.765e-05
"FALSE POSITIVE",5385667,"K06573.01",0.8942,0.548,-6.927e-05
"FALSE POSITIVE",5389184,"K06575.01",0.6218,0.2074,-0.0006505
"FALSE POSITIVE",5393558,"K06576.01",3.594,0.2137,-0.3383
"FALSE POSITIVE",5397905,"K06577.01",0.7404,0.3385,-0.0007528
"FALSE POSITIVE",5444392,"K06578.01",2.191,0.001022,0
"CANDIDATE",5456979,"K06579.01",0.613,0.269,2.83e-05
"FALSE POSITIVE",5460835,"K06580.01",1.025,0.03623,0.008289
"FALSE POSITIVE",5462901,"K06581.01",1.742,0.07547,0.1309
"CANDIDATE",5466109,"K06582.01",0.7691,0.2861,-0.0002484
"FALSE POSITIVE",5471010,"K06583.01",0.9622,0.3832,-0.0004726
"FALSE POSITIVE",5471415,"K06586.01",2.462,0.456,-0.0009046
"FALSE POSITIVE",5471480,"K06587.01",0.8886,0.4036,-4.227e-05
"FALSE POSITIVE",5475712,"K06588.01",1.364,0.000448,0
"FALSE POSITIVE",5479973,"K06589.01",4.163,0.003539,-0.003199
"FALSE POSITIVE",5513833,"K06591.01",1.245,0.4754,-5.949e-06
"FALSE POSITIVE",5529501,"K06592.01",0.9147,0.3634,6.654e-06
"FALSE POSITIVE",5529560,"K06593.01",0.4721,0.2778,-6.444e-05
"FALSE POSITIVE",5530881,"K06594.01",17.43,0.08015,0.02574
"FALSE POSITIVE",5534476,"K06595.01",3.097,0.6714,4.58e-05
"FALSE POSITIVE",5534702,"K06596.01",1252,1.178,0.0008734
"FALSE POSITIVE",5535280,"K06597.01",0.8545,0.09545,0.01984
"FALSE POSITIVE",5553624,"K06599.01",1.651,0.2048,-0.03126
"CANDIDATE",5597361,"K06601.01",0.6428,0.4746,-0.0004995
"FALSE POSITIVE",5598639,"K06602.01",2.94,0.001194,0
"FALSE POSITIVE",5610698,"K06603.01",2.254,0.003644,0.0005006
"FALSE POSITIVE",5621294,"K06606.01",342.4,0.01857,-0.0009503
"FALSE POSITIVE",5621299,"K06607.01",0.6072,0.2668,0.0001534
"FALSE POSITIVE",5622250,"K06608.01",1.326,0.02494,0.009909
"FALSE POSITIVE",5632781,"K06609.01",69.69,0.433,0.006453
"FALSE POSITIVE",5647638,"K06611.01",3.495,0.5259,-1.995e-05
"FALSE POSITIVE",5653126,"K06612.01",0.729,0.04941,-0.00601
"FALSE POSITIVE",5653126,"K06612.02",0.6393,0.01036,-0.0002795
