"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_prao","tce_incl_sn"
"CANDIDATE",4939533,"K02899.01",7.6501515,0,-0.0001314,5.65489130434783
"CANDIDATE",4846856,"K02900.01",40.050237,0,0.0004495,45.9782608695652
"FALSE POSITIVE",9366886,"K02901.01",1.6547448,0,0.0003435,0.910049528678703
"FALSE POSITIVE",3657176,"K02903.01",24.10147,0,-0.0003038,19.8643454668777
"CANDIDATE",3969687,"K02904.01",6.6196791,0,6.345e-06,16.1901021209741
"FALSE POSITIVE",9369366,"K02905.01",32.354026,0,-0.0002254,21.4403491755577
"CANDIDATE",6716545,"K02906.01",5.2113796,0,-0.0001767,12.6507557677009
"CANDIDATE",6716545,"K02906.02",9.155499,0,0.000145,7.0678391959799
"CANDIDATE",6716545,"K02906.03",79.267074,0,0.0003555,31.4381153305204
"FALSE POSITIVE",2708885,"K02907.01",2.275396,0,-0.00261,0.91045591045591
"FALSE POSITIVE",6612284,"K02908.01",2.5197886,0,0.0007647,1.09265429160717
"FALSE POSITIVE",7461307,"K02909.01",1.7090987,0,-0.0002861,0.912525474212259
"CANDIDATE",4483138,"K02910.01",15.391186,0,0.0007889,24.4736099350833
"FALSE POSITIVE",5471202,"K02911.01",1.6009007,0,0.000198,25.3912626020163
"FALSE POSITIVE",9640439,"K02912.01",3.5697629,0,0.0001744,2.1345227980742
"CANDIDATE",9693006,"K02913.01",4.7818727,0,-6.158e-05,5.08657465495609
"CANDIDATE",6837283,"K02914.01",10.551184,0,5.878e-05,19.7375690607735
"CANDIDATE",5613821,"K02915.01",6.8860353,0,-9.807e-05,4.30897703549061
"FALSE POSITIVE",7269881,"K02916.01",3.9597704,0,-0.000138,4.52411764705882
"FALSE POSITIVE",3228945,"K02917.01",1.7201917,0,0.0001841,0.0735309278350516
"FALSE POSITIVE",7008149,"K02918.01",2.1917428,0,0.004104,2.6803913575214
"CANDIDATE",10332213,"K02919.01",9.2212401,0,-9.987e-05,4.52707774798928
"CANDIDATE",7090524,"K02920.01",5.3033541,0,0.0001664,4.28502673796791
"CANDIDATE",6842807,"K02921.01",11.844949,0,-0.0005738,57.8048780487805
"FALSE POSITIVE",4381282,"K02922.01",2.4542119,0,-0.0009808,0.812722525516259
"CANDIDATE",9815053,"K02923.01",37.133338,0,0.0002619,5.23027469316189
"CANDIDATE",7609553,"K02924.01",7.7358119,0,0.0001008,5.50032446463335
"CANDIDATE",7609553,"K02924.02",54.975608,0,0.0008125,29.7263017356475
"CANDIDATE",6974658,"K02925.01",3.1678692,0,1.616e-06,4.196
"CANDIDATE",10122538,"K02926.01",13.383589,0,8.637e-06,6.5440844009043
"CANDIDATE",10122538,"K02926.02",17.650606,0,-0.0003504,38.4656084656085
"CANDIDATE",10122538,"K02926.03",26.475462,0,-0.0001236,69.2851531814611
"CANDIDATE",10122538,"K02926.04",26.313419,0,0.001127,239.011138277642
"CANDIDATE",10122538,"K02926.05",69.165016,0,2.619e-05,354.346963080588
"CANDIDATE",5787131,"K02927.01",16.218071,0,-0.0006206,29.3423271500843
"FALSE POSITIVE",3230753,"K02928.01",11.453719,0,-0.001864,16.297637195122
"FALSE POSITIVE",8358012,"K02929.01",5.7273282,0,0.003186,19.9327689243028
"FALSE POSITIVE",4664046,"K02930.01",1.8878408,0,-0.001022,0.622639691714836
"CANDIDATE",8611257,"K02931.01",42.304308,0,0.001271,359.004451639013
"FALSE POSITIVE",3861611,"K02932.01",6.1622277,0,0.0008922,5.88961038961039
"FALSE POSITIVE",12416987,"K02933.01",164.58204,0,-0.0004887,381.531914893617
"FALSE POSITIVE",10964265,"K02934.01",1.616464,0,0.0008063,0.491235758106924
"CANDIDATE",8259713,"K02935.01",10.053337,0,0.0002067,71.4623837700761
"CANDIDATE",10880507,"K02936.01",7.9223674,0,0.0001282,3.61760897712559
"FALSE POSITIVE",9837578,"K02937.01",67.737353,0,0.1395,-89.92
"FALSE POSITIVE",7821010,"K02938.01",106.86959,0,0,-89.95
"FALSE POSITIVE",5473556,"K02939.01",12.721197,0,0.0159,1215.66417805325
"FALSE POSITIVE",9532424,"K02941.01",9.8288858,0,0.001278,5.04464285714286
"CANDIDATE",4385148,"K02942.01",13.545855,0,-0.0004917,22.4007267064625
"CANDIDATE",4385148,"K02942.02",25.390745,0,-0.0007773,20.3647276084949
"CANDIDATE",9838468,"K02943.01",26.774763,0,-0.0001568,34.4401092469762
"FALSE POSITIVE",6781548,"K02944.01",6.0836406,0,0.03669,31.2417794970986
"CANDIDATE",8617363,"K02945.01",60.878478,0,0.001058,16.810393522877
"CANDIDATE",9642292,"K02946.01",15.708189,0,0.0003105,11.958493677845
"CANDIDATE",6356692,"K02948.01",8.1230625,0,2.404e-06,7.72232472324723
"CANDIDATE",6026737,"K02949.01",6.925894,0,-5.228e-05,3.97451923076923
"CANDIDATE",6026737,"K02949.02",4.1508994,0,-8.148e-05,1.72180115916184
"FALSE POSITIVE",6028860,"K02950.01",4.6682731,0,0.0001769,9.55192285075856
"CANDIDATE",4991208,"K02951.01",7.453938,0,9.95e-06,5.61528239202658
"FALSE POSITIVE",8243283,"K02952.01",1.5508998,0,0.0007757,6.79978629624683
"FALSE POSITIVE",6778019,"K02953.01",2.0588442,0,-0.0003765,1.33078512396694
"FALSE POSITIVE",4571536,"K02954.01",3.3319537,0,0.0003136,1.80882007975604
"FALSE POSITIVE",5108946,"K02955.01",1.8953836,0,-0.0001027,0.838183301604569
"CANDIDATE",8801316,"K02956.01",2.4766107,0,-2.001e-05,2.30104977988486
"CANDIDATE",10904004,"K02957.01",6.8594602,0,-0.0001761,2.98120708348392
"CANDIDATE",10597693,"K02958.01",42.222521,0,-0.0002442,22.2578222778473
"CANDIDATE",7466270,"K02959.01",11.616031,0,-0.001139,56.7177097203728
"FALSE POSITIVE",10876237,"K02960.01",6.4448291,0,-0.0008291,3.57472766884532
"CANDIDATE",10471515,"K02961.01",4.4612894,0,9.946e-06,3.25228215767635
"CANDIDATE",4935172,"K02962.01",4.58033,0,-3.626e-05,2.23223813535524
"CANDIDATE",8760040,"K02963.01",13.275665,0,-4.034e-05,14.9471312185821
"CANDIDATE",8760040,"K02963.02",10.041191,0,-0.0001499,4.59653866955111
"CANDIDATE",10098844,"K02964.01",15.291406,0,9.819e-05,43.5495223730518
"FALSE POSITIVE",10098844,"K02964.02",12.80351,0,-0.0001417,5.80415828303152
"FALSE POSITIVE",8429415,"K02965.01",1.6438962,0,-0.0001712,1.54228855721393
"FALSE POSITIVE",5014903,"K02966.01",11.578944,0,0.0005631,14.405665149216
"CANDIDATE",5980783,"K02967.01",25.941655,0,0.001055,30.9145059565522
"CANDIDATE",8873090,"K02968.01",6.4006478,0,2.61e-05,6.89084802686818
"FALSE POSITIVE",8560804,"K02969.01",4.9572938,0,-0.0001236,39.491696024157
"CANDIDATE",5450893,"K02970.01",4.8615798,0,-3.338e-06,4.1183800623053
"CANDIDATE",4770174,"K02971.01",2.1434276,0,2.194e-05,14.6376136098811
"CANDIDATE",4770174,"K02971.02",17.693404,0,-6.083e-05,15.9616438356164
"CANDIDATE",8949925,"K02972.01",9.7786267,0,-0.0001051,9.92057002686602
"FALSE POSITIVE",8949925,"K02972.02",23.218576,0,-0.0001987,16.0298670551812
"FALSE POSITIVE",5091016,"K02973.01",7.33324,0,-0.01078,6.0710102489019
"FALSE POSITIVE",6948480,"K02975.01",77.632398,0,0.0006775,209.455654622243
"CANDIDATE",6438099,"K02976.01",71.385068,0,-0.001193,20.9199438202247
"CANDIDATE",11090556,"K02977.01",2.464514,0,3.744e-05,2.1128125
"CANDIDATE",11090556,"K02977.02",4.4592796,0,3.626e-05,2.88619676945668
"FALSE POSITIVE",10686814,"K02978.01",1.6933307,0,-0.0002248,12.3390894819466
"FALSE POSITIVE",2720514,"K02979.01",3.2935943,0,-0.0007771,1.82027194066749
"CANDIDATE",9468551,"K02980.01",3.0137642,0,0.0002029,1.31379996382709
"CANDIDATE",9076971,"K02981.01",10.016889,0,-0.0007531,11.1338582677165
"CANDIDATE",8360640,"K02982.01",13.640359,0,-0.0001352,9.69308600337268
"FALSE POSITIVE",5695904,"K02983.01",3.7517316,0,0.001313,1.95685670261941
"CANDIDATE",7918652,"K02984.01",9.595124,0,0.0001259,5.68787675820496
"FALSE POSITIVE",8847111,"K02985.01",1.816688,0,-0.0006398,0.956307594534477
"FALSE POSITIVE",4568298,"K02986.01",1.5149423,0,4.57e-05,0.467685589519651
"FALSE POSITIVE",4374339,"K02987.01",3.9236594,0,0.0007126,5.20624151967436
"CANDIDATE",6636320,"K02989.01",5.6533484,0,0.0002649,19.5069225163954
"CANDIDATE",5520547,"K02990.01",9.3334197,0,-0.0001042,12.8049150485437
"FALSE POSITIVE",4848424,"K02991.01",3.67169,0,-0.0003459,0.175627240143369
"CANDIDATE",8509442,"K02992.01",150.85745,0,-0.0008268,63.7571022727273
"FALSE POSITIVE",11304987,"K02993.01",4.402012,0,0.003531,5.82278481012658
"CANDIDATE",11244137,"K02994.01",2.5093919,0,1.689e-06,1.39126936230135
"CANDIDATE",3848275,"K02995.01",7.1996449,0,0.0003614,3.84579870729455
"CANDIDATE",12021625,"K02996.01",24.027295,0,-0.0006592,17.8953796051292
"FALSE POSITIVE",9777256,"K02997.01",1.4994647,0,-0.0003196,0.910997442455243
"CANDIDATE",4175630,"K02998.01",30.622655,0,-0.0005242,18.8164302350201
"FALSE POSITIVE",7433585,"K02999.01",1.4140124,0,0.0007992,0.14892
"FALSE POSITIVE",5702939,"K03000.01",7.4352057,0,0.001225,64.2478565861263
"FALSE POSITIVE",11709423,"K03001.01",4.5020208,0,0.003453,4.66666666666667
"CANDIDATE",3852655,"K03002.01",14.501624,0,1.09e-05,7.38974358974359
"FALSE POSITIVE",11255231,"K03003.01",11.424443,0,0.0005418,9.49783357404733
"CANDIDATE",6103377,"K03004.01",11.291206,0,-0.0001942,16.8653770232925
"CANDIDATE",6103377,"K03004.02",8.3721276,0,-0.0001434,3.21434049079755
"FALSE POSITIVE",3747262,"K03005.01",3.0348034,0,0.0002687,2.20261239368165
"CANDIDATE",8758136,"K03006.01",1.60965,0,-0.0003437,0.524835988753515
"CANDIDATE",10190075,"K03007.01",19.83328,0,-0.0001395,8.45647969052224
"CANDIDATE",9070666,"K03008.01",2.5162956,0,2.057e-07,1.68678231126313
"CANDIDATE",12405333,"K03009.01",2.3875809,0,-8.589e-05,0.96302068574667
"CANDIDATE",3642335,"K03010.01",66.329831,0,-0.000963,53.898611949306
"FALSE POSITIVE",3328052,"K03011.01",2.2985735,0,0.0005658,2.48275862068966
"FALSE POSITIVE",7109851,"K03012.01",9.8673179,0,-0.0002221,10.096300645919
"CANDIDATE",11565544,"K03013.01",13.936641,0,-0.0002284,7.51174934725849
"CANDIDATE",7347246,"K03014.01",89.470494,0,-0.0004359,37.8101265822785
"CANDIDATE",11403530,"K03015.01",3.7598399,0,-7.189e-05,2.57481381178064
"FALSE POSITIVE",10617638,"K03016.01",2.216537,0,0.001161,0.914693255781748
"CANDIDATE",12072872,"K03017.01",5.3748839,0,5.669e-05,2.70530913978495
"FALSE POSITIVE",7906671,"K03018.01",31.877355,0,-0.001191,277.459918264697
"CANDIDATE",8709688,"K03019.01",7.0480209,0,-0.000147,2.9219683655536
"CANDIDATE",8709688,"K03019.02",5.3830182,0,1.283e-05,2.1763622005791
"CANDIDATE",8241079,"K03020.01",8.4113165,0,-0.000155,7.9469696969697
"FALSE POSITIVE",3348285,"K03021.01",2.2312048,0,-0.00059,1.39272191838452
"CANDIDATE",11618601,"K03022.01",9.1964233,0,-7.994e-05,4.26924987580725
"CANDIDATE",11618601,"K03022.02",3.7017493,0,-0.0001045,11.8239291923502
"FALSE POSITIVE",7732285,"K03023.01",5.0262078,0,-0.0001137,6.85628227194492
"CANDIDATE",9716391,"K03025.01",15.126405,0,-0.0005586,10.7939273270284
"CANDIDATE",6929841,"K03026.01",18.489861,0,-0.0004535,5.81274638633377
"CANDIDATE",11137180,"K03027.01",14.768019,0,0.0001855,8.455522971652
"FALSE POSITIVE",9838804,"K03028.01",3.1429719,0,-1.503e-05,0.695128205128205
"CANDIDATE",5903749,"K03029.01",20.843994,0,-0.0005862,61.6220028208745
"CANDIDATE",5903749,"K03029.02",6.848357,0,0.0001093,3.36846405228758
"FALSE POSITIVE",5524881,"K03030.01",9.852792,0,0.0001253,2.91386910817226
"CANDIDATE",6949898,"K03031.01",11.897063,0,-0.0002932,5.05604719764012
"CANDIDATE",10585738,"K03032.01",2.8907513,0,0.0001234,1.23842894393742
"FALSE POSITIVE",7186665,"K03033.01",4.892977,0,0.0003604,16.5636172450053
"CANDIDATE",2973386,"K03034.01",97.036221,0,-0.0003211,26.1242344706912
"FALSE POSITIVE",6388770,"K03035.01",1.3822948,0,4.863e-05,1.28904635370534
"FALSE POSITIVE",5217891,"K03036.01",21.189704,0,-0.001302,269.460708782743
"CANDIDATE",6593150,"K03037.01",3.4778933,0,0.0001384,15.4467461812095
"CANDIDATE",8051946,"K03038.01",2.2149635,0,-2.159e-05,1.17914153955303
"CANDIDATE",5445681,"K03039.01",13.449472,0,4.869e-06,7.42416452442159
"CANDIDATE",6357290,"K03040.01",8.5106853,0,-0.0001708,5.31329113924051
"CANDIDATE",4072955,"K03041.01",6.6178257,0,-3.338e-05,2.78702445652174
"CANDIDATE",8695311,"K03042.01",23.49553,0,0.0002818,18.816352739726
"CANDIDATE",9834731,"K03043.01",3.6606536,0,6.983e-05,1.52790650816039
"FALSE POSITIVE",9153554,"K03044.01",3.8755664,0,-0.001768,2.61042944785276
"CANDIDATE",5092266,"K03045.01",52.80356,0,0.0005104,31.9992821249103
"FALSE POSITIVE",9301506,"K03047.01",2.1605371,0,-0.0004891,1.46400911161731
"CANDIDATE",9714550,"K03048.01",19.092961,0,5.117e-05,5.19472140762463
"CANDIDATE",6263593,"K03049.01",17.633835,0,-1.537e-05,71.2622950819672
"CANDIDATE",5475042,"K03050.01",2.8231084,0,-5.881e-05,1.03752535496957
"CANDIDATE",8827575,"K03052.01",16.743599,0,3.406e-05,7.53912295786758
"CANDIDATE",8827575,"K03052.02",14.270429,0,-0.0001814,11.5744338737773
"CANDIDATE",2716801,"K03053.01",44.286178,0,0.0005187,13.3373223635004
"CANDIDATE",2716801,"K03053.02",5.2255534,0,-0.0004789,11.3586956521739
"FALSE POSITIVE",6461850,"K03054.01",4.1170234,0,0.001767,0.152024708304736
"FALSE POSITIVE",7281454,"K03055.01",1.1887925,0,-5.314e-05,0.019805570152391
"CANDIDATE",7216284,"K03056.01",8.8114904,0,-0.0002745,5.23848069738481
"CANDIDATE",3234843,"K03057.01",26.753743,0,0.002132,200.022732439191
"CANDIDATE",3234843,"K03057.02",10.573677,0,-0.0001893,21.0561464259213
"FALSE POSITIVE",8192911,"K03058.01",4.5642599,0,-0.0004881,38.4124629080119
"FALSE POSITIVE",10554967,"K03059.01",2.4376752,0,0.001451,1.02460984393758
"CANDIDATE",11019987,"K03060.01",4.2349866,0,-9.593e-06,3.52919708029197
"CANDIDATE",4857058,"K03061.01",25.301061,0,-0.0002875,12.2859935763162
"FALSE POSITIVE",4857058,"K03061.02",57.085097,0,0.000276,23.4269957983193
"FALSE POSITIVE",7613246,"K03062.01",3.6103964,0,0.0003805,3.69794721407625
"CANDIDATE",10924562,"K03063.01",12.334517,0,0.0005388,6.64153846153846
"FALSE POSITIVE",9899505,"K03064.01",1.8334066,0,0.0009121,0.56059204440333
"CANDIDATE",5040077,"K03065.01",6.2916841,0,0.0001647,1.84568965517241
"CANDIDATE",4067925,"K03066.01",23.866246,0,0.0002641,45.2550231839258
"FALSE POSITIVE",4847782,"K03067.01",18.12618,0,-0.001138,8.67719644619941
"CANDIDATE",3230805,"K03068.01",6.8150128,0,0.0003363,2.67217898832685
"CANDIDATE",3230805,"K03068.02",10.417255,0,0.000163,3.41516245487365
"CANDIDATE",4676964,"K03069.01",34.251582,0,0.0001661,10.7983959168793
"FALSE POSITIVE",6072593,"K03070.01",18.562723,0,-0.002811,10.1756413219321
"CANDIDATE",5865654,"K03071.01",34.412419,0,-0.0002993,15.3108808290155
"FALSE POSITIVE",3219643,"K03072.01",12.058795,0,8.123e-05,17.8962838547134
"CANDIDATE",8546542,"K03073.01",25.103253,0,0.0003517,9.66604416126552
"FALSE POSITIVE",8197560,"K03074.01",2.1452961,0,0.002164,6.25168107588857
"CANDIDATE",3328080,"K03075.01",3.1881128,0,4.926e-05,15.6701479547433
"CANDIDATE",2715695,"K03077.01",11.984068,0,-0.0007769,4.09112482202183
"CANDIDATE",2715695,"K03077.02",10.380966,0,0.00131,5.32102628285357
"CANDIDATE",8430964,"K03078.01",3.1036,0,-4.383e-05,2.00247456695078
"FALSE POSITIVE",3654719,"K03081.01",15.84256,0,0.00558,13.9218199295098
"FALSE POSITIVE",10619142,"K03082.01",2.1380199,0,-0.0001273,1.64116758933065
"CANDIDATE",7106173,"K03083.01",12.692794,0,0.0001045,6.89583333333333
"CANDIDATE",7106173,"K03083.02",4.7582987,0,-7.952e-05,4.98282442748092
"CANDIDATE",7106173,"K03083.03",9.5567888,0,-9.081e-05,4.05026328386788
"FALSE POSITIVE",3324986,"K03084.01",3.4054497,0,4.101e-05,1.44498162831174
"FALSE POSITIVE",11912932,"K03085.01",3.7208926,0,-0.0001001,2.51205018157808
"CANDIDATE",10749059,"K03086.01",63.290064,0,-0.0007383,339.049429657795
"FALSE POSITIVE",9119568,"K03087.01",4.2404769,0,0.001246,4.07708442579969
"FALSE POSITIVE",9119568,"K03087.02",1530.7301,0,-0.0004981,116.707744195097
"CANDIDATE",9020114,"K03088.01",9.6312735,0,-0.0001598,3.55499790882476
"CANDIDATE",7668416,"K03089.01",3.2399286,0,-0.0004119,3.73942208462332
"CANDIDATE",6609270,"K03090.01",14.129495,0,-0.0001711,2.79626700411262
"FALSE POSITIVE",6609270,"K03090.02",22.978989,0,-0.0002321,15.4163738580464
"CANDIDATE",12406807,"K03091.01",12.066205,0,-0.0002251,10.2115270350564
"CANDIDATE",12406807,"K03091.02",6.1824027,0,-4.843e-05,2.26237213160077
"FALSE POSITIVE",8046689,"K03092.01",5.8223631,0,0.03287,18.6705336426914
"CANDIDATE",5096590,"K03093.01",7.3711226,0,0.0001261,64.3706020328382
"CANDIDATE",12352520,"K03094.01",38.097231,0,-0.001467,12.6020048002259
"CANDIDATE",9650989,"K03095.01",6.3638307,0,0.0002244,3.20407363885625
"CANDIDATE",7455981,"K03096.01",3.3376447,0,7.253e-05,21.4563106796117
"CANDIDATE",7582689,"K03097.01",8.5672109,0,3.224e-05,7.39700704225352
"CANDIDATE",7582689,"K03097.02",6.1567538,0,-5.104e-05,4.29858564693557
"CANDIDATE",7582689,"K03097.03",6.2243424,0,-4.614e-05,4.05914512922465
"FALSE POSITIVE",9959589,"K03098.01",1.5054615,0,-0.0009051,1.33459500378501
"FALSE POSITIVE",5124254,"K03099.01",24.752819,0,-0.0003052,10.6661025145068
"FALSE POSITIVE",7107561,"K03100.01",5.3883157,0,-0.000641,3.00459688826025
"CANDIDATE",11508644,"K03101.01",10.697445,0,-7.646e-05,10.3865382270455
"CANDIDATE",11518201,"K03104.01",3.9501234,0,-0.0001188,2.08667211774325
"CANDIDATE",12168993,"K03105.01",3.0076828,0,0.0002825,1.09553023663453
"CANDIDATE",8895758,"K03106.01",2.1700021,0,7.976e-05,0.764397295406855
"FALSE POSITIVE",10031500,"K03107.01",6.0931212,0,-0.0005927,2.33963862224732
"CANDIDATE",3756264,"K03108.01",29.281967,0,-0.0004958,12.8078034682081
"CANDIDATE",11572193,"K03109.01",8.3023719,0,1.236e-05,10.4447489722188
"CANDIDATE",11285870,"K03110.01",6.7501841,0,-4.027e-05,2.23008611410118
"CANDIDATE",8581240,"K03111.01",10.871652,0,5.707e-05,6.8248
"CANDIDATE",8581240,"K03111.02",4.9641752,0,5.892e-05,2.5931484502447
"CANDIDATE",7022573,"K03112.01",7.6692988,0,-4.369e-05,2.7578668433256
"CANDIDATE",7676423,"K03113.01",3.8809033,0,0.0001903,5.17983651226158
"CANDIDATE",9288237,"K03114.01",4.250726,0,8.568e-07,4.51740139211137
"CANDIDATE",11714231,"K03115.01",5.3350411,0,5.168e-05,4.69140853302163
"CANDIDATE",11720424,"K03116.01",8.5403372,0,0.0002472,48.7207943925234
"CANDIDATE",6523351,"K03117.01",11.750967,0,-2.257e-05,7.06683168316832
"CANDIDATE",5551672,"K03119.01",7.7825682,0,0.0001184,9.96175908221797
"CANDIDATE",11499192,"K03120.01",6.3389368,0,0.0002278,3.34423548650859
"FALSE POSITIVE",10934313,"K03121.01",4.2061575,0,-0.000803,1.77300753596712
"CANDIDATE",12416661,"K03122.01",4.9517543,0,2.033e-06,3.92546890424482
"CANDIDATE",8197793,"K03123.01",13.491797,0,-1.866e-05,11.6129901630508
"FALSE POSITIVE",4076976,"K03124.01",1.1715459,0,0.002633,1.81404720782959
"CANDIDATE",8751796,"K03125.01",4.1639597,0,2.695e-05,3.67376893939394
"FALSE POSITIVE",7097534,"K03126.01",1.818071,0,6.121e-05,1.54590377113134
"CANDIDATE",9907129,"K03127.01",4.7084438,0,-0.0001309,6.73549488054607
"CANDIDATE",7609674,"K03128.01",16.797888,0,-6.947e-05,14.5244860437907
"FALSE POSITIVE",6964159,"K03129.01",24.452717,0,0.0003893,21.0972388955582
"CANDIDATE",10252275,"K03130.01",24.596343,0,-1.56e-06,14.5289256198347
"CANDIDATE",10252275,"K03130.02",10.033761,0,-0.0001317,4.18984220907298
"CANDIDATE",11455181,"K03131.01",7.3315788,0,-1.142e-05,6.14327917282127
"FALSE POSITIVE",9541295,"K03132.01",1.1645344,0,1.657e-05,0.165883481179573
"FALSE POSITIVE",6115516,"K03134.01",7.3941845,0,0.0003222,4.67292817679558
"FALSE POSITIVE",9899352,"K03135.01",1.488519,0,-0.0005505,1.18999323867478
"CANDIDATE",6945786,"K03136.01",6.8658202,0,-0.0003001,2.52019144481005
"CANDIDATE",9758032,"K03137.01",7.9930659,0,1.334e-05,0.0325081433224756
"CANDIDATE",6444896,"K03138.01",43.473225,2,-0.001399,8.21086556169429
"FALSE POSITIVE",6444896,"K03138.02",94.815584,2,-0.001512,11.7141736401674
"CANDIDATE",5978170,"K03140.01",6.7740037,0,-0.0001288,5.32814526588846
"CANDIDATE",5440317,"K03141.01",5.697046,0,5.157e-05,2.10417206530189
"CANDIDATE",3752110,"K03142.01",21.443617,0,-0.001039,18.1485312370708
"CANDIDATE",5688790,"K03144.01",12.274756,0,0.001515,28.7361716392893
"CANDIDATE",1717722,"K03145.01",115.97284,0,0.005408,54.6829268292683
"CANDIDATE",1717722,"K03145.02",9.6206709,0,1.815e-05,5.90383275261324
"CANDIDATE",10908248,"K03146.01",19.499182,0,-8.818e-05,19.3860815602837
"CANDIDATE",7534267,"K03147.01",23.596406,0,-0.0003381,25.3415970020179
"FALSE POSITIVE",10611420,"K03148.01",27.459087,0,-0.001324,6.85061919504644
"FALSE POSITIVE",6504534,"K03152.01",58.032052,0,0.0006254,6144.13793103448
"FALSE POSITIVE",6307062,"K03153.01",191.5265,0,0.8138,-89.97
"FALSE POSITIVE",5217733,"K03155.01",65.178823,0,0.05474,4447.7981197427
"CANDIDATE",4150611,"K03156.01",15.83846,0,0,33.6632891660172
"FALSE POSITIVE",4150611,"K03156.02",13.390676,0,0,273.254701944533
"FALSE POSITIVE",4150611,"K03156.03",30.000585,0,0,1.69555388093444
"FALSE POSITIVE",4150611,"K03156.04",2.6768135,0,0,14.9171622769754
"FALSE POSITIVE",8738244,"K03157.01",1.0583836,0,-0.0001182,2.05343274308792
"CANDIDATE",6278762,"K03158.01",18.176326,0,-0.0001227,32.5037313432836
"CANDIDATE",6278762,"K03158.02",9.2126536,0,-1.926e-05,17.4756678401325
"CANDIDATE",6278762,"K03158.03",8.9561161,0,-1.088e-05,15.6849953401678
"CANDIDATE",6278762,"K03158.04",10.809538,0,3.62e-05,18.4061088406109
"CANDIDATE",6278762,"K03158.05",13.830062,0,1.629e-05,-89.59
"FALSE POSITIVE",5200084,"K03159.01",1.485132,0,2.39e-05,2.59459459459459
"FALSE POSITIVE",2696703,"K03161.01",11.174573,0,0.001521,496.025715955582
"FALSE POSITIVE",9752973,"K03162.01",3.8646664,0,-0.000616,17.8481308411215
"CANDIDATE",9579208,"K03165.01",3.406122,0,3.385e-07,5.77648878576953
"FALSE POSITIVE",12255382,"K03167.01",1.8908409,0,7.412e-05,2.47385358004827
"CANDIDATE",4450844,"K03168.01",23.443195,0,5.912e-05,21.1247296322999
"FALSE POSITIVE",3337061,"K03172.01",11.649865,0,-0.0005202,6.28120411160059
"FALSE POSITIVE",7115661,"K03174.01",1.399143,1,0,0.01148989372786
"FALSE POSITIVE",4909707,"K03175.01",1.514766,0,0,28.5281615302869
"CANDIDATE",6153407,"K03179.01",12.06044,0,-0.0001748,11.2840774397471
"CANDIDATE",4735826,"K03184.01",4.5805611,0,-9.684e-06,5.17122395833333
"FALSE POSITIVE",3240406,"K03185.01",1.6319826,0,8.421e-06,2.63718263718264
"FALSE POSITIVE",4663658,"K03187.01",1.2760173,0,0,0.051619283065513
"FALSE POSITIVE",7457278,"K03188.01",4.0298044,0,5.168e-05,5.60668029993183
"CANDIDATE",5985713,"K03190.01",10.454961,0,-9.919e-05,6.48323170731707
