"koi_disposition","kepid","kepoi_name","tce_time0","tce_full_conv","tce_fwm_prao","tce_steff_sn","tce_fwm_prao_sn"
"CANDIDATE",9397900,"K07169.01",2454970,1,-0.0001029,26.3,-2.37096774193548
"FALSE POSITIVE",9411943,"K07170.01",2454970,1,0.001148,33.6,7.13043478260869
"FALSE POSITIVE",9412462,"K07171.01",2454970,0,0,33.4759036144578,0
"FALSE POSITIVE",9418994,"K07172.01",2454970,1,0.007273,26.3,0.215177514792899
"FALSE POSITIVE",9451096,"K07173.01",2454960,1,0,25.8073770491803,0
"CANDIDATE",9458266,"K07174.01",2454970,1,9.432e-05,30.0071428571429,1.64034782608696
"FALSE POSITIVE",9466042,"K07175.01",2454970,1,3.434e-05,36.2777777777778,1.30570342205323
"FALSE POSITIVE",9468296,"K07176.01",2454970,1,0.001244,32.8543046357616,1.01138211382114
"FALSE POSITIVE",9474222,"K07177.01",2454970,1,0.000668,83.9333333333333,0.187114845938375
"FALSE POSITIVE",9474969,"K07178.01",2454980,1,0.0005727,36.1257142857143,0.058618219037871
"FALSE POSITIVE",9509207,"K07181.01",2454970,1,-0.008947,30.3834196891192,-0.25274011299435
"CANDIDATE",9513168,"K07182.01",2454970,1,-0.001178,26.0807453416149,-0.740880503144654
"FALSE POSITIVE",9520700,"K07183.01",2454970,0,0.02195,36.8782051282051,0.491051454138702
"FALSE POSITIVE",9529294,"K07184.01",2454970,1,-0.001946,32.9451219512195,-13.7042253521127
"FALSE POSITIVE",9529856,"K07185.01",2454990,1,0.009611,32.9333333333333,1.48317901234568
"FALSE POSITIVE",9536048,"K07186.01",2454970,1,0.0001174,30.2980769230769,1.61707988980716
"FALSE POSITIVE",9540450,"K07187.01",2454960,0,0,16.7582417582418,0
"FALSE POSITIVE",9540675,"K07188.01",2454970,1,8.725e-06,37.140127388535,0.218671679197995
"FALSE POSITIVE",9541163,"K07189.01",2454960,1,-8.809e-05,30.3229166666667,-1.24950354609929
"FALSE POSITIVE",9541567,"K07190.01",2454970,1,5.491e-06,19.5242105263158,0.334817073170732
"FALSE POSITIVE",9569866,"K07191.01",2454960,1,0,33.5031847133758,0
"FALSE POSITIVE",9579192,"K07192.01",2454970,1,-0.0006327,33.3497536945813,-0.52725
"FALSE POSITIVE",9579789,"K07193.01",2454970,1,6.915e-05,33.1233766233766,0.566803278688525
"FALSE POSITIVE",9592855,"K07196.01",2454960,1,-0.02136,23.8789808917197,-0.565079365079365
"CANDIDATE",9596064,"K07197.01",2454970,1,0.0003972,28.4673913043478,1.12521246458924
"CANDIDATE",9596187,"K07198.01",2454960,1,0.0004024,30.0145631067961,5.08080808080808
"FALSE POSITIVE",9597095,"K07200.01",2454960,1,0.0108,0,2.70676691729323
"FALSE POSITIVE",9597854,"K07201.01",2454970,1,0.002511,33.3672316384181,18.7388059701493
"FALSE POSITIVE",9602431,"K07202.01",2454970,1,0.000147,33.5405405405405,1.36111111111111
"FALSE POSITIVE",9602538,"K07203.01",2454970,1,-9.117e-05,30.5865921787709,-1.16585677749361
"FALSE POSITIVE",9630640,"K07204.01",2454970,1,-3.026e-05,28.5420168067227,-0.254285714285714
"CANDIDATE",9635520,"K07205.01",2454970,0,-0.001768,49.954128440367,-5.57728706624606
"FALSE POSITIVE",9635529,"K07206.01",2454960,1,-0.0001812,36.1878453038674,-0.0102372881355932
"FALSE POSITIVE",9637299,"K07207.01",2454970,0,0,33.2736842105263,0
"CANDIDATE",9640123,"K07209.01",2454970,1,3.132e-05,62.8255813953488,0.399489795918367
"FALSE POSITIVE",9640921,"K07210.01",2454970,1,0.001219,30.5707070707071,0.625128205128205
"FALSE POSITIVE",9640921,"K07210.02",2455020,1,0.0006235,30.5707070707071,0.298325358851675
"FALSE POSITIVE",9641031,"K07211.01",2454970,0,0,33.4754098360656,0
"FALSE POSITIVE",9641103,"K07212.01",2454970,1,-2.751e-06,33.3071895424837,-0.0591612903225807
"FALSE POSITIVE",9644411,"K07213.01",2454960,1,0.0021,26.0903614457831,4.2
"FALSE POSITIVE",9644683,"K07214.01",2454960,1,0,28.5811518324607,0
"CANDIDATE",9651602,"K07215.01",2454970,1,3.152e-05,33.5182926829268,0.204675324675325
"FALSE POSITIVE",9652166,"K07216.01",2454960,1,0,22.9651898734177,0
"FALSE POSITIVE",9652632,"K07217.01",2454970,1,0.001282,28.2565217391304,0.328717948717949
"FALSE POSITIVE",9655424,"K07218.01",2454960,1,9.371e-05,27.6106194690265,4.35860465116279
"CANDIDATE",9658089,"K07220.01",2454960,1,4.582e-05,28.7081339712919,0.655507868383405
"FALSE POSITIVE",9665503,"K07221.01",2454970,0,0,33.2704402515723,0
"FALSE POSITIVE",9673173,"K07222.01",2454980,1,0.01509,33.3646408839779,0.664757709251101
"CANDIDATE",9674320,"K07223.01",2455130,1,-0.0008146,33.5375,-1.71134453781513
"FALSE POSITIVE",9711751,"K07225.01",2454970,1,-0.0004364,30.3590909090909,-0.0132644376899696
"FALSE POSITIVE",9762514,"K07227.01",2454970,1,-0.006325,33.3356164383562,-21.1538461538462
"FALSE POSITIVE",9762519,"K07228.01",2454970,1,0.00469,33.6766467065868,0.7339593114241
"FALSE POSITIVE",9777062,"K07229.01",2454970,0,0.003534,20.7069892473118,0.285
"FALSE POSITIVE",9786821,"K07230.01",2454980,1,-0.0003335,25.4938271604938,-0.992559523809524
"FALSE POSITIVE",9790965,"K07231.01",2454970,1,-0.0003502,30.518691588785,-0.284715447154472
"CANDIDATE",9811915,"K07232.01",2454970,1,0.0004802,28.6923076923077,1.4207100591716
"FALSE POSITIVE",9818732,"K07233.01",2454970,0,0,33.5958549222798,0
"FALSE POSITIVE",9821078,"K07234.01",2454970,0,0,30.056338028169,0
"CANDIDATE",9837013,"K07236.01",2454970,1,-0.00038,67.3703703703704,-3.24786324786325
"FALSE POSITIVE",9850387,"K07238.01",2454960,1,0,22.7516129032258,0
"FALSE POSITIVE",9850912,"K07239.01",2454970,1,0.0008254,26.2586206896552,2.2613698630137
"FALSE POSITIVE",9873869,"K07241.01",2454970,0,-0.005512,33.2606382978723,-0.553413654618474
"FALSE POSITIVE",9881258,"K07242.01",2454970,0,-0.0003488,33.543956043956,-0.171822660098522
"FALSE POSITIVE",9899153,"K07243.01",2454970,1,-0.0003158,33.7586206896552,-3.9475
"FALSE POSITIVE",9899193,"K07244.01",2454970,1,-3.531e-05,36.4640883977901,-2.02931034482759
"FALSE POSITIVE",9899410,"K07245.01",2454970,1,-0.0001413,16.7882736156352,-5.39312977099237
"FALSE POSITIVE",9899421,"K07246.01",2454970,1,0.0001277,71.890625,5.91203703703704
"FALSE POSITIVE",9899577,"K07247.01",2454970,1,0.0001398,33.3899371069182,2.6377358490566
"FALSE POSITIVE",9899583,"K07248.01",2454970,1,0.0002612,31.8125,5.53389830508475
"FALSE POSITIVE",9906489,"K07249.01",2454970,1,2.314e-05,33.0454545454545,0.202982456140351
"CANDIDATE",9909965,"K07252.01",2454970,1,-0.000255,27.6044444444444,-1.34920634920635
"FALSE POSITIVE",9913481,"K07253.01",2454970,1,-0.0006981,23.9748427672956,-0.157584650112867
"FALSE POSITIVE",9913798,"K07254.01",2454970,1,-0.274,33.4513888888889,-4.04726735598228
"FALSE POSITIVE",9934208,"K07256.01",2454970,1,-0.001049,33.1297709923664,-0.0557978723404255
"FALSE POSITIVE",9936698,"K07257.01",2454970,1,0.0009856,25.5968992248062,0.00502857142857143
"CANDIDATE",9943009,"K07258.01",2454970,1,2.471e-05,75.0253164556962,0.731065088757396
"CANDIDATE",9944201,"K07259.01",2454960,1,-0.002055,33.513698630137,-1.42708333333333
"FALSE POSITIVE",9944421,"K07260.01",2454970,1,0.01807,33.0180722891566,0.244189189189189
"FALSE POSITIVE",9945280,"K07261.01",2454960,1,0.0003788,36.8853503184713,0.457487922705314
"FALSE POSITIVE",9953736,"K07262.01",2454960,1,-2.303e-05,21.3164179104478,-2.03805309734513
"FALSE POSITIVE",9958053,"K07263.01",2454970,1,0.000133,24.3636363636364,4.04255319148936
"FALSE POSITIVE",9959093,"K07264.01",2454970,1,0.0002069,75.3461538461538,2.45142180094787
"FALSE POSITIVE",9963009,"K07265.01",2454990,1,-0.0003522,28.4182692307692,-0.0844604316546763
"FALSE POSITIVE",9965691,"K07267.01",2454970,1,4.668e-05,36.8218390804598,0.175488721804511
"FALSE POSITIVE",9971475,"K07268.01",2454960,1,0.006188,30.1989528795812,0.157455470737913
"FALSE POSITIVE",10000490,"K07269.01",2454970,1,0,25.8918918918919,0
"CANDIDATE",10002049,"K07270.01",2454980,1,0.000156,30.6060606060606,0.509803921568627
"FALSE POSITIVE",10014702,"K07271.01",2454970,1,2.226e-05,30.530303030303,0.290600522193211
"CANDIDATE",10019854,"K07272.01",2454970,1,0.000229,29.04,1.23783783783784
"FALSE POSITIVE",10020423,"K07273.01",2454970,1,-0.004974,50.3214285714286,-0.264574468085106
"FALSE POSITIVE",10026136,"K07274.01",2454970,0,-0.337,30.4764150943396,-9.23287671232877
"FALSE POSITIVE",10026457,"K07275.01",2454970,1,-0.07812,33.6375,-0.0245660377358491
"FALSE POSITIVE",10031409,"K07276.01",2454970,1,-0.002766,30.7,-0.0593562231759657
"FALSE POSITIVE",10031526,"K07277.01",2454970,1,-2.762e-05,33.1479289940828,-0.0899674267100977
"FALSE POSITIVE",10031808,"K07278.01",2454970,0,0,27.8898678414097,0
"CANDIDATE",10053138,"K07279.01",2454970,1,0.0002498,66.7901234567901,2.21061946902655
"FALSE POSITIVE",10063044,"K07280.01",2454960,1,-0.0002137,24.2151898734177,-0.00543765903307888
"FALSE POSITIVE",10091257,"K07284.01",2454960,1,-0.0004826,74.6923076923077,-0.225514018691589
"FALSE POSITIVE",10093664,"K07285.01",2454970,1,0,22.2151515151515,0
"FALSE POSITIVE",10095512,"K07286.01",2454970,1,-0.001571,33.3314917127072,-2.42064714946071e-05
"FALSE POSITIVE",10129482,"K07288.01",2454970,1,-0.00309,33.2877697841727,-0.0243307086614173
"FALSE POSITIVE",10155080,"K07289.01",2454960,1,0,23.222641509434,0
"FALSE POSITIVE",10156064,"K07290.01",2454970,1,0,23.7639751552795,0
"CANDIDATE",10163067,"K07291.01",2454960,1,2.795e-05,32.6296296296296,0.2795
"FALSE POSITIVE",10164018,"K07292.01",2454960,1,-0.02595,33.3452380952381,-58.0536912751678
"FALSE POSITIVE",10189523,"K07293.01",2454970,1,0.0001316,30.2366863905325,0.635748792270531
"FALSE POSITIVE",10198109,"K07294.01",2454980,0,-0.004708,31.9021739130435,-1.14829268292683
"FALSE POSITIVE",10208759,"K07295.01",2454970,0,0.009285,25.9501915708812,1.2649863760218
"FALSE POSITIVE",10214328,"K07296.01",2455090,1,-0.0003203,83.3373493975904,-1.65103092783505
"FALSE POSITIVE",10215422,"K07297.01",2454990,0,-0.02383,33.396449704142,-0.766237942122187
"FALSE POSITIVE",10258558,"K07299.01",2454970,1,0.0009108,33.125,0.131239193083573
"FALSE POSITIVE",10264202,"K07300.01",2454960,0,8.876e-05,33.5,0.00534698795180723
"CANDIDATE",10264293,"K07301.01",2454980,1,0.0002138,33.458904109589,0.580978260869565
"FALSE POSITIVE",10268809,"K07302.01",2454970,1,-0.0006208,33.6944444444444,-0.215555555555556
"FALSE POSITIVE",10274244,"K07303.01",2454970,0,-0.001167,37.2152777777778,-0.309549071618037
"FALSE POSITIVE",10275887,"K07304.01",2454970,0,0,30.2043010752688,0
"FALSE POSITIVE",10292465,"K07307.01",2454960,1,-0.07967,30.4831460674157,-1.79841986455982
"FALSE POSITIVE",10294608,"K07308.01",2454970,0,0.008747,33.1988636363636,0.325167286245353
"FALSE POSITIVE",10296163,"K07309.01",2454970,1,-0.01203,32.9642857142857,-0.0891111111111111
"FALSE POSITIVE",10330495,"K07310.01",2454970,1,-0.0005597,30.4571428571429,-0.129860788863109
"FALSE POSITIVE",10332789,"K07311.01",2454970,1,0.000347,28.607476635514,0.0185561497326203
"FALSE POSITIVE",10340228,"K07312.01",2454960,1,-6.594e-05,33.1463414634146,-0.540491803278689
"FALSE POSITIVE",10341787,"K07313.01",2454970,1,-0.0003584,26.421568627451,-2.91382113821138
"FALSE POSITIVE",10342097,"K07314.01",2454960,1,3.194e-05,40.128,1.12862190812721
"FALSE POSITIVE",10345862,"K07315.01",2454970,1,0.002286,33.3109756097561,0.114874371859296
"FALSE POSITIVE",10346522,"K07316.01",2454970,0,0.001775,33.3614457831325,0.00664794007490637
"FALSE POSITIVE",10352603,"K07317.01",2454970,0,0.03984,32.2210526315789,0.988585607940447
"FALSE POSITIVE",10363300,"K07318.01",2454970,1,0,27.4746543778802,0
"CANDIDATE",10396708,"K07320.01",2454970,1,-1.848e-05,33.486301369863,-0.176
"FALSE POSITIVE",10407047,"K07321.01",2454960,1,0.0001046,37.1893939393939,4.69058295964126
"FALSE POSITIVE",10407430,"K07322.01",2454960,1,5.169e-05,30.5079365079365,0.557605177993527
"FALSE POSITIVE",10407464,"K07323.01",2454960,1,5.126e-05,33.1578947368421,4.30756302521008
"FALSE POSITIVE",10417704,"K07324.01",2454970,1,0,22.7335164835165,0
"FALSE POSITIVE",10420279,"K07325.01",2454990,0,0,33.5146198830409,0
"FALSE POSITIVE",10422852,"K07326.01",2454970,0,-0.0007755,26.1021276595745,-0.0711467889908257
"CANDIDATE",10450504,"K07327.01",2454970,1,0.00116,33.2297297297297,1.4702154626109
"FALSE POSITIVE",10454401,"K07328.01",2454970,0,-0.002779,36.8589743589744,-0.0243771929824561
"FALSE POSITIVE",10462826,"K07329.01",2454970,1,-0.02181,27.8954545454545,-1.66488549618321
"CANDIDATE",10468514,"K07331.01",2454960,1,-0.0005972,50.6274509803922,-0.133303571428571
"CANDIDATE",10471113,"K07332.01",2454960,1,-0.0001481,28.8317757009346,-1.74852420306966
"FALSE POSITIVE",10481054,"K07333.01",2454960,1,-5.039e-06,83.6315789473684,-0.107901498929336
"FALSE POSITIVE",10486425,"K07334.01",2454970,1,0.004126,21.1282798833819,0.0371711711711712
"FALSE POSITIVE",10490960,"K07335.01",2454970,1,-0.05398,33.5056818181818,-1.60654761904762
"FALSE POSITIVE",10491031,"K07336.01",2454970,1,0.07331,26.452,3.79844559585492
"FALSE POSITIVE",10535807,"K07337.01",2454970,1,0.00423,30.847619047619,0.927631578947368
"FALSE POSITIVE",10535858,"K07338.01",2454960,1,0.0001124,72.3,1.389369592089
"CANDIDATE",10546063,"K07339.01",2454970,1,-0.000486,26.2635983263598,-1.0704845814978
"FALSE POSITIVE",10547685,"K07340.01",2454960,1,0,71.4705882352941,0
"FALSE POSITIVE",10549576,"K07341.01",2454970,1,0.00484,26.4655172413793,0.19917695473251
"FALSE POSITIVE",10552700,"K07342.01",2454960,1,0,30.4203539823009,0
"FALSE POSITIVE",10556578,"K07343.01",2454960,1,2.625e-05,30.2,0.00329773869346734
"FALSE POSITIVE",10583181,"K07344.01",2454970,0,-0.05955,36.3595505617978,-9.33385579937304
"CANDIDATE",10586619,"K07345.01",2455110,1,-0.0004368,73.7307692307692,-0.681435257410296
"FALSE POSITIVE",10592163,"K07346.01",2454970,1,0.002091,37.4407894736842,0.0501438848920863
"FALSE POSITIVE",10601538,"K07348.01",2454970,1,-9.144e-05,27.9053497942387,-2.8575
"FALSE POSITIVE",10601579,"K07349.01",2454970,1,0.0009374,25.312,0.575092024539877
"FALSE POSITIVE",10613718,"K07350.01",2454970,1,4.005e-05,33.5705128205128,1.82876712328767
"FALSE POSITIVE",10619109,"K07351.01",2454970,1,0.1841,20.8421052631579,0.0313095238095238
"FALSE POSITIVE",10646620,"K07352.01",2454970,1,3.36e-06,36.8222222222222,0.157009345794393
"FALSE POSITIVE",10649230,"K07353.01",2454960,1,-0.000487,30.3948717948718,-12.5192802056555
"CANDIDATE",10659624,"K07354.01",2454970,1,7.859e-05,74.6363636363636,0.741415094339623
"FALSE POSITIVE",10661913,"K07355.01",2454960,1,0.0002427,33.6269841269841,5.89077669902913
"FALSE POSITIVE",10661976,"K07356.01",2454960,1,2.804e-05,28.2863247863248,1.35458937198068
"FALSE POSITIVE",10662021,"K07357.01",2454960,1,-1.314e-05,33.7349397590361,-0.196412556053812
"CANDIDATE",10665228,"K07358.01",2454970,1,-0.0002046,28.6774193548387,-0.355208333333333
"CANDIDATE",10665749,"K07359.01",2454970,1,0.0009548,30.2676767676768,1.79136960600375
"CANDIDATE",10680424,"K07361.01",2454960,1,0.0002951,27.9130434782609,0.423994252873563
"FALSE POSITIVE",10685175,"K07362.01",2454970,1,-1.213e-05,9.41513513513513,-0.39640522875817
"FALSE POSITIVE",10686876,"K07363.01",2454970,1,-0.1428,26.1832797427653,-6.61111111111111
"FALSE POSITIVE",10686930,"K07364.01",2454970,1,-6.181e-05,40.0629921259843,-1.67054054054054
"FALSE POSITIVE",10711913,"K07365.01",2454970,1,-0.001098,33.5411764705882,-0.033680981595092
"FALSE POSITIVE",10732401,"K07366.01",2454960,1,-0.0001381,28.5504587155963,-2.07669172932331
"FALSE POSITIVE",10736223,"K07367.01",2454970,0,0.5849,23.9134328358209,0.0403379310344828
"CANDIDATE",10736489,"K07368.01",2454970,1,-5.68e-05,28.5628415300546,-0.934210526315789
"FALSE POSITIVE",10743600,"K07369.01",2454970,1,0,0,0
"FALSE POSITIVE",10753734,"K07371.01",2454980,0,-0.05258,36.9868421052632,-0.708625336927224
"FALSE POSITIVE",10794242,"K07372.01",2454970,0,0.001516,37.2039473684211,0.286578449905482
"FALSE POSITIVE",10794405,"K07373.01",2454960,1,-0.0009452,33.5029585798817,-10.1416309012876
"FALSE POSITIVE",10809677,"K07374.01",2454970,1,0,26.5412371134021,0
"CANDIDATE",10812541,"K07375.01",2455030,1,-0.0001575,27.9527027027027,-0.0316901408450704
"CANDIDATE",10815677,"K07376.01",2454970,1,-0.0001311,30.4635416666667,-0.672307692307692
"FALSE POSITIVE",10816107,"K07377.01",2454960,1,-0.004477,33.2655367231638,-1.06342042755344
"CANDIDATE",10843431,"K07378.01",2454970,1,-0.0004721,25.9176470588235,-0.277705882352941
"CANDIDATE",10843431,"K07378.02",2455000,1,0.002915,25.9176470588235,0.883333333333333
"FALSE POSITIVE",10847907,"K07379.01",2454960,1,1.143e-06,26.0411522633745,0.054688995215311
"FALSE POSITIVE",10849244,"K07381.01",2454970,1,0.0009844,30.755,0.0166565143824027
"FALSE POSITIVE",10857589,"K07382.01",2454980,1,0.01017,33.5919540229885,1.03564154786151
"FALSE POSITIVE",10867017,"K07384.01",2454970,1,-0.0006936,28.6571428571429,-8.39709443099274
"FALSE POSITIVE",10909274,"K07385.01",2454980,0,0.0007576,30.981220657277,0.0268652482269504
"FALSE POSITIVE",10920813,"K07386.01",2455020,1,0,26.1782178217822,0
"FALSE POSITIVE",10923260,"K07387.01",2454970,1,-0.003694,28.3744292237443,-0.483507853403141
"FALSE POSITIVE",10924400,"K07388.01",2454960,1,-4.008e-05,55.9891304347826,-2.88345323741007
"FALSE POSITIVE",10936427,"K07390.01",2454970,0,-0.1942,33.5192307692308,-5.04415584415584
"FALSE POSITIVE",10937609,"K07391.01",2454970,1,0.00478,33.2127659574468,1.06222222222222
"FALSE POSITIVE",10965963,"K07392.01",2454970,1,0.0001223,31.5284974093264,0.00345480225988701
"FALSE POSITIVE",10979716,"K07394.01",2454970,1,-0.001915,41.7956989247312,-0.115361445783133
"FALSE POSITIVE",10982373,"K07395.01",2454970,1,-6.057e-05,13.5236051502146,-3.365
"FALSE POSITIVE",10987439,"K07396.01",2454970,1,-0.01024,78.2650602409639,-7.69924812030075
"FALSE POSITIVE",10989032,"K07397.01",2454970,1,0.001632,20.9739336492891,3.74311926605505
"FALSE POSITIVE",10991989,"K07398.01",2454970,1,-0.003722,20.84,-17.5566037735849
"FALSE POSITIVE",10992733,"K07399.01",2454980,0,0,30.5111111111111,0
"CANDIDATE",11019739,"K07400.01",2454970,1,-8.723e-06,33.6558441558442,-0.034892
"FALSE POSITIVE",11027722,"K07402.01",2454970,1,0.0003268,30.4691943127962,5.46488294314381
"FALSE POSITIVE",11029877,"K07403.01",2454970,1,0,74.6067415730337,0
"CANDIDATE",11068630,"K07404.01",2454960,1,-7.265e-05,26.0448430493274,-0.30397489539749
"FALSE POSITIVE",11071207,"K07405.01",2454970,0,-0.0008513,30.4454545454545,-0.0472944444444445
"FALSE POSITIVE",11073223,"K07406.01",2454960,0,-0.1789,33.3038674033149,-5.20058139534884
"FALSE POSITIVE",11076279,"K07407.01",2454970,1,0.01075,23.741935483871,0.099537037037037
"CANDIDATE",11092783,"K07408.01",2454970,1,-0.0001424,78,-0.412753623188406
"FALSE POSITIVE",11124509,"K07409.01",2454970,1,4.286e-05,33.2248520710059,0.128323353293413
"CANDIDATE",11134079,"K07410.01",2454970,1,0,33.675,0
"CANDIDATE",11137061,"K07411.01",2454970,1,4.222e-05,33.83125,0.78330241187384
"FALSE POSITIVE",11144439,"K07412.01",2454970,1,0.001918,30.0806451612903,12.062893081761
"FALSE POSITIVE",11147276,"K07413.01",2454970,1,-0.007191,33.6171428571429,-0.821828571428571
"FALSE POSITIVE",11154043,"K07414.01",2454970,1,1.327e-05,20.8711943793911,0.329280397022333
"FALSE POSITIVE",11182260,"K07415.01",2454970,1,-0.0005971,33.5234899328859,-5.5803738317757
"CANDIDATE",11187972,"K07416.01",2454970,1,1.592e-05,26,0.333752620545073
"FALSE POSITIVE",11198723,"K07417.01",2454970,1,-0.006587,30.3045685279188,-0.29146017699115
"FALSE POSITIVE",11199725,"K07418.01",2454960,1,-9.386e-05,12.3146853146853,-4.04568965517241
"FALSE POSITIVE",11200773,"K07419.01",2454970,1,-0.03455,36.920245398773,-33.5436893203883
"FALSE POSITIVE",11228612,"K07420.01",2454970,0,0,33.3241758241758,0
"FALSE POSITIVE",11232745,"K07421.01",2454970,1,0.001144,33.6583850931677,0.306702412868633
"FALSE POSITIVE",11233911,"K07422.01",2454970,1,0.0005941,33.69375,0.0281563981042654
"FALSE POSITIVE",11234677,"K07423.01",2454960,1,0.01039,33.5416666666667,0.962037037037037
"FALSE POSITIVE",11235323,"K07424.01",2454970,0,0.008208,33.5031847133758,0.812673267326733
"FALSE POSITIVE",11240948,"K07425.01",2454970,1,5.516e-05,30.0593220338983,1.13497942386831
"CANDIDATE",11241560,"K07426.01",2454970,1,0.0001879,33.1655629139073,0.983769633507853
"CANDIDATE",11244571,"K07427.01",2454970,1,-2.389e-05,30.463768115942,-0.454182509505703
"FALSE POSITIVE",11250867,"K07428.01",2454960,0,0.002874,33.6043956043956,0.057710843373494
"FALSE POSITIVE",11251058,"K07429.01",2454960,1,2.15e-05,74.4565217391304,0.678233438485805
"CANDIDATE",11282568,"K07430.01",2454970,1,7.103e-05,17.472972972973,2.04697406340058
"FALSE POSITIVE",11285625,"K07431.01",2454960,1,0.05696,28.7490039840637,0.000637136465324385
"CANDIDATE",11286311,"K07432.01",2454980,1,-0.0001038,33.1890243902439,-0.625301204819277
"FALSE POSITIVE",11287726,"K07433.01",2454970,1,0.008921,33.5534591194969,0.998992161254199
"CANDIDATE",11288492,"K07434.01",2454970,1,-0.0005183,33.2710843373494,-2.81684782608696
"CANDIDATE",11288772,"K07435.01",2454960,1,-9.598e-05,74.8205128205128,-1.53568
"FALSE POSITIVE",11295085,"K07436.01",2454960,1,1.595e-06,27.9098039215686,0.0943786982248521
"CANDIDATE",11296724,"K07437.01",2454960,1,9.624e-05,33.36,0.692374100719425
"FALSE POSITIVE",11350389,"K07438.01",2454970,1,-0.001973,33.2784810126582,-0.480048661800487
"FALSE POSITIVE",11356602,"K07439.01",2455020,1,-0.0003789,74.253164556962,-1.7872641509434
"FALSE POSITIVE",11358392,"K07440.01",2454970,1,-0.0002416,33.180412371134,-1.4046511627907
"FALSE POSITIVE",11359305,"K07441.01",2454970,1,-0.00541,36.7109826589595,-0.0112008281573499
"FALSE POSITIVE",11391181,"K07442.01",2454970,1,0.001369,30.6079545454545,0.018326639892905
"FALSE POSITIVE",11401869,"K07443.01",2454960,1,0.0001979,27.9953703703704,2.57347204161248
"FALSE POSITIVE",11409698,"K07444.01",2454970,1,0.003333,29.8834080717489,0.112222222222222
"CANDIDATE",11411639,"K07445.01",2454970,1,-0.0002475,33.1927710843374,-0.806188925081433
"CANDIDATE",11455795,"K07446.01",2454960,1,0,33.3142857142857,0
"FALSE POSITIVE",11457191,"K07447.01",2454960,1,-0.0001473,36.8427672955975,-0.0648898678414097
"FALSE POSITIVE",11499757,"K07450.01",2454970,0,0,28.7880184331797,0
"FALSE POSITIVE",11502172,"K07452.01",2454970,1,0.008415,37.1225806451613,0.00440575916230367
"FALSE POSITIVE",11506235,"K07454.01",2454970,1,0.0007104,30.7823834196891,0.0496783216783217
"FALSE POSITIVE",11560382,"K07456.01",2454960,1,-0.0002269,33.7151162790698,-2.34886128364389
"FALSE POSITIVE",11560431,"K07457.01",2454980,1,-0.0005287,25.3160377358491,-1.0326171875
"FALSE POSITIVE",11560447,"K07458.01",2454960,1,0.06945,60.4659090909091,0.164964370546318
"FALSE POSITIVE",11601357,"K07459.01",2454970,1,-0.0006642,27.6231155778894,-1.52689655172414
"CANDIDATE",11602794,"K07460.01",2454970,1,9.571e-06,30.3055555555556,0.0242303797468354
"FALSE POSITIVE",11615481,"K07461.01",2454980,1,0,26.1645569620253,0
"FALSE POSITIVE",11616200,"K07462.01",2454970,1,0.0004552,33.1748633879781,0.00811408199643494
"FALSE POSITIVE",11616631,"K07463.01",2454970,1,7.153e-05,33.2641509433962,0.473708609271523
"FALSE POSITIVE",11616663,"K07464.01",2454970,1,-0.0001476,33.5227272727273,-2.12374100719425
"FALSE POSITIVE",11619964,"K07466.01",2454970,1,0.05573,33.4571428571429,0.838045112781955
"FALSE POSITIVE",11651105,"K07468.01",2454970,1,-8.039e-06,37.2828947368421,-0.0860706638115632
"FALSE POSITIVE",11662440,"K07469.01",2454980,1,-0.006933,30.3388888888889,-0.370748663101604
"CANDIDATE",11672354,"K07471.01",2454960,1,-7.769e-05,24.1076923076923,-0.398410256410256
"FALSE POSITIVE",11704044,"K07472.01",2454970,0,-0.1668,27.6893203883495,-2.03663003663004
"FALSE POSITIVE",11706658,"K07473.01",2454970,0,0.001407,33.05,0.190650406504065
"FALSE POSITIVE",11709022,"K07474.01",2454960,1,0,28.508064516129,0
"FALSE POSITIVE",11724091,"K07475.01",2454960,1,9.315e-06,21.0985507246377,0.000187424547283702
"FALSE POSITIVE",11757422,"K07476.01",2454970,1,-0.0008864,30.4710144927536,-5.87019867549669
"FALSE POSITIVE",11763910,"K07477.01",2454960,1,3.077e-05,25.7471264367816,1.79941520467836
"FALSE POSITIVE",11768970,"K07478.01",2454970,1,-0.001817,67,-0.00793449781659389
"CANDIDATE",11773625,"K07479.01",2454970,1,3.9e-05,67.4390243902439,0.640394088669951
"FALSE POSITIVE",11811454,"K07481.01",2454970,1,0.0007055,28.1453744493392,0.0910322580645161
"FALSE POSITIVE",11817750,"K07482.01",2454960,1,-0.001496,25.9891696750903,-0.0338461538461538
"FALSE POSITIVE",11854636,"K07484.01",2454960,1,0.0001273,33.6390532544379,0.0877931034482759
"FALSE POSITIVE",11855538,"K07485.01",2454970,1,-3.931e-05,33.3650793650794,-1.36493055555556
"FALSE POSITIVE",11858541,"K07486.01",2454970,1,0.001193,37.5436241610738,0.446816479400749
"FALSE POSITIVE",11873166,"K07487.01",2454970,1,-0.000388,30.3880597014925,-0.0114117647058824
"FALSE POSITIVE",11873171,"K07488.01",2454960,1,0.0004905,28.8558558558559,3.77307692307692
"CANDIDATE",11904704,"K07489.01",2454960,1,0.0002515,33.2484076433121,2.26576576576577
"FALSE POSITIVE",11906217,"K07490.01",2455000,1,0.001449,33.2589928057554,0.00940909090909091
