"koi_disposition","kepid","kepoi_name","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_prao","tce_duration_sn","tce_insol_sn","tce_fwm_srao_sn"
"CANDIDATE",9662811,"K01854.01",0.005006,186.9,0,0.0001363,31.5241280458672,5.38842975206612,-0.891949152542373
"CANDIDATE",5992270,"K01855.01",0.3799,354.4,0,0.002158,41.8057210965435,6.19354838709677,-1.29563636363636
"CANDIDATE",11570749,"K01856.01",0.03409,35.49,0,-0.0001336,24.6872898453262,1.19319114027892,1.26838709677419
"CANDIDATE",11297236,"K01857.01",0.494,664.2,0,-3.684e-06,27.4859943977591,4.8,1.03318965517241
"CANDIDATE",8160953,"K01858.01",0.7022,2371,0,0.0003993,21.2249054407914,6.64102564102564,-0.326150943396226
"FALSE POSITIVE",8625821,"K01859.01",0.0002161,906,0,0.01018,3.48262548262548,4.16908212560387,-24.0987654320988
"CANDIDATE",4157325,"K01860.01",0.2536,9.745,0,-8.963e-05,20.2895193977997,4.89295096322242,-11.7535101404056
"CANDIDATE",4157325,"K01860.02",0.2462,27.86,0,-0.0001683,20.9078146934956,4.89357218124341,-6.82821387940842
"CANDIDATE",4157325,"K01860.03",0.132,7.074,0,-5.793e-06,6.94576355911022,4.89294097920858,-6.41970802919708
"FALSE POSITIVE",4157325,"K01860.04",3.957,435.1,0,-6.336e-05,5.33781190019194,4.89402173913043,-1.72125748502994
"CANDIDATE",3648437,"K01861.01",0.7818,27.32,0,-0.0007065,19.3178836904241,2.90533333333333,-3.15
"CANDIDATE",7286173,"K01862.01",0.3701,377.4,0,-6.761e-05,13.7429854096521,4.5327868852459,0.711003236245955
"CANDIDATE",11126381,"K01863.01",0.06212,125.6,0,0.000124,18.1029459371965,2.49021084337349,-0.429166666666667
"CANDIDATE",4149450,"K01864.01",0.08097,4.881,0,-3.979e-05,18.5011185682327,5.07114481762369,1.24176706827309
"FALSE POSITIVE",9115681,"K01865.01",0.03261,0.1496,0,0.005624,27.2840314136126,1.69837957999749,-133.507692307692
"CANDIDATE",9520838,"K01866.01",0.6193,1420,0,-0.0004844,14.7105141269106,5.34328358208955,1.68960573476702
"CANDIDATE",8167996,"K01867.01",0.003623,6.159,0,-0.0002917,8.83079847908745,7.09153952843273,2.01090342679128
"CANDIDATE",8167996,"K01867.02",0.2643,96.29,0,-1.572e-05,7.2803738317757,7.05333333333333,0.168656330749354
"CANDIDATE",8167996,"K01867.03",0.8443,39.65,0,1.608e-05,5.84454820104367,7.08992805755396,0.0270625
"CANDIDATE",6773862,"K01868.01",1.023,123.2,0,0.0003058,6.96328810853951,8.7,-2.543125
"FALSE POSITIVE",8009496,"K01869.01",246.8,5400,0,0,52.1450021450021,1.8188679245283,110.632911392405
"CANDIDATE",10187159,"K01870.01",3.871,15.1,0,0.0001344,8.09945839487937,2.76794657762938,-2.73450479233227
"CANDIDATE",9758089,"K01871.01",0.4957,1164,0,-0.00102,20.6423135464231,8.625,-4.25767441860465
"CANDIDATE",9758089,"K01871.02",0.03665,309.3,0,-0.0008774,17.2447013487476,8.64615384615385,-2.07431906614786
"CANDIDATE",9883311,"K01872.01",2.599,92.98,0,-0.0006421,17.5830013280212,3.59628770301624,1.2869109947644
"CANDIDATE",4939346,"K01873.01",3.593,480.3,0,-0.0001287,24.0487674169346,2.45213849287169,0.0454301075268817
"CANDIDATE",4939346,"K01873.02",1.482,347.3,0,2.992e-05,5.27788161993769,2.45011783189317,-0.100188679245283
"CANDIDATE",8978528,"K01874.01",0.2246,160.4,0,-0.001065,14.6708348657595,9.47692307692308,3.5046439628483
"CANDIDATE",8978528,"K01874.02",1.983,89.99,0,0.000828,3.94401133947555,9.47533632286996,-2.1184
"CANDIDATE",9967771,"K01875.01",0.003427,0.2259,0,0.000103,6.52491408934708,3.30595609934731,-1.49319526627219
"CANDIDATE",9967771,"K01875.02",3.633,20.05,0,-0.0001403,8.08083252662149,3.30601551037518,1.11413333333333
"CANDIDATE",11622600,"K01876.01",0.2273,1421,0,0.0006947,10.870700914236,10.9,-0.462462462462462
"CANDIDATE",10454632,"K01877.01",1.813,98.04,0,-0.0002554,21.5653093601269,7.91625615763547,2.44786585365854
"CANDIDATE",3098810,"K01878.01",7.022,71.85,0,4.768e-05,17.0302375809935,4.44099378881987,-0.527777777777778
"CANDIDATE",8367644,"K01879.01",4.321,157.6,0,-0.005159,15.3810470510272,9.33333333333333,2.43426294820717
"CANDIDATE",10332883,"K01880.01",0.1943,1.505,0,0.0002305,11.4133591481123,9.02861035422343,-3.48136645962733
"CANDIDATE",4035640,"K01881.01",0.221,99.71,0,-0.0003536,13.3164414414414,6.41825095057034,-0.38169014084507
"CANDIDATE",6205228,"K01882.01",0.04626,2.827,0,-6.755e-05,6.67705735660848,3.73739445114596,-0.525593667546174
"CANDIDATE",11758544,"K01883.01",0.1187,1.697,1,-6.734e-06,17.7416124186279,2.9526944005617,0.658878504672897
"FALSE POSITIVE",4851530,"K01884.01",11.01,302.9,0,0.0002207,10.0351175907204,4.31313131313131,-0.143920265780731
"CANDIDATE",4851530,"K01884.02",0.318,37.49,0,0.0002146,4.30947216196674,4.31372064276885,-0.202253032928943
"CANDIDATE",11413812,"K01885.01",2.584,14.18,0,-0.0001363,7.65176299527445,2.40129177197416,1.48618618618619
"CANDIDATE",9549648,"K01886.01",3.134,4.808,0,2.793e-05,8.9422084623323,3.00833647680121,-0.176092307692308
"FALSE POSITIVE",10965740,"K01887.01",0.04562,12.14,0,0.02671,23.4358430540827,0.787841962468912,-239.56
"CANDIDATE",10063802,"K01888.01",0.8499,991.9,0,-0.0002282,65.605806811837,4.6328125,1.634375
"CANDIDATE",11074178,"K01889.01",0.01095,72.12,0,-0.0004146,20.4739776951673,2.71315136476427,1.40428954423593
"CANDIDATE",11074178,"K01889.02",2.688,74.16,0,-8.392e-05,4.63643086024156,2.71291208791209,0.381040462427746
"CANDIDATE",7449136,"K01890.01",3.029,3.359,0,2.583e-05,26.5791119449656,15.1203783319003,2.08181818181818
"CANDIDATE",8680979,"K01891.01",1.676,75.62,1,7.911e-05,9.90321800145173,7.49853372434018,-0.504571428571429
"CANDIDATE",8680979,"K01891.02",0.05066,49.59,0,0.0002001,4.59546452084857,7.49451887941535,-1.04464788732394
"CANDIDATE",9030537,"K01892.01",0.1174,594.7,0,-0.0001131,10.7746613241748,3,-0.079588377723971
"CANDIDATE",8689793,"K01893.01",2.76,4.124,0,-0.0001683,14.2320369149637,2.58751902587519,2.26256983240223
"CANDIDATE",11673802,"K01894.01",0.5424,0.2285,0,-7.476e-05,41.7803580067731,8.2791903800257,2.00873015873016
"CANDIDATE",4263293,"K01895.01",0.7298,44.41,0,0.0001389,9.13661202185792,6.15290519877676,0.215904255319149
"CANDIDATE",4263293,"K01895.02",0.2211,164.4,0,0.001177,8.92846270928463,6.15873015873016,-1.46386363636364
"CANDIDATE",4263293,"K01895.03",2.463,1066,0,0.00132,2.78383925677865,6.16363636363636,-1.27898089171975
"FALSE POSITIVE",10294613,"K01896.01",79.35,3.756,0,0.05941,15.2413401476434,3.48851519813273,-414.615384615385
"CANDIDATE",5695524,"K01897.01",0.01529,346.5,0,0.0001915,17.914798206278,2.34,-1.01081081081081
"CANDIDATE",7668663,"K01898.01",0.1838,8.41,0,-1.595e-05,8.99020346646571,4.06618102913825,-0.444791666666667
"CANDIDATE",7047922,"K01899.01",0.5392,69.13,0,-0.0003152,16.7527060782681,1.98456922417488,1.7374025974026
"CANDIDATE",7047922,"K01899.02",0.3181,59.49,0,0.0001033,3.95982142857143,1.98455277032652,-1.02957746478873
"CANDIDATE",9353314,"K01900.01",1.772,22.37,0,1.635e-05,8.66841710427607,6.05099150141643,-0.0473186119873817
"CANDIDATE",3629967,"K01901.01",2.488,490.7,0,4.086e-05,15.3324641460235,2.8520325203252,0.73159509202454
"FALSE POSITIVE",5809954,"K01902.01",0.07135,985.1,0,0.0009567,11.2435233160622,6.66666666666667,0.647661469933185
"FALSE POSITIVE",3836453,"K01903.01",0.07985,4.952,0,-0.0003418,16.4774774774775,9.07751247327156,13.4228855721393
"CANDIDATE",8766650,"K01904.01",0.002557,48.82,0,5.446e-06,19.7322922476297,7.19842829076621,0.286888111888112
"CANDIDATE",10328393,"K01905.01",0.03029,33.25,0,4.554e-05,8.19315637991685,8.6408345752608,0.520062695924765
"CANDIDATE",10328393,"K01905.02",0.07085,106.9,0,9.669e-05,15.3681442524418,8.64,-0.176986564299424
"CANDIDATE",10328393,"K01905.03",7.059,426.1,0,-0.0001967,10.7705053852527,8.61538461538461,1.89982728842832
"CANDIDATE",11773328,"K01906.01",2.042,18.3,0,-0.0002548,5.66643835616438,3.60474669100867,1.55610561056106
"CANDIDATE",7094486,"K01907.01",0.01535,86.64,0,-4.972e-05,7.47159090909091,7.10227272727273,1.16697530864198
"CANDIDATE",5706966,"K01908.01",0.1393,100.8,0,-0.000231,8.39612768184197,10.6525423728814,0.689135802469136
"CANDIDATE",5706966,"K01908.02",0.104,320.9,0,-2.791e-05,6.88429328319945,10.7551020408163,-0.164626865671642
"CANDIDATE",10130039,"K01909.01",0.2654,30.61,0,-4.795e-05,17.9300411522634,4.28543151227237,1.13068181818182
"CANDIDATE",10130039,"K01909.02",1.973,14.26,0,1.626e-05,11.0381574424201,4.28529374120056,-0.295348837209302
"CANDIDATE",10130039,"K01909.03",0.5869,117.3,0,-7.561e-05,6.340038935756,4.28487804878049,0.995642701525054
"CANDIDATE",8226050,"K01910.01",0.2586,231.2,0,1.002e-05,10.9464648746329,6.26666666666667,-0.0446153846153846
"CANDIDATE",8226050,"K01910.02",0.04886,220.4,0,0.0002529,2.95221843003413,6.25892857142857,-1.17285714285714
"CANDIDATE",9965957,"K01911.01",1.352,11.56,0,-0.0005675,9.94478188845941,2.91726742190182,1.50228426395939
"FALSE POSITIVE",3952651,"K01912.01",0.2163,252.3,0,0.01933,12.6595453300466,0,-49.7466666666667
"CANDIDATE",9704384,"K01913.01",0.07572,9.886,0,-1.633e-05,13.103009749894,5.9906914893617,0.328464566929134
"CANDIDATE",8426567,"K01914.01",0.03522,21.11,0,0.0004188,16.8572756857276,1.00691272682385,-1.72890365448505
"CANDIDATE",9101496,"K01915.01",0.132,7.892,0,1.028e-05,14.5180511742026,2.82695951765719,-0.21639175257732
"CANDIDATE",9101496,"K01915.02",0.06705,367.2,0,9.519e-05,14.3717524799244,2.82638215324927,-0.760714285714286
"CANDIDATE",6037581,"K01916.01",0.06368,14.32,1,0,16.5650557620818,3.98194391087207,-1.97181467181467
"CANDIDATE",6037581,"K01916.02",0.9478,71.1,0,0,5.57276246868595,3.98289684660609,0.41128526645768
"CANDIDATE",6037581,"K01916.03",0.001554,6.132,2,0,8.09311981020166,3.98229661609705,0.495229982964225
"CANDIDATE",10074466,"K01917.01",0.03974,98.82,1,1.302e-05,7.80068728522337,4.6865671641791,0.153723958333333
"FALSE POSITIVE",7369865,"K01918.01",1.265,50.7,0,0.001097,31.3584637268848,0.746680044856283,-5.64912280701754
"CANDIDATE",8218379,"K01920.01",0.247,76.96,0,0.0001445,7.50063051702396,3.58102345415778,-1.03853820598007
"CANDIDATE",8218379,"K01920.02",1.308,149,0,-0.0001698,3.68744662681469,3.58084163898117,1.321875
"CANDIDATE",7755636,"K01921.01",0.02602,25.56,0,7.444e-05,52.070282658518,2.39864981824476,-1.1093023255814
"CANDIDATE",9411166,"K01922.01",0.1924,1.462,0,-9.75e-05,8.2221379833207,4.70363969810256,0.759895833333333
"CANDIDATE",4989057,"K01923.01",0.2691,17.36,0,-0.0001468,9.59587628865979,5.97933227344992,0.281185567010309
"CANDIDATE",5108214,"K01924.01",2.868,5.147,0,-0.0006454,36.9548872180451,6.65944080693682,25.7142857142857
"CANDIDATE",9955598,"K01925.01",0.2247,0,0,-0.0002981,12.6777251184834,12.36,2.9291754756871
"CANDIDATE",5770074,"K01928.01",1.976,345.9,0,-0.0001713,24.1528662420382,4.63333333333333,0.666129032258065
"CANDIDATE",10136549,"K01929.01",0.3423,10.05,0,6.086e-05,20.6023664395841,2.88152359295054,-2.00568862275449
"CANDIDATE",10136549,"K01929.02",0.2072,0,0,-2.936e-05,15.8244250080985,2.88163001293661,0.396614583333333
"CANDIDATE",5511081,"K01930.01",0.03633,10.05,0,8.065e-05,34.706678700361,11.5395992366412,0.168308270676692
"CANDIDATE",5511081,"K01930.02",0.03352,41.01,0,8.22e-05,32.402391839606,11.5419222903885,0.0266
"CANDIDATE",5511081,"K01930.03",9.908,77.36,0,7.441e-05,28.5444234404537,11.5342465753425,0.303266331658291
"CANDIDATE",5511081,"K01930.04",0.001688,9.969,0,2.749e-05,13.3748943364328,11.5421308197658,0.161640488656195
"CANDIDATE",10978763,"K01931.01",0.6017,9.685,0,-8.251e-05,8.37896031990157,4.21658536585366,0.994495412844037
"CANDIDATE",10978763,"K01931.02",0.01233,18.77,0,-3.971e-05,7.04691051870221,4.21676891615542,0.462857142857143
"CANDIDATE",10978763,"K01931.03",0.6641,59.52,0,0.000238,5.34809646594873,4.21577315019938,-1.99174917491749
"CANDIDATE",5202905,"K01932.01",0.3107,23.05,0,-3.231e-05,34.4640434192673,3.1461716937355,-0.172748815165877
"CANDIDATE",5202905,"K01932.02",0.09371,28.47,0,-0.00014,13.6070448307411,3.14585862358764,2.23132911392405
"CANDIDATE",9072190,"K01933.01",0.3918,194.8,0,4.769e-05,13.0440122824974,3.29571106094808,-0.318055555555556
"CANDIDATE",4242147,"K01934.01",0.02163,165.8,0,-0.000376,26.0623409669211,10.9638554216867,0.148952702702703
"FALSE POSITIVE",5396122,"K01935.01",6.67,58.76,0,-0.001385,17.0938023450586,2.5038961038961,-9.07894736842105
"CANDIDATE",4945877,"K01936.01",11.96,0.3819,0,0.0001175,34.4531677925872,3.45562604692062,-9.07261410788382
"CANDIDATE",10190777,"K01937.01",0.0002813,1.295,0,-3.533e-05,11.7617866004963,8.84451219512195,0.638823529411765
"CANDIDATE",9651234,"K01938.01",0.1076,752.2,0,7.471e-05,16.8149563318777,8.03030303030303,-0.946236559139785
"CANDIDATE",7045496,"K01939.01",0.09593,128.6,0,-0.0002012,8.93905904641617,4.36332574031891,-0.226658163265306
"CANDIDATE",10005788,"K01940.01",0.1894,81.25,0,-0.0004767,7.59647651006711,6.2175572519084,1.78981723237598
"FALSE POSITIVE",5213902,"K01941.01",0.001456,1.068,0,-5.973e-05,6.76865046102263,2.42503657222051,2.88780487804878
"CANDIDATE",2832589,"K01942.01",0.564,38.66,0,0.001448,14.2185069984448,4.66761095372993,4.70150753768844
"CANDIDATE",2832589,"K01942.02",0.3811,15.03,0,0.0002857,1.63350883790899,4.66911291360886,1.59474412171508
"CANDIDATE",7810483,"K01943.01",0.05864,52.65,0,-0.0001633,8.94446149125499,2.22752385735811,1.92553191489362
"CANDIDATE",2438513,"K01944.01",0.1614,69.15,0,0.0002032,7.69039477774324,4.85343650432408,-1.11697530864198
"FALSE POSITIVE",2438513,"K01944.02",0.7195,54.76,0,0.000916,12.7012228508852,4.85478093138606,-9.69934640522876
"CANDIDATE",11656918,"K01945.01",0.3461,106.4,0,-7.044e-05,13.3393939393939,1.13139608338598,0.22043956043956
"CANDIDATE",10844890,"K01946.01",0.1431,12.28,0,-0.0004398,10.1040061633282,2.55569805789667,-10.4203821656051
"CANDIDATE",12253474,"K01947.01",2.008,18.01,0,0.0004272,6.98384201077199,2.42857142857143,12.4047619047619
"FALSE POSITIVE",9536692,"K01948.01",1.353,71.42,0,0.002163,22.5390468562275,3.55474452554745,-2.79281767955801
"FALSE POSITIVE",3122985,"K01949.01",98.53,0.6687,0,-0.001429,12.6065891472868,2.29246384751799,11.1140819964349
"CANDIDATE",3118797,"K01950.01",6.508,810.2,0,-0.0004529,8.59286592865929,3.70866141732283,0.895975232198142
"CANDIDATE",8081187,"K01951.01",1.077,1.043,0,-2.737e-05,19.3613707165109,2.93612017423276,0.43993288590604
"CANDIDATE",7747425,"K01952.01",0.4135,17.59,2,0.0002711,11.8224178099922,4.33513386566463,-1.85084388185654
"CANDIDATE",7747425,"K01952.02",11.33,162.2,1,0.0001409,7.97020247039348,4.33333333333333,-0.564221556886228
"CANDIDATE",7747425,"K01952.03",0.2026,375.4,0,-0.0001448,9.40698723733402,4.32971800433839,0.638385093167702
"CANDIDATE",7747425,"K01952.04",0.9772,13.92,0,1.635e-05,5.80124223602485,4.33504746835443,-0.0898751300728408
"FALSE POSITIVE",8652999,"K01953.01",0.1212,38.01,0,0.0009234,26.4679276315789,2.62972907005126,-6.85365853658537
"FALSE POSITIVE",9468717,"K01954.01",0.002157,49.08,0,2.078e-05,9.81203007518797,3.60341039857726,-1.50470219435737
"CANDIDATE",9892816,"K01955.01",0.1452,33.07,0,6.494e-05,19.6950386891215,4.60063805104408,-0.878694158075601
"CANDIDATE",9892816,"K01955.02",1.386,159.5,0,1.887e-05,28.5857359635812,4.600622406639,-0.137615384615385
"CANDIDATE",9892816,"K01955.03",0.0158,2.744,0,7.634e-05,9.84271233834323,4.60064146758191,-2.98086956521739
"CANDIDATE",9892816,"K01955.04",1.648,122.6,0,2.302e-06,5.81029912911776,4.60084286574353,0.0268813559322034
"FALSE POSITIVE",5730389,"K01956.01",26.19,4.158,0,0.0007105,21.9263204616067,2.95469940728196,-7.47186147186147
"CANDIDATE",10028352,"K01957.01",0.01384,0.215,0,-0.0001352,14.5883380650797,3.54085111664343,-0.192955974842767
"FALSE POSITIVE",10028352,"K01957.02",0.2989,0,0,-5.464e-05,10.9174990751017,3.54085746607462,1.1361581920904
"CANDIDATE",9836149,"K01958.01",0.008498,67.2,0,0.0002866,21.1074012242627,4.42298670836591,-1.02788461538462
"CANDIDATE",4813563,"K01959.01",3.813,320.9,0,3.36e-05,8.55636278415749,9.20238095238095,-0.0870496083550914
"CANDIDATE",6949061,"K01960.01",0.7149,10.24,0,0.0001709,13.4697456883952,3.26647420610016,-2.3891364902507
"CANDIDATE",6949061,"K01960.02",1.714,83.42,0,-6.427e-05,3.80201061156102,3.26595269968764,0.206644144144144
"CANDIDATE",7269493,"K01961.01",0.02044,5.003,0,-2.439e-05,11.0647058823529,5.4411214953271,1.37079646017699
"CANDIDATE",5513648,"K01962.01",1.052,61.8,0,0.0002217,9.22207876049064,12.6666666666667,-2.89591078066915
"CANDIDATE",10917681,"K01963.01",0.01441,32.55,0,6.262e-05,22.037186742118,2.42880479172339,-0.546464646464647
"CANDIDATE",7887791,"K01964.01",0.1254,2.813,3,-8.377e-06,28.1145251396648,5.0480909829407,1.43088235294118
"CANDIDATE",11657891,"K01965.01",0.1286,19.61,0,7.792e-05,6.02130786186627,3.08570748825314,0.209572072072072
"FALSE POSITIVE",9973855,"K01966.01",3.043,3.654,0,0.002516,9.56237077877326,2.81374661583513,-84.375
"CANDIDATE",6205897,"K01967.01",1.221,11.76,0,0.0001598,6.25636132315522,10.4642451759364,-1.88530120481928
"CANDIDATE",7948784,"K01968.01",0.6533,13.73,0,0.0001576,19.1913095956548,2.6460578559274,-0.391621621621622
"CANDIDATE",9244756,"K01969.01",1.165,81.31,0,-0.0002373,16.2689614935823,4.57152542372881,3.1258785942492
"CANDIDATE",9650808,"K01970.01",0.008742,115.1,0,0.0001514,5.23590967505049,2.73833671399594,-0.500311526479751
"CANDIDATE",9650808,"K01970.02",1.809,1517,0,-0.0004418,9.57794777103667,2.73103448275862,0.523378378378378
"CANDIDATE",9347009,"K01971.01",0.6459,131.2,0,6.02e-06,15.2842928216063,5.28693181818182,0.0790348525469169
"CANDIDATE",11253711,"K01972.01",0.3059,26.29,0,2.18e-05,21.9944016794961,2.96304118268215,0.0467845659163987
"CANDIDATE",11253711,"K01972.02",3.889e-06,1.063,0,-1.059e-05,7.9933110367893,2.96292262242249,0.427450980392157
"CANDIDATE",4917596,"K01973.01",2.488,13.16,0,-0.0003351,6.15414110429448,6.39556135770235,1.33824228028504
"CANDIDATE",7289577,"K01974.01",1.292,1591,0,-0.0008341,10.8423035522067,6.70212765957447,1.23816326530612
"CANDIDATE",8543100,"K01975.01",0.01864,19.02,0,-7.045e-05,9.8647651831817,2.4810088575289,-0.143590909090909
"CANDIDATE",2693736,"K01976.01",0.6573,28.71,0,9.773e-05,12.6254002134472,6.5756358768407,-1.77956204379562
"CANDIDATE",9412760,"K01977.01",0.161,67.6,0,-4.859e-05,5.56312769010043,8.63,0.0505974842767296
"CANDIDATE",9412760,"K01977.02",0.9072,74.35,0,-0.0001052,3.46673976608187,8.62773722627737,0.922267206477733
"CANDIDATE",9518318,"K01978.01",0.005759,21.46,0,-0.0001377,6.65098039215686,2.37841782621388,0.701282051282051
"CANDIDATE",9518318,"K01978.02",3.427,92.55,0,-0.0008514,8.44089673913043,2.37857142857143,2.1544885177453
"CANDIDATE",7273277,"K01979.01",0.7179,3.916,0,9.091e-05,6.70058139534884,4.56667564655172,-1.49573170731707
"CANDIDATE",11769890,"K01980.01",3.794,1415,0,0.0004333,26.2906436629064,6.33333333333333,-0.115441527446301
"CANDIDATE",10153855,"K01981.01",0.00168,1.304,0,-0.0001496,6.25272331154684,2.90321354183886,-1.66318181818182
"CANDIDATE",6862721,"K01982.01",1.197,11.45,0,0.0002618,8.46676737160121,2.80672367342158,-1.10979020979021
"FALSE POSITIVE",12691412,"K01983.01",6.955,10.38,0,0.008888,10.009845749918,2.54657049267114,-63.2142857142857
"CANDIDATE",10094670,"K01984.01",1.352,93.14,0,6.038e-05,11.4651793789569,2.26890130353818,-0.294749403341289
"CANDIDATE",8142942,"K01985.01",0.3167,12.05,0,-5.837e-05,7.78997940974605,8.48893360160966,-1.20041152263374
"CANDIDATE",8257205,"K01986.01",3.274,2212,0,-0.0002292,15.198702351987,8.21052631578947,1.08835978835979
"CANDIDATE",8257205,"K01986.02",6.917,55.07,0,0.0001265,4.0042023112712,8.06311992786294,-0.3575682382134
"FALSE POSITIVE",2021440,"K01987.01",0.0004355,76.2,0,-0.003973,18.7755786648776,5.24003322259136,17.129963898917
"CANDIDATE",9044228,"K01988.01",0.2821,0.1004,0,9.599e-05,8.31694621168305,0.860911713566912,-1.10252707581227
"CANDIDATE",10779233,"K01989.01",0.624,5561,0,-6.19e-05,23.5397452788757,4.825,-0.196060606060606
"CANDIDATE",11614617,"K01990.01",1.365,138.3,0,0.0001669,22.4759461193072,2.64957819597664,-1.12675
"FALSE POSITIVE",5306720,"K01991.01",0.02544,49.61,0,-0.005966,22.5589005235602,2.39109442060086,17.9759615384615
"CANDIDATE",11450414,"K01992.01",0.4544,12.86,0,-1.103e-05,13.3911205073996,2.92165060898019,0.0280904522613065
"CANDIDATE",11450414,"K01992.02",0.02754,143.5,0,-0.0001705,4.56317777507006,2.92203898050974,0.669902912621359
"FALSE POSITIVE",11450414,"K01992.03",0.1191,892.5,0,2.423e-05,6.67411402157165,2.92219679633867,-0.100884955752212
"FALSE POSITIVE",9042357,"K01993.01",2.095,134.9,0,0.006353,17.1472799646174,5.76239669421488,-24.0281329923274
"FALSE POSITIVE",3328026,"K01994.01",2.848,1.197,0,0.001209,21.3730667672576,2.40637594420445,-11.4321766561514
"CANDIDATE",5942093,"K01995.01",2.051,11.78,0,-0.001342,15.4360228198859,3.06647940074906,-7.09782608695652
"CANDIDATE",4736569,"K01996.01",0.0003842,70.65,0,2.506e-05,8.32869785082174,6.09004739336493,-0.71238670694864
"CANDIDATE",4736569,"K01996.02",0.9348,106.8,0,0.000231,2.44924812030075,6.08357771260997,-0.983783783783784
