"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_prao","tce_ror_sn","tce_dicco_mdec_sn"
"CANDIDATE",7285757,"K03271.01",7.0095,0.0001675,0.373861364712494,-0.43862837045721
"CANDIDATE",7285757,"K03271.02",7.0437,0.0002905,1.56228426415973,-1.09761061946903
"FALSE POSITIVE",4948730,"K03272.01",7.1582,-0.02836,0.68629168269731,-12.571654676259
"FALSE POSITIVE",5211922,"K03273.01",7.1278,0.02146,38.7115238298091,37.4443113772455
"CANDIDATE",5280587,"K03274.01",7.3539,-0.0003596,8.43526651291363,0.95936329588015
"FALSE POSITIVE",5303346,"K03275.01",7.2744,-0.05293,3.44168547901259,-27.3893129770992
"FALSE POSITIVE",3858879,"K03276.01",7.3302,0.01275,2.90666452854967,-6.03886010362694
"CANDIDATE",3120904,"K03277.01",7.1732,-8.894e-05,2.79871930395274,1.66521341463415
"FALSE POSITIVE",3342467,"K03278.01",9.5379,-1.5e-05,4.32792279425292,0.433273170731707
"CANDIDATE",3544640,"K03279.01",7.1228,0.0003068,1.97124407918303,-3.93858156028369
"CANDIDATE",10653179,"K03280.01",7.4049,0.0003352,2.28734243982743,-0.597687861271676
"CANDIDATE",11177676,"K03281.01",7.2566,-0.0003029,1.34832495726305,2.19571734475375
"CANDIDATE",12066569,"K03282.01",7.3709,0.001955,2.29139809644422,-0.253487179487179
"CANDIDATE",6497146,"K03284.01",7.257,0.0005808,1.98894885282204,-0.0902245508982036
"FALSE POSITIVE",8625813,"K03285.01",7.345,-0.001182,12.8203838480787,-1.72651933701657
"CANDIDATE",8016691,"K03286.01",7.349,-0.0001986,1.38857129305875,0.478384879725086
"CANDIDATE",6584273,"K03287.01",7.3608,0.0001527,16.7870226472995,-1.38949612403101
"CANDIDATE",5768816,"K03288.01",8.2229,-0.0002124,16.1094229866353,-0.950192307692308
"FALSE POSITIVE",5360974,"K03289.01",7.1866,0,0.628505860986889,47.5519607843137
"FALSE POSITIVE",4936990,"K03290.01",7.2212,0.008295,5.69808926790494,-11.9912850812408
"FALSE POSITIVE",6233483,"K03291.01",7.3573,0.2759,12.3532981488054,21.8901660280971
"FALSE POSITIVE",5392871,"K03292.01",7.7075,-0.02332,36.686862950368,3.75324137931035
"FALSE POSITIVE",3858851,"K03293.01",7.2819,-0.01991,2.64732323682937,6.32586206896552
"FALSE POSITIVE",3858917,"K03294.01",7.3522,0.01203,3.69817695739448,1.31459259259259
"FALSE POSITIVE",4466356,"K03295.01",7.1369,-0.001741,1.09627474084407,-3.5611214953271
"CANDIDATE",9447166,"K03296.01",7.1494,-0.0009809,6.63644367352673,-1.3640350877193
"FALSE POSITIVE",9643043,"K03297.01",7.2214,0.07035,3.35221494595706,-46.6976744186047
"CANDIDATE",8151055,"K03298.01",7.1847,0.0005478,4.13386930322457,-0.560163636363636
"FALSE POSITIVE",7177555,"K03299.01",7.8066,0.005417,43.9075619159033,1.33777272727273
"FALSE POSITIVE",7889486,"K03300.01",7.3841,0.0001666,5.1184866284001,-2.57337733773377
"FALSE POSITIVE",7889486,"K03300.02",7.2181,-0.0003736,1.66932713229497,-2.43570621468927
"CANDIDATE",8301878,"K03301.01",7.0782,3.525e-05,9.09364298205636,-0.432491289198606
"FALSE POSITIVE",8233802,"K03302.01",7.0426,-0.02991,2.24679989005488,36.1946107784431
"CANDIDATE",7510820,"K03303.01",7.1027,0.0006591,2.13551871383944,-0.268160535117057
"FALSE POSITIVE",9307105,"K03304.01",7.3892,0.1139,2.73850435360927,24.505325443787
"CANDIDATE",6880517,"K03305.01",7.27,-0.0002093,2.56129386546284,-0.611301775147929
"CANDIDATE",6615511,"K03306.01",7.2329,-0.0006914,2.39466221033955,2.01622418879056
"CANDIDATE",6131130,"K03307.01",7.2055,6.995e-05,1.08842775885534,0.0480501730103806
"CANDIDATE",3632089,"K03308.01",7.2026,-0.0001842,5.77913252006502,0.241521126760563
"CANDIDATE",3632089,"K03308.02",7.4101,0.0002066,2.55303623091661,-2.08546827794562
"CANDIDATE",5563300,"K03309.01",7.0897,0.0003343,13.2566920590705,-2.0281173594132
"CANDIDATE",12253769,"K03310.01",7.1967,-0.0003723,12.9775000425536,2.40927152317881
"CANDIDATE",12735830,"K03311.01",7.1178,0.0005855,1.47420892748267,0.958259587020649
"CANDIDATE",11905409,"K03312.01",7.0624,0.0006426,3.66799276801447,0.663587570621469
"CANDIDATE",9571186,"K03313.01",7.2835,-0.0001858,3.36374081295883,0.119856958762887
"FALSE POSITIVE",9838060,"K03314.01",7.1081,0.008692,18.232278116322,-0.200551415797317
"CANDIDATE",8554701,"K03315.01",7.223,6.334e-05,3.58971977844136,1.297
"CANDIDATE",9031209,"K03316.01",7.2823,-0.001253,12.7886610225975,2.80354330708661
"FALSE POSITIVE",7130418,"K03317.01",7.1772,0.007846,4.99155897052829,-136.134328358209
"CANDIDATE",8331612,"K03318.01",7.1282,-0.0006138,2.9044078437271,-0.354969072164948
"CANDIDATE",8331612,"K03318.02",7.2776,8.916e-05,4.83887433706169,-1.37916129032258
"CANDIDATE",5965819,"K03319.01",7.0802,-0.0001198,6.62830073919901,-0.667728937728938
"CANDIDATE",5965819,"K03319.02",7.2053,0.0001403,4.27430294092395,-1.67416040100251
"CANDIDATE",5965819,"K03319.03",6.9399,-0.0002043,2.35630349148971,0.733351955307262
"FALSE POSITIVE",6690171,"K03320.01",7.1898,-0.0001714,55.7390145589082,-0.0574992614475628
"FALSE POSITIVE",6859801,"K03321.01",7.3079,-0.2668,14.7923122197555,0
"FALSE POSITIVE",7767733,"K03322.01",7.0725,-0.005755,23.1256552326897,0.138820359281437
"CANDIDATE",5193659,"K03323.01",7.145,0.000187,7.38319616191283,-1.04477815699659
"CANDIDATE",4271474,"K03324.01",7.2569,-0.0005794,1.7267594607254,-0.474368686868687
"FALSE POSITIVE",5130983,"K03325.01",7.5928,-0.001088,0.965498440048671,5.64829268292683
"FALSE POSITIVE",11093538,"K03326.01",7.2115,0.05653,6.92478494915148,-85.6840620592384
"FALSE POSITIVE",11044779,"K03327.01",8.725,-0.0407,10.783791105513,1.17213541666667
"FALSE POSITIVE",4634135,"K03328.01",7.3776,0.001864,3.80589367875822,-2.63489010989011
"CANDIDATE",6955671,"K03329.01",7.2586,-6.059e-05,1.38192715808988,-0.230711805555556
"CANDIDATE",4736644,"K03330.01",7.1664,-0.0004196,2.25360186038249,2.66695970695971
"FALSE POSITIVE",5876805,"K03331.01",7.3923,0.04234,1699.80957599979,-6.95973154362416
"FALSE POSITIVE",5818068,"K03332.01",-1,0.1629,4.09356675824087,0
"FALSE POSITIVE",12208887,"K03333.01",-1,-0.01315,-0.5,-0.23562874251497
"FALSE POSITIVE",11147814,"K03334.01",7.2604,-0.00208,76.2479490473553,-0.0439850299401198
"CANDIDATE",10922659,"K03335.01",7.1307,-6.426e-05,2.12104561549719,-0.354470046082949
"FALSE POSITIVE",8892720,"K03336.01",7.1189,0.01512,1269.57361739863,20.7245733788396
"CANDIDATE",7692093,"K03337.01",7.3217,0.0006422,1.29245869625895,0.501282051282051
"FALSE POSITIVE",7692093,"K03337.02",8.2702,0.0005439,6.41543373688061,1.43664179104478
"FALSE POSITIVE",8263752,"K03338.01",7.1049,0.06007,7.23699655657173,72.0123456790123
"FALSE POSITIVE",8263752,"K03338.02",7.1323,0.03359,4.31540478125528,69.2550066755674
"CANDIDATE",7772914,"K03339.01",7.4072,-0.0002433,20.8765967024739,-0.631456310679612
"CANDIDATE",3529290,"K03340.01",7.1021,2.4e-06,2.73287757782318,1.72271929824561
"CANDIDATE",3529290,"K03340.02",7.1358,3.72e-05,4.65950764987589,-2.75085910652921
"CANDIDATE",5621333,"K03341.01",7.0379,-0.0003367,8.74812719400057,-1.71827956989247
"CANDIDATE",5621333,"K03341.02",7.1491,-2.138e-05,2.74702039654116,-0.556666666666667
"FALSE POSITIVE",5392897,"K03342.01",-1,0,2278.90267458975,1.60652777777778
"CANDIDATE",3236705,"K03343.01",7.2604,1.794e-05,1.00141010801909,2.51436781609195
"CANDIDATE",11810124,"K03344.01",7.0585,-0.000138,1.29377961695332,-2.14352517985611
"CANDIDATE",11810124,"K03344.02",7.084,0.0006158,2.28290074118173,-0.47331797235023
"CANDIDATE",11810124,"K03344.03",6.9277,0.0004604,1.79138997928404,2.07952830188679
"CANDIDATE",11303322,"K03345.01",7.2038,-6.614e-05,1.91772305000637,0.243397849462366
"CANDIDATE",11241912,"K03346.01",7.3327,7.358e-05,20.0341513219364,-0.941633858267717
"CANDIDATE",8824737,"K03347.01",7.2718,-0.0005158,1.87223978672739,-0.545389447236181
"CANDIDATE",9349757,"K03348.01",7.269,0.0004158,4.33032352013341,1.64910550458716
"CANDIDATE",9349757,"K03348.02",7.2163,2.744e-05,0.97379241656713,0.206057692307692
"CANDIDATE",8636333,"K03349.01",7.071,-0.0002823,12.8681941752038,-0.557806451612903
"FALSE POSITIVE",7136958,"K03350.01",7.4654,0.0194,7.04283043213151,0.11711844077961
"FALSE POSITIVE",1995732,"K03351.01",7.2601,-0.1164,12.6363603880282,0.395423956931359
"CANDIDATE",8081239,"K03352.01",7.1127,-0.0002561,1.51606357037364,-0.19527972027972
"CANDIDATE",7091432,"K03353.01",7.1635,0.0001941,8.8065824973334,0.220359516616314
"CANDIDATE",9845909,"K03354.01",7.2381,-0.0001612,1.17657083538698,-2.36571428571429
"CANDIDATE",9221528,"K03355.01",7.194,-0.0002355,3.11263446600997,-7.1632183908046
"CANDIDATE",6368230,"K03356.01",7.1205,-5.491e-05,2.62292219167987,0.0788313725490196
"FALSE POSITIVE",7115291,"K03357.01",9.3628,0.002403,35.9035617088771,0.0573053892215569
"CANDIDATE",4263529,"K03358.01",7.3648,5.551e-05,9.28191154158989,1.03366071428571
"FALSE POSITIVE",10711551,"K03359.01",-1,0,-0.5,0.38575260804769
"FALSE POSITIVE",7866921,"K03360.01",7.4813,-0.000727,627.271361813344,7.08938547486034
"CANDIDATE",6619815,"K03361.01",7.047,-0.0001509,3.65139110220659,-3.72960698689956
"FALSE POSITIVE",3098197,"K03362.01",7.9256,0.2887,3.95894077555742,6.5493353028065
"CANDIDATE",11651712,"K03363.01",7.1282,0.0002825,4.23325721785413,1.29092857142857
"FALSE POSITIVE",11081512,"K03364.01",-1,1.907e-05,2.09483968008451,0
"CANDIDATE",11455428,"K03365.01",7.4408,-0.0004037,5.04715896346975,2.30071090047393
"FALSE POSITIVE",10484409,"K03366.01",7.0864,-0.005739,1.02686507332409,-10.5858880778589
"CANDIDATE",10935993,"K03367.01",7.1415,0.0002134,10.9250487175896,1.83132462686567
"CANDIDATE",5257082,"K03368.01",7.1282,0.0005498,1.42852051448817,-2.15659340659341
"FALSE POSITIVE",5796185,"K03369.01",7.4729,0.0632,5.1439537771065,-74.9130901287554
"CANDIDATE",11657614,"K03370.01",7.2874,8.18e-05,2.77079323594289,1.02101398601399
"CANDIDATE",11657614,"K03370.02",7.2422,-0.0003718,1.4079643575652,-0.307494252873563
"CANDIDATE",11125797,"K03371.01",7.4094,0.0002903,2.12864629001094,-0.942855093256815
"CANDIDATE",11125797,"K03371.02",7.2788,-4.839e-05,1.62273220436323,-1.07918552036199
"CANDIDATE",9785921,"K03372.01",7.0936,-0.0002788,3.18562022538031,-0.0480395061728395
"FALSE POSITIVE",9785921,"K03372.02",7.1565,-0.0005539,7.94192838586378,0.965045045045045
"FALSE POSITIVE",3102000,"K03373.01",7.3003,0.003487,312.835968935582,0.188092485549133
"CANDIDATE",6705026,"K03374.01",7.1835,5.623e-05,2.11837523497336,-0.337762237762238
"CANDIDATE",6705026,"K03374.02",7.2534,-2.331e-05,1.80931504525765,-0.250435510887772
"CANDIDATE",6779726,"K03375.01",8.5306,-0.0006099,2.43755038945332,-0.858312757201646
"CANDIDATE",5553959,"K03377.01",7.3764,-0.0001894,1.38507676154125,0.0607270642201835
"FALSE POSITIVE",4376629,"K03378.01",7.3911,-0.01036,1.09318655635209,0
"CANDIDATE",2995392,"K03379.01",7.2869,0.000201,17.6553279912701,-0.280072727272727
"FALSE POSITIVE",3120308,"K03380.01",7.2851,-0.0007792,4.67387575047748,9.09284712482468
"FALSE POSITIVE",3958301,"K03381.02",9.8524,0.009972,2.58129882501882,-21.8066666666667
"FALSE POSITIVE",9991621,"K03382.01",7.3563,-0.0003196,2.30546698723165,35.205069124424
"CANDIDATE",8078502,"K03383.01",7.1101,-0.000573,4.3545083083992,1.19968911917098
"CANDIDATE",8644365,"K03384.01",7.2154,-5.179e-05,7.44195278168225,-1.00409756097561
"CANDIDATE",8644365,"K03384.02",7.3022,0.0001824,1.49265438743372,0.836619047619047
"FALSE POSITIVE",9489947,"K03385.01",7.1811,0.001404,16.1983189402146,0.00869895833333333
"FALSE POSITIVE",6960487,"K03386.01",7.2397,-0.01476,33.784858098395,-0.0541053412462908
"FALSE POSITIVE",6309264,"K03387.01",7.2156,-0.01074,1.43079779202168,1.67880829015544
"FALSE POSITIVE",3858988,"K03388.01",7.4107,0.007828,1.56471581556343,-2.01836441893831
"CANDIDATE",3848966,"K03389.01",7.264,-0.000239,13.6769897496449,-2.13310580204778
"FALSE POSITIVE",10798605,"K03390.01",7.1867,-0.009773,6.53718755780881,1.00167159763314
"CANDIDATE",9452897,"K03391.01",7.1994,4.717e-05,0.928019877506256,-2.36727493917275
"FALSE POSITIVE",9714123,"K03392.01",7.2867,0.02722,1558.06628725959,0.563718887262079
"CANDIDATE",9085563,"K03393.01",7.2729,-0.0001837,2.52018460211984,-0.553559782608696
"CANDIDATE",7748487,"K03394.01",7.2934,-8.595e-05,4.10061650806525,1.4386875
"CANDIDATE",3219037,"K03395.01",7.2133,4.162e-05,2.20340405940659,-0.803044585987261
"CANDIDATE",5710069,"K03396.01",7.0969,0.0002185,11.9981652238212,0.92046875
"CANDIDATE",6200810,"K03397.01",7.1715,-0.0002287,4.63514683742193,-0.925347721822542
"CANDIDATE",3561464,"K03398.01",8.1719,2.837e-05,8.01937477409065,1.355
"CANDIDATE",3561464,"K03398.02",7.49,-5.397e-05,15.5847429166565,-0.236460767946578
"CANDIDATE",3561464,"K03398.03",7.2884,-5.897e-05,3.24669995154985,0.180760368663594
"FALSE POSITIVE",6359802,"K03399.01",-1,0.02571,3.04266959385942,3.85674074074074
"FALSE POSITIVE",9328641,"K03400.01",7.558,0.0003764,24.319827684374,-0.423437837837838
"CANDIDATE",9966219,"K03401.01",7.0529,-0.000289,1.22101883240917,-0.619158699808795
"FALSE POSITIVE",3757778,"K03402.01",7.2242,-0.001477,1295.18141453046,0.33559043348281
"CANDIDATE",11754430,"K03403.01",7.5485,-8.418e-05,8.17778639231078,3.01089588377724
"CANDIDATE",11754430,"K03403.02",7.2456,2.417e-05,2.75451555903296,-0.470913242009132
"CANDIDATE",8409295,"K03404.01",7.2518,0.000204,3.62104725903302,1.05566617862372
"FALSE POSITIVE",8211605,"K03405.01",7.2031,-0.03585,0.323227474662635,0
"CANDIDATE",7131760,"K03407.01",7.3852,-0.00125,16.1453841713404,-2.78888372093023
"CANDIDATE",11922778,"K03408.01",7.193,0.0001682,3.62791570373765,-0.313642691415313
"FALSE POSITIVE",9468382,"K03409.01",7.8982,-0.003821,32.5533404852957,138.204172876304
"CANDIDATE",9285265,"K03410.01",7.0158,-0.0001715,3.86433337274692,0.708085106382979
"CANDIDATE",9285265,"K03410.02",7.0738,-0.0001532,8.17669823915975,-0.768015267175572
"FALSE POSITIVE",6025124,"K03411.01",7.245,-0.0002814,10.0439422620346,0.0586897506925208
"CANDIDATE",5780930,"K03412.01",7.5018,0.0001761,4.11031852577128,0.0195159169550173
"FALSE POSITIVE",4164393,"K03413.01",7.3352,-0.003195,9.26095389820425,-0.148289985052317
"FALSE POSITIVE",6023859,"K03414.01",7.3679,-0.0008228,7.81172050730022,-0.453918128654971
"CANDIDATE",3433668,"K03415.01",7.5759,-0.0001721,4.64019641581096,-0.153582524271845
"CANDIDATE",2849140,"K03416.01",7.3617,-0.000103,3.74339117553433,-0.843505747126437
"CANDIDATE",7503885,"K03417.01",7.0125,-0.0004296,14.3753550031856,-0.497073863636364
"CANDIDATE",3629330,"K03418.01",7.7762,0.0003318,16.8638447094291,-0.0110470779220779
"FALSE POSITIVE",11519134,"K03419.01",7.6506,-0.003824,49.5062054355003,-0.0345847076461769
"CANDIDATE",7289338,"K03420.01",7.174,-8.697e-05,2.93455267581056,1.69355805243446
"CANDIDATE",7289338,"K03420.02",7.193,0.0002985,1.73875416922314,0.419936143039591
"FALSE POSITIVE",5004909,"K03421.01",7.164,-0.0001004,11.0217039901719,-2.41277533039648
"FALSE POSITIVE",5898983,"K03422.01",9.1139,1.197e-05,23.9977649585674,-7.87571428571429
"CANDIDATE",3745559,"K03423.01",7.2751,0.0003836,8.22188227283504,-1.14854368932039
"FALSE POSITIVE",8356054,"K03424.01",-1,-0.01328,-0.5,0.454363103953148
"CANDIDATE",9117416,"K03425.01",7.1769,3.787e-05,19.4070095672826,1.13260775862069
"CANDIDATE",9117416,"K03425.02",7.1743,5.579e-05,3.08549905847065,0.467233429394813
"CANDIDATE",9117416,"K03425.03",7.2239,4.933e-05,2.88856060574747,0.855454545454545
"FALSE POSITIVE",5900235,"K03426.01",7.3256,-3.96e-06,2.46784796048673,0.428904299583911
"FALSE POSITIVE",9907505,"K03427.01",7.2974,-0.002889,18.0495627361949,1.07198507462687
"CANDIDATE",9027909,"K03428.01",7.6506,8.962e-05,1.8753548533203,0.104466312056738
"CANDIDATE",9230021,"K03429.01",7.0766,0.0002751,2.67090724909127,-0.290471698113208
"CANDIDATE",9230021,"K03429.02",7.0977,0.0004813,3.69246538023652,0.674829931972789
"CANDIDATE",7697103,"K03430.01",7.1587,-0.0005213,2.17880227865994,-0.958946840521565
"FALSE POSITIVE",9267996,"K03431.01",7.5916,0.0002364,16.6567719743155,3.25089887640449
"CANDIDATE",8738775,"K03432.01",7.1954,-1.012e-05,6.79946886080242,0.452295774647887
"CANDIDATE",7093401,"K03433.01",7.3452,7.748e-05,1.43505500012995,-0.354275862068966
"CANDIDATE",8628665,"K03434.01",7.2943,7.549e-05,1.54302834621171,-0.795759416767922
"FALSE POSITIVE",3945802,"K03435.01",7.1731,0.0003936,3.39679776746256,5.09196428571429
"CANDIDATE",6265665,"K03436.01",7.8512,-5.372e-05,1.74953480028589,-0.63872399445215
"CANDIDATE",4645174,"K03437.01",7.1084,0.0001397,3.5449324887643,-0.397318952234206
"CANDIDATE",4645174,"K03437.02",7.023,0.0001443,1.27043374952728,-0.478028503562945
"CANDIDATE",6599975,"K03438.01",7.2384,-0.0001061,3.48841548294425,-1.50032051282051
"CANDIDATE",4282191,"K03439.01",7.2673,0.0002243,4.94955586291738,-0.562686567164179
"FALSE POSITIVE",3559860,"K03440.01",7.1957,0,11.0529119792164,-2.4479381443299
"FALSE POSITIVE",3559860,"K03440.02",7.3763,0,0.649351011767661,-0.32001
"FALSE POSITIVE",10651945,"K03441.01",7.5844,7.942e-05,4.40601483975775,0.249235382308846
"FALSE POSITIVE",9837586,"K03442.01",7.4717,0.07953,1.66561292348743,-2.76964285714286
"CANDIDATE",7288306,"K03443.01",6.9357,-9.651e-06,1.23650931673076,1.988934169279
"CANDIDATE",5384713,"K03444.01",7.7398,-1.973e-05,1.25982842644921,0.0402636469221835
"FALSE POSITIVE",5384713,"K03444.02",7.8045,-6.929e-05,1.7365295596911,-1.0494328358209
"CANDIDATE",5384713,"K03444.03",7.6923,-2.891e-05,2.24552778572067,0.162492337164751
"FALSE POSITIVE",5384713,"K03444.04",9.1432,0.0001125,2.68030693656226,0.262280898876404
"CANDIDATE",11860395,"K03445.01",7.279,0.0005916,11.1448260291736,-0.599211822660098
"FALSE POSITIVE",2852528,"K03446.01",7.2782,-0.01404,4.44040413290335,0
"CANDIDATE",3348216,"K03448.01",7.1872,-0.0002974,7.10366083876925,-0.0869761904761905
"FALSE POSITIVE",10798838,"K03449.01",7.4654,0.0006935,13.3869466094884,0.0385994152046784
"FALSE POSITIVE",8560940,"K03450.01",7.3907,0.001257,0.406194201343984,3.66185383244207
"CANDIDATE",10793576,"K03451.01",7.3447,-0.0001709,2.16718401571676,-0.545537190082645
"FALSE POSITIVE",7021177,"K03452.01",-1,0.01358,-0.5,-0.376221889055472
"FALSE POSITIVE",4932689,"K03453.01",7.0968,0.005344,1.36702207760801,-86.4083769633508
"FALSE POSITIVE",7122259,"K03454.01",7.7091,-0.03417,36.7683588401128,-0.25187125748503
"CANDIDATE",6947668,"K03455.01",7.0898,-0.0001808,1.31074596976802,0.888505564387917
"CANDIDATE",6364582,"K03456.01",7.3899,-3.257e-05,2.40152817222819,0.86703187250996
"FALSE POSITIVE",9834257,"K03457.01",7.5682,-0.004631,3.72631873166171,-100.427525622255
"CANDIDATE",6118370,"K03458.01",7.2233,0.000119,5.06103008242408,0.449225589225589
"CANDIDATE",2717158,"K03459.01",7.1311,0.0003875,8.71094071699789,0.593215859030837
"CANDIDATE",9664276,"K03460.01",7.2204,0.0002716,2.6651690873616,0.0434686468646865
"FALSE POSITIVE",2437112,"K03461.01",7.4998,-0.005448,8.32731220245411,-4.6080701754386
"FALSE POSITIVE",2437112,"K03461.02",7.3247,-0.005198,0.752650711994489,-4.14846153846154
"CANDIDATE",9967009,"K03462.01",7.401,-0.0005147,1.78915467836526,0.690690537084399
"CANDIDATE",9967009,"K03462.02",7.2005,-0.0006443,1.18271403619527,-0.944576837416481
"CANDIDATE",5294945,"K03463.01",7.2705,-1.356e-05,2.51987278846096,-2.5740674955595
"FALSE POSITIVE",11874338,"K03464.01",7.2867,5.57e-05,0.822529972522059,1.67326666666667
"CANDIDATE",9763612,"K03465.01",7.6467,0,7.73864593420565,0.331774193548387
"FALSE POSITIVE",9468384,"K03466.01",-1,-0.139,3041.49954405448,14.0547677261614
"FALSE POSITIVE",7121885,"K03467.01",7.8952,-0.04355,888.308575422638,0.0801223880597015
"CANDIDATE",5213404,"K03468.01",7.2023,0.0003056,5.40047694272396,0.996123456790123
"CANDIDATE",4844470,"K03469.01",8.0956,-3.272e-06,3.08857628228266,0.26169014084507
"CANDIDATE",9995771,"K03470.01",7.4442,0.0003209,2.22859498762773,-0.0251490974729242
"CANDIDATE",9995771,"K03470.02",7.4022,0.0005263,1.6218948098041,1.88993993993994
"FALSE POSITIVE",11875511,"K03471.01",10.089,0.002805,5.61944677888044,-3.55909090909091
"CANDIDATE",9536108,"K03472.01",7.1972,-0.0001553,1.45769151597406,-0.969265255292653
"CANDIDATE",8905246,"K03473.01",7.3861,8.597e-05,16.8580601752424,-0.964426229508197
"CANDIDATE",5213230,"K03474.01",7.407,0.0002783,3.84096939803416,1.56427672955975
"FALSE POSITIVE",5986209,"K03476.01",-1,0,-0.5,-1.07475776397516
"FALSE POSITIVE",9226339,"K03477.01",7.1875,6.381e-05,1.69116010173227,8.42926829268293
"CANDIDATE",7742408,"K03478.01",7.2933,-4.878e-05,11.725102554763,-0.746178861788618
"FALSE POSITIVE",6525209,"K03479.01",9.6185,-0.002498,3005.04398980546,-2.3330422125182
"FALSE POSITIVE",6525209,"K03479.02",7.6013,-0.0006404,857.745680779218,-2.54657342657343
"CANDIDATE",9843517,"K03480.01",7.2399,0.0004755,7.62988714037445,2.08872651356994
"CANDIDATE",8812045,"K03481.01",7.1575,0.0002518,2.45904516578101,-0.112622262773723
"CANDIDATE",7288444,"K03482.01",7.1991,-0.0002074,1.93639525984059,-1.66192660550459
"CANDIDATE",3101923,"K03483.01",7.2391,-0.0002126,1.02492586854228,-3.09663250366032
"CANDIDATE",10881457,"K03484.01",7.3929,-0.0001821,2.30019851977303,-1.553184
"FALSE POSITIVE",5471289,"K03485.01",6.5522,0.0001418,32.6866721618895,-2.08953488372093
"CANDIDATE",8121328,"K03486.01",7.1724,-7.577e-06,6.55737765051616,-0.501578044596913
