"koi_disposition","kepid","kepoi_name","tce_impact","tcet_model_chisq","boot_mesmean","tce_fwm_sra","tce_fwm_prao","tce_slogg_sn","tce_albedo_sn"
"CANDIDATE",7601665,"K07842.01",0.9,68340,0.0081114,19.325732,6.66e-05,21.5,0.98331415420023
"CANDIDATE",7613620,"K07843.01",0.9003,67000,-0.63565,19.578084,9.977e-06,28.375,0.457485875706215
"FALSE POSITIVE",7618364,"K07844.01",0.92,41740,-0.18054,19.664147,0.003376,11.2941176470588,1.42607174103237
"FALSE POSITIVE",7664272,"K07845.01",0.3291,67290,0.1228,18.92813,1.159e-05,31.8571428571429,0.14
"CANDIDATE",7671950,"K07846.01",0.8462,57050,-0.14333,19.187481,0.0003023,22.25,1.07886161199218
"CANDIDATE",7747103,"K07847.01",0.9928,66980,-2.2943,19.315319,-0.001052,12.71875,0.208926342072409
"FALSE POSITIVE",7757698,"K07848.01",0.822,67830,0.01401,19.562595,-0.001767,22.75,1.14544138929088
"CANDIDATE",7778664,"K07849.01",0.9328,67410,-0.014032,19.943061,0.0001523,24.5555555555556,0.924265259984928
"CANDIDATE",7834712,"K07850.01",0.912,58270,-0.054101,19.719906,-0.0007688,22.3,1.54963317861955
"FALSE POSITIVE",7841368,"K07851.01",0.8927,68300,-0.066093,19.835853,0.01104,14.75,0.792087785157378
"FALSE POSITIVE",7879648,"K07852.01",0.6237,67810,-0.46981,19.149403,0.0001087,23.7894736842105,1.02141191435234
"FALSE POSITIVE",7882360,"K07853.01",0.7199,29890,-2.7027,19.23989,-6.601e-05,20.4090909090909,0.719074317070261
"FALSE POSITIVE",7885494,"K07854.01",0.8639,67900,-0.41325,19.32978,-0.0002839,23.6842105263158,0.676631308261009
"FALSE POSITIVE",7891264,"K07855.01",0.7187,4317,-0.028776,19.458318,0.001497,57.125,0.279260157671316
"FALSE POSITIVE",7897936,"K07856.01",0.9522,67770,-3.1432,19.612941,-0.0001595,7.78260869565217,1.23724884080371
"FALSE POSITIVE",7919516,"K07857.01",0.9,83700,-0.1768,19.993454,0.0001808,12.6666666666667,1.35531516538382
"FALSE POSITIVE",7919867,"K07858.01",0.8868,84660,-0.045868,19.999331,-0.0002038,20.4285714285714,0.958130927596576
"CANDIDATE",7954278,"K07859.01",0.2184,58230,-1.5379,19.321744,0.0001057,45.1,0.392964601769911
"FALSE POSITIVE",7967517,"K07860.01",0.9046,69650,-0.13,19.628176,-0.0004511,21.95,1.66432337434095
"FALSE POSITIVE",8042747,"K07861.01",0.8496,67970,0.53737,19.75928,-0.0001609,20.2272727272727,0.623638344226579
"FALSE POSITIVE",8042835,"K07862.01",0.02563,70230,-0.078725,19.760684,-2.903e-05,24.3333333333333,0.347688123300091
"CANDIDATE",8107150,"K07863.01",0.8711,68830,-0.054236,19.672072,-2.588e-05,24.9444444444444,1.05360921702328
"FALSE POSITIVE",8109692,"K07864.01",0.8062,65570,-0.39977,19.724624,-0.0001567,13.1724137931034,1.32186075750432
"CANDIDATE",8110757,"K07865.01",0.9007,4175,0.64335,19.745421,0.01657,5,0.789312977099237
"FALSE POSITIVE",8110758,"K07866.01",0.9013,6469,-1,19.744812,0,23.7222222222222,2.48419468138485
"FALSE POSITIVE",8112324,"K07867.01",0.995,163300,-1,19.776508,-0.0001449,57.375,0.00892877822814129
"FALSE POSITIVE",8126531,"K07868.01",0.8731,66060,0.52367,20.010772,6.546e-05,17.3888888888889,1.08155339805825
"FALSE POSITIVE",8179286,"K07869.01",0.9253,67620,-0.0016173,19.750833,0.002123,22.7894736842105,0.761850587789154
"CANDIDATE",8182107,"K07870.01",0.8903,77600,-1.0372,19.804524,-0.0003849,22.6842105263158,0.46217934663451
"FALSE POSITIVE",8197767,"K07871.01",0.6406,93770,-1.4796,20.069373,0,65.8571428571429,1.60886524822695
"FALSE POSITIVE",8210370,"K07872.01",0.9993,85070,-1.5765,18.718137,-0.0002225,19.8571428571429,0.94203989461799
"CANDIDATE",8222395,"K07873.01",0.7,68120,-0.043302,19.158006,2.783e-05,22.6,1.19329388560158
"FALSE POSITIVE",8231299,"K07874.01",0.6513,76540,-0.18885,19.404298,-1.306e-05,37.0833333333333,1.22766185125736
"CANDIDATE",8242769,"K07875.01",1,66990,-5.2965,19.670956,0.008332,22.2,0.223799126637555
"FALSE POSITIVE",8245108,"K07876.01",0.902,68090,-0.68688,19.72082,0.0003729,95,0.356783128737803
"FALSE POSITIVE",8260269,"K07877.01",0.9,66920,-0.044385,19.986555,0,22,0.779883655470069
"CANDIDATE",8263187,"K07878.01",0.7012,13370,0.023379,20.04264,-0.012,3.82978723404255,0.553666312433581
"FALSE POSITIVE",8297017,"K07879.01",0.9262,52810,-0.21302,19.386733,-1.593e-05,10.0571428571429,1.29585578888682
"FALSE POSITIVE",8345473,"K07881.01",0.1685,13830,0.035783,18.812613,-0.00251,79.6666666666667,0
"CANDIDATE",8364232,"K07882.01",0.6496,69140,-0.094015,19.420873,-0.0002847,92.4,0.35837275307474
"FALSE POSITIVE",8374394,"K07883.01",0.8961,66090,-1.684,19.664364,-0.0003344,97.3333333333333,1.24870143361729
"CANDIDATE",8391983,"K07884.01",0.9014,10670,-1.8563,19.984486,0.002333,23,0.137095597178302
"FALSE POSITIVE",8429014,"K07885.01",1,69360,-0.032942,19.411761,-0.00153,19.5454545454545,0.398457583547558
"FALSE POSITIVE",8440062,"K07886.01",0.9298,67580,-1.0874,19.679671,0.00229,13.9642857142857,1.50261204289249
"FALSE POSITIVE",8460634,"K07887.01",0.8761,79310,-0.07829,20.051501,0.003806,82.3333333333333,0.966322650733297
"CANDIDATE",8488381,"K07888.01",0.8376,66360,0.012707,19.280222,4.813e-06,20.2727272727273,0.627639605818864
"CANDIDATE",8489260,"K07889.01",0.6716,61860,-0.48209,19.304899,0.001512,23.8421052631579,0.418319073980876
"FALSE POSITIVE",8508493,"K07890.01",0.6912,67710,-0.58891,19.763239,0.002005,22.65,0.514938672816857
"FALSE POSITIVE",8524110,"K07891.01",0.9348,69390,-0.78787,20.03724,0,23.7222222222222,0.829252366960496
"CANDIDATE",8540376,"K07892.01",0.9479,5083,-0.25516,18.825202,-0.0005344,21.55,1.96088771698528
"FALSE POSITIVE",8545603,"K07893.01",0.8303,58010,-0.095579,19.013178,-0.0004548,22.7,0.275395355463741
"CANDIDATE",8555967,"K07894.01",0.7113,68290,-1.9039,19.353538,6.785e-05,22.7,1.33220338983051
"FALSE POSITIVE",8557246,"K07895.01",0.9627,66500,-0.82163,19.385156,0.002324,20.4090909090909,1.60478547854785
"FALSE POSITIVE",8560280,"K07896.01",0.9801,66610,-0.13701,19.460387,-0.009564,104.333333333333,1.00618982118294
"FALSE POSITIVE",8560927,"K07897.01",0.6208,66370,-0.11136,19.47775,-9.372e-05,17.375,0.778705636743215
"FALSE POSITIVE",8565912,"K07898.01",0.1,24540,-1,19.60729,-0.07779,19.5238095238095,0
"FALSE POSITIVE",8587439,"K07899.01",0.6828,67500,-0.027417,20.012217,0.0006642,25.8235294117647,0.795997549520114
"FALSE POSITIVE",8590776,"K07900.01",0.9025,68200,-0.030729,20.077687,0.0003813,23.9473684210526,0.426723768736617
"FALSE POSITIVE",8639155,"K07902.01",0.9,76860,0.21865,19.785915,-6.909e-05,11.8709677419355,1.40872210953347
"CANDIDATE",8677057,"K07903.01",0.1002,69500,-0.12351,19.087371,-2.418e-05,93,0.272735079433233
"FALSE POSITIVE",8686761,"K07904.01",0.6479,68380,0.24373,19.39179,0.0003531,4.24418604651163,0.524712930604094
"CANDIDATE",8702537,"K07905.01",0.8682,67350,-0.074429,19.769858,-1.25e-05,11.7058823529412,0.889236111111111
"FALSE POSITIVE",8703491,"K07906.01",0.9037,70430,-0.30747,0,0,21.3,1.84806531771388
"FALSE POSITIVE",8703506,"K07907.01",0.9412,57820,-2.0074,19.788361,-0.005699,20.5,1.97302067574382
"FALSE POSITIVE",8712863,"K07908.01",0.02194,99910,0.093225,19.950087,-1.717e-05,8.48780487804878,0
"FALSE POSITIVE",8749844,"K07909.01",0.571,100100,-1.0391,19.360506,0.0002142,8.04444444444444,0.691982071713147
"FALSE POSITIVE",8750503,"K07910.01",0.8737,70170,0.094338,19.376391,-0.0001559,64.8571428571428,0.980952380952381
"FALSE POSITIVE",8757213,"K07911.01",0.5309,66640,-0.49158,19.551445,-0.0009091,19.2608695652174,0.623192960402263
"FALSE POSITIVE",8761550,"K07912.01",0.9478,66110,-0.74477,19.657767,0,14.25,1.38059701492537
"FALSE POSITIVE",8873450,"K07913.01",0.0009955,117000,-1,19.116547,0.0003594,76.3333333333333,0.223439733206289
"FALSE POSITIVE",8880003,"K07914.01",1,69700,-3.6852,19.318558,-0.001753,25.3333333333333,0.19319391634981
"CANDIDATE",8880317,"K07915.01",0.8251,70270,-3.3357,19.32816,-0.0001112,25.0588235294118,1.58871701546861
"FALSE POSITIVE",8953296,"K07916.01",0.8621,66790,-1,19.462579,-0.0001047,19.8571428571429,2.59383378016086
"FALSE POSITIVE",8962007,"K07917.01",0.908,74720,0.18533,19.664063,-0.001755,19,0.615758176412289
"FALSE POSITIVE",9021047,"K07919.01",0.9798,59150,-1.5766,19.4332,-0.01897,22.3,0.792796798577145
"CANDIDATE",9043947,"K07920.01",0.9444,73970,-0.33735,19.88348,-8.246e-06,12.8,0.805936073059361
"FALSE POSITIVE",9079587,"K07921.01",0.8749,68070,-3.9639,19.181088,-0.003365,30.4,2.48667711598746
"FALSE POSITIVE",9079915,"K07922.01",0.9,67630,-0.16176,19.193219,8.684e-05,21.75,1.18791946308725
"CANDIDATE",9084569,"K07923.01",0.88,67520,-5.468,19.346704,-0.0002785,49.8888888888889,2.16151064684612
"CANDIDATE",9087580,"K07924.01",0.9,68740,-0.24312,19.424793,4.816e-06,65.8571428571429,0.538340611353712
"CANDIDATE",9099607,"K07925.01",0.9002,68040,-0.13666,19.700024,0.0001151,22.65,0.70753118743262
"FALSE POSITIVE",9101271,"K07926.01",0.9398,711900,-0.016118,19.733093,0.001042,21.5,0.614512471655329
"FALSE POSITIVE",9118340,"K07927.01",0.9017,77110,-0.2638,20.037833,-0.0001697,8.11111111111111,0.951923076923077
"CANDIDATE",9142714,"K07928.01",0.6623,86680,-1,19.069481,0.0008412,122.75,0.051460396039604
"FALSE POSITIVE",9159198,"K07929.01",0.9661,67230,-0.32987,19.57719,-0.000217,22.35,0.979209229659897
"CANDIDATE",9210820,"K07930.01",0.6997,66270,-2.102,19.229288,-0.0001993,77.3333333333333,1.09937888198758
"CANDIDATE",9227215,"K07931.01",0.9754,67590,0.12619,19.681934,0.0003499,21.8,1.66284841542574
"CANDIDATE",9278575,"K07932.01",0.8199,65260,-0.78008,19.392974,-0.0002683,26.2352941176471,1.03617399023524
"FALSE POSITIVE",9347066,"K07933.01",0.9207,73260,-0.090657,19.580227,0.0002667,37.75,0.710748673609746
"CANDIDATE",9390228,"K07934.01",0.8453,70380,-0.039688,18.978153,-4.784e-05,22.6,0.284811874352779
"FALSE POSITIVE",9392016,"K07935.01",0.9497,67830,-2.455,19.047435,-0.0001251,24,1.59166115155526
"FALSE POSITIVE",9429631,"K07937.01",0.9009,66810,-0.017628,20.025405,-7.235e-05,23.2631578947368,0.456212822207535
"CANDIDATE",9469494,"K07938.01",0.7775,67040,-0.91404,19.579058,-0.0001387,6.59649122807018,0.894967177242888
"FALSE POSITIVE",9518558,"K07939.01",0.9095,67130,-0.12153,19.209978,-0.000243,22.65,0.84013484740951
"CANDIDATE",9521317,"K07940.01",0.913,74910,-1.2402,19.311648,0.000307,27.9375,0.774034272436828
"FALSE POSITIVE",9529148,"K07942.01",0.8966,67550,-0.088166,19.52945,-6.837e-08,22,0.569068443704012
"FALSE POSITIVE",9531850,"K07943.01",0.905,13820,-0.76652,19.605696,0.0001112,0,1.33521657250471
"FALSE POSITIVE",9541094,"K07944.01",0.9029,55310,-0.34446,19.818314,8.67e-05,22.1,0.797172236503856
"FALSE POSITIVE",9579753,"K07945.01",0.8992,58550,-0.23084,19.19697,-5.971e-05,77.3333333333333,0.441268803139307
"FALSE POSITIVE",9588880,"K07946.01",0.6856,93140,-1,19.477721,0.0001014,47.3,0.429703504043127
"FALSE POSITIVE",9592831,"K07947.01",0.3081,23050,-9.9398,19.584045,4.153e-05,38.1666666666667,0
"FALSE POSITIVE",9602658,"K07948.01",0.8476,58940,-0.17389,19.810882,-9.696e-05,60.25,0.729852440408627
"CANDIDATE",9604563,"K07949.01",0.8961,56200,-0.094377,19.8465,-0.0001423,41.9090909090909,0.637646076794658
"FALSE POSITIVE",9639021,"K07950.01",0.9042,78140,-0.018798,19.120648,-6.34e-05,37.3333333333333,0.683066361556064
"CANDIDATE",9640649,"K07951.01",0.9,74090,-0.47502,19.187573,-0.000217,23.8421052631579,0.554956644012186
"FALSE POSITIVE",9643210,"K07952.01",0.9254,91980,-1.5387,19.282771,0.00072,126,2.45568685376662
"CANDIDATE",9650579,"K07953.01",0.8032,68230,-0.82384,19.494149,-0.0001167,25.2222222222222,1.13794968893698
"CANDIDATE",9650762,"K07954.01",0.9091,68000,-3.8694,19.498784,0.0001654,26.8823529411765,2.33710247349823
"FALSE POSITIVE",9651155,"K07955.01",0.9,3624,-1,19.509375,-0.0007564,9.475,1.45008250825083
"FALSE POSITIVE",9656547,"K07956.01",0.9011,72090,0.086411,19.65103,0.001148,66.2857142857143,0.628371628371628
"FALSE POSITIVE",9658192,"K07957.01",0.9276,67340,0.10694,19.693544,-0.00142,22.45,0.65954954954955
"FALSE POSITIVE",9710611,"K07958.01",0.821,67390,-0.53531,19.46509,5.237e-05,28.8,0.449808429118774
"FALSE POSITIVE",9710626,"K07959.01",0.9823,68260,-2.1436,19.465545,-0.001462,38,0.290487739153867
"FALSE POSITIVE",9710792,"K07960.01",0.9158,68040,-1.4992,19.4702,-0.0007846,23.3157894736842,2.01272482564542
"FALSE POSITIVE",9770983,"K07961.01",0.8552,69000,-0.05205,19.466194,0.0002201,23.5263157894737,0.676044330775789
"FALSE POSITIVE",9777089,"K07962.01",0.8882,66500,0.0075703,19.631199,0.0007754,20.55,1.23715693173821
"FALSE POSITIVE",9777990,"K07963.01",0.9812,9038,-0.047271,19.653089,-0.002254,36.7857142857143,0.163623395149786
"FALSE POSITIVE",9813678,"K07964.01",0.9,38700,-12.001,18.833936,0.001153,4.71604938271605,0.737377496588513
"FALSE POSITIVE",9826551,"K07965.01",0.912,67440,-0.042994,19.329919,-0.004182,17.8695652173913,1.03992666530862
"FALSE POSITIVE",9838537,"K07966.01",0.4659,85840,-0.1086,19.657395,-9.592e-05,22.8,0
"FALSE POSITIVE",9838761,"K07967.01",0.8984,58250,-0.35076,19.663154,7.128e-05,45.4,0.580347329083315
"FALSE POSITIVE",9839062,"K07968.01",0.8319,75590,-3.9789,19.671069,0.0006379,20.2272727272727,2.01709401709402
"FALSE POSITIVE",9851983,"K07969.01",0.9073,52750,-0.052232,19.936872,1.421e-06,4.95945945945946,0.689175257731959
"CANDIDATE",9873004,"K07970.01",0.5492,68970,-0.17773,18.801977,0.0005526,30.4,0.569654829898187
"FALSE POSITIVE",9899216,"K07971.01",0.8983,107100,-0.40951,19.677361,2.664e-05,24.4117647058824,1.40737051792829
"FALSE POSITIVE",9899256,"K07972.01",0.9139,67340,-0.23319,19.678478,-2.77e-05,21.4761904761905,0.368788501026694
"FALSE POSITIVE",9899345,"K07973.01",0.9861,5095,-1.3722,19.68057,-0.001901,22.8888888888889,1.07944048561626
"FALSE POSITIVE",9899621,"K07974.01",0.8772,87010,-0.57944,19.686616,0.0001063,22.1,0.94122965641953
"FALSE POSITIVE",9899623,"K07975.01",0.9155,58410,-1.2972,19.68661,0.0002472,21.1904761904762,0.957493857493857
"CANDIDATE",9906688,"K07976.01",0.894,54070,-0.084752,19.838649,0.00015,22.3,0.666083196046128
"FALSE POSITIVE",9912977,"K07977.01",0.1,18680000,-1,19.961793,-0.002814,12.1470588235294,0
"CANDIDATE",9938836,"K07978.01",0.8435,66980,0.053525,19.020498,-5.273e-06,9.48780487804878,0.817684594348222
"FALSE POSITIVE",9941425,"K07979.01",0.9046,94130,-0.088852,19.122234,0.0002832,51.3333333333333,0
"FALSE POSITIVE",9959368,"K07980.01",0.8656,105200,-0.80755,19.676797,0.0001715,27.8125,0.644283121597096
"FALSE POSITIVE",9959765,"K07981.01",0.8817,68290,0.0063858,19.686794,9.167e-05,21.8,0.958918178705923
"CANDIDATE",10011213,"K07982.01",0.9424,66580,-0.93082,19.440301,-4.056e-06,20.4090909090909,2.02497846683893
"FALSE POSITIVE",10014875,"K07983.01",0.6908,68060,-0.075861,19.546214,0.0001048,22.55,1.12642528505701
"FALSE POSITIVE",10031643,"K07984.01",0.8518,53530,-0.040767,19.916643,-7.891e-05,18.695652173913,0.620580474934037
"FALSE POSITIVE",10090151,"K07985.01",0.9054,53240,-1,19.812604,-0.0002371,22.65,2.29667812142039
"CANDIDATE",10128825,"K07986.01",0.8829,67780,-0.23019,19.100625,-1.779e-05,20.1818181818182,0.695598264104154
"FALSE POSITIVE",10147276,"K07987.01",0.902,68850,-0.42578,19.611187,-0.0007161,20.2272727272727,0.945278022947926
"FALSE POSITIVE",10155286,"K07988.01",0.8695,53630,-0.49015,19.7842,-0.0002919,99.6666666666667,0.535121779032827
"FALSE POSITIVE",10156110,"K07989.01",0.9056,54430,-0.011284,19.800732,-0.0002281,19.9090909090909,0.795744680851064
"CANDIDATE",10160922,"K07990.01",0.8273,53200,-0.22057,19.887796,-0.001386,25.3888888888889,0.9340625
"CANDIDATE",10198225,"K07991.01",0.8865,65710,0.030976,19.170121,-8.63e-06,16.0952380952381,1.02331511839709
"CANDIDATE",10214341,"K07992.01",0.7607,66720,-0.2497,19.6254,0.001129,21.2857142857143,0.937396523178808
"FALSE POSITIVE",10219288,"K07993.01",0.9411,2256,-0.69385,19.738732,-6.979e-06,3.3125,0
"FALSE POSITIVE",10226343,"K07994.01",0.1,51570,-0.51254,19.875864,-0.0001046,21.9,0
"FALSE POSITIVE",10263598,"K07995.01",0.6567,65680,-0.086179,19.139599,-0.0003447,100.333333333333,1.54234122042341
"FALSE POSITIVE",10266860,"K07996.01",0.9002,66500,0.031753,19.251908,0.0001915,17.3913043478261,0.920488755091199
"FALSE POSITIVE",10321927,"K07997.01",0.664,56670,-0.69675,18.878423,-0.0001702,29.9333333333333,0.411217391304348
"CANDIDATE",10321972,"K07998.01",0.7895,13450,-0.62547,18.880318,0.0009174,21.047619047619,1.40485252140818
"FALSE POSITIVE",10322797,"K07999.01",0.9012,68830,-0.42131,18.910832,7.62e-05,14.6666666666667,0.835392641405821
"CANDIDATE",10331279,"K08000.01",0.6637,66270,-0.32636,19.218277,0.000405,28.625,1.19610476830087
"FALSE POSITIVE",10338529,"K08002.01",0.6798,67580,-3.4721,19.431276,-0.0008816,21.85,0.635995955510617
"FALSE POSITIVE",10340212,"K08003.01",0.0811,67580,-1.0803,19.473981,0.0003406,0,0.0698810182623132
"FALSE POSITIVE",10383729,"K08004.01",0.9048,68680,-1.0757,18.726746,2.618e-05,20.3636363636364,0.870703391759618
"FALSE POSITIVE",10389280,"K08005.01",0.7048,77240,-4.0052,18.956049,2.677e-05,7.48979591836735,0
"FALSE POSITIVE",10397315,"K08006.01",0.8947,67560,-0.15062,19.241026,0.0004337,20.4090909090909,0.679658952496955
"CANDIDATE",10403228,"K08007.01",0.7809,22800,-0.76095,19.415111,0.0005082,98.8,2.22477272727273
"FALSE POSITIVE",10405224,"K08008.01",0.9004,71350,-0.93745,19.468434,0.0001343,65.7142857142857,0.396220930232558
"FALSE POSITIVE",10405482,"K08009.01",0.003378,68230,-1.8504,19.475806,-0.0002794,20.2727272727273,0.170671378091873
"FALSE POSITIVE",10405546,"K08010.01",0.9038,69490,-0.81046,19.476943,3.097e-05,23.2631578947368,0.796044098573282
"CANDIDATE",10407191,"K08011.01",0.1,1643,-1,19.522144,0.0001642,78.1666666666667,0
"CANDIDATE",10452252,"K08012.01",0.5674,84030,-1,18.876654,0.001705,39,0.594614809274495
"FALSE POSITIVE",10462462,"K08013.01",0.8406,1744,-1,19.233051,-0.0003239,120.75,0
"FALSE POSITIVE",10470882,"K08014.01",0.8978,58850,-0.88791,19.471951,0.0003042,28.625,0
"FALSE POSITIVE",10470993,"K08015.01",0.9032,68460,-1.1917,19.474772,6.471e-05,20.952380952381,0
"FALSE POSITIVE",10471005,"K08016.01",0.8991,85950,0.067154,19.475211,-2.565e-05,22.8947368421053,0.62021762021762
"FALSE POSITIVE",10471055,"K08017.01",0.9006,58570,-0.91542,19.476021,6.35e-05,22.65,0.00353337306317044
"FALSE POSITIVE",10471204,"K08018.01",0.8989,67460,-1.7043,19.480391,-7.194e-05,25.2222222222222,0.352080309627479
"FALSE POSITIVE",10471243,"K08019.01",0.9044,69340,-0.91774,19.481319,7.176e-05,28.5625,0.40632183908046
"FALSE POSITIVE",10471296,"K08020.01",0.8955,67410,-0.67371,19.48309,-2.709e-05,32.7142857142857,0.580708294501398
"FALSE POSITIVE",10535886,"K08021.01",0.809,71560,-0.58533,19.4785,0.0001262,157,0
"FALSE POSITIVE",10535897,"K08022.01",0.9073,68130,-0.26836,19.478918,1.063e-06,20.2272727272727,0.537005612844276
"FALSE POSITIVE",10535926,"K08023.01",0.8973,69120,-0.56297,19.479836,-7.837e-05,22.35,0.497205142537731
"FALSE POSITIVE",10535991,"K08024.01",0.9051,69320,-0.84851,19.481753,0.0001546,23.9473684210526,0
"FALSE POSITIVE",10536177,"K08025.01",0.8884,71330,-0.70308,19.487518,-9.384e-05,22.1,0.677855372831719
"CANDIDATE",10536241,"K08026.01",0.8592,67150,-0.10967,19.489247,0.0001373,22.7894736842105,0.866379310344828
"FALSE POSITIVE",10614845,"K08027.01",0.1,87550,-1.0113,19.811171,-3.715e-05,93.6,0
"FALSE POSITIVE",10616829,"K08028.01",0.9218,87400,-1,19.849492,0.02008,20.0952380952381,2.4976564941152
"FALSE POSITIVE",10686909,"K08029.01",0.8457,53630,-0.30941,19.937709,0.0001292,11.625,0.873020443420674
"FALSE POSITIVE",10730250,"K08030.01",0.9,73380,-0.067428,19.428496,0.01689,25.3333333333333,0.72772741481713
"CANDIDATE",10790401,"K08031.01",0.7602,66540,-0.43792,19.268498,6.438e-05,104,0.962312048428041
"FALSE POSITIVE",10801951,"K08032.01",0.9059,68850,-0.91243,19.584088,-6.55e-05,22.4,0.678378378378378
"CANDIDATE",10844823,"K08033.01",0.7127,71580,-1.3886,18.886447,0.0005076,65.2857142857143,0.490920245398773
"FALSE POSITIVE",10862284,"K08034.01",0.8691,57410,-0.043146,0,-0.02967,20.5454545454545,1.15151928055593
"CANDIDATE",10862759,"K08035.01",0.8734,67040,0.30099,19.498875,0.0001246,21.35,0.91920021911805
"FALSE POSITIVE",10877024,"K08036.01",0.7745,60990,-0.091115,19.837907,-0.000177,22.4210526315789,0.804334975369458
"CANDIDATE",10920281,"K08037.01",0.08815,83920,-1,19.462935,0.0007674,96,0.670359712230216
"FALSE POSITIVE",10920420,"K08038.01",0.9196,82590,-0.18722,19.467176,-4.555e-05,14.4444444444444,1.50332326283988
"CANDIDATE",11032748,"K08039.01",0.9078,68140,-0.046606,19.554549,0.0003066,21.6190476190476,1.21137060627506
"FALSE POSITIVE",11098004,"K08041.01",0.9873,60470,-3.7557,19.849703,-0.0001022,21.45,0.31172089376715
"FALSE POSITIVE",11135119,"K08042.01",0.8417,66630,-0.1366,19.37169,0.0002534,4.01136363636364,0.472344591287323
"CANDIDATE",11139682,"K08043.01",0.9088,67700,-0.08526,19.530723,-0.0001498,20,0.606666666666667
"FALSE POSITIVE",11145726,"K08044.01",0.9002,77400,-0.030617,19.706951,-3.934e-05,8.07317073170732,0
"FALSE POSITIVE",11152950,"K08045.01",0.8979,53970,-0.065194,19.882192,-0.0002824,11.25,1.01251545117429
"CANDIDATE",11182706,"K08046.01",0.8486,34920,-2.7011,19.172836,-3.882e-07,82.6666666666667,0.594823210962612
"CANDIDATE",11294822,"K08047.01",0.8924,75590,-2.4732,19.37972,0.000643,91.2,0.297560975609756
"CANDIDATE",11296205,"K08048.01",0.7872,67620,-0.43011,19.430353,-0.0003128,22.8,0.889808074123097
"FALSE POSITIVE",11348086,"K08049.01",0.896,68040,-1.7294,19.371988,-8.227e-05,29.7333333333333,0.154755913437343
"CANDIDATE",11350634,"K08050.01",0.8702,66500,0.27492,19.464537,-8.767e-06,22.3333333333333,1.69766206163656
