"koi_disposition","kepid","kepoi_name","tce_model_dof","tce_nkoi","tcet_ingress","tcet_depth","tce_max_sngle_ev","tce_cap_stat","tce_rb_tcount4","tce_fwm_sdeco","tce_fwm_prao","tce_dicco_msky","tce_dikco_mdec","tce_period_sn","tce_dor_sn","tce_fwm_sdec_sn"
"FALSE POSITIVE",7697568,"K01829.01",1249,2,1.022,2906,10.77,25.29,0,0.3529,0.0005292,0.16801,-0.21102,654972.185582382,6.90906920094629,676497.160686427
"CANDIDATE",3326377,"K01830.01",3379,2,0.5847,741,7.248,16.65,0,-1.05,-5.842e-06,0.28481,-0.26833,559529.097238967,2.0509832279329,569808.278931751
"CANDIDATE",3326377,"K01830.02",721.1,2,1.244,2068,18.8,11.86,0,-0.3121,-4.355e-05,0.19926,-0.11396,317088.816655576,3.74065288472526,612524.449760766
"CANDIDATE",11601584,"K01831.01",1180,4,2.165,1043,14.47,23.75,0,-0.0355,0,0.176,0.19175,257345.015820034,10.4274834615871,674578.940217391
"CANDIDATE",11601584,"K01831.02",5890,4,0.4965,186.6,4.637,10.85,0,-0.3302,0,0.46256,0.0065804,359390.596700568,0.81177664985307,312257.408805032
"CANDIDATE",11601584,"K01831.03",1016,4,0.0623,349.7,5.221,6.282,0,0.2082,0,0.37557,0.19643,318878.994142229,0.96874017457278,201008.412955466
"CANDIDATE",11601584,"K01831.04",1788,4,5.538,233.2,5.044,8.674,0,0.6954,0,1.6805,1.9171,71510.2527370259,0.508441943210442,172993.773519164
"CANDIDATE",11709244,"K01832.01",5515,3,0.3412,832.1,6.951,21.28,0,-0.01948,-0.0003564,0.022033,-0.10722,1047204.92028049,2.76551257040364,750385.918674699
"CANDIDATE",11709244,"K01832.02",1858,3,0.829,716.1,5.351,8.051,0,-0.1028,-0.0001875,0.31639,0.19235,317624.103414119,2.76694153480548,336659.466216216
"CANDIDATE",11709244,"K01832.03",1141,3,0.06151,786.3,5.576,9.049,0,-1.06,-0.0004873,0.3932,-0.22918,236924.592732213,1.53949335760891,338947.863945578
"CANDIDATE",11853878,"K01833.01",5222,3,0.4397,722.6,5.541,19.91,0,0.255,0.0001635,0.078416,0.03226,1102723.81441514,3.45213903946896,813508.295454545
"CANDIDATE",11853878,"K01833.02",1931,3,0.3973,1131,8.108,21.6,0,0.4903,-0.0003125,0.05076,-0.017507,1216009.68461697,8.23773748378591,683658.60845839
"CANDIDATE",11853878,"K01833.03",2914,3,0.3768,554.8,6.421,9.996,0,0.5274,-0.0003344,0.52122,0.31254,687696.484537796,5.32303715869893,496160.257425743
"FALSE POSITIVE",5802478,"K01834.01",6533,1,1.302,489.8,8.897,-17.76,0,38.32,0.0008881,8.878,8.6525,498926.321440413,13.8250083571132,541669.07651715
"CANDIDATE",9471268,"K01835.01",12220,3,0.1748,254.3,6.212,14.18,0,0.4012,7.106e-05,0.33635,0.43566,857262.692315025,2.05391523935521,833376.105072464
"CANDIDATE",9471268,"K01835.02",5476,3,0.6395,287.5,6.59,12.09,0,-0.1206,8.036e-05,0.094336,0.20441,766667.503577795,2.02595266460165,693849.426847662
"CANDIDATE",9471268,"K01835.03",2642,3,0.3997,264.7,4.338,4.179,0,0.7015,-0.0001752,0.32391,0.16644,570439.869843036,0.69111296353294,442331.201923077
"FALSE POSITIVE",5389540,"K01836.01",3946,1,0.7428,773.8,5.858,-23.4,0,24.21,-0.02532,10.699,6.1621,173838.288703382,2.54977568022132,242655.101796407
"CANDIDATE",10657406,"K01837.01",1921,2,0.7119,574.2,10.14,8.767,0,0.3978,-5.979e-05,0.19415,-0.13417,462265.388803593,3.46180102476085,830739.532062392
"CANDIDATE",10657406,"K01837.02",14460,2,0.3796,130.4,3.891,12.59,0,0.4656,-4.4e-06,0.1359,0.14709,492633.692696335,1.11925259045733,545320.693970421
"CANDIDATE",5526527,"K01838.01",1601,1,0.3104,1118,9.909,9.206,1,0.5852,0.0001305,0.059787,-0.022966,692735.927152318,2.45949749693086,556893.201094391
"CANDIDATE",5856571,"K01839.01",3900,2,0.8115,553,10.61,12.4,0,0.2161,0,0.16694,0.0463,688781.40216314,8.98304765093958,982884.964200477
"CANDIDATE",5856571,"K01839.02",383.2,2,0.6708,573.2,5.88,4.159,0,-0.4657,0,0.11329,0.047941,292699.892982724,0.864769517297154,319245.666666667
"CANDIDATE",7765528,"K01840.01",5055,2,0.795,753.9,5.652,20.57,4,-0.0655,4e-04,0.069326,-0.11548,588064.626617545,17.4057191003008,642388.639053254
"CANDIDATE",7765528,"K01840.02",4735,2,1.411,174.5,3.592,6.97,5,0.6082,-0.0002146,0.26838,0.074634,143356.735182476,0.545046684992033,131592.906060606
"CANDIDATE",11760231,"K01841.01",831.4,1,0.0006255,562.2,11.23,18.36,0,-0.1963,-0.0002861,0.19065,0.15879,585860.255943917,3.05550845910552,599325.390156062
"CANDIDATE",7779077,"K01842.01",2075,1,0.6029,792.8,8.059,13.6,0,-0.4047,1e-04,0.21306,-0.2717,540192.317561326,2.95476432568701,448917.559462254
"CANDIDATE",5080636,"K01843.01",4346,2,0.4022,656,5.516,27.48,1,0.2067,2.948e-05,0.090174,0.58456,946933.661432877,2.21471717485615,562528.769230769
"CANDIDATE",5080636,"K01843.02",2374,2,0.007047,181,3.693,6.262,0,-1.578,-2.949e-05,0.88893,0.92611,216247.167615898,0.192764099946526,121145.518072289
"FALSE POSITIVE",8892721,"K01844.01",1724,1,3.019,3521,20.47,-37.27,0,25.11,0.02348,6.3969,7.2251,188622.155692296,29.708401148824,1731798.23754789
"CANDIDATE",3338885,"K01845.01",11770,2,0.4683,386.7,4.657,29.76,0,-0.00906,3.295e-05,0.042871,0.015734,871534.919518571,1.96341870675373,571995.200594354
"CANDIDATE",3338885,"K01845.02",3358,2,0.4679,801.7,5.601,21.37,0,-0.396,4.006e-05,0.099621,0.13174,1233627.94735969,1.30566931887828,439944.8
"CANDIDATE",9886255,"K01846.01",935.4,1,1.358,2123,14.78,21.13,0,-0.8434,0.0007247,1.6326,0.00082721,261823.923615229,2.61113676629156,644544.496551724
"CANDIDATE",6776401,"K01847.01",2305,1,0.6399,917.4,9.713,15.08,0,0.04607,5.463e-05,0.15111,-0.23581,444031.609181148,1.60122979875123,694871.759868421
"CANDIDATE",7430034,"K01848.01",1736,1,1.341,477.3,11.8,19.54,0,-0.6021,-0.0002496,0.26194,-0.11825,298565.600895296,10.7831956413915,744693.477508651
"CANDIDATE",9735426,"K01849.01",3234,1,0.2783,904.2,7.423,29.78,0,-0.4836,-3.32e-05,0.13147,-0.38883,844888.173907593,1.37878797042328,594976.230769231
"CANDIDATE",8826168,"K01850.01",3833,1,0.7799,397,6.98,23.99,0,0.4536,-7.165e-05,0.10091,0.067745,417151.194285343,11.3732419743964,529498.190364277
"CANDIDATE",10464050,"K01851.01",5735,1,0.3735,536.4,5.92,20.67,0,-0.2801,-0.0001733,0.089583,0.12021,859090.122816122,4.54360704377791,680714.6
"CANDIDATE",9763348,"K01852.01",4224,1,0.8334,299.8,5.982,20.25,0,-0.02862,-5.226e-05,0.3393,0.0074024,467683.640945816,4.70516803041889,974695.062761506
"CANDIDATE",8804397,"K01853.01",1358,1,1.507,421.2,11.14,25.44,0,-0.721,-5.86e-05,0.34142,-0.16445,274615.855720802,2.47129714535687,586805.345501956
"CANDIDATE",9662811,"K01854.01",1621,1,1.341,512.7,11.47,20.65,0,-0.3363,0.0001363,0.49303,-0.27729,308786.998170272,6.97459655342733,664671.017191977
"CANDIDATE",5992270,"K01855.01",1343,1,2.244,1783,11.16,13.5,0,-1.206,0.002158,1.5787,-0.72104,241915.530511611,24.7275412947,559948.029891304
"CANDIDATE",11570749,"K01856.01",1700,1,2.972,765.7,10.63,16.48,0,0.01453,-0.0001336,0.14347,0.17786,187426.376233135,7.59458844038264,510330.762886598
"CANDIDATE",11297236,"K01857.01",1122,1,1.488,607.9,14.28,21.15,0,-0.2791,-3.684e-06,0.43036,-0.17969,266325.362560502,3.54216860414191,693338.642149929
"CANDIDATE",8160953,"K01858.01",935.3,2,1.337,1763,14.8,14.86,0,-0.4703,0.0003993,0.13296,-0.089045,292800.241627968,2.56781631403826,607583.710344828
"FALSE POSITIVE",8625821,"K01859.01",1066,1,2.246,1522,12.73,1.41,0,-5.759,0.01018,5.1972,-3.1091,301332.19164443,3.8470274071709,422500
"CANDIDATE",4157325,"K01860.01",6070,4,0.5775,549.9,7.546,12.87,0,-3.389,-8.963e-05,3.3395,0.17509,628318.601668373,4.18998590978922,1174441.58682635
"CANDIDATE",4157325,"K01860.02",3595,4,0.6688,529.6,7.214,9.79,0,-3.328,-0.0001683,3.3003,0.027402,320519.046856501,4.9519159374264,817215.958333333
"CANDIDATE",4157325,"K01860.03",8549,4,0.5152,207.3,4.621,8.923,0,-3.837,-5.793e-06,2.8512,-0.4575,386688.671632448,1.03036399402232,564406.100719425
"FALSE POSITIVE",4157325,"K01860.04",2024,4,3.402,268.6,3.034,2.47,0,-2.199,-6.336e-05,0,-2.7779,78855.6211177167,0.396616398145644,212036.102702703
"CANDIDATE",3648437,"K01861.01",3259,1,0.5186,662.6,9.516,10.3,0,0.1633,-0.0007065,0.60619,-0.03903,519219.645892225,2.7227920099663,797100.720164609
"CANDIDATE",7286173,"K01862.01",1216,1,0.654,535.3,11.89,22.65,0,0.2665,-6.761e-05,0.188,0.20833,364068.58823833,1.56038441884126,569674.687915007
"CANDIDATE",11126381,"K01863.01",1615,1,0.9205,596.3,8.68,11.7,0,-0.05359,0.000124,0.36765,0.24301,410832.052603934,1.53686254612713,697987.750716332
"CANDIDATE",4149450,"K01864.01",15860,1,0.7519,147.9,4.678,28.81,0,0.2378,-3.979e-05,0.055829,-0.034132,506964.056229649,3.8595171947058,568312.966714906
"FALSE POSITIVE",9115681,"K01865.01",24080,1,2.009,185.8,5.006,-32.72,0,-68.7,0.005624,10.006,-8.4072,342932.890795758,17.9002875179694,602390.80794702
"CANDIDATE",9520838,"K01866.01",798.8,1,1.231,1323,13,19.68,0,-0.2218,-0.0004844,0.13096,0.00051843,277074.957374703,1.63105918496872,592940.719794345
"CANDIDATE",8167996,"K01867.01",9389,3,0.2522,466,4.731,29.16,0,0.2342,-0.0002917,0.09047,-0.17709,727421.867421411,2.01207679396432,511458.642691415
"CANDIDATE",8167996,"K01867.02",1301,3,0.3859,1037,5.972,22.24,0,0.6571,-1.572e-05,0.092105,-0.16524,688773.623512822,2.13693040151494,419884.314285714
"CANDIDATE",8167996,"K01867.03",4531,3,0.01116,384.3,4.26,17.18,0,-0.2808,1.608e-05,0.08928,-0.070993,464325.292189282,0.420962975611178,347146.393700787
"CANDIDATE",6773862,"K01868.01",1322,1,0.1727,1202,6.972,20.08,0,0.04769,0.0003058,0.13871,-0.07783,738111.168831169,1.49996717619283,499258.427895981
"FALSE POSITIVE",8009496,"K01869.01",157.7,1,1.68,3692,52.21,-48.53,0,-12.67,0,0,0,644982.197815461,21.2333427719993,855505.867446394
"CANDIDATE",10187159,"K01870.01",2677,1,0.3754,719.7,6.421,20.7,0,0.1685,0.0001344,0.12813,-0.37399,866870.568003091,1.86618183315348,618241.845549738
"CANDIDATE",9758089,"K01871.01",867.7,2,1.553,1236,11.25,16.91,0,0.9929,-0.00102,4.8739,0.38266,244343.289284726,4.56074068143137,785539.055649241
"CANDIDATE",9758089,"K01871.02",1630,2,1.007,703.8,6.648,13.34,0,0.862,-0.0008774,4.5183,0.15654,270312.173862223,4.7588568848575,658874.526166902
"CANDIDATE",9883311,"K01872.01",922.6,1,1.01,2177,9.522,20.28,0,0.6872,-0.0006421,0.016469,0.18714,493084.296943909,5.4493641051135,467716.21
"CANDIDATE",4939346,"K01873.01",1165,2,0.8789,2042,12.83,20.54,0,-0.05594,-0.0001287,0.22442,-0.12293,149651.639602282,3.27912722963281,409084.805725971
"CANDIDATE",4939346,"K01873.02",2498,2,3.34,504.7,4.317,6.628,0,1.803,2.992e-05,0.47753,-0.16461,78692.6107219803,0.309409021697312,148181.522222222
"CANDIDATE",8978528,"K01874.01",2740,2,0.9395,1207,7.8,24.29,0,-0.6601,-0.001065,0.05566,-0.40484,385350.541785769,2.96327090617345,463869.2
"CANDIDATE",8978528,"K01874.02",4052,2,0.3119,480.5,4.601,11.27,0,-0.2665,0.000828,0.38094,-0.73933,312944.279173787,0.584006333849154,238038.715789474
"CANDIDATE",9967771,"K01875.01",29370,2,0.1179,178.4,4.271,25.76,0,0.1027,0.000103,0.21901,-0.18978,174603.184899296,1.46278831169386,468814.29
"CANDIDATE",9967771,"K01875.02",2042,2,0.008431,437.6,5.344,19.41,0,-0.3329,-0.0001403,0.33697,-0.4749,295669.543699596,1.54072624863931,418583.107142857
"CANDIDATE",11622600,"K01876.01",783.8,1,0.9097,1766,14.49,24.12,0,0.1824,0.0006947,0.08935,-0.026567,299742.147295634,1.4898066849559,526821.878980892
"CANDIDATE",10454632,"K01877.01",2373,1,0.5754,283,6.872,8.382,0,0.07088,-0.0002554,0.11539,-0.15973,369009.18116324,6.29545603381015,572617.788461538
"CANDIDATE",3098810,"K01878.01",902.4,1,1e-130,432.9,9.91,22.6,0,-0.4476,4.768e-05,0.17951,0.24108,438418.459046086,5.82268274880137,318817.05
"CANDIDATE",8367644,"K01879.01",1172,1,0.5025,2961,9.802,23.6,0,-0.1912,-0.005159,0.16388,0.077036,549703.686926135,4.98098265007431,817580.239410681
"CANDIDATE",10332883,"K01880.01",16980,1,0.149,552.7,4.968,45.93,0,-0.2735,0.0002305,0.043908,-0.27321,863340.808015659,2.64509567439598,1062937.08520179
"CANDIDATE",4035640,"K01881.01",2245,1,0.7537,1018,8.124,12.28,0,-0.5895,-0.0003536,0.10124,-0.21961,331112.438650127,1.97708853882606,503614.877734878
"CANDIDATE",6205228,"K01882.01",7073,1,0.5666,300.1,5.228,21.71,0,0.5655,-6.755e-05,0.13278,0.013911,579463.16604785,1.14452737623103,427742.19361483
"CANDIDATE",11758544,"K01883.01",16260,1,0.3727,66.51,5.128,22.82,0,0.221,-6.734e-06,0.24738,-0.13541,539889.999880348,2.09560178825448,676680.094850948
"FALSE POSITIVE",4851530,"K01884.01",3733,2,2.569,818.5,6.751,3.077,0,-0.1956,0.0002207,0.72266,0.081995,74895.6798816299,1.06750438588004,185666.539534884
"CANDIDATE",4851530,"K01884.02",3005,2,0.01033,468.1,4.286,9.953,0,-0.005132,0.0002146,1.4261,0.57946,337232.509852112,0.269290324501166,252647.841772152
"CANDIDATE",11413812,"K01885.01",4678,1,0.3416,350.1,4.955,22.58,0,0.2878,-0.0001363,0.20383,0.16034,613667.248445695,1.42699558620934,515815.72327044
"CANDIDATE",9549648,"K01886.01",3651,1,0.2793,178.2,6.326,21.03,0,-0.04956,2.793e-05,0.13502,0.11381,839868.690139286,1.15638685404066,634593.489010989
"FALSE POSITIVE",10965740,"K01887.01",1636,1,1.593,399.2,17.08,-19.53,0,7.288,0.02671,8.4847,1.1462,272252.892119988,5.38542679512954,657153.712737127
"CANDIDATE",10063802,"K01888.01",1384,1,1.315,848.8,10.93,17.83,0,-0.248,-0.0002282,0.42924,-0.48552,423586.503846968,7.59413181456532,1418619.0060241
"CANDIDATE",11074178,"K01889.01",3141,2,0.9621,797.5,6.971,13.88,0,0.2707,-0.0004146,0.27572,-0.27421,316995.071708415,5.878453935324,510701.523109244
"CANDIDATE",11074178,"K01889.02",4145,2,1.166,307.2,4.999,10.32,0,0.9885,-8.392e-05,0.59933,0.41885,164494.041434069,0.391335298031119,218022.35426009
"CANDIDATE",7449136,"K01890.01",12240,1,0.6303,104.2,6.231,26.17,0,-0.0612,2.583e-05,0.089862,0.044528,721285.68030645,3.07777743297075,1006394.69626168
"CANDIDATE",8680979,"K01891.01",3364,2,1.042,720.9,5.827,23.08,1,0.8682,7.911e-05,0.39287,-0.061684,313433.598139286,1.19996787269917,414832.601851852
"CANDIDATE",8680979,"K01891.02",4482,2,0.5548,276.5,3.696,10.97,0,1.199,0.0002001,0.54608,0.49179,207736.765859842,0.705001996873595,205513.821100917
"CANDIDATE",9030537,"K01892.01",1214,1,1.088,1280,8.166,14.67,0,-0.6507,-0.0001131,0.24337,0.0084822,242396.568692027,1.4176842440596,323613.85
"CANDIDATE",8689793,"K01893.01",7679,1,0.01055,219.8,4.669,24.97,0,-0.2491,-0.0001683,0.38992,0.13156,641765.177391518,0.743125454072597,456987.281059063
"CANDIDATE",11673802,"K01894.01",21110,1,1.238,319.7,5.475,39.98,0,-0.04073,-7.476e-05,0.031921,-0.0072295,441011.484283129,3.89825776434621,1398807.2752809
"CANDIDATE",4263293,"K01895.01",4079,3,0.4502,1241,5.942,12.66,0,-0.3016,0.0001389,0.13791,-0.18118,524873.861964961,1.98825871013611,427253
"CANDIDATE",4263293,"K01895.02",2328,3,0.5701,1319,5.794,10.29,0,0.8958,0.001177,0.19475,0.11261,400017.592144644,1.88386173926768,357341.9
"CANDIDATE",4263293,"K01895.03",1014,3,0.7075,1042,4.216,3.8,0,0.3657,0.00132,0.078955,-0.023836,219421.910848902,0.336106513049578,197524.934673367
"FALSE POSITIVE",10294613,"K01896.01",15310,1,1.768,1248,14.61,-71.82,0,-195.8,0.05941,0,0,606239.008348752,4.36722943309962,574360.910194175
"CANDIDATE",5695524,"K01897.01",975.5,1,1.141,535.6,9.846,23.68,0,0.1609,0.0001915,0.18379,-0.074085,298562.901171358,4.04931231368173,452913.867403315
"CANDIDATE",7668663,"K01898.01",4572,1,0.2853,179.8,4.936,21.99,0,0.1649,-1.595e-05,0.058937,0.15584,562038.662803269,1.21459211173996,487294.780652418
"CANDIDATE",7047922,"K01899.01",2353,2,0.6701,375.3,6.122,23.45,0,-1.127,-0.0003152,0.49372,-0.46701,306398.621944999,4.95987249684931,401294.028301887
"CANDIDATE",7047922,"K01899.02",4155,2,1.134,71.04,2.791,3.873,0,-0.1478,0.0001033,0.22546,-0.048947,98489.3581175942,0.286323541220944,106078.401496259
"CANDIDATE",9353314,"K01900.01",5755,1,0.5528,423,4.661,18,0,-0.2194,1.635e-05,0.17882,0.020361,606296.349132478,1.79072675721256,497924.554347826
"CANDIDATE",3629967,"K01901.01",1062,1,1.136,437.2,9.007,18.13,0,0.131,4.086e-05,0.99526,-0.29129,197413.576533658,1.53842918857158,404791.807732497
"FALSE POSITIVE",5809954,"K01902.01",134.3,1,1.007,2661,11.64,13.84,0,0.2801,0.0009567,0.16605,-0.29038,520335.758929919,3.29825621657031,373460.527272727
"FALSE POSITIVE",3836453,"K01903.01",15560,1,0.8101,165,8.439,-14.18,0,17.86,-0.0003418,11.362,10.311,861337.418990477,2.04439223754229,596982.990797546
"CANDIDATE",8766650,"K01904.01",3249,1,0.8256,260.5,5.459,13.53,0,-0.01307,5.446e-06,0.22833,-0.47206,383596.325409136,6.50320043644379,606503.724696356
"CANDIDATE",10328393,"K01905.01",4250,3,0.7537,284.2,4.905,12.91,0,-0.9789,4.554e-05,0.23428,0.18419,481541.793476202,1.53720293397161,329259.916666667
"CANDIDATE",10328393,"K01905.02",2540,3,0.6837,226.7,4.64,7.018,0,-1.861,9.669e-05,0.15542,-0.10326,184550.703100843,6.85566206047661,200055.624472574
"CANDIDATE",10328393,"K01905.03",1681,3,1.493,279.3,4.961,5.831,0,-2.173,-0.0001967,0.13564,0.27088,146931.342822048,2.40359364295252,179595.060606061
"CANDIDATE",11773328,"K01906.01",2260,1,0.2652,1177,6.629,25.27,0,0.1597,-0.0002548,0.038958,0.08508,1265388.36453547,0.904592791676736,614750.479704797
"CANDIDATE",7094486,"K01907.01",2778,1,0.549,1204,6.308,21.69,0,0.1621,-4.972e-05,0.060143,0.19646,570394.045842191,1.14386071288353,468855
"CANDIDATE",5706966,"K01908.01",3412,2,0.0008195,407.2,6.71,15.83,0,-0.3211,-0.000231,0.029551,-0.11375,384712.762761842,0.931789082091239,397218.45631068
"CANDIDATE",5706966,"K01908.02",2011,2,0.6979,302.2,4.357,7.821,0,0.3244,-2.791e-05,0.14096,-0.01811,185360.204380011,1.15648609266226,247961.696969697
"CANDIDATE",10130039,"K01909.01",4244,3,0.6851,182.9,6.201,17.02,0,-0.1226,-4.795e-05,0.29726,-0.29676,422719.079679796,2.60647186821347,671156.068376068
"CANDIDATE",10130039,"K01909.02",6872,3,0.4563,95.25,5.491,19.85,0,-0.6036,1.626e-05,0.52859,-0.70292,419684.833977782,1.16744561241598,513235.533769063
"CANDIDATE",10130039,"K01909.03",1377,3,0.3402,174.1,5.579,14.44,0,-0.1068,-7.561e-05,0.60407,-0.80946,304761.7312958,0.831898389425913,389381.487603306
"CANDIDATE",8226050,"K01910.01",1716,2,0.3453,624.6,7.298,19.28,0,0.4326,1.002e-05,0.29952,0.39459,276239.379625002,1.04259694947709,383908.173913044
"CANDIDATE",8226050,"K01910.02",2836,2,0.001386,131.2,2.718,1.841,0,-1.653,0.0002529,0.86761,-0.32563,97519.1487555961,0.48490112145326,104370.829787234
"CANDIDATE",9965957,"K01911.01",3093,1,0.4017,700.5,5.089,10.28,0,0.5165,-0.0005675,0.048377,0.13476,696794.485939315,3.40343529321414,396814.771186441
"FALSE POSITIVE",3952651,"K01912.01",1431,1,1.727,700.7,12.5,-19.66,0,5.131,0.01933,8.0687,0.19396,125603.117890462,6.23296781552169,166773.978632479
"CANDIDATE",9704384,"K01913.01",6969,1,0.4748,186.3,5.672,17.22,0,0.4222,-1.633e-05,0.22446,0.33149,597147.273779765,1.87256281687934,671359.349710983
"CANDIDATE",8426567,"K01914.01",2349,1,0.5396,634.8,7.35,15.2,1,0.01174,0.0004188,0.032224,0.16491,408393.702350185,4.21609991020143,534720.132370638
"CANDIDATE",9101496,"K01915.01",7932,2,0.6216,241,5.452,24.37,0,0.1189,1.028e-05,0.13876,0.040198,421054.45515967,2.24116314352202,483283.542553192
"CANDIDATE",9101496,"K01915.02",2232,2,2.435,217,4.572,10.57,0,-0.7811,9.519e-05,0.575,0.56319,91147.91010608,1.04054927028505,245558.935135135
"CANDIDATE",6037581,"K01916.01",6051,3,0.7419,260.2,5.205,20.98,2,-0.1417,0,0.41501,-0.23565,449503.902756512,1.63011014885705,627182.716236722
"CANDIDATE",6037581,"K01916.02",2744,3,1.235,339.3,5.963,10.38,0,-0.01129,0,0.16817,0.10841,318318.540206211,0.93764278377592,505273.557457213
"CANDIDATE",6037581,"K01916.03",15670,3,0.5984,68.14,4.209,8.658,1,-1.437,0,0.72532,-0.048826,253210.098241261,0.758784488168884,279263.385135135
"CANDIDATE",10074466,"K01917.01",986.5,1,0.5306,409.8,7.421,21.87,0,0.8145,1.302e-05,0.10085,-0.046848,395882.636948624,1.49739036264573,452333.903846154
"FALSE POSITIVE",7369865,"K01918.01",1134,1,1.375,665.6,7.123,12.2,0,-1.728,0.001097,2.5479,-1.9298,305868.006050386,17.7683991916666,594205.809128631
"CANDIDATE",8218379,"K01920.01",2362,2,0.47,615.2,6.272,18.95,0,-0.3924,0.0001445,0.21452,-0.25647,456790.804090746,0.764209184662912,522636.149289099
"CANDIDATE",8218379,"K01920.02",4819,2,0.8075,101,2.778,2.414,0,-0.3241,-0.0001698,0.38567,0.17431,83349.6386790204,0.517240456789017,123213.715083799
"CANDIDATE",7755636,"K01921.01",5364,1,0.8989,350,5.996,21.76,0,-0.279,7.444e-05,0.078959,-0.19894,574094.732499955,7.62066388014832,1296323.34328358
"CANDIDATE",9411166,"K01922.01",14270,3,0.6392,381.3,5.183,27.81,0,-0.3187,-9.75e-05,0.40715,0.34605,554013.566105711,1.68408062851844,410576.169642857
"CANDIDATE",4989057,"K01923.01",3008,1,0.5641,433.9,4.938,25.32,0,-0.1029,-0.0001468,0.087258,-0.27659,574029.137769596,2.15906400293322,382215.057142857
"CANDIDATE",5108214,"K01924.01",30550,1,3.726,36.1,8.817,0,0,-38.98,-0.0006454,88.581,-76.602,155957.111739079,1.64273844214548,91163.2267573696
"CANDIDATE",9955598,"K01925.01",550.1,1,0.6753,118.3,10.73,0,0,1.3,-0.0002981,0.45706,0.31383,357882.854829669,1.2469015674082,347060.155555556
"CANDIDATE",5770074,"K01928.01",1447,1,0.5821,584.3,12.49,22.73,0,0.5417,-0.0001713,0.28331,0.035037,271457.792361587,2.89295409348237,509830.931677019
"CANDIDATE",10136549,"K01929.01",7642,2,0.4379,130.6,6.144,23.62,0,0.03558,6.086e-05,0.012934,-0.068968,320744.390434371,1.51239775127586,795345.193929174
"CANDIDATE",10136549,"K01929.02",17090,2,0.9548,77.15,5.115,20.86,0,0.1394,-2.936e-05,0.18395,0.16298,325615.822002472,1.66355722382401,666158.177966102
"CANDIDATE",5511081,"K01930.01",5279,4,0.8766,182.9,6.539,24.12,0,0.1161,8.065e-05,0.57315,0.069676,326593.102266887,4.50777707773213,432037.944915254
"CANDIDATE",5511081,"K01930.02",3492,4,1.823,183,8.29,19.89,0,-0.02851,8.22e-05,0.27647,0.22983,208877.986751325,4.80541142634093,321136.551181102
"CANDIDATE",5511081,"K01930.03",1977,4,1.344,239.2,9.909,13.92,0,-0.5393,7.441e-05,1.433,0.59014,187313.130802115,2.70892150650563,287212.676056338
"CANDIDATE",5511081,"K01930.04",5747,4,2.974e-05,70.33,4.927,12.69,0,0.00925,2.749e-05,1.3334,-0.37612,171401.127331176,1.17669580595666,203921.765
"CANDIDATE",10978763,"K01931.01",6947,3,0.7218,276.5,5.589,12.5,0,-0.5745,-8.251e-05,0.096642,-0.19398,477130.86154672,1.40340444036926,503057.943925234
